Gene = POLR1E
index = 1051
Annotated 5SS: [  189   872  2005  3466  6781  7769  9342 10052 12290 14987 15910]
Annotated 3SS: [  767  1927  3379  6721  7623  9233  9954 12155 14904 15777 17107]
SMsplice 5SS: [  872  2005  3466  7769 10052 12290 14987]
SMsplice 3SS: [ 1927  3379  7599  9954 12155 14904 17107]
top_k =  500
Partition function (log Z): 11.426827913223818

Sorted 5' Splice Sites (High to Low Probability):
Position 3466: 0.9848788195906654
Position 10052: 0.9739065066526796
Position 12290: 0.9663492606036957
Position 872: 0.9474138002181772
Position 2005: 0.9153175234847174
Position 7769: 0.8493385393886591
Position 14987: 0.6352387769715856
Position 15135: 0.5246309603056553
Position 15910: 0.5191931750450423
Position 16833: 0.43580810177353124
Position 6781: 0.41617205004907215
Position 189: 0.3466072953128256
Position 6309: 0.31487819192600275
Position 9342: 0.20984386399130403
Position 15535: 0.18267107102737465
Position 2340: 0.17083107576207085
Position 6445: 0.16701261878774554
Position 10426: 0.16350241438227542
Position 8175: 0.15932288484764515
Position 1825: 0.10719560817863653
Position 244: 0.09361629671465906
Position 7514: 0.07894502444611123
Position 16940: 0.07798546152968278
Position 7360: 0.07408531699213242
Position 504: 0.0671236185187522
Position 15334: 0.057951683930193225
Position 10925: 0.05780342565267348
Position 12426: 0.0489156221145907
Position 12058: 0.04769173185576687
Position 444: 0.03778645908117391
Position 12048: 0.033833762823565344
Position 4598: 0.02927715692729496
Position 12274: 0.028456961908878017
Position 8371: 0.02533905871165689
Position 7483: 0.02018704228382245
Position 11362: 0.019514496813526218
Position 16767: 0.018390031586763136
Position 16173: 0.018017559331753114
Position 3782: 0.01706715510509683
Position 2432: 0.01669763148382368
Position 8076: 0.01509907807357221
Position 10612: 0.014622962450509423
Position 8066: 0.014179239705020209
Position 2613: 0.013664049154225446
Position 6493: 0.013495498753663493
Position 142: 0.011724642733408529
Position 15028: 0.011098958166480264
Position 135: 0.007815275702427286
Position 12716: 0.007010929098269304
Position 10282: 0.005404307342285552
Position 2296: 0.005197410740201984
Position 4788: 0.005182077757050721
Position 6426: 0.004898991827691535
Position 12411: 0.004654869160369953
Position 13262: 0.004411337864007217
Position 15396: 0.0043926315882450405
Position 125: 0.004106898986617862
Position 2925: 0.0038868029682483877
Position 7973: 0.0037942358792817927
Position 57: 0.003726441363692829
Position 2266: 0.0031869543961863525
Position 2931: 0.0028995659852370298
Position 14393: 0.0026761088768624064
Position 636: 0.0025189320045894466
Position 182: 0.0024464879926897618
Position 11208: 0.0024124780027717807
Position 13140: 0.002370559440348975
Position 14194: 0.0023350465153200253
Position 1415: 0.001951673545472542
Position 15900: 0.0018695673543849519
Position 1370: 0.0016698893408164232
Position 12083: 0.00163108577150025
Position 12277: 0.0015917953036010764
Position 2977: 0.0015849090047485102
Position 12864: 0.0015361354963089183
Position 16436: 0.0013944958857652272
Position 6185: 0.0013175423635208767
Position 4064: 0.0012804255828809247
Position 2544: 0.0012486422052237743
Position 12646: 0.0012227159307188417
Position 13830: 0.0012152025639442518
Position 1313: 0.0011306432460060569
Position 2124: 0.0009492156031428787
Position 15965: 0.0009017314627907573
Position 2352: 0.0008650653689562732
Position 148: 0.0008335300129912755
Position 2630: 0.000805386375232406
Position 17361: 0.0007531768542583053
Position 8018: 0.0007327524400714949
Position 715: 0.0006302187254741096
Position 5032: 0.0006226908279031912
Position 4348: 0.000609321346114273
Position 929: 0.0006053109680943873
Position 10785: 0.0005842463275978443
Position 13031: 0.0005385769710650515
Position 2035: 0.000530429518244824
Position 11592: 0.0005066003151223629
Position 4014: 0.00046595546853684603
Position 7760: 0.0004469660510464561
Position 17341: 0.0004330595408056113
Position 3470: 0.00037361514161666175
Position 6138: 0.0003731903329146917
Position 12642: 0.0003264363865615613
Position 306: 0.0003044210926753411
Position 1855: 0.0002870571384460282
Position 153: 0.00026254904853866923
Position 3875: 0.0002513065347628181
Position 344: 0.00022126407336723746
Position 1497: 0.00020785612072825817
Position 4907: 0.00020781455878192743
Position 3511: 0.00018053313524467798
Position 15032: 0.00017458895818977206
Position 238: 0.00014568975992319708
Position 703: 0.00012248276835317884
Position 409: 0.00010233871164857616
Position 6017: 7.166085493362483e-05
Position 949: 7.14221586480353e-05
Position 1348: 6.553013804242316e-05
Position 330: 6.509526062942695e-05
Position 876: 3.9261349614091986e-05
Position 12237: 3.2884393098691225e-05
Position 411: 3.252566256735366e-05
Position 485: 1.1173869499090076e-05
Position 1897: 7.925428914640253e-06
Position 212: 6.807768717380445e-06
Position 10543: 5.498254198703092e-06
Position 524: 4.943172848216906e-06
Position 89: 4.7166777308431124e-06
Position 14995: 3.5453249401536247e-06
Position 2026: 2.707696975635989e-07
Position 270: 7.331178535876298e-08
Position 127: 7.278677818854894e-08
Position 65: 5.1034674695859273e-08
Position 255: 2.2112521806966102e-08
Position 49: 2.165240245551088e-08
Position 47: 1.274699294665799e-08
Position 508: 6.712059020969629e-09
Position 356: 2.515472389249704e-09
Position 820: 1.014454715706466e-09
Position 77: 5.248700954420705e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3379: 0.9842470501078582
Position 14904: 0.9570548978264348
Position 9954: 0.9517340878573868
Position 17107: 0.9380514109387962
Position 12155: 0.9307843999212169
Position 1927: 0.8646747244625146
Position 15777: 0.5151158742389905
Position 16739: 0.5060891280270381
Position 6721: 0.39157517038716155
Position 6165: 0.313356688611925
Position 7599: 0.30611889662260233
