Gene = DUS4L
index = 475
Annotated 5SS: [  252   719  3229  7309  9864 11353 12635]
Annotated 3SS: [  629  3091  7186  9745 11229 12407 13354]
SMsplice 5SS: [  252  3229  7309 11353 12635]
SMsplice 3SS: [ 3091  7096 11127 12407 13354]
top_k =  500
Partition function (log Z): 4.602108920476231

Sorted 5' Splice Sites (High to Low Probability):
Position 12635: 0.989710557985206
Position 3229: 0.9815608457378644
Position 7309: 0.9069315458093621
Position 11353: 0.6732248799586881
Position 252: 0.48348583338115647
Position 1042: 0.37141482697890676
Position 719: 0.3665332601170493
Position 1321: 0.3358301246671583
Position 9864: 0.30309888871306623
Position 11303: 0.2858512714403216
Position 1494: 0.27634770782104184
Position 894: 0.22858466981996287
Position 7775: 0.19448069116581498
Position 1326: 0.1926745848351227
Position 325: 0.1885840926487824
Position 12928: 0.18062087115914283
Position 3908: 0.15040735311791115
Position 6368: 0.07407271032506074
Position 102: 0.0673936955618828
Position 2824: 0.05668124465103132
Position 890: 0.055713470500338605
Position 6364: 0.03217110531265468
Position 706: 0.027452542000869794
Position 9926: 0.02735470793311213
Position 6953: 0.021602134002648408
Position 964: 0.02044798662600908
Position 11230: 0.018552346082542654
Position 13186: 0.017652470371966055
Position 3194: 0.01728484834594735
Position 9746: 0.013151114250758931
Position 13537: 0.012032505808516397
Position 11877: 0.011841396271080745
Position 394: 0.011518005626589969
Position 1214: 0.009426585212277763
Position 2724: 0.00898951171217447
Position 294: 0.008868088621791042
Position 8661: 0.008185490502239719
Position 13152: 0.00680536674442394
Position 446: 0.006066938002710706
Position 12323: 0.005565823515972982
Position 1554: 0.0051711135238115685
Position 8763: 0.004734524911366769
Position 2779: 0.004720469614358837
Position 1105: 0.004415419535457505
Position 2786: 0.0041408214172204095
Position 12015: 0.003985453863170591
Position 1101: 0.0036381178119915367
Position 12025: 0.0036136932100271197
Position 1951: 0.0035763596674370226
Position 349: 0.002425789708753939
Position 6961: 0.0023575919010188034
Position 1359: 0.0020071417798906647
Position 12646: 0.0015064151368042531
Position 824: 0.0014570009681829814
Position 898: 0.0013821492288511423
Position 126: 0.0011330027057759645
Position 13497: 0.0010727384906089408
Position 2237: 0.001011209090130189
Position 732: 0.0010011197373142769
Position 9685: 0.000948632437075276
Position 11247: 0.0009133301075413382
Position 11294: 0.0007665733405980227
Position 9440: 0.00048781976014268937
Position 3215: 0.00042725340451661996
Position 1000: 0.0002627075104404072
Position 12565: 0.00021720270576455986
Position 285: 0.0001472475590690866
Position 534: 9.167847919335581e-05
Position 3300: 6.602310417455898e-05
Position 695: 6.090321376108254e-05
Position 3576: 5.314657262515204e-05
Position 499: 2.7595593915184654e-05
Position 3200: 2.2225787655435746e-05
Position 676: 1.2279220889598866e-05
Position 113: 1.1379855336707233e-05
Position 518: 4.001480844171674e-06
Position 809: 2.0998687193757113e-06
Position 132: 1.943657744879737e-06
Position 168: 1.3654176546772011e-06
Position 482: 1.2872761422850099e-06
Position 387: 1.2872527229393322e-06
Position 567: 1.0270273050538022e-06
Position 12693: 8.08069986612982e-07
Position 189: 7.694781192735622e-07
Position 266: 7.460010747449749e-07
Position 398: 3.632652352798299e-07
Position 364: 2.8631123400816095e-07
Position 723: 2.7627602848902306e-07
Position 232: 1.4905388022026684e-07
Position 229: 1.2891080357318503e-07
Position 418: 5.614458426824994e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3091: 0.9928989423321206
Position 13354: 0.9520436441255785
Position 12407: 0.8591289991385267
Position 11127: 0.654657867887308
Position 7096: 0.639046669477197
Position 1196: 0.47333341585901334
Position 629: 0.29145808375055676
Position 807: 0.28541875646265563
Position 1391: 0.25134760479298246
Position 7186: 0.22740265154305042
Position 9745: 0.18557713120345706
Position 11189: 0.1844492659487106
Position 11229: 0.1402012670936731
Position 7649: 0.1263367815945211
Position 3796: 0.10014519834067473
Position 9624: 0.08964205399252959
Position 890: 0.07626413660578998
Position 2593: 0.0745469734425092
Position 9768: 0.0693341581380259
Position 893: 0.06719533883519013
Position 6197: 0.06354227342584363
Position 12436: 0.06338488691811317
Position 12734: 0.06043754933527363
Position 7531: 0.055946792487232735
Position 12802: 0.05419952865536389
Position 1160: 0.0499969343861107
Position 785: 0.04868667437031049
Position 12762: 0.0368724863883835
Position 963: 0.032586174397456445
Position 12450: 0.03212563757741769
Position 6875: 0.030251698944845293
Position 12383: 0.028016422539345866
Position 6279: 0.027160807882989565
Position 7198: 0.025569230747669904
Position 12790: 0.023338236916368275
Position 3852: 0.021189807784442943
