Gene = GAPT
index = 573
Annotated 5SS: [ 107 2249]
Annotated 3SS: [2183 2811]
SMsplice 5SS: [ 107 2404]
SMsplice 3SS: [2275 5287]
top_k =  500
Partition function (log Z): -5.066864730483722

Sorted 5' Splice Sites (High to Low Probability):
Position 107: 0.9202420511532724
Position 2404: 0.795456290605524
Position 396: 0.11562667625414383
Position 622: 0.10646216253119713
Position 699: 0.09317494280383447
Position 129: 0.055029724680832476
Position 2397: 0.02622850017819805
Position 111: 0.019417274013379667
Position 3904: 0.012973137454012811
Position 2249: 0.007317635482259588
Position 3397: 0.006884594242322814
Position 455: 0.005784087894080709
Position 3267: 0.005706791610965197
Position 229: 0.004130481301676217
Position 521: 0.0038772493083992087
Position 1457: 0.0035784026590805784
Position 817: 0.0029349378727478396
Position 3064: 0.0018861613594471681
Position 1150: 0.0017147953691958586
Position 831: 0.0016612446052552078
Position 3236: 0.0013295834886206531
Position 1062: 0.0012721357218239897
Position 1950: 0.0010942715436932145
Position 733: 0.0005204029248990085
Position 977: 0.00046649541950537465
Position 2061: 0.0004349138315329418
Position 449: 0.00029121516931482095
Position 391: 0.00016297500308900463
Position 53: 0.00011870042271861804
Position 161: 6.171969241224037e-05
Position 472: 4.4546997106446804e-05
Position 6: 3.60797690492995e-05
Position 491: 1.7913196165503217e-05
Position 3185: 1.1760743822194392e-05
Position 3271: 1.0687326125507008e-05
Position 2870: 6.759846441574367e-06
Position 470: 4.04224893138526e-06
Position 260: 3.6334787321408454e-06
Position 867: 3.5746252207473258e-06
Position 351: 3.278662391579708e-06
Position 546: 2.8863390233527693e-06
Position 860: 2.641694236055e-06
Position 433: 2.5774913132839115e-06
Position 265: 1.896608237659296e-06
Position 403: 1.5575066891380525e-06
Position 661: 1.4517126739575226e-06
Position 36: 1.215742202487366e-06
Position 19: 1.028335403923233e-06
Position 525: 7.972683320433367e-07
Position 595: 5.469709573839906e-07
Position 383: 3.866393230486568e-07
Position 308: 3.847941339906544e-07
Position 300: 1.0642441779775232e-07
Position 271: 1.0060887798939552e-07
Position 223: 5.461783028508692e-08
Position 200: 2.0095136856651016e-08
Position 165: 1.6028733539456152e-09
Position 602: 1.731559529457928e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2275: 0.7647127442054829
Position 5287: 0.32880153085118613
Position 545: 0.19274011815978087
Position 4308: 0.10554353044737387
Position 319: 0.08268846259495981
Position 3168: 0.08181764985725959
Position 5361: 0.060561702861084137
Position 3635: 0.05760679992641981
Position 4574: 0.047192794836077065
Position 2183: 0.04708511601374142
Position 5209: 0.04207529989187275
Position 2709: 0.03930130221315635
Position 5181: 0.036206173838563414
Position 200: 0.022332906727223028
Position 2712: 0.022129166016090232
Position 5334: 0.022040434435283838
Position 322: 0.01994361984389797
Position 4531: 0.016481494070353035
Position 4534: 0.013419586483714602
Position 4706: 0.012780663130669978
Position 2322: 0.011294165641095543
Position 2212: 0.011262101125804388
Position 4494: 0.010773882738939367
Position 521: 0.010698378235692344
Position 4281: 0.009639057185539906
Position 4073: 0.008899789165100126
Position 2811: 0.008080529607337593
Position 1932: 0.007020282323062827
Position 964: 0.005938794416141637
Position 524: 0.005475326785614881
Position 4601: 0.004674533968859933
Position 3512: 0.004260432848767293
Position 4147: 0.003961376753835356
Position 3030: 0.0036434610346227116
Position 940: 0.003519457761884154
Position 2948: 0.0034834046174994004
Position 4735: 0.003473760245567112
Position 3674: 0.003399001499920459
Position 3144: 0.0032451751457017344
Position 3099: 0.0031080549398489997
Position 351: 0.0029414145684435082
Position 2752: 0.0026942809920226275
Position 3355: 0.0026326119657813316
Position 5315: 0.0025714705341102666
Position 755: 0.002552313258568194
Position 4267: 0.002471935272195634
Position 3788: 0.002471930397979553
Position 1805: 0.0021124642806573148
Position 226: 0.0017240997656439345
Position 4750: 0.0016010384342969703
Position 2727: 0.0015606403764995194
Position 602: 0.0014655296380227322
Position 636: 0.0014206636392316532
Position 729: 0.0013654282332386906
Position 2848: 0.0013316084621856179
Position 1380: 0.0011606269935332952
Position 1414: 0.0011071317289317228
Position 4346: 0.001082437491321739
Position 3310: 0.0010682260442916325
Position 3235: 0.001003414436100104
Position 4425: 0.0009681930896864883
Position 2974: 0.0008373203469488095
Position 1322: 0.0008284794687828612
Position 2100: 0.0008188311095813428
Position 5386: 0.000806552234070325
Position 395: 0.000803305177284018
Position 4928: 0.0007953330463578609
Position 3447: 0.0007470694191415827
Position 2372: 0.0007307879244555138
Position 2672: 0.0007228770063341608
Position 376: 0.0007143736122110853
Position 3564: 0.0006195683729729977
Position 811: 0.0006100882379909887
Position 2612: 0.0005967935468185575
Position 685: 0.0005891547633622016
Position 572: 0.0005711210541184168
Position 2293: 0.0005625808518386566
Position 2041: 0.000553718044011999
Position 3531: 0.0004957641071181851
Position 3062: 0.0004777610973826171
Position 5422: 0.00046506636216599477
Position 4174: 0.00041499595662822464
Position 2609: 0.00036882849644208056
Position 4611: 0.00030653524391307645
Position 2536: 0.0002784129083429709
Position 1319: 0.00026675726284801804
Position 2123: 0.0002570019537665152
Position 1833: 0.000235658754259045
Position 1025: 0.0001853157591192867
Position 968: 0.00018045505153361764
Position 3085: 0.00016232454691086573
Position 3396: 0.00015670692154642448
Position 207: 0.00015324696015714818
Position 1784: 0.0001505745713493458
Position 431: 0.0001478060010907398
Position 3247: 0.000142894847209642
Position 3129: 0.0001252454591972472
Position 667: 8.855420182283379e-05
Position 2459: 7.98056553082777e-05
Position 2591: 7.850819025888139e-05
Position 3756: 6.922609384006665e-05
Position 1600: 6.610767677093809e-05
Position 2061: 4.629215411628359e-05
Position 1044: 4.485135834233193e-05
Position 233: 1.1087920143556388e-05
Position 260: 7.6928177880059e-06
Position 2107: 4.696436718492388e-06
Position 258: 3.3811151107944755e-06
Position 761: 1.733231038371898e-07
Position 72: 1.0921902315804683e-07
Position 455: 3.8616817942208506e-08
Position 433: 3.841460707405772e-08
Position 128: 3.831744139817344e-08
Position 470: 3.363189249184691e-08
Position 106: 1.3302395836428921e-08
Position 80: 6.013126707699709e-09
Position 86: 2.9702407835136577e-09
Position 154: 8.391298358032329e-11
Position 161: 7.41423985330532e-11
Position 111: 4.220097215720894e-12
Position 82: 5.232070718507719e-14
Position 84: 7.133069790800219e-15
Position 115: 5.27997723912045e-15
