Gene = DPH5
index = 464
Annotated 5SS: [   90   464  4132 12063 24306 30663 33136]
Annotated 3SS: [  305  4006 11953 24184 30622 33031 35140]
SMsplice 5SS: [   90   464  4132  6150  6463 11308 12063 24306 33136]
SMsplice 3SS: [  305  4006  6057  6354 11149 11953 24184 33031 35140]
top_k =  500
Partition function (log Z): -3.5305009251062405

Sorted 5' Splice Sites (High to Low Probability):
Position 24306: 0.9996886354449064
Position 4132: 0.9974201999342435
Position 33136: 0.8850481259431732
Position 12063: 0.8843027446584629
Position 6463: 0.8768964744302974
Position 6150: 0.8557509959002135
Position 11308: 0.7300163738807965
Position 464: 0.6182888892867667
Position 90: 0.45746599371075763
Position 133: 0.3059480355616593
Position 30663: 0.2906715447052947
Position 4786: 0.21212249127145272
Position 32897: 0.20756629115622058
Position 14182: 0.19551142525808723
Position 2308: 0.1777245286873212
Position 108: 0.17176110004816716
Position 14241: 0.1182532929949025
Position 11827: 0.09211987833930664
Position 2963: 0.06180554178798852
Position 446: 0.05733416220792708
Position 14508: 0.05494669384786334
Position 2838: 0.05455946178044636
Position 17909: 0.0424492309730642
Position 1488: 0.027629522821444243
Position 2284: 0.02511101969534796
Position 4320: 0.023191058085063214
Position 468: 0.022212410273832278
Position 549: 0.020204888653725165
Position 36: 0.01553845737228848
Position 415: 0.014085726062241616
Position 3117: 0.011442113831793076
Position 3113: 0.010131605619971368
Position 14220: 0.007888758158012502
Position 5362: 0.007042617648900465
Position 4401: 0.005881346630432538
Position 5445: 0.0046902182030703655
Position 9939: 0.0027386044561113847
Position 39: 0.002647910313320249
Position 4406: 0.0025296921263605865
Position 3275: 0.002131128973314567
Position 7038: 0.0017377476699714073
Position 16667: 0.0015643583918106864
Position 8105: 0.0014669199095941577
Position 7106: 0.0014616160105751434
Position 181: 0.001148964224925181
Position 4115: 0.0008109007485051726
Position 5145: 0.0005452655185438977
Position 42: 0.00033425751183785744
Position 4370: 0.0003335467326773759
Position 26192: 0.0002690318304654992
Position 138: 0.00023882227512649117
Position 1740: 0.00022748615805431012
Position 1861: 0.00013808421954724683
Position 1942: 0.0001232568198705958
Position 4119: 0.00010282464452296574
Position 53: 0.00010164215517343114
Position 2340: 8.691624752065413e-05
Position 654: 7.292772811649722e-05
Position 2333: 6.503732219686262e-05
Position 114: 6.119961186491477e-05
Position 4374: 2.9443280229241656e-05
Position 4316: 2.7328547727565655e-05
Position 6501: 2.1723052520289196e-05
Position 4525: 1.628554462086725e-05
Position 6458: 1.6139982389100253e-05
Position 199: 1.4869240036273953e-05
Position 899: 1.2388236668116866e-05
Position 6540: 1.0129725313722075e-05
Position 346: 9.42591734746795e-06
Position 2295: 8.988876585511322e-06
Position 1769: 8.704770136975907e-06
Position 4185: 8.520122914092781e-06
Position 634: 6.377373390808551e-06
Position 6825: 4.528399209130172e-06
Position 6587: 4.449021295352735e-06
Position 229: 4.094675857323441e-06
Position 240: 3.7843147701510814e-06
Position 218: 3.246573917673135e-06
Position 4829: 2.5112204732408418e-06
Position 6312: 2.1539117824010693e-06
Position 1866: 1.9107977417738783e-06
Position 171: 1.0483564123726412e-06
Position 161: 6.383586970654466e-07
Position 19: 5.827748075907171e-07
Position 280: 4.048927298718772e-07
Position 141: 2.993136171325141e-07
Position 238: 1.764717688237061e-07
Position 977: 1.7352554948552214e-07
Position 698: 1.710770830225862e-07
Position 232: 1.426267873390649e-07
Position 1405: 1.1308701617161877e-07
Position 392: 1.1012478337165407e-07
Position 760: 1.0020951917719062e-07
Position 112: 8.18064177775143e-08
Position 1447: 8.169792387720403e-08
Position 268: 5.954849394163778e-08
Position 437: 3.975716800909165e-08
Position 395: 1.0271130395370118e-08
Position 322: 3.3888215037668154e-09
Position 261: 1.7284312899557822e-09
Position 305: 5.295257011403887e-10
Position 270: 3.880133601457743e-18
Position 288: 3.0722264815339802e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 4006: 0.9500220855934483
Position 33031: 0.904383883156997
Position 11953: 0.8790048336912082
Position 24184: 0.8750424221309355
Position 35140: 0.7297412370703615
Position 6354: 0.6888187849813234
Position 305: 0.6335836196128674
Position 11149: 0.48211185187383965
Position 6057: 0.4596670270828915
Position 5949: 0.23685732479866312
Position 11177: 0.22758725202849472
Position 30622: 0.22335327669836874
Position 32816: 0.2118014082816555
Position 14082: 0.19576273336833128
Position 6298: 0.16786896876938823
Position 14122: 0.125890322405058
Position 24227: 0.1248132999434162
Position 35143: 0.11080528967444828
Position 11685: 0.0967818035427747
Position 2204: 0.08805285712738041
Position 6009: 0.08269819527383579
Position 4524: 0.08117852441243156
Position 2219: 0.08023264664430438
Position 30391: 0.07247334402347289
Position 4663: 0.0581376517032851
Position 14363: 0.04408051047335193
Position 17837: 0.04256649979663857
Position 4617: 0.042381350262712086
Position 5974: 0.0416913073339002
Position 3957: 0.03567387903390712
Position 322: 0.03424958461482999
Position 4225: 0.031583018429428546
Position 6036: 0.029378625974615005
Position 2162: 0.028213193258932998
Position 33701: 0.02717803876393041
Position 1390: 0.02565437389052856
Position 2911: 0.02322182740797812
Position 4499: 0.02147655287050625
Position 2746: 0.020231785969113257
Position 33295: 0.020133096831325192
Position 3039: 0.019612157620520328
Position 11196: 0.019400469275678907
Position 35173: 0.019248707580248058
Position 251: 0.018216108049703545
Position 2796: 0.016285396642200387
Position 2442: 0.015134150676387606
Position 2582: 0.014121602593704492
Position 2743: 0.012275402937051521
Position 6361: 0.010835697834071768
Position 4044: 0.010406345976704793
Position 2837: 0.009315652044709124
Position 35272: 0.009136908168302258
Position 34958: 0.007976810384112664
Position 5235: 0.007501415354223698
Position 35476: 0.006472231707930056
Position 4682: 0.005679292034920753
Position 29410: 0.005570683301133761
Position 34311: 0.0052752460325036915
Position 2606: 0.005166299801607516
