Gene = CCDC18
index = 297
Annotated 5SS: [  500  3577  4228  6585 12188 13826 22070 25713 27480 31008 32343 35048
 36828 37951 41825 42018 46531 52675 56472 59555 59978 66286 67036 74696
 76620 78967 84983 90896]
Annotated 3SS: [ 3440  4058  6425 12080 13696 21972 25590 27187 30882 32181 34826 36716
 37818 41689 41939 46413 52506 56328 59390 59763 66185 66918 74551 76415
 78828 84781 90427 98543]
SMsplice 5SS: [   70  1524  3577  6585 12188 13826 22130 25713 27304 27480 29677 31008
 32343 35048 36828 37951 41825 42022 46332 46531 56472 57462 59555 59978
 67036 74696 78967]
SMsplice 3SS: [ 1305  3440  6425 12080 13696 21972 25590 27187 27387 29518 30882 32181
 34826 36716 37818 41689 41939 46201 46413 56328 57342 59390 59763 66918
 74551 78828 96908]
top_k =  500
Partition function (log Z): 9.239382400124093

Sorted 5' Splice Sites (High to Low Probability):
Position 13826: 0.9995429895410772
Position 46531: 0.9988703135291014
Position 12188: 0.9902744531038333
Position 41825: 0.9782635995315723
Position 6585: 0.9642700307276876
Position 59555: 0.9539749717017807
Position 59978: 0.9477289973318679
Position 42022: 0.931569726067257
Position 53387: 0.9134912080046417
Position 25713: 0.8947171955104348
Position 36828: 0.8912131122409092
Position 57462: 0.8874680268899294
Position 32343: 0.8515793562112358
Position 31008: 0.7764081125582891
Position 35048: 0.7706353548518402
Position 1524: 0.767852480838585
Position 56472: 0.7673332710398035
Position 27480: 0.7623194381685348
Position 74696: 0.7534202292700358
Position 50990: 0.743390041420892
Position 27304: 0.722797790018738
Position 29677: 0.6458125677873666
Position 37951: 0.645804698090425
Position 3577: 0.6452196043841429
Position 46332: 0.6003136928898054
Position 22130: 0.562103008753293
Position 70: 0.4912693275929574
Position 13469: 0.4740911098307686
Position 22070: 0.43720025102503146
Position 361: 0.40147397055549416
Position 2564: 0.3675761348929569
Position 52675: 0.34296192146696003
Position 11475: 0.2932157363303226
Position 4228: 0.24232317191878852
Position 42581: 0.1914304016417383
Position 30281: 0.1824620465300005
Position 11265: 0.18081559990047852
Position 43382: 0.1786958023161408
Position 3581: 0.1774854148750008
Position 46758: 0.16727598751619774
Position 23221: 0.16364584149255765
Position 50956: 0.15964598854749107
