Gene = SMC5
index = 1277
Annotated 5SS: [  302  5484  9014 18511 19664 21938 23622 27310 39260 41239 46399 55875
 56617 59726 60002 64645 65182 85308 87688 88200 88756 89077 91332 91510]
Annotated 3SS: [ 5341  8960 18347 19528 21796 23459 27237 39003 41083 46284 55779 56483
 59551 59831 64520 65058 85181 87642 88103 88650 88956 91151 91413 93228]
SMsplice 5SS: [  302  2845  4988  5484  8715 18511 19664 21938 23622 25241 25499 26078
 39260 41239 46399 55875 56617 59726 60002 64645 65182 85308 88756 89077
 91332 91510]
SMsplice 3SS: [ 2736  4708  5341  8598 18347 19528 21796 23459 25043 25420 25948 39003
 41083 46284 55779 56483 59551 59831 64520 65058 85181 88650 88956 91151
 91413 93228]
top_k =  500
Partition function (log Z): -17.113647457318915

Sorted 5' Splice Sites (High to Low Probability):
Position 41239: 0.995489977356486
Position 5484: 0.9931730288305405
Position 23622: 0.9823683740632382
Position 18511: 0.9538939662396094
Position 19664: 0.9353672322207582
Position 21938: 0.9155509274695268
Position 302: 0.9077254515433187
Position 2845: 0.8014703452681261
Position 26078: 0.7974222459825214
Position 4988: 0.7556165845805816
Position 25499: 0.7448130705073848
Position 8715: 0.7364373108831234
Position 29457: 0.59930945686247
Position 25241: 0.5575744234083972
Position 27310: 0.42143165928859516
Position 27446: 0.39815252224757997
Position 23166: 0.29034930358707955
Position 23291: 0.2688549159890018
Position 22637: 0.2569453755657262
Position 3068: 0.23517865293860354
Position 4211: 0.20275462992953486
Position 3064: 0.193116231359746
Position 23862: 0.18188293665878788
Position 3046: 0.17250538956812853
Position 9014: 0.16831770443514837
Position 24189: 0.16681622265077042
Position 19349: 0.14400136691096468
Position 1196: 0.12216197735693456
Position 24960: 0.11958656321951695
Position 8711: 0.11471816737568281
Position 24724: 0.11306707059348126
Position 38166: 0.1072395562639437
Position 42556: 0.09002604941648334
Position 4192: 0.07358540182150748
Position 25509: 0.06813321535949007
Position 337: 0.041970570064428024
Position 21591: 0.0384781108262019
Position 8486: 0.03434259020013792
Position 25235: 0.031090575893375792
Position 23236: 0.024906442085410676
Position 3832: 0.02216471251651776
Position 45254: 0.020674468175869046
Position 22667: 0.019775261427969478
Position 27918: 0.019764624215317512
Position 25144: 0.018804821338139384
Position 777: 0.018440856156054796
Position 714: 0.017682999794688917
Position 27315: 0.017005826617511526
Position 23882: 0.01474724835827691
Position 5238: 0.012777003510028723
Position 28480: 0.012512587377255156
Position 28173: 0.012102486732423813
Position 1540: 0.0115311659483632
Position 24949: 0.010173054327971663
Position 6047: 0.009717329093639105
Position 747: 0.009405134145645035
Position 907: 0.00892426648618666
Position 1097: 0.008631559810769013
Position 329: 0.008609181871050305
Position 8543: 0.008551420572061035
Position 21963: 0.008427424008891838
Position 2498: 0.008056639513805234
Position 4785: 0.007866775994452771
Position 4842: 0.007800289554818773
Position 2454: 0.0070812223853402205
Position 23526: 0.006610709589612269
Position 25784: 0.006320849627798246
Position 25115: 0.006237562710954308
Position 77: 0.006191611319858809
Position 198: 0.005958196600537441
Position 392: 0.005911512497506763
Position 23388: 0.005198194624946566
Position 2217: 0.0051469742740671036
Position 18481: 0.004957547059007832
Position 25514: 0.004764514196502114
Position 18638: 0.004170004378518461
Position 2289: 0.00398967044168727
Position 4813: 0.0038066534873273843
Position 19451: 0.0034276401122175
Position 5616: 0.0031429406535527504
Position 22316: 0.003005495799029182
Position 3117: 0.002502829894933744
Position 27131: 0.0019875414520159167
Position 25953: 0.0018036296604580714
Position 1381: 0.0014829403238302002
Position 2146: 0.0013746282156834977
Position 27098: 0.0013222134385251242
Position 2451: 0.001072889546329493
Position 22356: 0.0009585138269891415
Position 5087: 0.0009141905763327313
Position 25198: 0.0008545673119755079
Position 22551: 0.0007844001586244847
Position 4338: 0.0006607950792907581
Position 21551: 0.0006001328176718278
Position 3196: 0.0005419663536194873
Position 22135: 0.0005383669543052356
Position 21874: 0.00043628489313207405
Position 22358: 0.0004305384511182923
Position 561: 0.0003642388914457994
Position 388: 0.0002705716709675102
Position 23422: 0.00023255183777628422
Position 27689: 0.00022355519533136982
Position 7331: 0.00018140322046808087
Position 22583: 0.00014685588261477582
Position 8854: 0.00013100847261194793
Position 753: 7.881521383604633e-05
Position 407: 4.907148946929116e-05
Position 478: 4.874173412906861e-05
Position 673: 4.394559343550325e-05
Position 536: 3.7378447801679594e-05
Position 485: 3.634654439446099e-05
Position 547: 3.580738466046203e-05
Position 505: 3.4155962360940484e-05
Position 2174: 2.3902019734800595e-05
Position 580: 2.2649443660330932e-05
Position 457: 2.0497995663653996e-05
Position 411: 1.776445234545746e-05
Position 770: 1.4762137743822803e-05
Position 42: 1.3972121559013072e-05
Position 494: 1.2720156660485645e-05
Position 89: 8.006670522571128e-06
Position 1610: 7.816353264517691e-06
Position 1425: 7.80949927180374e-06
Position 95: 7.5698769605075705e-06
Position 380: 5.921705392195832e-06
Position 276: 5.140260422920397e-06
Position 140: 3.5960283625328093e-06
Position 1110: 3.588375385390825e-06
Position 1749: 3.375223455204327e-06
Position 7: 3.0665153374864767e-06
Position 17: 2.978601387125071e-06
Position 684: 2.76047922903986e-06
Position 339: 2.7014461965160493e-06
Position 640: 2.1539281677927636e-06
Position 396: 2.134628615653862e-06
Position 510: 1.3331318389570668e-06
Position 584: 1.20404000270205e-06
Position 623: 7.190035739635206e-07
Position 690: 6.342575373567381e-07
Position 306: 5.540625034961466e-07
Position 927: 4.63515801386467e-07
