Gene = SNX8
index = 1294
Annotated 5SS: [  137 36365 39353 42615 44906 50167 51235 56730 57100 57591]
Annotated 3SS: [36158 39234 42492 44824 50005 51101 56660 56949 57440 59294]
SMsplice 5SS: [  137  4275 36365 39353 42615 44606 44906 50167 51235 56730 57100 57591
 60874]
SMsplice 3SS: [ 4193 36271 39234 42492 44510 44824 50076 51101 56660 56949 57440 60728
 61003]
top_k =  500
Partition function (log Z): -33.734464376992754

Sorted 5' Splice Sites (High to Low Probability):
Position 137: 0.9982573477683292
Position 4275: 0.6397974991184785
Position 7617: 0.11609029729097271
Position 4412: 0.11514203784072775
Position 2848: 0.06519529392173329
Position 2061: 0.04685974476998853
Position 4266: 0.04323740818661654
Position 747: 0.0161906869573258
Position 2488: 0.0160439916729946
Position 9848: 0.015824230269185762
Position 4660: 0.01206973156791231
Position 8711: 0.008098539970498163
Position 10810: 0.007211956660785042
Position 3823: 0.005409383731020978
Position 3159: 0.005278975320099453
Position 3522: 0.005191244607697236
Position 3892: 0.005013655152096768
Position 7524: 0.004755989544673456
Position 6737: 0.0038567921960035835
Position 2016: 0.003721305199136966
Position 7529: 0.0029905109374062607
Position 2292: 0.0024624619283694733
Position 856: 0.0013860312880103324
Position 3305: 0.0013808681370316728
Position 1666: 0.0011180700729413228
Position 3103: 0.0011005224005240274
Position 4533: 0.0008086024702600493
Position 4354: 0.0001629579975811069
Position 155: 7.215960065556248e-05
Position 286: 4.571291928326126e-05
Position 1774: 2.8854516910942515e-05
Position 1333: 2.053155915796333e-05
Position 1762: 2.0517592428306587e-05
Position 1662: 1.7592905690291217e-05
Position 1365: 1.741341387437747e-05
Position 2296: 1.7316976062191498e-05
Position 1678: 1.715564970248173e-05
Position 1788: 1.594107368249151e-05
Position 476: 9.116176436529097e-06
Position 1157: 7.957747190317965e-06
Position 1201: 6.494502912621571e-06
Position 1855: 5.783303578408873e-06
Position 586: 4.696717145808894e-06
Position 392: 3.6302963640021453e-06
Position 3249: 3.607948687525757e-06
Position 2141: 3.510378108372722e-06
Position 4466: 2.1396690043028073e-06
Position 605: 2.116657617796183e-06
Position 453: 1.8842953258397309e-06
Position 582: 1.6607263036662126e-06
Position 257: 1.0416381322060924e-06
Position 132: 9.258262857052423e-07
Position 501: 2.9131952155174514e-07
Position 2815: 2.7945832100793727e-07
Position 144: 2.1071657786708393e-07
Position 2509: 1.9265865821787446e-07
Position 2500: 1.7197735473582892e-07
Position 3134: 1.486119689293399e-07
Position 25: 1.4506251904629907e-07
Position 1944: 1.060078647018263e-07
Position 224: 8.99022207659679e-08
Position 5: 8.166205736428445e-08
Position 321: 8.11306663166244e-08
Position 594: 6.910613820593571e-08
Position 355: 1.5986788685712483e-08
Position 20: 1.490616838795986e-08
Position 235: 1.0801047115361327e-08
Position 589: 9.994628090835724e-09
Position 687: 6.664481030106977e-09
Position 275: 5.794039977413974e-09
Position 591: 5.4330423808374115e-09
Position 82: 2.826769314021086e-09
Position 662: 1.1762708617925746e-09
Position 713: 4.2557730434386217e-10
Position 847: 2.6445384073120326e-10
Position 737: 2.3800828989388345e-10
Position 885: 1.0594152513087572e-10
Position 799: 3.950781603462644e-11
Position 310: 3.7767084325757977e-13
Position 345: 9.52595268384449e-14
Position 327: 6.978580007472822e-15
Position 386: 1.2835277801904592e-15
Position 469: 5.838414722217719e-16
Position 407: 5.714374690062619e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 4193: 0.48978142783648887
Position 4224: 0.2680692955085816
Position 10541: 0.2051772677595261
Position 14472: 0.15302056498641528
Position 13378: 0.08286794061280373
Position 17540: 0.07965248345108084
Position 10300: 0.068707647429239
Position 7419: 0.06420823318052019
Position 7567: 0.06257704123691386
Position 9267: 0.055294184003555506
Position 10904: 0.04830286145488321
Position 1942: 0.04163874977481544
Position 8550: 0.040524924852429596
Position 11626: 0.030266023946850774
Position 7494: 0.02680064174908811
Position 11506: 0.022141079196014747
Position 4404: 0.02067265997837419
Position 5805: 0.018944085782180493
Position 9251: 0.01861088531964648
Position 2692: 0.018447180000468907
Position 9761: 0.017595351947104966
Position 2408: 0.01641584257141094
Position 3216: 0.015483035605821004
Position 4760: 0.01482091266665447
Position 687: 0.014402827650707446
Position 11859: 0.012200271715531293
Position 2814: 0.011788743315363214
Position 4211: 0.0114877723913243
Position 3696: 0.010923067830452621
Position 8010: 0.008989224621917622
Position 4009: 0.00892625981532093
Position 2695: 0.008044782141214816
Position 9310: 0.007754264906548353
Position 1978: 0.007436873201949641
Position 4642: 0.007280410132624146
Position 2975: 0.006532308678067215
Position 2772: 0.006374066157352539
Position 4100: 0.006065698212350096
Position 4254: 0.005933663063705827
Position 2530: 0.005787344814886272
Position 11819: 0.005243731649312208
Position 9674: 0.005039406367540176
Position 11663: 0.0047800603239931
Position 4377: 0.004342437841033481
