Gene = IQCA1L
index = 711
Annotated 5SS: [   53   988  2102  2586  5114  6699  7675  8292  8520  9049  9921 10066
 10980 11240 12205 12753 13220 13858]
Annotated 3SS: [  659  1981  2399  5041  6492  7589  8168  8443  8941  9837 10009 10896
 11131 12004 12665 13041 13618 14407]
SMsplice 5SS: [   53  2102  5114  7675  8292  9921 10112 12788 13220 13858]
SMsplice 3SS: [ 1981  5041  7589  8168  9837 10009 12665 13041 13618 14407]
top_k =  500
Partition function (log Z): 9.74987711549677

Sorted 5' Splice Sites (High to Low Probability):
Position 53: 0.9375372436062139
Position 13220: 0.9182032774173382
Position 8292: 0.8853026368844453
Position 7675: 0.7903101124044997
Position 2102: 0.7195552979368712
Position 5114: 0.6511365646098658
Position 10066: 0.6373537071141091
Position 12788: 0.6067203732676216
Position 11240: 0.5446156006176666
Position 9049: 0.5417457212928123
Position 13858: 0.5346681788437899
Position 6949: 0.3838961738849666
Position 6628: 0.36444004676596237
Position 12753: 0.33065262087126307
Position 988: 0.3060805794234461
Position 5137: 0.3056638536602038
Position 10112: 0.3027692782662341
Position 11422: 0.26119543211174867
Position 6607: 0.2605536307980339
Position 12205: 0.252743943825218
Position 8520: 0.21670565192516034
Position 10950: 0.21285908068470177
Position 922: 0.2069193785830817
Position 8850: 0.14999480373693494
Position 11132: 0.1491050834661985
Position 2586: 0.13237906896831209
Position 8669: 0.1157420089774959
Position 484: 0.11021700403484838
Position 8373: 0.0879566461458478
Position 10897: 0.08543737473622841
Position 12322: 0.0736390080682786
Position 11875: 0.06284366269688689
Position 11491: 0.0625816248723491
Position 10980: 0.05356033992458547
Position 10463: 0.04967020760099733
Position 12943: 0.04772205794001299
Position 13885: 0.039086968204033054
Position 7689: 0.03475445185422148
Position 9062: 0.03223518557317678
Position 5589: 0.03138023575962326
Position 1830: 0.028464111827931148
Position 13157: 0.028262899382452033
Position 13392: 0.027626917376832132
Position 8628: 0.02635171640628981
Position 12793: 0.026290323724540862
Position 9477: 0.026232704707777235
Position 9051: 0.024410271816286567
Position 13748: 0.022763585028756427
Position 1043: 0.021866701390247757
Position 12187: 0.02179897018420173
Position 565: 0.021340993906775997
Position 12299: 0.017641691377254222
Position 2206: 0.017152093947528806
Position 8780: 0.014985111797959411
Position 11292: 0.01398098281570299
Position 6699: 0.01376615884650872
Position 9322: 0.013224717099446011
Position 7715: 0.012938039302518555
Position 2246: 0.012468642685112214
Position 12311: 0.012465774328210937
Position 14088: 0.010915101541001487
Position 14199: 0.009235612355056606
Position 215: 0.008758413884867089
Position 9250: 0.007703903069822838
Position 938: 0.0074259250295904316
Position 13741: 0.007356241745916599
Position 8338: 0.0073548351366509186
Position 9647: 0.006684408248607822
Position 3500: 0.0065121556817920555
Position 994: 0.006036766038445793
Position 57: 0.005507129846164858
Position 13813: 0.00523665227590652
Position 3670: 0.005214449397078668
Position 9025: 0.005156057443512418
Position 13693: 0.005041836785465319
Position 8624: 0.004809192412576204
Position 6023: 0.004788504531339232
Position 5235: 0.00412369554050024
Position 10279: 0.003607803876567915
Position 2308: 0.0036031872370910377
Position 8590: 0.003249026986959962
Position 768: 0.0032100689594918943
Position 8481: 0.0032073184665002215
Position 5822: 0.003048658734002277
Position 1894: 0.0028442053866255396
Position 3754: 0.002543005207276177
Position 3584: 0.002496363057974998
Position 1898: 0.002010812971627619
Position 9457: 0.0018460135974182187
Position 10323: 0.0018438528724269564
Position 1915: 0.0017879595122966393
Position 11220: 0.00164489116936335
Position 6511: 0.0015087665534965749
Position 5517: 0.0014963366944783186
Position 10236: 0.001386591955633695
Position 13830: 0.0012258641754838789
Position 13426: 0.0011772413299657037
Position 8315: 0.001093068857707504
Position 9521: 0.0009613407985668226
Position 8355: 0.0009108585106233886
Position 9504: 0.0008280933901436839
Position 420: 0.0007927433070487019
Position 841: 0.0006546503518815856
Position 8317: 0.0004739250201534641
Position 13863: 0.0004661690863309747
Position 1349: 0.0004114513448085704
Position 8632: 0.0003586392919896678
Position 9091: 0.00029292202722207224
Position 5916: 0.00022025138331972262
Position 143: 0.00019669989106206896
Position 13108: 0.0001770265340525882
Position 528: 0.00012062086115611135
Position 316: 0.00010020090555217869
Position 605: 8.346661280479035e-05
Position 250: 7.861911989385986e-05
Position 488: 4.8994497719562144e-05
Position 44: 2.9933956456621213e-05
Position 2549: 8.174663767305575e-06
Position 759: 7.381291612213244e-06
Position 70: 6.379969068267807e-06
Position 2112: 4.286976030638242e-06
Position 547: 3.5112721869008037e-06
Position 1655: 2.9452817681983877e-06
Position 25: 1.217783020574763e-06
Position 490: 5.246778126656747e-07
Position 195: 3.801137657367008e-07
Position 116: 2.6087801046311587e-07
Position 137: 6.347985093317843e-08
Position 33: 5.9147662478254654e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 12665: 0.9722971909268324
Position 5041: 0.9534492809775987
Position 8168: 0.9435593154026738
Position 13041: 0.8984044320798705
Position 9837: 0.7304821169583677
Position 14407: 0.7222748904404348
Position 13618: 0.6840910462443242
Position 1981: 0.6300035852625498
Position 8941: 0.5880722107062015
Position 7589: 0.4592673535950243
Position 6833: 0.382226445738332
Position 12004: 0.37680209149508603
Position 8443: 0.36546746825720894
Position 6492: 0.3505186850547331
Position 11021: 0.34689508295578003
Position 11131: 0.3365889552799371
Position 7621: 0.3319111404824686
Position 11376: 0.31983287069032024
Position 6510: 0.2777210348359384
Position 10738: 0.2544394800879773
Position 659: 0.21625714605667287
Position 10009: 0.1802056283217886
Position 8729: 0.16718033690228037
Position 702: 0.1562024654441443
Position 837: 0.12823116321094083
Position 10896: 0.09099390176663266
Position 13592: 0.08653283474573432
Position 2026: 0.06775238903837782
Position 11681: 0.06284366269688685
Position 2193: 0.04992260470190716
Position 419: 0.04985314015639061
Position 13038: 0.04922450781029577
Position 10343: 0.047210255645623755
Position 13314: 0.04700956153775513
Position 2399: 0.04686789372080705
Position 7657: 0.04682410948374689
Position 2439: 0.043006341590140176
Position 1739: 0.03879711821638728
Position 450: 0.03472855112144287
Position 9372: 0.031631902621598554
Position 8192: 0.030092991165035273
Position 13959: 0.028952515081039635
Position 9798: 0.028694568752250026
Position 13009: 0.023651054516945463
Position 10667: 0.022729121783701723
Position 5398: 0.018048325116796774
Position 12909: 0.017897083819557767
Position 9183: 0.01705725487709813
Position 13679: 0.01574890187944919
Position 773: 0.01458632019721115
Position 11052: 0.01336844138245286
Position 5313: 0.011709021586319802
Position 12832: 0.011275637653083748
Position 6537: 0.01082139903742418
Position 3424: 0.009973164011729792
Position 2335: 0.009693340873480992
Position 13962: 0.008600022401920386
Position 8108: 0.008484393302779858
Position 295: 0.008395940415492562
Position 9296: 0.008394210120744478
Position 8702: 0.008179482929665078
Position 14117: 0.0077044258983618484
Position 2227: 0.007658104597444437
Position 379: 0.007471415385806546
Position 10235: 0.006534058796483661
Position 12606: 0.006448679738072394
Position 13140: 0.006411452710365646
Position 4874: 0.004924196293300287
Position 2023: 0.004895662741602979
Position 8590: 0.004822194816895716
Position 14422: 0.004554891778429809
Position 300: 0.004137116597795802
Position 1993: 0.003995944347392823
Position 5841: 0.003936067264149014
Position 13330: 0.003910297627341239
Position 1930: 0.0037451512518851815
Position 12890: 0.0037004099272637068
Position 363: 0.0036031587706610254
Position 14151: 0.0035190423378881727
Position 3403: 0.0034604962225448137
Position 14120: 0.0034114124415589786
Position 13776: 0.003383327370119811
Position 8763: 0.0031275497604336777
Position 186: 0.0031064260501255333
Position 1853: 0.0028398473821740476
Position 14440: 0.0027600857914326007
Position 5646: 0.0025908798153723885
Position 3669: 0.0025430052072761746
Position 846: 0.0024793620817755535
Position 5229: 0.0024309139026611943
Position 13533: 0.002407292137147262
Position 2409: 0.0022893002971132712
Position 14304: 0.0021670945455814056
Position 10141: 0.0018161399709016668
Position 629: 0.0016974285862369203
Position 1674: 0.0016887873438523457
Position 6801: 0.001669728146634515
Position 9804: 0.0016214097462799177
Position 13687: 0.001609845238763786
Position 1708: 0.001546878433090915
Position 11909: 0.001487296288077693
Position 2048: 0.0014689793016750895
Position 14061: 0.001423943139031802
Position 5477: 0.001417732431078194
Position 225: 0.001221903475206895
Position 6514: 0.0012074840359058436
Position 4977: 0.0011995606713035504
Position 852: 0.0011254820782456607
Position 2283: 0.001089033565098607
Position 1677: 0.0010762142930983356
Position 14183: 0.0010167101723062434
Position 768: 0.0009600748688625483
Position 13656: 0.0008688717325031844
Position 8022: 0.0008358281467639715
Position 759: 0.0007943449101720016
Position 3572: 0.0007893079025711157
Position 478: 0.0007079387948578536
Position 1858: 0.0006966916455372681
Position 2205: 0.0006937146176607096
Position 8766: 0.0006936632166870272
Position 14251: 0.000672595417101912
Position 7986: 0.0006320519806408515
Position 5939: 0.0005481238178363159
Position 8616: 0.000543858007570653
Position 5955: 0.0005245648326736229
Position 753: 0.00048324656689506426
Position 5665: 0.00045777891862988857
Position 14454: 0.00040998802606154015
Position 1232: 0.0003892595350284698
Position 13665: 0.00034104400125493234
Position 2451: 0.0003313905794585046
Position 5206: 0.0003255163132928693
Position 5540: 0.0002959602777608966
Position 8510: 0.0002784733043486767
Position 8058: 0.0002769301107375802
Position 661: 0.00022098828903774595
Position 165: 0.00016090468700224092
Position 13629: 0.00014634275572572632
Position 8586: 0.00014262747847975044
Position 8635: 0.000139240507996925
Position 11357: 0.0001325564517425469
Position 8447: 0.00012120083156851388
Position 1718: 0.00011526982908321607
Position 591: 0.00010932570822663242
Position 969: 8.998600797579433e-05
Position 310: 8.908268415009863e-05
Position 381: 8.482140515211923e-05
Position 705: 6.910319110707903e-05
Position 10214: 6.726349427418261e-05
Position 8031: 5.4008693426777406e-05
Position 723: 4.364255409549217e-05
Position 855: 3.738959704724365e-05
Position 483: 3.449347625150374e-05
Position 1885: 3.316477974106755e-05
Position 1183: 2.219180978010091e-05
Position 9119: 2.1920265582375916e-05
Position 528: 1.7586352030799897e-05
Position 2101: 1.32416536354531e-05
Position 337: 1.301786624924497e-05
Position 231: 1.2519571313886397e-05
Position 116: 1.0030987709609221e-05
Position 2153: 8.458818367073105e-06
Position 248: 8.21253583358986e-06
Position 9123: 7.66621566834093e-06
Position 2098: 6.009881198447608e-06
Position 2401: 4.694122005893539e-06
Position 123: 4.634809787520686e-06
Position 129: 4.254224701599259e-06
Position 537: 3.769769360376751e-06
Position 681: 2.2192897335173953e-06
Position 388: 1.9699350126852407e-06
Position 135: 1.546822523718573e-06
Position 12935: 1.5159622650074346e-06
Position 1467: 1.482016997303989e-06
Position 125: 1.0620121999428138e-06
Position 1543: 7.522204839760862e-07
Position 1497: 7.110442869183118e-07
Position 669: 3.156412982958392e-07
Position 4778: 1.7869455890219717e-07
Position 574: 1.3561527331789297e-07
Position 455: 1.0798825911396452e-07
Position 2126: 1.0220395712301611e-07
Position 2264: 5.711602017210965e-08
Position 912: 1.5661924275450794e-08
Position 1001: 1.0220566468480731e-08
Position 906: 6.4971207701998314e-09
Position 137: 3.9842627635669595e-09
Position 720: 5.74046200885937e-10
