Gene = LEKR1
index = 778
Annotated 5SS: [    70   3071  26676  94388 101298 116408 152969 166424 166971 185200
 198618 202096]
Annotated 3SS: [  2978  26460  94267 101121 116221 152886 166345 166766 185105 198452
 201795 219032]
SMsplice 5SS: [    70   3071   4772  26681  37479  42202  76400  94192  94388  95456
 101298 116408 166424 166971 170064 170268 185200 198618 202096 208794]
SMsplice 3SS: [  2978   4687  26460  37353  42111  76196  94092  94267  95295 101121
 116221 166345 166766 169998 170185 185105 198452 201943 208664 219032]
top_k =  500
Partition function (log Z): -109.1372876226381

Sorted 5' Splice Sites (High to Low Probability):
Position 3071: 0.7945081151393093
Position 70: 0.6103501901973408
Position 4772: 0.5197201129251168
Position 574: 0.36135823374401455
Position 7790: 0.3125548091263176
Position 7434: 0.13783923295359607
Position 5754: 0.11469051538977759
Position 5980: 0.058616392734544664
Position 4814: 0.040997295629070174
Position 3307: 0.021814231840014273
Position 1036: 0.015508367431486526
Position 553: 0.015046438453515986
Position 3352: 0.009599797419922616
Position 803: 0.008960367055535134
Position 364: 0.008830396470945868
Position 206: 0.006211850879586373
Position 3639: 0.004928030645686229
Position 277: 0.004888579273925667
Position 3938: 0.003989179682443782
Position 433: 0.003669785329816943
Position 1763: 0.0035409277085376445
Position 5581: 0.0031959894255238087
Position 10331: 0.003107982820012148
Position 10515: 0.002962362058164317
Position 3490: 0.0022900136841065085
Position 2266: 0.0020579596868073313
Position 1586: 0.0020442075260390393
Position 1993: 0.0018567940401124786
Position 4260: 0.0017648064953648874
Position 3705: 0.001336487775868909
Position 4193: 0.001213584905197322
Position 4458: 0.001102975212494901
Position 4803: 0.000649370488378384
Position 380: 0.00029881299054036867
Position 4147: 0.00029581539537365715
Position 3295: 0.0002917376923730274
Position 4132: 0.00028360517528871923
Position 4070: 0.00026552300400260135
Position 4951: 0.000264075621280565
Position 3290: 0.00021948404890573692
Position 3392: 0.00021124498743574867
Position 5786: 0.00020985145434820199
Position 3346: 0.00018001125252791204
Position 3243: 0.0001551427682604269
Position 247: 3.9423245552751674e-05
Position 603: 3.753755392323513e-05
Position 523: 3.1242135401429506e-05
Position 663: 2.630404488632841e-05
Position 736: 1.130368517611071e-05
Position 249: 5.775535373137977e-06
Position 108: 5.197108445312727e-06
Position 64: 4.084746285360393e-06
Position 122: 2.603400022899126e-06
Position 519: 2.036184217242819e-06
Position 481: 7.768889748720236e-07
Position 1116: 3.9982543098810527e-07
Position 683: 2.5236833132803136e-07
Position 578: 2.1692803391307175e-07
Position 17: 1.1729535725454906e-07
Position 544: 9.527163928364827e-08
Position 592: 3.904942225427079e-08
Position 58: 3.493538161207917e-08
Position 130: 2.4134836155618655e-08
Position 471: 1.566242901656504e-08
Position 443: 6.78894838748025e-09
Position 437: 5.646802376281214e-09
Position 41: 4.626028060608593e-09
Position 138: 4.368707911426063e-09
Position 415: 1.4295146000319449e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4687: 0.5900881509798279
Position 2978: 0.49635130723083515
Position 7617: 0.27020177928764927
Position 2997: 0.21854485274384164
Position 16721: 0.2178571541119312
Position 12568: 0.1236174641328109
Position 11713: 0.1116850427065363
Position 10042: 0.08490712095226055
Position 5856: 0.07571977221167102
Position 7268: 0.0736776321193747
Position 5453: 0.07174553246402356
Position 10309: 0.06852145228268076
Position 7971: 0.06016999063771047
Position 5722: 0.05676627922259236
Position 2904: 0.053268573090986364
Position 14388: 0.04230504440650216
Position 7838: 0.03431948814409365
Position 9042: 0.03195342503319921
Position 7215: 0.031886566133784516
Position 7500: 0.03180928266447962
Position 3168: 0.028667641030389844
Position 7503: 0.022661745918720746
Position 363: 0.019964601367159617
Position 7304: 0.01954219045292485
Position 9588: 0.01771346572090311
Position 7361: 0.017350161443190362
Position 8648: 0.01729924079013593
Position 3882: 0.016282847992701025
Position 12157: 0.014805151202462391
Position 8268: 0.013976716104244117
Position 12981: 0.011216247396448418
Position 6104: 0.010266353186508736
Position 3223: 0.00993288497382959
Position 8022: 0.009237766388973691
Position 2874: 0.007998894737727278
Position 2768: 0.007810838728664723
Position 8396: 0.007778475750814351
Position 7873: 0.007708641679000457
Position 6881: 0.00553993972354808
Position 2672: 0.004537041529270972
Position 3020: 0.0044482593643292295
Position 5806: 0.0038168248673382645
Position 5376: 0.003526189689379865
Position 3545: 0.003505927743962031
Position 4003: 0.0032701431461166827
Position 2147: 0.0028333421145268615
Position 2771: 0.0027648694127999007
Position 11428: 0.0025119235371672084
Position 1613: 0.0024515916719083904
Position 8794: 0.002406543253132706
Position 675: 0.0023115989979605603
Position 3573: 0.0019435052387028016
Position 1920: 0.001873766622468117
Position 930: 0.0018174412616268495
Position 3290: 0.0017576626302423304
Position 7878: 0.0016630693565227936
Position 3733: 0.0013878953229618412
Position 451: 0.0012818882574078846
Position 293: 0.0012193584963267232
Position 3272: 0.0012008932383067317
Position 4325: 0.0011955679247940647
Position 466: 0.0011900290808032718
Position 415: 0.0011057672243082381
Position 828: 0.0010922694638476576
Position 936: 0.0009699839399930815
Position 1666: 0.0009209735559427001
Position 1447: 0.0009056089504912402
Position 873: 0.0008714772066224088
Position 848: 0.0008367378505589951
Position 1415: 0.0008130505535968973
Position 1859: 0.0007841430102270758
Position 1893: 0.000680338546813698
Position 412: 0.0005492718254737605
Position 3458: 0.0005285254814550298
Position 1397: 0.0005106249103092479
Position 3243: 0.00048564312296594066
Position 557: 0.0004825101913291739
Position 3493: 0.0004798639443730142
Position 881: 0.0003987970979573322
Position 3414: 0.0003951064895565665
Position 1532: 0.0003892603588525736
Position 3269: 0.00038068034904322585
Position 257: 0.00036161532041354604
Position 4177: 0.00031243270491384037
Position 702: 0.00026999910304221386
Position 5867: 0.000264861811080417
Position 3860: 0.00026360827814742716
Position 3958: 0.00025812292601308696
Position 453: 0.00022371726628426982
Position 4140: 0.00022181932451294811
Position 4981: 0.00021978662576528713
Position 4845: 0.00019776654550940074
Position 271: 0.00017363839385080068
Position 2434: 0.00014705896358932342
Position 2846: 0.0001460326020775774
Position 4519: 0.00013223127127210828
Position 3295: 0.0001287919742959053
Position 5263: 0.000128738738707484
Position 471: 0.00012089363429316653
Position 1381: 0.00010962100113736004
Position 2020: 9.52285866539259e-05
Position 2242: 8.600175357951217e-05
Position 989: 7.092153115590998e-05
Position 952: 6.867557528146033e-05
Position 1291: 6.791467603549125e-05
Position 2482: 4.274877387159604e-05
Position 1777: 4.1488807130157143e-05
Position 962: 3.920890931834245e-05
Position 477: 3.756251994840297e-05
Position 736: 3.669392727923822e-05
Position 394: 3.5089354904969544e-05
Position 369: 2.809839926084093e-05
Position 601: 2.455502784539676e-05
Position 1582: 2.344426780673059e-05
Position 2611: 1.3996449886884373e-05
Position 2614: 4.5304135530123195e-06
Position 2550: 3.0409858703758658e-06
Position 3139: 1.7386208156367797e-06
Position 4692: 4.055546395656546e-07
Position 3231: 1.665554539264834e-07
Position 567: 7.692768314720848e-08
Position 186: 7.493529894332501e-08
Position 708: 6.774863294491153e-08
Position 384: 2.2017133947168333e-08
Position 159: 2.06171122833048e-08
