Gene = LSM3
index = 802
Annotated 5SS: [ 524 3313 5675]
Annotated 3SS: [ 3201  5578 19677]
SMsplice 5SS: [ 524 3313 5675]
SMsplice 3SS: [ 3201  5578 19677]
top_k =  500
Partition function (log Z): -7.92391006289796

Sorted 5' Splice Sites (High to Low Probability):
Position 5675: 0.9990727938770239
Position 3313: 0.9487690684341222
Position 524: 0.8357306705786074
Position 5469: 0.3240278920036663
Position 9013: 0.13649255188518442
Position 8829: 0.12396153370226738
Position 292: 0.12316215837413
Position 15828: 0.085147633053763
Position 813: 0.06162062914290552
Position 15050: 0.06104956995883386
Position 4658: 0.06093365639192415
Position 8460: 0.04952249188349158
Position 4474: 0.042566238765013115
Position 1826: 0.03958423700155135
Position 14875: 0.03655163721027658
Position 15821: 0.03261013341933993
Position 11983: 0.027223632814860267
Position 5019: 0.026141185202141926
Position 1057: 0.024413156650496926
Position 1491: 0.02218253820609342
Position 4458: 0.01644700366781795
Position 995: 0.01321013808731605
Position 15936: 0.010701465710656
Position 7347: 0.00994698051303876
Position 1009: 0.008974017646897876
Position 4880: 0.007948642281200735
Position 427: 0.0054600186199886295
Position 5293: 0.005041682576523962
Position 13737: 0.004767551933344006
Position 8801: 0.004529128548222333
Position 4342: 0.004370249609226939
Position 2804: 0.004273567324797862
Position 3317: 0.004109846598687817
Position 4127: 0.0028172295635509187
Position 4928: 0.002530749750991549
Position 2815: 0.002488054443778746
Position 9379: 0.0022394238705501406
Position 11533: 0.0019707152229506606
Position 2074: 0.0019384313638744534
Position 1497: 0.0018717230999200458
Position 403: 0.0017704040692430164
Position 4872: 0.0014931636930247288
Position 1830: 0.0012162526337434346
Position 2210: 0.0010402360717516124
Position 5378: 0.0009903868742114016
Position 654: 0.0009887148755296392
Position 3721: 0.0009756527441309884
Position 5333: 0.0009167881852833672
Position 1885: 0.0007683072992815984
Position 3108: 0.0007659676237854687
Position 4906: 0.0006886361716424321
Position 4655: 0.0005187329589500749
Position 4530: 0.0005132909390562222
Position 5431: 0.0003885047908115858
Position 6936: 0.0003110852171084098
Position 4114: 0.0002509805280651471
Position 5323: 0.00023946557292673412
Position 5273: 0.00023837085644833742
Position 3686: 0.00022890729049598204
Position 3399: 0.00020517288347895665
Position 678: 0.0001818576163837015
Position 5977: 0.00016685447671255013
Position 8551: 0.00015744311505984352
Position 4503: 0.00014727798937880771
Position 4225: 0.0001257670044704239
Position 2956: 0.0001247860400310068
Position 5197: 0.000107987499596145
Position 4950: 9.500953933122394e-05
Position 1259: 7.916061586123195e-05
Position 494: 5.7536548178453476e-05
Position 543: 4.9002166043565185e-05
Position 9069: 4.2870548033265634e-05
Position 5912: 4.01016382356172e-05
Position 6217: 3.430468605652921e-05
Position 242: 3.100833669680173e-05
Position 7039: 2.9604327011903507e-05
Position 898: 1.920405885294173e-05
Position 1466: 1.6732317516182338e-05
Position 74: 1.5343725276943845e-05
Position 420: 8.052284386641198e-06
Position 841: 7.092950995448466e-06
Position 821: 6.459185544858583e-06
Position 1512: 5.815958514336379e-06
Position 1577: 5.104669408915247e-06
Position 1542: 4.049327914703601e-06
Position 530: 3.986357173588486e-06
Position 1278: 3.3009802308939775e-06
Position 422: 2.901204770547864e-06
Position 326: 2.667490742593389e-06
Position 1300: 2.4844300830008913e-06
Position 1098: 2.3005017285373735e-06
Position 1527: 1.6174542206428704e-06
Position 563: 1.32702237680673e-06
Position 1614: 1.061448205113482e-06
Position 622: 6.042188409509454e-07
Position 700: 4.806266247440278e-07
Position 165: 3.8814358007679936e-07
Position 515: 3.818650119409148e-07
Position 528: 1.0859414382962812e-07
Position 437: 7.303823526381601e-08
Position 218: 7.186194492379734e-08
Position 198: 5.6999363395454325e-08
Position 211: 2.2671982155026353e-08
Position 27: 9.94262027847636e-09
Position 602: 5.1494531149964594e-09
Position 314: 1.7648592961985679e-09
Position 171: 7.033237541086827e-10
Position 360: 2.909566062379344e-10
Position 756: 3.1162008995331685e-12
Position 789: 2.6547456023230007e-12
Position 464: 2.488961982278052e-12
Position 462: 1.7997012439278642e-12
Position 453: 4.644191914258357e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5578: 0.9993023174870307
Position 3201: 0.73289041871412
Position 19677: 0.6104041920870906
Position 15663: 0.2750017627371625
Position 5377: 0.1885389132440349
Position 3083: 0.15005265659089942
Position 4433: 0.11013763148329549
Position 16119: 0.10738760378269574
Position 5186: 0.09232974016999723
Position 8684: 0.08588857851229421
Position 8930: 0.07910055347833038
Position 14975: 0.07229759294549379
Position 8337: 0.05039288940098655
Position 14768: 0.05032494872189604
Position 8751: 0.04237566775149996
Position 1699: 0.04006545810358429
Position 8716: 0.03982795242259387
Position 5285: 0.02617915655963663
Position 4795: 0.025581083666800616
Position 681: 0.024853491011382126
Position 3169: 0.0243939577041151
Position 3245: 0.02375334531314545
Position 1357: 0.022089641056262373
Position 8910: 0.02198338589185714
Position 3223: 0.02053489193976121
Position 11900: 0.01794891317601132
Position 759: 0.013707192585556345
Position 5323: 0.012348929620969213
Position 11388: 0.010065583422670029
Position 11842: 0.009038453337095208
Position 8430: 0.008401620917958983
Position 9525: 0.008049813143799647
Position 10328: 0.007717480637763477
Position 622: 0.007589757524432302
Position 902: 0.006939023683345049
Position 872: 0.006770709841283887
Position 13604: 0.006349867135668175
Position 11306: 0.006237552002622769
Position 2720: 0.00617634511235576
Position 12252: 0.005979500656117608
Position 869: 0.005209137557911014
Position 4879: 0.005001002678190471
Position 14579: 0.004946259705331009
Position 5196: 0.004619632339526758
Position 4438: 0.004560060534880115
Position 15262: 0.004078563203239708
Position 7214: 0.003881551814464237
Position 13400: 0.003797686607725342
Position 4212: 0.003637772615008615
Position 4903: 0.0034888866457110793
Position 9190: 0.0034246235849429056
Position 5357: 0.0034058714218029814
Position 5360: 0.0033023643729508225
Position 704: 0.0032804152576543025
Position 7231: 0.0030845042539509255
Position 7151: 0.0030028991072778874
Position 15166: 0.002755952998215328
Position 4818: 0.0026749871339093803
Position 8459: 0.0026285923050357106
Position 4062: 0.0025105866365657046
Position 8881: 0.0023948916001147185
Position 10149: 0.0020412727641342106
Position 9798: 0.0020404243110260785
Position 9138: 0.0019510781565648331
Position 8519: 0.0019256841112149574
Position 9692: 0.001869792929480766
