Gene = SPINK7
index = 1319
Annotated 5SS: [ 122  977 1802]
Annotated 3SS: [ 950 1676 3215]
SMsplice 5SS: [122]
SMsplice 3SS: [3215]
top_k =  500
Partition function (log Z): -7.02969752270414

Sorted 5' Splice Sites (High to Low Probability):
Position 122: 0.8981476137525723
Position 977: 0.34265785066815835
Position 1802: 0.17912272374491284
Position 350: 0.13582334019083622
Position 132: 0.04254152393433086
Position 1384: 0.022822657661906123
Position 2683: 0.022594221770405893
Position 1931: 0.016698744213167045
Position 2975: 0.016317278420783336
Position 981: 0.011060814759875415
Position 3120: 0.007988266709587008
Position 2053: 0.007164867996143369
Position 1836: 0.006270175568493842
Position 3076: 0.005335600748029686
Position 2744: 0.002005431472357189
Position 864: 0.001898184800058673
Position 216: 0.001738093053983187
Position 1098: 0.0017156796825483823
Position 237: 0.001419046216993892
Position 1898: 0.0012767592921881607
Position 391: 0.00127128947511583
Position 191: 0.0009380037548604586
Position 1700: 0.0008302165260564371
Position 2096: 0.0008011973606754982
Position 92: 0.0005640923977103662
Position 2492: 0.0004325741193555161
Position 859: 0.0003623444573035192
Position 3361: 0.00022981171211769376
Position 697: 0.00021772623341169235
Position 1789: 0.00014998857020887097
Position 504: 8.21988343400761e-05
Position 126: 5.407601660074135e-05
Position 77: 4.828372013208916e-05
Position 1266: 4.6302065776911985e-05
Position 1221: 4.413027478142174e-05
Position 100: 4.163298341630652e-05
Position 231: 2.287128015959909e-05
Position 460: 2.0959155092691294e-05
Position 1217: 1.757012087068063e-05
Position 388: 1.1461044166095676e-05
Position 830: 9.48675463040609e-06
Position 110: 5.3183821443398036e-06
Position 213: 5.157882042779893e-06
Position 241: 4.90252167059106e-06
Position 763: 2.7583055341876215e-06
Position 832: 2.6397668043195135e-06
Position 487: 2.538413938571142e-06
Position 3: 1.954087841821316e-06
Position 15: 1.8811957924767075e-06
Position 97: 1.7566667763343148e-06
Position 636: 1.448165926843513e-06
Position 354: 1.2317272230183304e-06
Position 283: 1.2312588124259583e-06
Position 397: 1.084313166265044e-06
Position 446: 1.0303083715650598e-06
Position 140: 1.4616865866560552e-07
Position 229: 1.1001873921319354e-07
Position 1248: 7.133006666947184e-08
Position 18: 1.3584931817728415e-08
Position 164: 1.4128757758124803e-09
Position 256: 3.731959579040135e-11
Position 268: 1.219728580250828e-11
Position 369: 5.503768191521048e-13
Position 290: 1.5159696305549888e-13

Sorted 3' Splice Sites (High to Low Probability):
