Gene = TEX38
index = 1393
Annotated 5SS: [144]
Annotated 3SS: [1044]
SMsplice 5SS: [144]
SMsplice 3SS: [1460]
top_k =  500
Partition function (log Z): -9.150669046735505

Sorted 5' Splice Sites (High to Low Probability):
Position 144: 0.8427695994175792
Position 57: 0.09204722150557176
Position 89: 0.059481238051166195
Position 1293: 0.006648628806172648
Position 920: 0.006359830143138336
Position 53: 0.0038487150572250385
Position 1464: 0.0010587255417505016
Position 1046: 0.0008487080079092839
Position 1167: 0.0008138671178430086
Position 757: 0.0004757674738417783
Position 105: 0.00041660122785944177
Position 686: 0.00038903608745011984
Position 148: 0.00019482632680139318
Position 518: 0.00013670193521608646
Position 263: 0.00013296500161549837
Position 839: 0.000116427892562248
Position 1308: 0.0001109879801302251
Position 1313: 8.570576732427737e-05
Position 1157: 4.968273516724071e-05
Position 1665: 1.2611392977578682e-05
Position 494: 7.773670879951549e-07
Position 1050: 2.792178605954904e-07
Position 680: 2.747859183725723e-07
Position 1100: 2.4318603105199924e-07
Position 391: 1.4455246977313958e-07
Position 544: 1.3589096335916482e-07
Position 653: 1.1880387809826652e-07
Position 750: 1.1171300150411873e-07
Position 443: 4.317773950516094e-08
Position 177: 2.7721752016716675e-09
Position 274: 2.0963383856449717e-09
Position 159: 9.332180912601406e-10
Position 233: 6.296937326793817e-11
Position 61: 1.7627158615956336e-11
Position 165: 1.4623117421912696e-11
Position 393: 5.745689319658512e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1460: 0.22061863367091006
Position 1123: 0.18907714992627384
Position 1195: 0.18636759875220052
Position 437: 0.10044975948204354
Position 1044: 0.06453792373524632
Position 1335: 0.0509331368560393
Position 331: 0.05023410343180411
Position 185: 0.02839142606195074
Position 1546: 0.016125550752030694
Position 1127: 0.010140070001957914
Position 233: 0.009515386065974159
Position 601: 0.008590629853680863
Position 1583: 0.008219313667509751
Position 305: 0.008067515820224774
Position 598: 0.007203147173793067
Position 1406: 0.006273507686832605
Position 121: 0.0059194027572175255
Position 1620: 0.005912766665025996
Position 1280: 0.005348090938284396
Position 1644: 0.004124486958709738
Position 719: 0.003620315837942314
Position 627: 0.0033434588438318656
Position 1245: 0.0024461627794995955
Position 1339: 0.0016148246247391729
Position 806: 0.0015204358965585096
Position 866: 0.001284665031397491
Position 1220: 0.0011926209320471445
Position 311: 0.0010423041062101524
Position 1157: 0.0009483841834992755
Position 761: 0.0008106589773176345
Position 333: 0.000690503141202577
Position 1098: 0.0005865891678927062
Position 1463: 0.0005737990913691165
Position 535: 0.000536245653861921
Position 603: 0.000535367727483463
Position 486: 0.000529110664596197
Position 206: 0.00048668709169371655
Position 830: 0.00046379729279373344
Position 253: 0.00045468751650848003
Position 1418: 0.000450891895527499
Position 443: 0.00043906810170176147
Position 1628: 0.00043609641253743793
Position 680: 0.00039337684835045436
Position 1587: 0.0003689579981846343
Position 336: 0.0003616102480537665
Position 812: 0.0003259341388429983
Position 250: 0.000325539516844126
Position 365: 0.0002612447386775951
Position 1360: 0.0002481462332759053
Position 473: 0.00023441227447969584
Position 881: 0.00022866873828619036
Position 349: 0.00022669754016713665
Position 1166: 0.0002259010751435238
Position 518: 0.00020190324979438637
Position 1657: 0.00018800376733756427
Position 354: 0.0001765594057716886
Position 963: 0.00017168326529824868
Position 838: 0.00015156290634527197
Position 1154: 0.0001472883376000977
Position 1421: 0.00014704422157271654
Position 1305: 0.00013544571839024076
Position 255: 0.00012827953160419374
Position 293: 0.00012657170432882564
Position 1342: 0.0001248806991188986
Position 148: 0.00011201796291420827
Position 1711: 8.276621117429348e-05
Position 1754: 8.200424675325395e-05
Position 284: 7.97644594864806e-05
Position 790: 7.319858842934282e-05
Position 468: 5.684799600505098e-05
Position 1607: 5.664817091062038e-05
Position 653: 5.436755504397558e-05
Position 1356: 5.197615801594729e-05
Position 732: 4.993229509391669e-05
Position 1003: 4.9857950736572864e-05
Position 1694: 4.447709793317661e-05
Position 1427: 4.355378596187594e-05
Position 768: 3.798682278333128e-05
Position 124: 3.331013922128712e-05
Position 1135: 3.209800869632428e-05
Position 640: 2.279637420442191e-05
Position 559: 2.0832505632122543e-05
Position 144: 1.6069295163470022e-05
Position 1664: 1.6048439333935123e-05
Position 1718: 1.1880957373959064e-05
Position 832: 8.55565741616424e-06
Position 850: 4.134869900100634e-06
Position 914: 1.1492892180275682e-06
Position 929: 9.78791178020292e-07
Position 770: 4.088060161862897e-07
Position 984: 3.3224179413088275e-07
