Gene = AKNA
index = 48
Annotated 5SS: [   49 13346 17940 20313 25967 26863 29846 32000 32702 34510 34812 36485
 37543 38481 43547 46682 47737 48543 50698 52397 52873]
Annotated 3SS: [12958 16872 20237 25809 26707 29785 31871 32493 34342 34610 36237 37435
 38268 43383 46504 47620 48395 50601 52279 52679 57098]
SMsplice 5SS: [   49  8573 13051 13346 19322 20313 21371 24532 25757 25967 26206 26863
 32000 32702 34510 34697 36485 38481 43136 43547 46682 47737 48543 49954
 50698 52397]
SMsplice 3SS: [ 8455 12958 13226 19223 20237 21238 24450 25619 25905 26155 26753 31871
 32493 34342 34610 36371 38313 42974 43383 46504 47620 48395 49799 50601
 52279 57098]
top_k =  500
Partition function (log Z): 32.386202742348395

Sorted 5' Splice Sites (High to Low Probability):
Position 36485: 0.9855433152683187
Position 13051: 0.978381786965177
Position 48543: 0.9735137536633406
Position 25967: 0.972559255144784
Position 20313: 0.9710631259794497
Position 34510: 0.9672069666264415
Position 32000: 0.9645808620623602
Position 43547: 0.9533340587840307
Position 49: 0.9343199973144043
Position 32702: 0.9210178345941394
Position 38481: 0.9180775978543176
Position 19322: 0.9063049857241068
Position 13346: 0.8745425914756775
Position 26863: 0.8619508270165911
Position 34697: 0.8194328390005998
Position 25757: 0.8117940104469559
Position 8573: 0.7626231459703063
Position 50698: 0.7438076525231166
Position 46682: 0.6840656847072042
Position 21371: 0.6690999695676509
Position 24532: 0.6197105539816213
Position 47737: 0.6031694041739968
Position 26206: 0.602056735310806
Position 49954: 0.5755192026183649
Position 43136: 0.5497781433389723
Position 52397: 0.546671702126367
Position 19969: 0.5286271087892096
Position 17033: 0.47300955146804746
Position 52873: 0.4407902834664305
Position 45209: 0.4375253203262802
Position 17027: 0.4172100616075655
Position 44957: 0.410474048315298
Position 4911: 0.3547939540537144
Position 17940: 0.32119305002869497
Position 40543: 0.3200223018473627
Position 28621: 0.31331124608497474
Position 34277: 0.2719222241439416
Position 22904: 0.2400395354607307
Position 24538: 0.21376012058225033
Position 40089: 0.20652820748849915
Position 9207: 0.1870789857468963
Position 34812: 0.17987442551641383
Position 52467: 0.16575371444796072
Position 6546: 0.15617545866412946
Position 27451: 0.14214615205363634
Position 29846: 0.14021099443338927
Position 33916: 0.12909524956072965
Position 21390: 0.11912155003010913
Position 27333: 0.11167073653233359
Position 8565: 0.10384385878370654
Position 4349: 0.10068356416935705
Position 43046: 0.09624095201424532
Position 37543: 0.09008732016070965
Position 23513: 0.08179836053915497
Position 37351: 0.07969270083839075
Position 4951: 0.07645004973998686
Position 53495: 0.07260134048977844
Position 23533: 0.07138002556331789
Position 47543: 0.06891755328440238
Position 5893: 0.06783209781451363
Position 23474: 0.0649540923440301
Position 23493: 0.06379799149632029
Position 57379: 0.06210714473197613
Position 44213: 0.06160577969953129
Position 50201: 0.061346850048716914
Position 25699: 0.05558634611373485
Position 42346: 0.0554663913387349
Position 1745: 0.05285629778413458
Position 6437: 0.05203773923877067
Position 25: 0.0515708839466268
Position 24562: 0.05080522518926059
Position 54588: 0.04956253699910773
Position 25810: 0.049093629715408045
Position 57383: 0.04893501819354476
Position 5483: 0.04734275140729964
Position 44570: 0.043409312193818134
Position 52783: 0.042673989953553225
Position 3094: 0.041863758529971304
Position 54749: 0.040449549417979194
Position 54777: 0.040008322400363755
Position 11948: 0.03909971744114325
Position 25720: 0.039041317024072375
Position 26365: 0.03778052732930869
Position 49950: 0.0376598019285583
Position 43054: 0.0360778932077265
Position 7979: 0.03562174568861451
Position 36276: 0.03281707039470049
Position 24607: 0.03232134349795287
Position 24731: 0.03133374845881023
Position 23435: 0.029966784038161946
Position 24746: 0.029643286012172684
Position 24779: 0.029427525936229316
Position 47644: 0.029384069136200102
Position 32587: 0.029104939212827575
Position 48911: 0.027562587138017514
Position 20158: 0.02671755010256371
Position 49916: 0.026636190910319168
Position 46146: 0.024658172636928374
Position 35646: 0.024482888962057244
Position 3964: 0.023476292813718293
Position 48188: 0.02247597679732995
Position 33728: 0.022291119886877857
Position 52570: 0.0220510816621313
Position 54161: 0.02172475465599544
Position 5686: 0.021508586065224294
Position 37638: 0.02097279464689133
Position 20361: 0.020678636018767186
Position 6381: 0.0196639535752191
Position 23913: 0.01789401561490302
Position 48491: 0.017653114549822012
Position 8104: 0.016977959721091108
Position 36257: 0.01692327199124852
Position 35587: 0.015055018983804213
Position 19338: 0.01495944733622045
Position 20928: 0.013655233300712106
Position 34403: 0.013284064273425102
Position 33744: 0.01237103597504915
Position 24547: 0.012216897592843846
Position 34224: 0.012141135870269453
Position 24632: 0.01207826699581886
Position 24719: 0.012037356889070039
Position 53603: 0.01081579139183403
Position 53591: 0.010457689667716182
Position 21164: 0.010016475462688319
Position 47718: 0.009973135595135534
Position 24511: 0.00973265688519597
Position 25400: 0.008988158526662668
Position 24674: 0.008555027003229541
Position 8485: 0.008368567908240306
Position 46084: 0.008257194820893257
Position 38682: 0.0080619697725612
Position 22670: 0.008061598244809922
Position 35540: 0.00780736281669553
Position 50407: 0.007638473241964156
Position 5884: 0.007616990450588778
Position 154: 0.006391898237945881
Position 25284: 0.006072468440968683
Position 47656: 0.006048973151773307
Position 49662: 0.005873482687521938
Position 54: 0.005771113613054101
Position 34046: 0.005413526795072167
Position 4353: 0.0052396353280385
Position 53212: 0.0050900810769715695
Position 19423: 0.004886973280551717
Position 493: 0.0047186625761599325
Position 50195: 0.004658387737164125
Position 53630: 0.004656454053549202
Position 48547: 0.004008140049680197
