Gene = HDAC11
index = 641
Annotated 5SS: [  185  1230  3400 16688 18391 20625 21769 22816 24108]
Annotated 3SS: [ 1080  3298 16570 18347 20547 21705 22718 23928 24302]
SMsplice 5SS: [  185  1230  3400 16688 18391 20625 21769 22816 24108 24383]
SMsplice 3SS: [ 1080  3298 16570 18347 20547 21674 22718 23928 24302 25884]
top_k =  500
Partition function (log Z): 18.3878813426036

Sorted 5' Splice Sites (High to Low Probability):
Position 3400: 0.9997075025859442
Position 1230: 0.988235244555776
Position 22816: 0.9786878708195955
Position 16688: 0.9641760958460917
Position 20625: 0.947518873419902
Position 24108: 0.9433586248212884
Position 21769: 0.9154682551822501
Position 185: 0.9117734739940461
Position 18391: 0.9072540270158036
Position 24383: 0.8094900955136357
Position 15831: 0.5038527065221645
Position 13404: 0.43468572917664616
Position 13762: 0.292946743683753
Position 25046: 0.25501460665648895
Position 1489: 0.22352537477143897
Position 25118: 0.14337793099244184
Position 19776: 0.12191879313475674
Position 996: 0.11762224560018095
Position 21065: 0.11001126616656139
Position 20318: 0.10502668901132466
Position 25070: 0.08775297694771843
Position 23341: 0.08665036676083805
Position 22647: 0.07808143758463501
Position 25772: 0.06210687520504474
Position 22651: 0.05854538165699673
Position 1000: 0.054166524968292024
Position 24369: 0.05102484284025647
Position 282: 0.04517669638917509
Position 2047: 0.040127537970719725
Position 1518: 0.03987860310441736
Position 20641: 0.03619218134554753
Position 7373: 0.034389317736238816
Position 24171: 0.03005638194151451
Position 18387: 0.02755842018029675
Position 22054: 0.02494287762531444
Position 18191: 0.02121063795576145
Position 1564: 0.019178308409352487
Position 855: 0.019137406354907145
Position 24611: 0.01885292993160828
Position 22845: 0.01815067786519993
Position 19772: 0.015636649461033596
Position 25339: 0.0143067172883103
Position 16646: 0.013583119745104427
Position 23514: 0.01192855541501493
Position 24042: 0.011572936733012514
Position 20259: 0.01039258289816628
Position 16692: 0.010318179276431395
Position 559: 0.010103185359143991
Position 24339: 0.009217603602205564
Position 2073: 0.00914945230917145
Position 1677: 0.007937231001958754
Position 25198: 0.007677456976261671
Position 1734: 0.007252340831598834
Position 20046: 0.007107762944793622
Position 887: 0.007103517720435266
Position 19674: 0.0068661907049729085
Position 19680: 0.0065871956062817745
Position 25468: 0.00608572161812673
Position 25158: 0.005890343715568966
Position 24711: 0.005512046226927962
Position 25635: 0.0054265475396744626
Position 2327: 0.005318415427550244
