Gene = F3
index = 520
Annotated 5SS: [ 264 1544 5836 8711 9480]
Annotated 3SS: [ 1431  5635  8531  9319 11203]
SMsplice 5SS: [ 264 1544 5836 8711 9480]
SMsplice 3SS: [ 1431  5635  8531  9319 11203]
top_k =  500
Partition function (log Z): -3.2272363536532267

Sorted 5' Splice Sites (High to Low Probability):
Position 264: 0.9629078064227288
Position 8711: 0.9491562601273121
Position 5836: 0.9393675511987151
Position 1544: 0.7806820403248178
Position 9480: 0.515549690802682
Position 6043: 0.15320882102496958
Position 6135: 0.1497274962304908
Position 3145: 0.10450902940744435
Position 2649: 0.09337470476503783
Position 1229: 0.0687774210208284
Position 9888: 0.06283037580690003
Position 9443: 0.047539364301243975
Position 909: 0.032651518475264964
Position 931: 0.028402541067521533
Position 6103: 0.020219887696430558
Position 5956: 0.0195845666092493
Position 3014: 0.01921225510087897
Position 6446: 0.01841505206317533
Position 7586: 0.0182751422771385
Position 6089: 0.017058660506303544
Position 8570: 0.015813707257078626
Position 11064: 0.011248127171051977
Position 588: 0.01083093384475952
Position 2710: 0.010739383579445101
Position 5993: 0.009095244624535119
Position 1352: 0.008784508003804864
Position 248: 0.008549180553018917
Position 5779: 0.008151417387047591
Position 2545: 0.007213831195625349
Position 1824: 0.006607988626572297
Position 6876: 0.006179804873339294
Position 6495: 0.005857064199503947
Position 8975: 0.005299004666640152
Position 786: 0.004686918591767924
Position 6414: 0.004153703054853147
Position 7142: 0.0037466653313116454
Position 5798: 0.0036258366764382022
Position 4416: 0.002988572603666112
Position 4897: 0.002922322320173923
Position 651: 0.0027620764428693038
Position 5377: 0.00271529498984348
Position 3209: 0.002651472453269098
Position 9511: 0.0024994733337290105
Position 4888: 0.0024746129381173713
Position 1330: 0.0022270642305356305
Position 2553: 0.0021550459420632854
Position 2362: 0.0018379826884428391
Position 1256: 0.0018254369489616683
Position 1553: 0.0017685895955340761
Position 9450: 0.0017250452154488208
Position 10300: 0.0016872648894831455
Position 1939: 0.0015397963397170116
Position 3514: 0.0014694664865285679
Position 6663: 0.0013812619801351186
Position 8962: 0.0013744873060680554
Position 985: 0.0013170119965804357
Position 2525: 0.0011679131664168744
Position 10268: 0.0011217295182610705
Position 2195: 0.0010852998696431635
Position 955: 0.0009977845294348107
Position 1574: 0.0009573078575637586
Position 1008: 0.000933156094854497
Position 2535: 0.0009120561133476341
Position 3162: 0.0009077796405630343
Position 1342: 0.0008828280558220451
Position 2830: 0.000857972779208041
Position 158: 0.0007952753983617966
Position 427: 0.0007810747962837609
Position 1689: 0.0007719309574360729
Position 11851: 0.0007399302302177423
Position 520: 0.0006344643029229366
Position 1836: 0.0004989965632782455
Position 3466: 0.0004825312192855073
Position 935: 0.0004566195166668945
Position 6193: 0.0004469906058319085
Position 4904: 0.00044568583275317753
Position 6758: 0.0004206861511619218
Position 820: 0.00040580997468913304
Position 4460: 0.0003928233986157464
Position 2653: 0.0003868318527711496
Position 3184: 0.0003797273391573988
Position 6000: 0.0003464009091084242
Position 3115: 0.0003446417237017432
Position 990: 0.00017834972052639623
Position 734: 0.00014122903886589177
Position 1335: 0.00011828073160896354
Position 1360: 0.00010847798513060491
Position 2020: 0.0001055509327773505
Position 855: 9.227901434297512e-05
Position 1153: 6.278079163414348e-05
Position 2268: 4.1318982151455745e-05
Position 2114: 3.575680145319574e-05
Position 2109: 1.2971730587098108e-05
Position 188: 3.5419030192920756e-06
Position 514: 3.4751034001313634e-06
Position 5718: 2.7123854728642018e-06
Position 512: 1.4176226167156758e-06
Position 822: 1.1987348997458819e-06
Position 236: 1.0574178841096655e-06
Position 947: 1.0031382053814231e-06
Position 740: 1.0027753205102505e-06
Position 431: 4.5943127815338073e-07
Position 462: 3.2631485963444347e-07
Position 676: 2.663259682112393e-07
Position 592: 1.869943679155725e-07
Position 707: 1.8063285059065702e-07
Position 531: 1.46996481702041e-07
Position 635: 1.293582051610099e-07
Position 637: 1.2189719774876717e-07
Position 500: 1.1251472725190691e-07
Position 1533: 1.0458181915527864e-07
Position 349: 4.4388342532193994e-08
Position 627: 4.1516460128689855e-08
Position 619: 1.0364252006008869e-08
Position 322: 1.0204608578930458e-08
Position 1838: 5.527678631358584e-09
Position 448: 1.0749756475364742e-09
Position 268: 5.966848386529278e-10
Position 367: 4.698087323575221e-10
Position 370: 3.0001282210992907e-10
Position 643: 2.4760117321019107e-10
Position 209: 1.0617339114225923e-11
Position 534: 2.7533292287078685e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 8531: 0.9788918450217692
Position 1431: 0.75846509917266
Position 5635: 0.6614357545057319
Position 11203: 0.628127416549025
Position 9319: 0.46689914516385006
Position 5949: 0.25526856373613094
Position 5679: 0.23922183096539448
Position 9715: 0.1248294006721112
Position 3041: 0.09892583885377486
Position 2388: 0.09424795029126641
Position 12133: 0.08359025832173549
Position 5987: 0.08205728700752728
Position 733: 0.057254762334617154
Position 9368: 0.05584386790428941
Position 5760: 0.05451039058015971
Position 1153: 0.044744558711959065
Position 9075: 0.04136446116695252
Position 6334: 0.029936950371825723
Position 11729: 0.02904749433333945
Position 5910: 0.02250429474706312
Position 10603: 0.020973759214470172
Position 9416: 0.020295633812149636
Position 2876: 0.01729715140857091
