Gene = SEC61G
index = 1240
Annotated 5SS: [  85 1752 3468]
Annotated 3SS: [1651 3364 6825]
SMsplice 5SS: [ 209 1752 3468]
SMsplice 3SS: [1651 3321 6825]
top_k =  500
Partition function (log Z): -0.8677988789720592

Sorted 5' Splice Sites (High to Low Probability):
Position 1752: 0.9297133798363276
Position 3468: 0.9262374614044733
Position 209: 0.6002662536788644
Position 1278: 0.4518669125625838
Position 2957: 0.25301633966560444
Position 89: 0.22524796619335127
Position 6217: 0.18357535896469296
Position 85: 0.14594811521462292
Position 983: 0.1272088632095467
Position 6409: 0.05941402468696726
Position 954: 0.05687242331709698
Position 4004: 0.05615920253002703
Position 5153: 0.04989746261554612
Position 1667: 0.039320876665146096
Position 111: 0.03549628354632431
Position 1428: 0.02424365657071351
Position 1626: 0.019056356298158127
Position 491: 0.01821919003116075
Position 807: 0.016853475353618873
Position 1318: 0.016274037439833015
Position 6603: 0.01606354828373418
Position 6475: 0.011940246998834825
Position 6261: 0.011905467874418561
Position 1949: 0.011036851959298134
Position 858: 0.010304124925159747
Position 6462: 0.009078857552089275
Position 6708: 0.008619654127174484
Position 581: 0.005732174149414194
Position 1100: 0.005696319731036611
Position 567: 0.004901093378007894
Position 2130: 0.003812694312133507
Position 1238: 0.003791180391431784
Position 2203: 0.003698796836091218
Position 107: 0.003165934673523484
Position 3472: 0.0030619611759822346
Position 978: 0.0025393304839179394
Position 25: 0.0024028626534283054
Position 6650: 0.0021674988590926255
Position 1350: 0.002016942314189825
Position 76: 0.0016546388013457054
Position 5322: 0.0014546320454301323
Position 80: 0.0013048644203722984
Position 5304: 0.0013048309342797689
Position 825: 0.0011698631819178746
Position 5029: 0.0011531777427771215
Position 669: 0.0007719345109986126
Position 1992: 0.0005311803892673715
Position 74: 0.0005272273549456323
Position 4467: 0.0004757890991007723
Position 1530: 0.0004683073797935037
Position 4075: 0.00032860112441634895
Position 3981: 0.0003199264850943387
Position 408: 0.0002452372235133289
Position 530: 0.00021936189682526837
Position 1721: 0.00021531375966165833
Position 851: 0.0001856465080300254
Position 562: 0.00014069798454539086
Position 1409: 4.6282709558423704e-05
Position 1047: 4.537709441254077e-05
Position 736: 4.284981085055489e-05
Position 1947: 3.516071247845218e-05
Position 19: 3.256436023076815e-05
Position 576: 2.8068431619503105e-05
Position 572: 2.379308607879845e-05
Position 3706: 2.0428512582009256e-05
Position 503: 1.91083468285614e-05
Position 1934: 1.8194280647958597e-05
Position 1608: 1.7418517571460528e-05
Position 56: 1.6786180565401405e-05
Position 464: 1.4133852872417351e-05
Position 417: 8.862329710943238e-06
Position 424: 5.889997207564335e-06
Position 432: 5.343060528875734e-06
Position 640: 5.055546644174111e-06
Position 178: 5.0108816529022854e-06
Position 237: 4.562660849725575e-06
Position 419: 4.0014790808292775e-06
Position 384: 2.967900832915222e-06
Position 313: 2.303709183122685e-06
Position 162: 2.2168601277433165e-06
Position 484: 2.1896410146865665e-06
Position 451: 1.7522961773550194e-06
Position 515: 1.7400020960838023e-06
Position 4218: 1.668161761835738e-06
Position 534: 1.5526629400911408e-06
Position 176: 7.000484380330557e-07
Position 364: 6.677298306708273e-07
Position 510: 6.546044846976585e-07
Position 49: 3.368721568277013e-07
Position 213: 1.1898805525060622e-07
Position 481: 4.299999687037195e-08
Position 93: 3.6365133958514885e-08
Position 58: 2.715112108573603e-08
Position 216: 2.3354522046626807e-08
Position 194: 1.731982360981222e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6825: 0.6916192275836652
Position 1651: 0.5541048374136868
Position 3321: 0.49963495490421955
Position 3364: 0.4591582243613402
Position 1526: 0.43037622219515637
Position 1162: 0.38917013793165806
Position 717: 0.20728756943718232
Position 5956: 0.14001396210020253
Position 3573: 0.0991537438092575
Position 5980: 0.07848302013814087
Position 2754: 0.07705774176702583
Position 6341: 0.06492958866505158
Position 5007: 0.06469931468585485
Position 2836: 0.060017760760236134
Position 1123: 0.05999436115349067
Position 2889: 0.056812170994885954
Position 6447: 0.03381582238368052
Position 2915: 0.0337302508707161
Position 5228: 0.03189519000267564
Position 6552: 0.02773563501307438
Position 372: 0.023570973251890857
Position 156: 0.02180552075891215
Position 6313: 0.021634272479168066
Position 3791: 0.01671112177932881
