Gene = MSH3
index = 885
Annotated 5SS: [   317   1884  10716  15662  17713  18211  20481  24446  70918  74318
  86901  89968 107031 113473 114356 121111 124189 133025 138197 159094
 199669 210295 218640]
Annotated 3SS: [  1762  10494  15448  17595  18092  20334  24278  70804  74202  86815
  89857 106897 113284 114186 121045 124071 132916 138084 158935 199481
 210164 218467 221102]
SMsplice 5SS: [   317   1884  10716  13356  13629  15662  17713  18211  18479  24446
  56732  70918  73321  74318  86901  89968  97609 107031 107480 113473
 114356 124189 126664 133025 138197 159094 176093 180543 193965 199669
 205765 210295 218640]
SMsplice 3SS: [  1762  10585  13275  13432  15448  17595  18092  18296  24278  56626
  70804  73197  74202  86815  89857  97511 106897 107389 113284 114186
 124071 126572 132916 138084 158935 175988 180419 193799 199481 205676
 210164 218467 221102]
top_k =  500
Partition function (log Z): -90.97332975038205

Sorted 5' Splice Sites (High to Low Probability):
Position 24446: 0.998445333497797
Position 1884: 0.9852034413346749
Position 15662: 0.9634739731975945
Position 17713: 0.9327927695729585
Position 9958: 0.8665601482294281
Position 317: 0.8376862325918888
Position 13356: 0.8326422932500505
Position 13629: 0.7900487609999507
Position 10716: 0.5861809490184978
Position 26363: 0.5566019169490999
Position 18479: 0.43198939650594903
Position 2199: 0.24586267852129287
Position 14845: 0.24249618538885503
Position 20481: 0.2187761444144542
Position 5372: 0.12440984602866442
Position 6822: 0.12369893030770847
Position 16933: 0.1105483058018884
Position 5658: 0.08562674057930844
Position 19929: 0.0774612489738857
Position 1080: 0.07429569738571418
Position 374: 0.07273033009244802
Position 20496: 0.07212881962258437
Position 4781: 0.06970514268941758
Position 12563: 0.06611422352497105
Position 14442: 0.055312615499814005
Position 18267: 0.04817661709267236
Position 12037: 0.044078977354238234
Position 17790: 0.04378447131625752
Position 26165: 0.04259169128485537
Position 615: 0.030211938706173197
Position 6806: 0.02943817325722327
Position 16196: 0.027610058485909986
Position 16241: 0.02480207597269067
Position 204: 0.024085645594400674
Position 26161: 0.023977539895115252
Position 16912: 0.02257854402697704
Position 321: 0.020629182337551052
Position 2475: 0.019112829388906273
Position 5408: 0.018626606362707448
Position 7741: 0.014953913427608807
Position 9295: 0.014664796364358548
Position 20210: 0.01363497891144204
Position 13337: 0.013306711971098019
Position 6785: 0.012467694784796656
Position 19461: 0.011904168568491405
Position 16990: 0.011443677832766034
Position 17794: 0.010631506392339835
Position 530: 0.010440885463431094
Position 32880: 0.010354559426129187
Position 218: 0.008799313853552107
Position 932: 0.008183708042001199
Position 1428: 0.008161388435182467
Position 539: 0.006522691556614545
Position 16153: 0.0064801809068663375
Position 16259: 0.0060886290628322385
Position 451: 0.005812722684609983
Position 24704: 0.004938540304629952
Position 16679: 0.004538764949186567
Position 29463: 0.0045287365839720446
Position 26404: 0.004362231326782065
Position 17683: 0.004209995771070031
Position 1446: 0.003975242850636674
Position 1683: 0.0029565195278491714
Position 1242: 0.0028720735295339707
Position 572: 0.0026448027010605277
Position 496: 0.002511955003232006
Position 1222: 0.0019949155888257827
Position 18093: 0.0019116377995468806
Position 1229: 0.0017754294508164493
Position 3554: 0.001368910127905623
Position 1826: 0.001263671661282416
Position 17787: 0.0011635849693800147
Position 20050: 0.0010875092062508618
Position 1688: 0.0008809020753714778
Position 100: 0.0008381548725858812
Position 26664: 0.0008139027606258243
Position 3082: 0.000813635643667915
Position 483: 0.0008036905456649557
Position 11543: 0.0007999829374448827
Position 4972: 0.000741190051359509
Position 776: 0.0007141594507893661
Position 17782: 0.0005782819528741445
Position 25216: 0.0005741114078434712
Position 3232: 0.000535135947929742
Position 2235: 0.0004863895282032936
Position 6010: 0.0004787856841212995
Position 5919: 0.0004456055888290483
Position 2580: 0.0003939415981620924
Position 1084: 0.0003625134626595022
Position 3164: 0.00032906798656466964
Position 25027: 0.00032889407472488317
Position 877: 0.0003104138371947647
Position 370: 0.00029161714471874657
Position 19872: 0.00022713001296340932
Position 1927: 0.00022126918314240373
Position 2031: 0.00020756212750796851
Position 146: 0.0001886210056426497
Position 82: 0.00017903082581212647
Position 1508: 0.00017229926302426976
Position 1995: 0.00015381983383693694
Position 5367: 0.00015254441968796638
Position 1096: 0.00014805552483579133
Position 984: 0.00012977754897392063
Position 5599: 0.00012957963253535526
Position 19472: 0.00011833180849624354
Position 2037: 9.753107968859986e-05
Position 1857: 9.664712772026743e-05
Position 502: 9.429502251602734e-05
Position 18339: 8.591813224846721e-05
Position 1634: 8.184598250072871e-05
Position 3033: 6.334026351691577e-05
Position 2053: 6.203179611440118e-05
Position 1888: 3.9102570030016325e-05
Position 4087: 1.4067264563151439e-05
Position 2065: 9.035460385396358e-06
Position 723: 6.040662513937471e-06
Position 698: 3.4610737039438046e-06
Position 2288: 8.993552177324693e-07
Position 326: 8.648789212414311e-07
Position 2302: 5.472182245912323e-07
Position 2296: 3.62856070771198e-07
Position 604: 3.78080502987017e-09
Position 166: 2.094324464724213e-09
Position 823: 1.522766696984622e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1762: 0.9824397247802013
Position 17595: 0.9463804203285144
Position 15448: 0.7941398415070402
Position 13275: 0.7408874111314309
Position 24278: 0.6782903605338392
Position 9893: 0.636125498476081
Position 13432: 0.571512482445688
Position 10585: 0.4182534642197447
Position 24342: 0.3071872391445731
Position 26254: 0.27912704604869015
Position 33720: 0.24928271551807243
Position 20354: 0.24494521899379487
Position 9853: 0.23043464975334735
Position 2126: 0.21963705655432028
Position 14672: 0.21672174666891356
Position 18296: 0.21149136099984478
Position 13536: 0.20149705428110812
Position 18092: 0.19803555508106702
Position 15471: 0.16933413169055075
Position 6694: 0.16560479834972716
Position 10494: 0.14462563615019325
Position 26291: 0.14390637460932107
Position 5235: 0.13310174535239758
Position 13326: 0.12210081836286704
Position 26326: 0.12126051071069628
Position 25976: 0.11259645934565282
Position 31074: 0.11002265004139639
Position 5570: 0.08361774556826819
Position 19791: 0.07717681869285954
Position 31679: 0.06910073954083365
Position 31132: 0.06905400024183009
Position 12358: 0.06611422352497144
Position 16061: 0.06498094442829963
Position 956: 0.05904136507123317
Position 14327: 0.055312615499813596
Position 4657: 0.05102208687127518
Position 16881: 0.050785875487621576
Position 17632: 0.04664011939703579
Position 30786: 0.045939049616290556
Position 27026: 0.04313641624663544
Position 413: 0.0394966350834654
Position 18318: 0.03552551002720186
Position 27823: 0.03509572283535456
Position 30919: 0.03428277978745052
Position 20140: 0.03395029252384143
Position 31338: 0.033333785553693006
Position 29499: 0.03281186532939748
Position 30410: 0.031028138103222146
Position 16853: 0.031015166141899732
Position 29386: 0.027370115448539047
Position 14840: 0.02577443871994293
Position 16817: 0.023889639822743537
Position 26712: 0.023782277224038417
Position 10171: 0.02330184864855967
Position 11942: 0.021917368649799807
Position 16738: 0.019754409286332857
Position 16760: 0.01745750663478076
Position 11694: 0.017265848687524777
Position 30999: 0.015977708340343694
Position 7524: 0.014953913427609019
Position 20114: 0.014693585654213588
Position 9145: 0.014664796364358548
Position 24323: 0.01386003373766859
Position 30580: 0.013395118838274133
Position 4633: 0.013363142725299587
Position 27171: 0.012878208774538564
Position 28407: 0.012839606241843283
Position 30717: 0.01242709929185984
Position 2396: 0.012332874617036698
Position 19970: 0.012206550513729163
Position 29042: 0.012175891096382252
Position 19327: 0.011151457736686892
Position 27826: 0.010423812082799811
Position 32775: 0.010354559426129187
Position 18354: 0.010345989203946524
Position 28280: 0.009957861856581492
Position 18068: 0.009936404781201415
Position 18415: 0.009461201364770726
Position 26161: 0.008999927974186141
Position 1994: 0.008916309559206009
Position 30199: 0.008826799173734102
Position 26789: 0.00759529934402134
Position 1168: 0.007012884260971644
Position 2346: 0.006423080068052889
Position 2015: 0.006413317405643225
Position 2169: 0.0059426681451504315
Position 18412: 0.005855592110878606
Position 31382: 0.005696031886454711
Position 1324: 0.005629671440237266
Position 1022: 0.0051695819656889476
Position 11996: 0.004895760016913571
Position 5265: 0.004817543100542976
Position 27168: 0.004749237378108474
Position 16569: 0.004554838716597829
Position 27323: 0.004535341822076599
Position 24567: 0.004379806571449316
Position 28209: 0.004157410153121585
Position 30624: 0.004082701682786662
Position 30255: 0.003149424598488027
Position 2030: 0.002688645591350254
Position 1604: 0.002668266984674004
Position 26497: 0.0026323680136651857
Position 29784: 0.0025274286729032097
Position 26773: 0.0024060642014071807
Position 4764: 0.002317872719560023
Position 24988: 0.0022899404892709357
Position 5393: 0.0022328227349277395
Position 2089: 0.0018793069894582754
Position 24965: 0.0018741478583534277
Position 5177: 0.0017632794758717294
Position 5156: 0.0017481976846567301
Position 5239: 0.0016651846680410221
Position 4743: 0.0016443693632928048
Position 1769: 0.0016349759035946443
Position 1425: 0.00140757857513443
Position 1083: 0.0013968580542218195
Position 4668: 0.0013252429970438103
Position 932: 0.0012441436268998878
Position 18009: 0.0012274029683122327
Position 24942: 0.0011650887025867417
Position 24868: 0.0011501212559265693
Position 26663: 0.0011043077113830786
Position 26038: 0.0010862877288799232
Position 1220: 0.0010549406930413388
Position 27801: 0.001038081304729655
Position 3409: 0.001025573727169664
Position 203: 0.0010157068961256187
Position 958: 0.0010085719298096648
Position 2981: 0.0009482184454132166
Position 16639: 0.0009398552172615405
Position 970: 0.0009228806021418027
Position 19344: 0.0008710426403007564
Position 11456: 0.0007999829374448827
Position 24635: 0.0007598438181312086
Position 5893: 0.0007202393188009082
Position 16525: 0.0007120013035800908
Position 1712: 0.0007005919235045854
Position 3099: 0.0006955405641984969
Position 686: 0.0006950647152040177
Position 1625: 0.0006589800812364166
Position 823: 0.0006411199551323329
Position 4882: 0.0006385263244979774
Position 2417: 0.0006306560886811975
Position 1990: 0.0006044322075760306
Position 1299: 0.0005871692330974607
Position 1722: 0.0005385075106802217
Position 1615: 0.0005164615685469305
Position 19839: 0.0005115602939895822
Position 1012: 0.0005057082352328615
Position 828: 0.0004990069862285743
Position 25071: 0.00045485966891016646
Position 24570: 0.0004409665366407713
Position 18266: 0.00040708014881548493
Position 25677: 0.000389041590495763
Position 17924: 0.0003716438974487256
Position 1680: 0.00030314960958999085
Position 24921: 0.000286653143754913
Position 1727: 0.00024726666004752223
Position 849: 0.00021577519992465856
Position 3431: 0.00020121566754193783
Position 1342: 0.00018850029866246333
Position 1915: 0.00018620184880049106
Position 17650: 0.00014007024932688556
Position 882: 0.00013404994701280066
Position 730: 0.0001315111475819757
Position 301: 0.00012777548955394597
Position 552: 0.0001269342774892678
Position 3405: 0.000122629333127316
Position 1687: 0.00011280686297810241
Position 1571: 0.00010348078456205034
Position 5083: 9.304652954789078e-05
Position 3081: 9.033648439088494e-05
Position 1476: 8.544802083596499e-05
Position 662: 7.678978044450903e-05
Position 799: 7.200652306160628e-05
Position 523: 6.913146722904919e-05
Position 2461: 6.695281370983525e-05
Position 26121: 6.599383213715717e-05
Position 25154: 6.416485318401053e-05
Position 516: 6.007707398298073e-05
Position 4809: 5.7159473487646334e-05
Position 5610: 5.601797772288425e-05
Position 705: 5.590012801883088e-05
Position 5589: 5.388588507495739e-05
Position 722: 5.277875670770851e-05
Position 1822: 4.777134864812007e-05
Position 2049: 4.6179575580622606e-05
Position 4700: 4.541582695114355e-05
Position 24603: 3.877488834412643e-05
Position 1257: 3.3049750520320576e-05
Position 4722: 3.251643936928541e-05
Position 976: 2.482338652952505e-05
Position 1225: 2.4164599267277604e-05
Position 1028: 2.2742223517832044e-05
Position 1779: 2.181614726821281e-05
Position 738: 2.023589449524552e-05
Position 3341: 1.949140006669122e-05
Position 872: 1.6700747504103703e-05
Position 236: 1.568375812787603e-05
Position 281: 1.4448573272093576e-05
Position 2012: 1.4390732263763041e-05
Position 3861: 1.4067264563151464e-05
Position 519: 1.3744577755144881e-05
Position 502: 1.2575575679957574e-05
Position 24904: 1.0830506577815152e-05
Position 2915: 7.084347676647992e-06
Position 1651: 4.2744196717435645e-06
Position 1427: 2.3464886800406084e-06
Position 1945: 1.2342322604530503e-06
Position 2095: 3.645963594870002e-07
Position 1947: 1.4353746618706415e-07
Position 2017: 1.0559054288985826e-07
Position 1503: 9.606075919903947e-08
Position 421: 2.288866957711138e-09
Position 864: 1.936451126953174e-09
Position 488: 1.5169301725791469e-09
Position 209: 1.4845386110759715e-09
Position 272: 1.271215667977016e-09
Position 424: 1.1660097760926701e-09
Position 786: 6.644484963299514e-10
Position 538: 6.514428899237184e-10
Position 441: 5.01441104420784e-10
Position 807: 4.667458285192451e-10
Position 664: 3.8665765602560184e-10
Position 428: 3.560130558984734e-10
Position 450: 3.2707821235089053e-10
