Gene = INIP
index = 701
Annotated 5SS: [  250  1776 24106 28710]
Annotated 3SS: [ 1694 24002 28618 30602]
SMsplice 5SS: [  250   864  1776 17535 24106 28710]
SMsplice 3SS: [  793  1694 17292 24002 28618 32233]
top_k =  500
Partition function (log Z): -18.086998170872448

Sorted 5' Splice Sites (High to Low Probability):
Position 1776: 0.9783795357825703
Position 250: 0.9105676083141041
Position 864: 0.8047120893431804
Position 6020: 0.40869259627900556
Position 685: 0.25754857718850704
Position 1144: 0.0954076906346561
Position 1098: 0.08906798859519259
Position 433: 0.06663546176697484
Position 12768: 0.06188296709799216
Position 1001: 0.025836897400841375
Position 1618: 0.025245017520053162
Position 889: 0.02052977838728881
Position 3378: 0.01788211370310191
Position 8146: 0.017758479413337327
Position 3031: 0.015994967959219824
Position 149: 0.010172539246092294
Position 112: 0.009717414117086277
Position 254: 0.007377541601861655
Position 13372: 0.006649057426688699
Position 214: 0.005467938252826443
Position 2329: 0.00494818784352646
Position 933: 0.0047020885964728105
Position 869: 0.0035878416059447857
Position 299: 0.0024555553351651833
Position 1577: 0.0022261162835133306
Position 1552: 0.002026088757066936
Position 30: 0.001963322006084839
Position 4117: 0.0017878891287240524
Position 5320: 0.0017178884665992645
Position 1131: 0.0016037484637777186
Position 568: 0.0011750815827798662
Position 717: 0.0009458880212373412
Position 164: 0.0009047878835445256
Position 42: 0.0007765698817717688
Position 938: 0.000557815987826346
Position 570: 0.0005495713969715844
Position 288: 0.00043540768539082706
Position 663: 0.0003233191556562396
Position 72: 0.0002646925286619094
Position 689: 0.0002146330374915213
Position 3014: 0.00019302701581601646
Position 393: 0.0001126763385861876
Position 13: 8.931343174629669e-05
Position 233: 5.367900308663441e-05
Position 243: 5.073175056909981e-05
Position 61: 5.0357693934484276e-05
Position 227: 4.233660244498991e-05
Position 90: 3.465854422497011e-05
Position 152: 2.6859514903285595e-05
Position 722: 2.4462445834240017e-05
Position 1822: 2.300527001801331e-05
Position 116: 2.2121374515881764e-05
Position 184: 1.4308387897547872e-05
Position 588: 1.4264033316401944e-05
Position 800: 1.0874798042120459e-05
Position 187: 9.657129455169587e-06
Position 290: 6.247275443506684e-06
Position 1964: 6.063476494949806e-06
Position 18: 5.624521473127276e-06
Position 488: 2.515469331652646e-06
Position 2271: 1.205073340845448e-06
Position 262: 5.724158122082603e-07
Position 521: 2.4277231281311957e-07
Position 2386: 2.152700317694438e-07
Position 309: 2.081992597986567e-07
Position 67: 1.6949514969721053e-07
Position 523: 1.651038150835478e-07
Position 496: 1.6246856816202794e-07
Position 155: 1.51412685444618e-07
Position 398: 1.2803304342580816e-07
Position 485: 7.286615586794348e-08
Position 235: 5.645959847432219e-08
Position 324: 6.786655801929621e-10
Position 460: 3.8394456403087526e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1694: 0.969730205603488
Position 793: 0.5310001833014427
Position 13132: 0.3153650278718427
Position 5875: 0.2827311747512205
Position 760: 0.24397040937717304
Position 17292: 0.1984743517861885
Position 13509: 0.15088956008472143
Position 529: 0.12126702638672684
Position 5878: 0.09494675600965109
Position 333: 0.09464424486298224
Position 12626: 0.08516329949585377
Position 1013: 0.07118720131504377
Position 974: 0.06928199785078173
Position 15002: 0.06850302626378971
Position 757: 0.06115486831539301
Position 609: 0.04034952069962435
Position 9964: 0.03979107303221628
Position 12219: 0.03853065333566015
Position 5935: 0.036214072756945874
Position 1055: 0.0361355331607055
Position 6907: 0.021811217502030907
Position 1455: 0.02160457605190455
Position 7911: 0.017933208049114694
Position 405: 0.015825013769801787
Position 436: 0.01371708745445979
Position 5793: 0.012727176719234552
Position 8069: 0.01213997582810683
Position 496: 0.010536193235993547
Position 14459: 0.010513795759374294
Position 10105: 0.010471634440127662
Position 717: 0.010331263212102398
Position 3267: 0.009171123230400558
Position 7093: 0.007939346553293774
Position 2974: 0.007208451611995609
Position 5306: 0.0071759711920931024
Position 1458: 0.006307549713168827
Position 3130: 0.006202545732287315
Position 2490: 0.0059989448369313645
Position 10031: 0.005992255037862671
Position 1746: 0.005908921255067882
Position 2228: 0.005565071678714631
Position 2933: 0.005031135602583508
Position 2465: 0.0049240677001967156
Position 5285: 0.004730460229374575
Position 10558: 0.004327378732923954
Position 7224: 0.004326377332858606
Position 7539: 0.0035892994116453383
Position 4254: 0.0035750969021632146
Position 8012: 0.0033487494260196833
Position 7250: 0.0031618437866212604
Position 6775: 0.003004104534262521
Position 9654: 0.0028105616960246824
Position 5659: 0.0027426590672579945
Position 7985: 0.0026645823163496713
Position 3159: 0.00241583294217427
