Gene = POGK
index = 1049
Annotated 5SS: [  148  1632  7282  8136 10967]
Annotated 3SS: [ 1497  7154  8036  9480 13127]
SMsplice 5SS: [ 148 1632]
SMsplice 3SS: [ 1497 13127]
top_k =  500
Partition function (log Z): -3.9132301107888727

Sorted 5' Splice Sites (High to Low Probability):
Position 1632: 0.971016704127214
Position 148: 0.9586668787067564
Position 13316: 0.6762660927197613
Position 1057: 0.5523046357380936
Position 8136: 0.45588045097041113
Position 7282: 0.4346711860798581
Position 1410: 0.3688933144601312
Position 11174: 0.3041906072893034
Position 12018: 0.2878047240661958
Position 15154: 0.13140159230030765
Position 9656: 0.07599789750040349
Position 11842: 0.04374388372057941
Position 313: 0.03749419646488307
Position 7155: 0.034828906267199915
Position 11163: 0.024518124724456792
Position 1414: 0.0167464300455511
Position 6072: 0.015682910414353383
Position 1605: 0.01314348107853526
Position 1636: 0.012066172126437694
Position 13759: 0.011909263514660364
Position 2783: 0.010179642270366636
Position 5261: 0.009962176812524887
Position 13968: 0.00909961550330445
Position 8145: 0.008721321492035099
Position 8225: 0.007919992009053885
Position 5524: 0.007746880538973735
Position 9623: 0.007111254866080339
Position 9616: 0.0054501044127667365
Position 8214: 0.0035761036802032103
Position 1644: 0.003573274571297
Position 836: 0.002877440494779857
Position 5003: 0.002385605430679637
Position 2846: 0.002300032445954429
Position 4883: 0.002228444442443498
Position 339: 0.00197070103969604
Position 868: 0.0019438606065006173
Position 13544: 0.0014237728343698159
Position 11827: 0.0013589275382661788
Position 928: 0.001307732293034959
Position 152: 0.0013009080704608183
Position 1052: 0.0010755918671254841
Position 684: 0.0009305174194380544
Position 1147: 0.0005287612029607974
Position 757: 0.0002374306685979374
Position 1155: 0.00021527843918578988
Position 2485: 0.00018922788194156723
Position 1249: 0.00015656301930807442
Position 819: 0.000155119483767083
Position 615: 0.00012431854832981845
Position 1942: 8.727583854936597e-05
Position 2509: 7.528441544225665e-05
Position 2448: 5.734183211340336e-05
Position 1074: 5.488825852236655e-05
Position 458: 5.4579005637924284e-05
Position 566: 5.3807388931655275e-05
Position 2159: 5.320269995822454e-05
Position 782: 3.949499812945424e-05
Position 769: 3.6136608562598156e-05
Position 4755: 3.0224127230761534e-05
Position 1343: 2.149416067414429e-05
Position 1743: 2.0230481476466763e-05
Position 2528: 1.626335955466211e-05
Position 1392: 1.5237285426180942e-05
Position 2019: 1.1098107563235104e-05
Position 493: 1.1065138804743776e-05
Position 1931: 9.777041126335667e-06
Position 1061: 9.031218086250175e-06
Position 2236: 8.34705306685204e-06
Position 2132: 7.613108981534859e-06
Position 830: 6.3801390577733875e-06
Position 388: 6.041104879223963e-06
Position 2379: 4.9210485529843056e-06
Position 195: 1.7530007548006472e-08
Position 20: 6.399632795210352e-09
Position 1063: 1.2457247590623186e-09
Position 88: 5.551700589801649e-10
Position 262: 1.3557165753557344e-10
Position 113: 9.08731342565475e-11
Position 22: 7.050321378883766e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1497: 0.9738275339632392
Position 13127: 0.8604505528265981
Position 954: 0.4878036937283047
Position 8036: 0.4657900563055257
Position 7154: 0.3962080676716823
Position 11877: 0.25359671735384015
Position 1262: 0.21585608764908007
Position 11108: 0.17670261736841497
Position 11055: 0.15259581491456653
Position 15048: 0.1490124730507855
Position 15929: 0.12714990448209199
Position 15525: 0.10503195446038119
Position 9480: 0.0980993542801498
Position 14095: 0.08530190188157978
Position 13151: 0.08524259373413576
Position 11757: 0.08223661982638221
Position 1189: 0.06846760625115567
Position 13922: 0.06123292706697628
Position 1311: 0.05601203240277254
Position 15709: 0.05558357382674002
Position 13601: 0.04897635122222425
Position 15257: 0.03557481266618935
Position 1346: 0.030552280523116145
Position 7136: 0.02968288384336228
Position 13399: 0.02913340740379992
Position 15454: 0.024152300920025686
Position 918: 0.02409313747990079
Position 927: 0.02404350109873668
Position 16093: 0.022442203338307733
Position 15957: 0.01961230419478679
Position 6991: 0.015978172973319358
Position 5941: 0.0157084863507825
Position 14182: 0.015441961346787623
Position 7032: 0.014999112987451848
Position 13888: 0.014841352266963183
Position 16284: 0.014733764397790877
Position 2627: 0.013094695392923579
Position 12946: 0.01307869259697639
Position 12771: 0.012313574811317366
Position 14297: 0.01170493313796095
Position 1441: 0.010417686118656498
Position 8053: 0.009690758488016009
Position 1383: 0.009535245217820253
Position 13423: 0.009092753263718447
Position 5141: 0.00793502484660752
Position 5401: 0.007232305955958156
Position 1229: 0.006739811421206379
Position 15260: 0.006239490335496013
Position 6994: 0.006144105758746112
Position 728: 0.004230600165966321
Position 875: 0.004066732621070699
Position 1284: 0.0040357912370274675
Position 7102: 0.0039388111695857
Position 931: 0.003486317000846859
Position 7175: 0.003457169848209271
Position 965: 0.0033365232225122813
Position 1531: 0.0031342710416352717
Position 8340: 0.0030707681297854022
Position 8271: 0.0023916484152747357
Position 4740: 0.0023167010935073425
Position 664: 0.002298859938112716
Position 989: 0.0022774737761814667
Position 5114: 0.002205339053308888
Position 4858: 0.00219132768933163
Position 7938: 0.0019739756473289047
Position 1266: 0.0018287055099898589
Position 1499: 0.001711825174671676
Position 1288: 0.001218601379057219
Position 219: 0.0009506815154805846
Position 543: 0.0009218046873013087
Position 550: 0.0008032147114027181
Position 1040: 0.0007338165957790002
Position 747: 0.0007024018707349764
Position 312: 0.0006638317274061499
Position 5432: 0.0005990724778338649
Position 4828: 0.0005643161554590196
Position 9015: 0.0005608810613893164
Position 644: 0.0004703501679450662
Position 2356: 0.00044256315360195677
Position 683: 0.0004263660410978952
Position 846: 0.0004079143907411705
Position 697: 0.00032628239657054626
Position 1505: 0.0002959130180895489
Position 1192: 0.0002894792235047041
Position 1243: 0.00023691362603384515
Position 1052: 0.0002143068110533831
Position 1785: 0.00020476195577146173
Position 584: 0.00017576731490010403
Position 8317: 0.00016256141763742717
Position 7385: 0.00013543001601708137
Position 2403: 0.00010165381277776231
Position 1079: 9.219103347199582e-05
Position 578: 7.389908509482601e-05
Position 2484: 7.320925507152146e-05
Position 2058: 5.101929023185798e-05
Position 507: 4.981923032634703e-05
Position 780: 4.932719864497043e-05
