Gene = PLPP3
index = 1039
Annotated 5SS: [  691 42615 55293 55747 67594]
Annotated 3SS: [42456 55014 55688 67416 82892]
SMsplice 5SS: [  691  2467  2737  3400  3720 37052 42615 55293 55747 67594]
SMsplice 3SS: [ 2371  2590  3333  3642 36965 42456 55014 55688 67416 82892]
top_k =  500
Partition function (log Z): -43.11232314609411

Sorted 5' Splice Sites (High to Low Probability):
Position 3720: 0.7775724889495615
Position 3400: 0.7659642151061034
Position 691: 0.6827420293503552
Position 2737: 0.6547469893429476
Position 2467: 0.5486874620094716
Position 6275: 0.3796266429732583
Position 2103: 0.29239033232238465
Position 1565: 0.2859527199391537
Position 6027: 0.21525162760206185
Position 107: 0.1170130277294786
Position 6773: 0.10606700801350062
Position 4962: 0.09108963170289217
Position 651: 0.06566746156916826
Position 1142: 0.05570013296580856
Position 6987: 0.05321648857182033
Position 5627: 0.05121919418366567
Position 993: 0.0321012748782151
Position 2123: 0.029800855961664614
Position 9146: 0.028274038621825728
Position 999: 0.02744122156275918
Position 490: 0.02398440683811096
Position 9750: 0.02053479522184224
Position 3104: 0.018563492286371865
Position 8949: 0.01706355587897317
Position 566: 0.012643258064166985
Position 3230: 0.010935922306829162
Position 2726: 0.01050995944506276
Position 1297: 0.0098717027264796
Position 8954: 0.008971933268448924
Position 9137: 0.006105512564703878
Position 2757: 0.004742469512171426
Position 1514: 0.004695677399331142
Position 1294: 0.003681598477304903
Position 1612: 0.003526128094382565
Position 6467: 0.0032937822710125404
Position 1990: 0.002950714675620419
Position 896: 0.0028154616958181414
Position 4094: 0.0028025735645730394
Position 186: 0.0026317836881820677
Position 1224: 0.0023699426676489373
Position 2692: 0.0023563180842500584
Position 4843: 0.0020273222693245655
Position 3087: 0.0020177096884718216
Position 6715: 0.0009781421168308295
Position 2739: 0.000924741266937054
Position 1346: 0.0009121062833281577
Position 113: 0.0006415298257397272
Position 1716: 0.0005785346942005319
Position 1357: 0.0005719742108340408
Position 1014: 0.0005216790211077038
Position 2675: 0.0003716094794600543
Position 2446: 0.0003498108444792339
Position 5854: 0.00031407289440613687
Position 2640: 0.0002783437964662325
Position 1146: 0.00025038378499423895
Position 995: 0.00022326511928442432
Position 3166: 0.0002065330442884193
Position 1228: 0.00020201487612580825
Position 1454: 0.00020102340868283198
Position 3357: 0.00019912818256711645
Position 5291: 0.00019560169693090627
Position 900: 0.00016968731563683686
Position 888: 0.0001367696708693198
Position 918: 0.00012866260319744561
Position 2678: 0.0001139850462014704
Position 4053: 0.00011298165522890879
Position 276: 8.18271192258888e-05
Position 4071: 8.06094448619504e-05
Position 1023: 5.732773487387962e-05
Position 328: 5.222901473473798e-05
Position 1618: 3.907077363917996e-05
Position 1658: 3.351667192121203e-05
Position 946: 2.5127899807593465e-05
Position 791: 2.8630502730161738e-06
Position 503: 1.7432195719007967e-06
Position 932: 7.484074443353407e-07
Position 492: 7.258717258087468e-07
Position 2185: 5.780777814301946e-07
Position 922: 4.484408092976638e-07
Position 133: 1.4948956421230627e-07
Position 494: 5.6947258507440667e-08
Position 383: 4.897731969836378e-08
Position 1246: 1.762509331237873e-09
Position 582: 7.014321478104915e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3333: 0.8470722814492713
Position 2590: 0.6399337671657261
Position 9424: 0.5305106100501579
Position 2371: 0.46349845312156135
Position 3642: 0.3145564560566503
Position 6191: 0.29022682707768394
Position 1450: 0.23492507022815307
Position 5963: 0.19904557351156535
Position 1944: 0.16712526321288723
Position 6876: 0.16109913679499324
Position 6209: 0.15407096971194334
Position 15163: 0.13716283686007769
Position 3496: 0.11659893600217118
Position 6714: 0.09794984812126867
Position 4863: 0.09191170044791781
Position 2354: 0.07517784883648357
Position 5376: 0.07419451253243049
Position 8837: 0.06973362845655451
Position 3448: 0.06129879040175282
Position 1809: 0.05551667423077454
Position 1881: 0.05503413836531856
Position 3475: 0.05023003347082718
Position 3551: 0.04391202530304671
Position 5943: 0.041325146016599715
Position 1486: 0.04095158230631223
Position 3584: 0.04089318310306289
Position 2593: 0.03305804159252546
Position 9446: 0.032920476714780635
Position 1012: 0.032882800993293236
Position 6153: 0.025067492175378885
Position 3472: 0.024185776860564265
Position 2011: 0.02150229256818563
Position 6651: 0.019706763348708054
Position 1227: 0.016550894873808068
Position 3283: 0.016361859441683987
Position 3074: 0.014130309823390428
Position 3605: 0.01397399610383573
Position 7148: 0.013725603692622919
Position 2030: 0.01006161956146787
Position 3697: 0.008411674623534428
Position 2930: 0.008234287388164159
Position 2954: 0.007936976940454544
Position 6292: 0.0070619976959788965
Position 1897: 0.004802018656479094
Position 3501: 0.004599279606804466
Position 3959: 0.004596623063181955
Position 5395: 0.0040692257470314784
Position 3255: 0.003990392598671048
Position 2465: 0.003772783706957713
Position 4751: 0.0035802491049959006
Position 6214: 0.0033131149350277456
Position 5717: 0.0030661852409944565
Position 2051: 0.0030420822724796883
Position 1953: 0.0030406199273507093
Position 1351: 0.0026328375425696566
Position 4021: 0.0026291023353391964
Position 795: 0.002414834795011183
Position 6828: 0.0023924556480104976
Position 3526: 0.002264589523432446
Position 1179: 0.002169666870943477
Position 3903: 0.0020982507913476713
Position 2231: 0.002073348172650291
Position 3840: 0.0019054555679104605
Position 4869: 0.001820613916837501
Position 6803: 0.0017592059154546403
Position 3944: 0.0017549128292756026
Position 2896: 0.001441978234276496
Position 2336: 0.0013792209148157553
Position 2301: 0.0013737338077876402
Position 771: 0.0011761870888433485
Position 456: 0.0011746618072477524
Position 2446: 0.0011284599849621835
Position 2276: 0.0011121286565492637
Position 3994: 0.001053955598421612
Position 543: 0.0007790217993047096
Position 4241: 0.0007553666259251337
Position 1454: 0.0006843679858887568
Position 941: 0.0006336709554812503
Position 814: 0.0005688268571958935
Position 1646: 0.000558806411171545
Position 547: 0.0005358157385515199
Position 1293: 0.0004715269767593941
Position 751: 0.0004686949627403953
Position 383: 0.00045801422859625675
Position 843: 0.00044646880604938343
Position 5833: 0.00042579263157932197
Position 2815: 0.00039218879133379197
Position 3026: 0.0003902106066333668
Position 2102: 0.0003848335508415284
Position 590: 0.0003748378404682944
Position 1017: 0.0003321649154434711
Position 1354: 0.00023594649686722616
Position 916: 0.0002178432667288083
Position 1080: 0.00016754621808970767
Position 970: 0.00015440458803939175
Position 414: 0.0001467280415794616
Position 576: 0.0001463011561252327
Position 1043: 0.00011904953311927619
Position 1049: 0.00011561883270636507
Position 1831: 0.00010106198973704514
Position 1526: 9.89698724463146e-05
Position 1502: 9.632119348362917e-05
Position 566: 8.864288419941092e-05
Position 459: 8.302714640170204e-05
Position 592: 8.231652793564549e-05
Position 596: 7.992323060577645e-05
Position 992: 7.417753187975884e-05
Position 3226: 7.189487792229245e-05
Position 316: 7.011119894485224e-05
Position 1746: 6.569359563626361e-05
Position 1908: 6.360488572381303e-05
Position 5025: 6.176064618465131e-05
Position 756: 5.3756356337949834e-05
Position 5372: 3.4406783792814176e-05
Position 896: 2.480077672755403e-05
Position 4813: 2.258940499460397e-05
Position 530: 2.217753622861961e-05
Position 946: 1.7513423300913642e-05
Position 230: 1.495943242759794e-05
Position 1391: 1.1476600927676279e-05
Position 631: 4.456809733011764e-06
Position 1045: 3.808419761456972e-06
Position 393: 3.559314472701689e-06
Position 851: 1.9471178401237e-06
Position 1157: 1.733183115668953e-06
Position 429: 1.5520089800932152e-06
Position 607: 1.33746796429612e-06
Position 364: 8.690309141515134e-07
Position 389: 8.168098031300319e-07
Position 326: 6.31988711745693e-07
Position 1119: 7.252526041840785e-08
Position 1023: 3.627411630452195e-08
Position 335: 2.8702159017153084e-08
Position 637: 2.7237835834162913e-08
Position 634: 1.7899541911705922e-08
Position 643: 1.5024656647175513e-08
Position 173: 1.4782514108770541e-08
Position 469: 1.0420165513677557e-08
Position 472: 1.0021970963317054e-08
Position 246: 2.612636632114433e-09
Position 355: 1.70209184443895e-09
Position 358: 1.5445390805592568e-09
Position 342: 5.702018698835387e-10
Position 337: 4.768845010625011e-10
Position 952: 3.9158991814372156e-11
