Gene = CPOX
index = 404
Annotated 5SS: [  775  2712  3092  5011  8283 12317]
Annotated 3SS: [ 2567  2980  4868  8063 12211 12952]
SMsplice 5SS: [  705  2712  3092  5011  8283 12317]
SMsplice 3SS: [ 2567  2980  4868  8063 12211 12952]
top_k =  500
Partition function (log Z): 2.114335124410748

Sorted 5' Splice Sites (High to Low Probability):
Position 8283: 0.9931975788898304
Position 3092: 0.9779860187980871
Position 12317: 0.9675079095378667
Position 5011: 0.8249565745489772
Position 2712: 0.6179475809459856
Position 4062: 0.5792355833281992
Position 705: 0.42735255935491084
Position 13032: 0.4022872044736948
Position 726: 0.2454310706279144
Position 109: 0.23284883682269483
Position 13213: 0.18496498096644082
Position 775: 0.14548865996874139
Position 8894: 0.09314512300397737
Position 5921: 0.09176394980431894
Position 5015: 0.0854932358170174
Position 6609: 0.05852816900468623
Position 8158: 0.04271131456785918
Position 12154: 0.037957383570110505
Position 157: 0.034808748475925785
Position 203: 0.03197817729025424
Position 964: 0.028206558339274056
Position 12619: 0.02725456890248159
Position 8506: 0.02530967428513351
Position 12577: 0.02425195242986207
Position 6062: 0.020647398494832846
Position 2624: 0.01874597821533016
Position 151: 0.01792613932154637
Position 11198: 0.01616419445888706
Position 12141: 0.015251529283903968
Position 438: 0.014539174216127474
Position 9158: 0.014260468807743936
Position 2056: 0.013700822944847656
Position 2941: 0.012567287622028566
Position 2374: 0.011159980942141602
Position 8117: 0.010205094043345532
Position 10789: 0.009904352500805057
Position 13494: 0.009526060889110052
Position 1053: 0.009079678079895473
Position 8952: 0.008202862894126804
Position 6523: 0.007842958204791896
Position 470: 0.007492780581743534
Position 12646: 0.006817429874497201
Position 10516: 0.006459371292914023
Position 7692: 0.006383166425954897
Position 873: 0.005088744961568678
Position 8742: 0.005036521209419135
Position 7351: 0.00495350822303141
Position 8804: 0.0046764306428925175
Position 3265: 0.004511738455202645
Position 7946: 0.004345127168157749
Position 6905: 0.003985402845417281
Position 6340: 0.003143657319523073
Position 11000: 0.00307181585855699
Position 12900: 0.0028504378518549017
Position 2029: 0.002052155407783444
Position 5941: 0.00201133679148645
Position 4032: 0.0020040959665962588
Position 3117: 0.0019204214853314997
Position 12212: 0.0018993490324740558
Position 8170: 0.001147844898285184
Position 2602: 0.0010112354204356295
Position 4189: 0.000769707804378051
Position 1085: 0.0007055695138143414
Position 2981: 0.00069350711906802
Position 1238: 0.0006634942859742244
Position 3712: 0.0006301472037397429
Position 474: 0.0006126866586906013
Position 3326: 0.0005462283182501149
Position 758: 0.00047846660319872
Position 825: 0.0004268047991840758
Position 820: 0.0003889302715026603
Position 8327: 0.00035470216223130373
Position 12704: 0.0003520559565364324
Position 5687: 0.00034604898893615194
Position 877: 0.00034599295746951913
Position 1612: 0.000303321272316218
Position 1193: 0.0002562028085810504
Position 4004: 0.00023882037377784694
Position 4193: 0.0001421303778092683
Position 4195: 0.00013687236222262265
Position 305: 0.00013169619897359915
Position 5497: 8.46901722011798e-05
Position 357: 7.822231874377349e-05
Position 5565: 7.544544583855778e-05
Position 5570: 7.051811903280364e-05
Position 122: 6.503710133756317e-05
Position 504: 6.41919830425636e-05
Position 209: 5.387255196916458e-05
Position 332: 3.3582551906795735e-05
Position 419: 2.4421020114063015e-05
Position 5694: 2.3004648346336442e-05
Position 4968: 7.732957729067066e-06
Position 832: 7.466508183841926e-06
Position 4980: 6.927908397335859e-06
Position 299: 6.818624685989337e-06
Position 5382: 1.2339006589237538e-06
Position 4011: 7.992282124435113e-07
Position 884: 7.258457035244801e-07
Position 621: 6.220912482014034e-07
Position 521: 5.781892779907037e-07
Position 989: 3.1330217279209156e-07
Position 58: 1.044845222193411e-07
Position 992: 2.444469545967401e-08
Position 1078: 1.807072081708972e-08
Position 906: 1.3867954293168844e-08
Position 1037: 9.098312285444323e-09
Position 707: 3.6963532778490244e-09
Position 264: 2.2494237080402016e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2980: 0.9388069305280515
Position 12211: 0.8668832823367926
Position 4868: 0.7971177693448257
Position 8063: 0.7184780971295406
Position 12952: 0.6398709842371056
Position 2567: 0.4832578332460015
Position 3923: 0.31156588345214836
Position 12978: 0.18526076221526197
Position 13922: 0.1716384598612037
Position 8086: 0.16876769186736526
Position 3966: 0.1673280001315592
Position 13128: 0.16069511582321813
Position 8250: 0.11989599467234385
Position 12051: 0.11111839217829655
Position 4950: 0.10935146435824657
Position 604: 0.10341194012312092
Position 14015: 0.09073254774385542
Position 8770: 0.09021430077858848
Position 5824: 0.0890281604332733
Position 13451: 0.08795164115598902
Position 2617: 0.0774478666297842
Position 4000: 0.0766034619482282
Position 601: 0.05401769458921026
Position 12270: 0.05312652799174923
Position 2657: 0.05261555100415879
Position 12512: 0.05077251660462921
Position 6471: 0.0367920162045017
Position 13394: 0.03299723996219049
Position 13975: 0.032465070032725626
Position 3030: 0.030645429561159114
Position 12867: 0.029476784325498148
Position 13690: 0.028980491107174548
Position 6456: 0.026996760066904636
Position 8402: 0.025364631117791952
