Gene = EIF2A
index = 489
Annotated 5SS: [  137  5732 11769 15967 16921 17688 21073 21353 21599 25836 29069 35053
 36572]
Annotated 3SS: [ 5661 11693 15847 16820 17604 20998 21207 21481 25263 28954 34923 36505
 37151]
SMsplice 5SS: [  137  5732 15967 16921 17688 21353 21599 29069 35053 36572]
SMsplice 3SS: [ 5661 15847 16820 17604 21207 21502 28905 34923 36505 37151]
top_k =  500
Partition function (log Z): 0.600752205754087

Sorted 5' Splice Sites (High to Low Probability):
Position 21353: 0.999191537008281
Position 137: 0.9976930627917162
Position 21599: 0.95940192095296
Position 5732: 0.950248447126878
Position 29069: 0.8657133535768163
Position 35053: 0.786274643474425
Position 16921: 0.7435486883446211
Position 36572: 0.7261448512858841
Position 17688: 0.6457019673424388
Position 20889: 0.6050807386307184
Position 5499: 0.5577620340483476
Position 11769: 0.5042168883671528
Position 21842: 0.4511929990787356
Position 14075: 0.4214710203589478
Position 21073: 0.31716435557691586
Position 28207: 0.29202552937076004
Position 25836: 0.2735327556537564
Position 5942: 0.2457601206419611
Position 25558: 0.19269652549110353
Position 28153: 0.18905388933308045
Position 9578: 0.18481848324652486
Position 4649: 0.1571430136031082
Position 35088: 0.1479703252652809
Position 36650: 0.13935429240608554
Position 4586: 0.125168724437874
Position 17899: 0.08996339402143552
Position 24898: 0.08413179322592776
Position 4528: 0.07051158862885533
Position 7879: 0.06100384778952534
Position 36213: 0.059143389543902226
Position 9296: 0.04691001177436252
Position 7359: 0.03583927946757262
Position 28129: 0.02596385047683089
Position 33478: 0.02390844397566616
Position 1215: 0.017742220074917707
Position 35109: 0.01715566030579433
Position 5458: 0.016765771704709657
Position 10343: 0.016736103482667353
Position 26494: 0.016727143576704094
Position 17403: 0.014009165881864703
Position 5339: 0.013596953029848589
Position 1225: 0.013339565390251301
Position 35139: 0.01266300822787366
Position 36957: 0.011534911143777717
Position 25402: 0.010047690063533347
Position 33457: 0.009384269663677598
Position 31937: 0.009153669450822136
Position 5437: 0.009105336068479268
Position 593: 0.007183232299062538
Position 9493: 0.005944789522972766
Position 5429: 0.005102967370528613
Position 5334: 0.004642313208187208
Position 1734: 0.004358473705663063
Position 5373: 0.0038651186583484546
Position 2802: 0.003734200988320416
Position 35543: 0.003570131038128758
Position 35898: 0.0034782165413833888
Position 2760: 0.0032780242918822424
Position 28254: 0.003193967114687389
Position 26550: 0.003012138213284626
Position 37283: 0.0030049831228809733
Position 7353: 0.0029831616302574662
Position 2418: 0.0028851143218809306
Position 1854: 0.0027854944647512777
Position 7331: 0.0027739485106858947
Position 3368: 0.0025593515309206565
Position 8964: 0.0022888450924604528
Position 21837: 0.0019335578242920652
Position 5463: 0.0018791225060187705
Position 11123: 0.0017761457178337107
Position 2735: 0.0014417677619196646
Position 1331: 0.0014354396721670303
Position 3229: 0.001308879357582971
Position 1802: 0.0011576029186555678
Position 649: 0.001084020523622291
Position 23105: 0.0010504791798063586
Position 5348: 0.0009738035067532105
Position 4656: 0.0009311442131736281
Position 4025: 0.0008489310953038074
Position 4763: 0.0006581902639076074
Position 511: 0.0005603414078666287
Position 438: 0.0005533838364079717
Position 9449: 0.0004828102906799136
Position 5491: 0.00037258428828294696
Position 2846: 0.0003380086517265275
Position 4242: 0.00033538189110374336
Position 1626: 0.0002819685221438168
Position 412: 0.0002367632456704461
Position 4540: 0.0002091216364840886
Position 59: 0.0001275330989193428
Position 6997: 0.00011238295792388516
Position 7551: 6.79365644983435e-05
Position 6842: 6.589249117998344e-05
Position 6286: 6.3226126500722e-05
Position 869: 2.0532335370574782e-05
Position 48: 8.791422970532501e-06
Position 141: 3.840855842359058e-06
Position 901: 3.05833077214099e-06
Position 954: 3.009367853314289e-06
Position 70: 2.696970531516914e-06
Position 673: 1.6901539801550698e-06
Position 633: 1.5804645003802425e-06
Position 558: 9.400099316790698e-07
Position 838: 2.3324007657450367e-07
Position 89: 1.1599757732773683e-07
Position 307: 8.819463367755938e-08
Position 302: 3.058016379347996e-08
Position 178: 1.969798607909737e-08
Position 327: 8.886034948003445e-09
Position 269: 3.6260363281201717e-09
Position 26: 2.495718435637112e-09
Position 482: 1.3474798531602571e-09
Position 418: 4.46831764750892e-10
Position 227: 1.0789679184316404e-10
Position 246: 7.058699507281658e-11
Position 191: 3.7830811370040116e-11
Position 46: 3.5057884055011154e-12
Position 117: 2.1519881869428173e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5661: 0.9790125097401492
Position 36505: 0.9008139339418976
Position 34923: 0.8744770230135653
Position 21207: 0.81372637842744
Position 37151: 0.8076615190005222
Position 16820: 0.7435486883446211
Position 17604: 0.7356655371796346
Position 28905: 0.6722423111449652
Position 20645: 0.6050807386307185
Position 5310: 0.5573348842897471
Position 28069: 0.5102686699336865
Position 21502: 0.5079721333077146
Position 11693: 0.5042168897344975
Position 13934: 0.42147102035894773
Position 21481: 0.36396303949322223
Position 20998: 0.31716435557691586
Position 21784: 0.2884954729680536
Position 4463: 0.2610347646230419
Position 28954: 0.19368516739812927
Position 21226: 0.18627344438945675
Position 25263: 0.15037775906293246
Position 21744: 0.12539884502239762
Position 25671: 0.10662629409938829
Position 9371: 0.10103461552287224
Position 34974: 0.0932094954023915
Position 5815: 0.09218343164825685
Position 25719: 0.09171799534771412
Position 36729: 0.07998974811381337
Position 21466: 0.07605126842666261
Position 24770: 0.07441991361654192
Position 9415: 0.07378584099118891
Position 4515: 0.0575603786928594
Position 7658: 0.0562623785606227
Position 36143: 0.05608068490460543
Position 5819: 0.049532518350669956
Position 25694: 0.04907432616482075
Position 25290: 0.04487426059909524
Position 5865: 0.03825299059516117
Position 7263: 0.03684684671739266
Position 9242: 0.03468868008487605
Position 33347: 0.033292713639343746
Position 4489: 0.03240311926825436
Position 5426: 0.03202814060394127
Position 21723: 0.028829161026578426
Position 25591: 0.02611414004183326
Position 36745: 0.018247027250384813
Position 10215: 0.016736103482667353
Position 26400: 0.015864604637153105
Position 9294: 0.014430868779820187
Position 21427: 0.0142467459659
Position 17218: 0.014009165881864703
Position 1115: 0.013819770194453598
Position 37187: 0.01364101740998278
Position 36445: 0.012388417700298745
Position 5825: 0.012384534031986395
Position 9246: 0.012275710634462575
Position 24681: 0.009711879609385878
Position 31790: 0.009234716932973558
Position 1079: 0.00921975749433642
Position 36167: 0.009180068161490364
Position 5315: 0.008870601588314651
Position 35645: 0.008413032124529946
Position 37502: 0.008187702428742739
Position 35327: 0.007866718098379846
Position 5407: 0.007545149012777926
Position 25303: 0.0075029838029098276
Position 5893: 0.006977291679323102
Position 2569: 0.006772634228944455
Position 37110: 0.006758225662617104
Position 5271: 0.006603562455522749
Position 287: 0.005449340356684484
Position 21692: 0.0048601881874024925
Position 7197: 0.004749127636069123
Position 1101: 0.004697307396704723
Position 1730: 0.0042256480416533685
Position 5614: 0.0038788304958315752
Position 26330: 0.003874677152835604
Position 36843: 0.003633627545025673
Position 5128: 0.0035602090408463597
Position 7762: 0.0028600564414829575
Position 1120: 0.002703460585003382
Position 5830: 0.0026236594510982178
Position 1581: 0.0024598913039270568
Position 5188: 0.002264146217528069
Position 3260: 0.0021036057001489073
Position 37219: 0.0020196011696591728
Position 5579: 0.0019834150746323104
Position 36913: 0.001962091199408018
Position 8799: 0.001946066200102457
Position 9089: 0.0019403788213200926
Position 21821: 0.0019060271738318554
Position 5629: 0.001877752675573855
Position 7695: 0.0018033352702577024
Position 11072: 0.0017761457178337105
Position 4285: 0.0016978649876906375
Position 384: 0.0014842727284068542
Position 36748: 0.0014806416115172622
Position 2324: 0.0014131713961125407
Position 5356: 0.0012291815394002562
Position 36595: 0.001139473309931353
Position 4418: 0.0011322642204808532
Position 2546: 0.000904756892923423
Position 1620: 0.0009041549929345958
Position 5372: 0.0007882657606838033
Position 36997: 0.0007492074879587512
Position 2550: 0.0007192441379167221
Position 37050: 0.000702382299503558
Position 23007: 0.0006703708110307323
Position 3823: 0.0006461076318712683
Position 5536: 0.0006215159403017795
Position 1005: 0.0005394112501227977
Position 35542: 0.0005374613071160274
Position 1214: 0.0005367073883034641
Position 35351: 0.0004904627880723401
Position 1037: 0.0004711997614194599
Position 2233: 0.00045872252654018076
Position 969: 0.0004569941304773779
Position 4527: 0.00042140032753898226
Position 3062: 0.00040096806530260585
Position 3019: 0.00038766290561007114
Position 3326: 0.0003739458182505885
Position 4576: 0.00037199066353676654
Position 5497: 0.0003585849723034155
Position 2289: 0.00035584330706886404
Position 1784: 0.00035524443005505076
Position 2849: 0.00034850749617712555
Position 8827: 0.00034277889235799594
Position 481: 0.00026120406827029416
Position 2265: 0.0002335615226946613
Position 1355: 0.00023114855906101678
Position 2708: 0.00021410569372204354
Position 473: 0.00021344467267475007
Position 3881: 0.00020282346343253912
Position 2359: 0.00020106343764068194
Position 4174: 0.0001857055985977337
Position 1508: 0.0001852853331267263
Position 2867: 0.0001717408904931691
Position 2340: 0.00016680146745178722
Position 37458: 0.00016646878231884574
Position 22856: 0.00013927164584259393
Position 22874: 0.0001336176205235502
Position 4073: 0.00012602591532207938
Position 2787: 0.00012547068502741796
Position 1624: 0.00011788466494419892
Position 6759: 0.00011370589918406619
Position 5712: 0.00011303958839134374
Position 23047: 0.00010721910240948232
Position 1600: 0.00010428228551172033
Position 33978: 9.458206773101913e-05
Position 3218: 8.180001252116054e-05
Position 7800: 7.807751716198177e-05
Position 1155: 6.84695204213346e-05
Position 7102: 6.327710023178375e-05
Position 30695: 5.607052180234471e-05
Position 2129: 5.5950664372215186e-05
Position 2705: 5.5790055314785554e-05
Position 260: 5.483593914206162e-05
Position 6166: 5.366807567450177e-05
Position 6809: 4.5984990667006374e-05
Position 5762: 2.5255583349343485e-05
Position 5908: 2.5101822552803145e-05
Position 4068: 2.3650377183930304e-05
Position 600: 2.3006469991095927e-05
Position 6898: 1.6632285036456243e-05
Position 6215: 9.558050826220183e-06
Position 30358: 7.468347597479384e-06
Position 7297: 5.074719320744675e-06
Position 567: 3.025030453664314e-06
Position 6734: 1.9522742163397966e-06
