Gene = CDV3
index = 341
Annotated 5SS: [  555  1386 10421 12993]
Annotated 3SS: [ 1308 10271 12832 14165]
SMsplice 5SS: [  451  1386 10352]
SMsplice 3SS: [ 1308 10271 11666]
top_k =  500
Partition function (log Z): -4.860620098715785

Sorted 5' Splice Sites (High to Low Probability):
Position 10352: 0.9316733118853322
Position 1386: 0.8846265961280504
Position 451: 0.764235185313559
Position 12993: 0.7573375198636909
Position 10749: 0.44848171900127964
Position 555: 0.2176772762948557
Position 8398: 0.1470060645718356
Position 8402: 0.08473767537388747
Position 14344: 0.07007751975276177
Position 5284: 0.05283143139241649
Position 10421: 0.05232302497474845
Position 7903: 0.03948513992908142
Position 16086: 0.02864396607218887
Position 6471: 0.027734092304813888
Position 4599: 0.023495210680372306
Position 2115: 0.01929013014352703
Position 5355: 0.01723363547749667
Position 8394: 0.017196220177091402
Position 2273: 0.014836015383799979
Position 8987: 0.013385378100914414
Position 9760: 0.01214940410739627
Position 14216: 0.011593838068875062
Position 8998: 0.00991524127424057
Position 222: 0.008998044591698711
Position 4098: 0.008615658164180246
Position 9107: 0.008368786807333457
Position 9170: 0.0070678434066498205
Position 14992: 0.0069352464512253366
Position 8914: 0.005902823232917458
Position 13432: 0.005713967483758135
Position 10370: 0.005091779566099185
Position 1013: 0.004493265548115
Position 8294: 0.004437120099994871
Position 13131: 0.004081767407404877
Position 5131: 0.004061017733661375
Position 5750: 0.003988127209988254
Position 8906: 0.003868230804273564
Position 10316: 0.0033862157758051277
Position 4403: 0.0033073031517738653
Position 490: 0.003291832691794799
Position 10414: 0.0029643450040110404
Position 6605: 0.002800238668986206
Position 1197: 0.002621281852954869
Position 10334: 0.0025575816391124042
Position 10783: 0.0023955668326161436
Position 822: 0.0023722765859248702
Position 13860: 0.002159631635531827
Position 1623: 0.00183296007638407
Position 4405: 0.0017242430310820027
Position 2781: 0.001292546341952098
Position 15902: 0.0011962202113071727
Position 7422: 0.0011424392646916903
Position 3394: 0.0010672951689212524
Position 3056: 0.0009325306064453218
Position 10340: 0.0009071124535721335
Position 11588: 0.0008674500397647283
Position 863: 0.0007412048177206282
Position 4914: 0.0006462798451630596
Position 1239: 0.0006262057136469813
Position 5469: 0.0005814448803132747
Position 11590: 0.00044587160357840983
Position 10630: 0.0003853195739230584
Position 297: 0.000290866547632777
Position 879: 0.00028107090942531426
Position 11181: 0.00025096172111545995
Position 1214: 0.00021045845349357262
Position 1027: 0.00020446515812531894
Position 11028: 0.00020352873008180536
Position 10809: 0.0001781194368270075
Position 403: 0.00017275703498494802
Position 1208: 0.00014993145875396443
Position 1112: 0.00013443372884605127
Position 28: 0.00011890400090230964
Position 11731: 9.838468971667932e-05
Position 780: 8.227723356075843e-05
Position 1081: 7.665633211714759e-05
Position 1242: 6.107953289334126e-05
Position 1019: 5.11688001840563e-05
Position 683: 4.723193160072215e-05
Position 906: 4.274359134466846e-05
Position 1119: 3.567573404316798e-05
Position 1005: 3.3859780066251064e-05
Position 609: 2.8115742550725204e-05
Position 970: 2.447558467678309e-05
Position 746: 2.0269340131258365e-05
Position 1366: 1.9448973233284704e-05
Position 1135: 1.5605529449433535e-05
Position 636: 1.3183636208210433e-05
Position 854: 6.054914316756938e-06
Position 127: 6.0022096826093395e-06
Position 1890: 5.704188786521958e-06
Position 1691: 5.652367471450316e-06
Position 439: 5.240243063641306e-06
Position 546: 4.605618478978876e-06
Position 1719: 4.5587291819109305e-06
Position 1596: 4.51913129655812e-06
Position 959: 3.782047781964582e-06
Position 4676: 3.245419885316918e-06
Position 1030: 3.2025070790532345e-06
Position 1345: 2.523368448872435e-06
Position 10513: 2.4118241832457675e-06
Position 11025: 1.0600149997148584e-06
Position 11454: 2.230070339649699e-07
Position 1442: 1.7698802336184446e-07
Position 163: 5.8833062537276725e-08
Position 204: 7.22703177928618e-09
Position 31: 2.299357077885533e-09
Position 11: 6.964002586529302e-10
Position 58: 3.255370021232369e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1308: 0.8014136465386033
Position 10271: 0.7987917057911348
Position 10546: 0.3697442836815214
Position 14165: 0.32266220743647095
Position 12890: 0.2965343084908492
Position 12838: 0.27341959114324815
