Gene = HMHB1
index = 657
Annotated 5SS: [144]
Annotated 3SS: [8318]
SMsplice 5SS: [144]
SMsplice 3SS: [8318]
top_k =  500
Partition function (log Z): -9.755612199070454

Sorted 5' Splice Sites (High to Low Probability):
Position 144: 0.9870260876941138
Position 1029: 0.10845657767553228
Position 2489: 0.06608218760442763
Position 3294: 0.05230051628196153
Position 3510: 0.042623882162192955
Position 5938: 0.02660228069449087
Position 3289: 0.021168468179463905
Position 487: 0.013195040923600226
Position 475: 0.013050209678238304
Position 1498: 0.012698761210037273
Position 250: 0.010296996111321748
Position 6055: 0.004131680746491941
Position 1510: 0.0040672196754381685
Position 1298: 0.003501931911771753
Position 686: 0.0026154225395381104
Position 4744: 0.0020098532157329014
Position 5470: 0.0018116217164344873
Position 1719: 0.001568602244632795
Position 928: 0.001177326395286564
Position 8421: 0.0011383528461954419
Position 1789: 0.0010157798622567233
Position 1560: 0.0009614229350686615
Position 1158: 0.0005652701831157285
Position 2543: 0.0003068227831818865
Position 285: 0.00026147587817822236
Position 338: 0.0001874376196156604
Position 2937: 0.00015599750289891446
Position 448: 0.00014793227483099393
Position 2754: 0.00014405985909534514
Position 1568: 8.254078036376484e-05
Position 2263: 5.6971847173546355e-05
Position 3134: 5.5726105378793055e-05
Position 465: 1.8045666460483478e-05
Position 628: 5.671829861218731e-06
Position 1331: 5.660829789713023e-06
Position 519: 4.567758460251829e-06
Position 1367: 4.478194085920415e-06
Position 976: 3.7392231219198456e-06
Position 1350: 3.4043001957414098e-06
Position 873: 3.2969553529517806e-06
Position 332: 2.9398246257296122e-06
Position 224: 1.0863976437686713e-06
Position 796: 8.32198681699293e-07
Position 879: 4.247581132505574e-07
Position 800: 3.4410696561293e-07
Position 875: 1.441641906717579e-07
Position 1462: 7.465062444592957e-08
Position 92: 3.457546783788649e-08
Position 1199: 2.2609987649518742e-08
Position 299: 8.721120825316236e-09
Position 971: 4.651175439388454e-09
Position 343: 4.319469321924947e-09
Position 325: 2.2716397375127253e-09
Position 376: 1.9296067045674164e-09
Position 504: 1.1032201502555805e-09
Position 397: 1.7678495136115065e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8318: 0.2812928731033718
Position 3206: 0.13513624385140544
Position 1662: 0.12129633138160022
Position 3381: 0.11530670919983298
Position 2336: 0.09957410731224338
Position 869: 0.05829581395048461
Position 4062: 0.05505231921980369
Position 373: 0.05118342545075504
Position 8400: 0.0483914193356024
Position 837: 0.045289614291343726
Position 2205: 0.045120237632865115
Position 1677: 0.02129296530816924
Position 6018: 0.01932678557800184
Position 1126: 0.017741667983102796
Position 5850: 0.01612991907898612
Position 6386: 0.01568897779546951
Position 3086: 0.014549802453719118
Position 576: 0.012792372311976044
Position 1438: 0.01245365718063659
Position 1094: 0.010605705198881184
Position 7846: 0.00821874189323934
Position 755: 0.008098967052061054
Position 1834: 0.007935435822940196
Position 985: 0.0073001410447574066
Position 2820: 0.007272535022807657
Position 4351: 0.007248936199694269
Position 1600: 0.007125752826676343
Position 3559: 0.006565352201937193
Position 5621: 0.005078963163141748
Position 7216: 0.004888250936020547
Position 5806: 0.0047608489694733
Position 894: 0.0046001068571793445
Position 8534: 0.00440201856197084
Position 4730: 0.0043789920306304565
Position 4259: 0.004359943200843365
Position 2753: 0.004352176569829153
Position 5726: 0.004187184173538144
Position 1174: 0.00417293704201205
Position 6648: 0.004126205698170873
Position 3405: 0.004057719294774209
Position 6998: 0.0036711934858725103
Position 2635: 0.0034523464114580345
Position 7740: 0.0033946125091124514
Position 3976: 0.003316788605499647
Position 5160: 0.003247983464534
Position 5665: 0.0027260401206900715
Position 1157: 0.0027206235702962557
Position 1952: 0.002719471229488378
