Gene = FANCG
index = 540
Annotated 5SS: [ 576  866 1412 1876 2753 3046 3293 3585 4055 4552 4738 5090 5646]
Annotated 3SS: [ 774 1279 1672 2616 2914 3145 3432 3987 4261 4690 4933 5521 5799]
SMsplice 5SS: [ 576 1412 2753 3038 3293 3585]
SMsplice 3SS: [1279 2616 2914 3145 3432 5799]
top_k =  500
Partition function (log Z): 9.595531811180047

Sorted 5' Splice Sites (High to Low Probability):
Position 576: 0.9149023554202655
Position 3585: 0.8878435644521373
Position 2753: 0.8848306376896855
Position 1412: 0.8367754225992896
Position 3038: 0.772183339734358
Position 3293: 0.7102684837627321
Position 4738: 0.5770749281740362
Position 4552: 0.5656829716522678
Position 5090: 0.5145894448426321
Position 866: 0.44688709713061664
Position 2031: 0.42337864419439525
Position 4055: 0.2791729182976802
Position 286: 0.26043705491988506
Position 3046: 0.21595686763672375
Position 5646: 0.20287768637620218
Position 3308: 0.19755121002630432
Position 4059: 0.19130206113843481
Position 4095: 0.1865783456161021
Position 1876: 0.17740537190385516
Position 4961: 0.11412367406352458
Position 3567: 0.09938033116557014
Position 5410: 0.08261836527895511
Position 2168: 0.0787272218609631
Position 1704: 0.0624729309556664
Position 4791: 0.04821854435095027
Position 3337: 0.046959653381546715
Position 889: 0.04272605432676984
Position 1125: 0.04007932158376852
Position 1553: 0.03051183949976156
Position 5163: 0.02898056439187794
Position 4890: 0.01966679345038826
Position 600: 0.017886023636807566
Position 4087: 0.015121056266168645
Position 629: 0.014965545887398046
Position 387: 0.014024812135144574
Position 1976: 0.01381527576016008
Position 2017: 0.012172047191354032
Position 1166: 0.010123898170503229
Position 347: 0.009213574779463564
Position 2130: 0.008979639631093113
Position 1624: 0.008449428449763059
Position 3960: 0.008319087475822391
Position 4612: 0.006665187334674568
Position 4779: 0.006082901076586359
Position 3287: 0.00526651602230435
Position 5522: 0.0052373679890555325
Position 127: 0.004773794357053643
Position 2577: 0.004746773715197634
Position 1652: 0.004204216998102347
Position 3010: 0.004173986309848947
Position 4208: 0.003903335581738514
Position 1656: 0.0031199040548472953
Position 395: 0.0030749266788363595
Position 1642: 0.0028615509772426605
Position 1640: 0.002401103429891025
Position 1654: 0.002273738625095483
Position 4187: 0.0020587351463356354
Position 3590: 0.002041679784119114
Position 1547: 0.002019184498056777
Position 4884: 0.0018678237594211627
Position 4200: 0.0016218312518311718
Position 584: 0.001534760696565947
Position 1815: 0.0014342450807779013
Position 4368: 0.001383164386441627
Position 1792: 0.0012646319730217626
Position 5905: 0.0011924900061977052
Position 1638: 0.0011511764161703927
Position 14: 0.001131631098485448
Position 3824: 0.0010482504350857924
Position 3481: 0.0010347690643556422
Position 3351: 0.0010284482838659363
Position 2035: 0.0009742082968914334
Position 5898: 0.0009125642923017076
Position 1519: 0.0008906328575469987
Position 178: 0.0008728325205086197
Position 141: 0.0008728240892227167
Position 4472: 0.0008203504566278319
Position 185: 0.0007299147383196374
Position 775: 0.000662522747961684
Position 419: 0.0006416703001889531
Position 5738: 0.0005024774330049636
Position 1600: 0.000416612593716975
Position 4293: 0.0003974552005321827
Position 3316: 0.0003845199667895106
Position 4304: 0.00038004653145177195
Position 3815: 0.00026626912360935005
Position 209: 0.0002656083981658248
Position 1077: 0.00019191375740284532
Position 2915: 0.0001624304203981961
Position 3343: 0.00016107135926398265
Position 1820: 0.00014513401998406605
Position 3027: 0.0001310948092654028
Position 3000: 0.0001253412454670609
Position 47: 0.0001197056506901443
Position 874: 9.507235706166686e-05
Position 791: 8.877158800526008e-05
Position 1130: 8.566961654319923e-05
Position 3004: 7.603820020913965e-05
Position 3321: 7.182041988187173e-05
Position 3063: 5.598710100083749e-05
Position 196: 4.289631382594092e-05
Position 1660: 4.1827878765870094e-05
Position 1010: 3.717407658799793e-05
Position 327: 3.6388315061071204e-05
Position 1256: 2.7918115386533633e-05
Position 3642: 2.2128223770155e-05
Position 561: 1.3844499667694385e-05
Position 3385: 1.3275531380943171e-05
Position 3273: 1.2200657470434813e-05
Position 456: 6.19513616143769e-06
Position 513: 5.727507038072287e-06
Position 3207: 4.713980069899257e-06
Position 3107: 4.613908809283979e-06
Position 318: 3.621604239741662e-06
Position 467: 3.449970868049092e-06
Position 88: 2.4753818967364363e-06
Position 636: 1.8183788151326576e-06
Position 3794: 1.3441986265005379e-06
Position 16: 2.4424877918772733e-07
Position 494: 2.715516511567855e-09
Position 536: 1.6638912607328001e-10
Position 3012: 1.4594386542112837e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3432: 0.9824607199211797
Position 5799: 0.8981996120109684
Position 3145: 0.8883962420884102
Position 2914: 0.868423159306162
Position 1279: 0.7477527899065367
Position 2616: 0.6951187839765981
Position 4690: 0.6745710675624249
Position 1938: 0.5271561601860939
Position 3987: 0.4854095213257093
Position 774: 0.4321858490113834
Position 4286: 0.2800526608467736
Position 4815: 0.21519539889909414
Position 4641: 0.19700937017982456
Position 3884: 0.18799595834957572
Position 480: 0.1862296477405169
Position 4408: 0.18278830983752337
Position 4933: 0.17755972233367426
Position 2700: 0.16743790557335103
