Gene = CD58
index = 329
Annotated 5SS: [  137 26729 35075 49134 51809]
Annotated 3SS: [26434 34810 49055 51771 56216]
SMsplice 5SS: [  137  5949  7393 26729 37762]
SMsplice 3SS: [ 5826  7301 26603 37671 51771]
top_k =  500
Partition function (log Z): -31.333959347166335

Sorted 5' Splice Sites (High to Low Probability):
Position 137: 0.831479584954081
Position 5949: 0.7098699742085449
Position 7393: 0.6677907264559573
Position 663: 0.14775637933014982
Position 178: 0.05969296003644193
Position 2477: 0.05406431453003358
Position 5090: 0.04693814011573846
Position 4572: 0.04397173968466853
Position 6509: 0.03985869014094126
Position 1039: 0.03423360008663761
Position 3258: 0.031468395088475
Position 6819: 0.02497581600940898
Position 242: 0.020606787014888727
Position 3527: 0.018242415401814458
Position 2238: 0.01792256268480642
Position 3705: 0.01339120279922937
Position 6956: 0.0075467195052176935
Position 6554: 0.007258192821447391
Position 4365: 0.006118991059688037
Position 1442: 0.004846201076610064
Position 1797: 0.004417854669600306
Position 1853: 0.0043449351042276685
Position 9503: 0.0027068248739791395
Position 9119: 0.0026953364644385458
Position 5548: 0.002510275416830172
Position 2879: 0.0021799069118906968
Position 4531: 0.0015674128325297723
Position 7455: 0.0011528758278428189
Position 9449: 0.000733965192543891
Position 466: 0.00014072388084133096
Position 252: 8.751160149586281e-05
Position 115: 7.227727709377464e-05
Position 717: 6.529497298999968e-05
Position 1324: 5.262699330299397e-05
Position 1994: 5.079033694082432e-05
Position 1126: 4.76449492769852e-05
Position 305: 2.2050091781206195e-05
Position 201: 1.311981790706341e-05
Position 587: 1.24550898811443e-05
Position 103: 1.2294946376420746e-05
Position 1117: 1.1636444574105887e-05
Position 616: 1.1396481688713302e-05
Position 7: 9.38554608968655e-06
Position 337: 7.090238497659576e-06
Position 141: 6.316833374845125e-06
Position 921: 5.31945958048249e-06
Position 70: 4.883286231414971e-06
Position 280: 4.777028897598796e-06
Position 1362: 4.679020752750531e-06
Position 351: 4.63457773465554e-06
Position 258: 4.517325737743894e-06
Position 830: 3.958220015617174e-06
Position 1558: 2.9869333544887827e-06
Position 224: 2.8949762326295915e-06
Position 788: 2.7886506100865704e-06
Position 1455: 1.2052497292328053e-06
Position 762: 8.305248451194916e-07
Position 112: 6.891482787844716e-07
Position 353: 6.231472111532416e-07
Position 1004: 4.940990838916776e-07
Position 1097: 4.494584983016609e-07
Position 437: 3.9942165310776263e-07
Position 1239: 3.9169786120017767e-07
Position 1000: 3.575401287794917e-07
Position 323: 3.459009020837374e-07
Position 1573: 3.27468572205979e-07
Position 308: 6.578840348578082e-08
Position 609: 6.310486145366716e-08
Position 325: 1.0502253917161925e-08
Position 714: 2.1695990467274288e-11
Position 700: 1.8872434862613283e-11
Position 29: 6.647349219158972e-13
Position 445: 4.884858336783393e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5826: 0.7059046443302248
Position 7301: 0.6791143436072228
Position 17464: 0.31993556573566817
Position 16876: 0.14330293167259858
Position 8015: 0.11123159125723804
Position 4887: 0.05178878660616831
