Gene = SKP2
index = 1260
Annotated 5SS: [  204   976 11690 14596 16381 18376 19667 24950 25226]
Annotated 3SS: [  703 11577 14451 16245 18276 19535 24897 25117 29750]
SMsplice 5SS: [  204   976 11690 14596 16381 18376 25226 26744]
SMsplice 3SS: [  703 11577 14451 16245 18276 25117 26530 31772]
top_k =  500
Partition function (log Z): 4.62012239857372

Sorted 5' Splice Sites (High to Low Probability):
Position 11690: 0.9880770820904514
Position 976: 0.9784108891083061
Position 16381: 0.9742030182612569
Position 25226: 0.9560954233049648
Position 14596: 0.8772392577927763
Position 18376: 0.8472951042896261
Position 26744: 0.8213979079651517
Position 204: 0.7254955669555717
Position 28223: 0.6579363566616526
Position 7808: 0.5784200665416794
Position 5573: 0.48731688770184567
Position 19667: 0.3760892261263614
Position 4532: 0.26271967111191863
Position 27960: 0.23222018290837043
Position 504: 0.2308704313355919
Position 20645: 0.19488149028002968
Position 4487: 0.18489907263042785
Position 27616: 0.1666173788851915
Position 24950: 0.14477528409346002
Position 25661: 0.13928578448223558
Position 1463: 0.1379512187737467
Position 25709: 0.11897386651235962
Position 30887: 0.11325596974978137
Position 25438: 0.1111721939355449
Position 8183: 0.10320364091388158
Position 20303: 0.10286940248795554
Position 1860: 0.09851857872049559
Position 31903: 0.08907579500848692
Position 2358: 0.08565392014577004
Position 17006: 0.0855276248285104
Position 29810: 0.0813601730083345
Position 25044: 0.07065562882897607
Position 25796: 0.06505818327537154
Position 25718: 0.06238796034482881
Position 25561: 0.06197874826720799
Position 14698: 0.05914158796078779
Position 31054: 0.05633404482464292
Position 2968: 0.05600615983857727
Position 4806: 0.05386630014067213
Position 16755: 0.04982370297832058
Position 20188: 0.04674472764816389
Position 4469: 0.04665991235380866
Position 14258: 0.04443319589646051
Position 25230: 0.043660477530762
Position 29105: 0.04152352253089578
Position 21990: 0.03772122852369788
Position 13136: 0.036760821318346536
Position 16900: 0.03428501277764015
Position 27490: 0.03345571020353587
Position 31888: 0.03250728962424749
Position 16885: 0.030655467542137393
Position 5817: 0.027022783949649323
Position 15695: 0.02482774141676712
Position 4905: 0.024758202146748502
Position 21622: 0.023537051050360303
Position 1589: 0.022522101960306348
Position 27066: 0.02134586673245592
Position 1800: 0.01999394520354385
Position 291: 0.019595691722032
Position 30878: 0.019476497141848525
Position 26790: 0.01884519015871007
Position 19393: 0.01843697602174337
Position 25557: 0.01779822897147433
Position 26868: 0.01479031548321887
Position 31882: 0.014709662798412746
Position 27510: 0.014476702297810862
Position 17728: 0.013388809959855539
Position 4874: 0.012669801614651144
Position 4077: 0.01185475812228566
Position 22782: 0.011826053176599132
Position 16926: 0.011808403599261007
Position 838: 0.01087917278848738
Position 5968: 0.010831466041403778
Position 21626: 0.009324817825618139
Position 21504: 0.00922397125757354
Position 17553: 0.008530335492597093
