Gene = GIN1
index = 592
Annotated 5SS: [   88 11583 13436 15611 22562 22838 23611]
Annotated 3SS: [11436 13241 15304 22369 22660 23324 31978]
SMsplice 5SS: [   88  1607 11583 13055 13436 15611 22562 22838]
SMsplice 3SS: [ 1549 11485 12903 13301 15304 22369 22660 31978]
top_k =  500
Partition function (log Z): -1.275856815161386

Sorted 5' Splice Sites (High to Low Probability):
Position 88: 0.990374482662324
Position 15611: 0.9693307344424945
Position 22562: 0.9624934338183792
Position 11583: 0.9414290228351181
Position 13436: 0.7015379556222906
Position 1607: 0.6876740191018603
Position 22838: 0.6359880812665294
Position 13055: 0.6232506604602346
Position 23611: 0.4420895135007655
Position 9307: 0.3708612032940477
Position 32093: 0.34874758242114984
Position 22761: 0.3210454254903094
Position 10578: 0.28381107844760933
Position 23650: 0.21205849871721688
Position 10674: 0.18448360607031256
Position 15377: 0.18132520512180897
Position 23412: 0.15338855751894254
Position 17898: 0.1331209253353052
Position 10089: 0.10354707573973342
Position 13432: 0.081911592630327
Position 30353: 0.08026977201264628
Position 13803: 0.06824035927875474
Position 8321: 0.059146533905810324
Position 3702: 0.05863398483410543
Position 11535: 0.056497829989588334
Position 13362: 0.04794495538577476
Position 21162: 0.03742654434257098
Position 17560: 0.031207134101562128
Position 17502: 0.029368544966672298
Position 16828: 0.024840865058227343
Position 24951: 0.022719799297925863
Position 15393: 0.018403542727271273
Position 17823: 0.01835776560783416
Position 20496: 0.018269589974456785
Position 15446: 0.016894497289907176
Position 13385: 0.015028757153119774
Position 15737: 0.013322999051993857
Position 21167: 0.013123386627939266
Position 17769: 0.012541134125051158
Position 17971: 0.011501332443607336
Position 12269: 0.010190907459907524
Position 19343: 0.009304781006125855
Position 23152: 0.008771458584137122
Position 14563: 0.006583287893547319
Position 27399: 0.005136153082864179
Position 22550: 0.004635915352822259
Position 14198: 0.003793440019520224
Position 2030: 0.0033090625072556452
Position 313: 0.0033053087781445903
Position 135: 0.0026513491458871976
Position 26665: 0.0023981156350301224
Position 13817: 0.0022304560332663957
Position 23058: 0.0020420219751349864
Position 14057: 0.00184636309386817
Position 13855: 0.0013942519918627855
Position 22749: 0.0013348406368957342
Position 14169: 0.001274273392044359
