Gene = PLAA
index = 1034
Annotated 5SS: [  567 12451 19156 19364 21071 21639 24286 27237 28154 30367 33585 37126
 39630]
Annotated 3SS: [12256 19054 19242 20902 21502 24115 27078 27933 30297 33515 37023 39464
 41386]
SMsplice 5SS: [  567  7803 12451 19156 19364 19825 21071 21362 21639 24286 27237 28154
 30367 37126 39630 42642]
SMsplice 3SS: [ 7688 12256 19054 19242 19682 20902 21265 21502 24115 27078 27933 30214
 37023 39464 42528 42739]
top_k =  500
Partition function (log Z): 7.4412242153316

Sorted 5' Splice Sites (High to Low Probability):
Position 12451: 0.9999999999999992
Position 19364: 0.9915498953171548
Position 19156: 0.9872292742990296
Position 24286: 0.9677456749580361
Position 7803: 0.9510653013427278
Position 27237: 0.9415590723109066
Position 21071: 0.9179031262785686
Position 39630: 0.8437277552894497
Position 21639: 0.8402100037101106
Position 28154: 0.8352097718751028
Position 19825: 0.8318899617308667
Position 567: 0.6832947753832291
Position 37126: 0.6741248396291398
Position 21362: 0.6365695473819531
Position 30367: 0.5941777148604963
Position 20679: 0.3858013248743712
Position 33585: 0.3465373649875375
Position 30308: 0.32743834964418544
Position 3267: 0.3205174624783788
Position 438: 0.3118484504976316
Position 27611: 0.26238651068890745
Position 42642: 0.21362639360930383
Position 37333: 0.1050521883651238
Position 1203: 0.09731272934057138
Position 908: 0.09501989609344262
Position 1314: 0.0947227601284817
Position 21632: 0.07353703966605488
Position 38745: 0.06562930882583809
Position 40306: 0.061320838046643074
Position 3213: 0.059423162473525734
Position 28411: 0.05004081340090075
Position 478: 0.04946805285388276
Position 4030: 0.045955868587224655
Position 9216: 0.04450132761013727
Position 28724: 0.0395473258379645
Position 6496: 0.03904510876672211
Position 24721: 0.03805346334495453
Position 7336: 0.032287590043376
Position 21422: 0.02696169851502774
Position 21314: 0.026859974292870025
Position 722: 0.026370651748476293
Position 21628: 0.02470348349821962
Position 25128: 0.02177945541813557
Position 6500: 0.020836662057006832
Position 903: 0.01999441572055039
Position 23804: 0.019983332999132693
Position 25983: 0.01886315859237026
Position 21443: 0.0182655467973866
Position 39832: 0.017986064267220266
Position 29103: 0.01664618124990066
Position 6653: 0.014829762198472648
Position 21617: 0.014256442315895464
Position 1042: 0.013940379496433387
Position 20092: 0.010281489503513193
Position 21594: 0.00885200918526856
Position 25688: 0.008751623817360582
Position 20712: 0.007374881832703979
Position 23864: 0.006623389089162577
Position 23340: 0.00647698555671772
Position 27158: 0.006061415514096741
Position 21920: 0.005377762275357352
Position 22106: 0.005209055254795776
Position 27831: 0.005104383101935419
Position 29984: 0.004708152705554638
Position 27293: 0.0046822664511131235
Position 3777: 0.0042898644039389274
Position 55: 0.004142529007064845
Position 3986: 0.003982882112572583
Position 19346: 0.0037794031296024973
Position 19915: 0.003630427481195067
Position 27836: 0.0034666060540556164
Position 4046: 0.00344693856107753
Position 21392: 0.0033868912317051715
Position 27172: 0.003312665152113815
Position 21339: 0.003149735477469083
Position 30071: 0.003123664665518228
Position 21428: 0.002977112001752554
Position 20985: 0.002706522522144461
Position 27193: 0.002688329478984375
Position 21295: 0.002512026993136622
Position 20831: 0.002436863072656914
Position 36: 0.002391427934814857
Position 20277: 0.0023718571747452957
Position 24638: 0.0023277005451040134
Position 23598: 0.002278988760580423
Position 30002: 0.002132892456863119
Position 22348: 0.0019166245008613255
Position 23619: 0.0018814138509353074
Position 19375: 0.0017423712713465712
Position 156: 0.0016818069729123617
Position 23503: 0.0016748587826735343
Position 27144: 0.0016062741103317984
Position 1727: 0.0015901498903595802
Position 20310: 0.0015629713083678773
Position 20142: 0.0013898628449243822
Position 23373: 0.001126392719336287
Position 25314: 0.001078734218230835
Position 21013: 0.0009409858305052068
Position 30843: 0.0008950102209287475
Position 23123: 0.00089043642534678
Position 20666: 0.0008805500892180261
Position 22282: 0.0008169512355205378
Position 490: 0.0007734333965161109
Position 20626: 0.0007326716996288177
Position 23697: 0.0007256127640511273
Position 25747: 0.0007019880818050474
Position 24683: 0.0006493051742543122
Position 20267: 0.0005340782241214484
Position 19715: 0.000520203987470005
Position 25068: 0.00046133036866552246
Position 20690: 0.0004348317137685428
Position 22533: 0.0003993762874558025
Position 218: 0.00035643299571064854
Position 25288: 0.0003295215200033938
Position 760: 0.0002454353470220776
Position 20924: 0.0001915785723988604
Position 24055: 0.00018885747619054854
Position 28106: 0.00018678579379037167
Position 25619: 0.00013761765298514448
Position 24533: 0.00013099603137404234
Position 522: 0.0001165279782346837
Position 1021: 8.709214584829512e-05
Position 642: 8.516431387350968e-05
Position 19267: 5.879518557749754e-05
Position 30463: 3.3041618712516094e-05
Position 149: 2.8813952990134242e-05
Position 3435: 2.6487752455254052e-05
Position 809: 2.432280561421819e-05
Position 8: 2.13087498423781e-05
Position 855: 2.0592287962492154e-05
Position 68: 1.8783712911948025e-05
Position 373: 1.5679206652335974e-05
Position 275: 1.219311615321116e-05
