Gene = PRPF38B
index = 1075
Annotated 5SS: [ 545 3448 3872 4015 6505]
Annotated 3SS: [3378 3719 3953 6280 6838]
SMsplice 5SS: [ 545 3448 3872 4015 6505]
SMsplice 3SS: [3378 3719 3953 6280 6838]
top_k =  500
Partition function (log Z): 7.666743829194872

Sorted 5' Splice Sites (High to Low Probability):
Position 3872: 0.9469548148415247
Position 6505: 0.9199241834173292
Position 4015: 0.8057517066786841
Position 3448: 0.6988928439532298
Position 545: 0.616876266106254
Position 5695: 0.4370267843721393
Position 575: 0.3673649106596152
Position 3458: 0.29805985675864577
Position 7028: 0.25369056679509633
Position 1011: 0.15906596515044247
Position 8161: 0.14402850975528203
Position 7051: 0.10856315786730722
Position 5541: 0.10477727095025992
Position 1320: 0.10203129805344985
Position 4029: 0.09211974679586908
Position 6462: 0.05394682591728035
Position 1314: 0.046843214696698235
Position 1015: 0.04623586339268597
Position 1877: 0.04458474147341036
Position 7015: 0.041981714207300506
Position 4192: 0.03584448921518598
Position 5972: 0.02905961710215375
Position 2723: 0.02861780628120758
Position 980: 0.023415187041578085
Position 8194: 0.014368211404783332
Position 2855: 0.013657638788193894
Position 5926: 0.010887224717647274
Position 7144: 0.009853427437372244
Position 948: 0.009186199684505644
Position 1435: 0.008572366844495239
Position 4530: 0.007825967745610774
Position 4788: 0.007561283035552017
Position 7220: 0.0072349117902417515
Position 2821: 0.004783001122091075
Position 1644: 0.004268112245342227
Position 6881: 0.004182665579802768
Position 1030: 0.0038827114296774786
Position 5537: 0.003723848050952775
Position 7248: 0.003527990982267419
Position 521: 0.003447570519448845
Position 5968: 0.0032694790757548105
Position 593: 0.003098800659305639
Position 1829: 0.003062809545730511
Position 1021: 0.002830696175137665
Position 916: 0.002723222624257166
Position 5720: 0.0026535377520034674
Position 65: 0.0026137080460161533
Position 1184: 0.00248414929740042
Position 4244: 0.0023915290667716584
Position 8176: 0.002281860777229462
Position 1114: 0.0019213722322751875
Position 7237: 0.0018595911191466872
Position 652: 0.0016212156884873167
Position 3807: 0.001523081703669792
Position 552: 0.0013882827492444545
Position 912: 0.001364332437409872
Position 3072: 0.001305132859273314
Position 2380: 0.0011422750454534378
Position 5624: 0.0011227398604645724
Position 1019: 0.0011197841505397143
Position 960: 0.0010946170169237558
Position 8377: 0.0010096228588104682
Position 180: 0.0009272016710587449
Position 3438: 0.0008737278762069609
Position 4130: 0.0008637555025661881
Position 6205: 0.0007948987891719542
Position 2915: 0.0006706049384191573
Position 642: 0.0005618328393586874
Position 1833: 0.0005533936165151015
Position 6020: 0.000547804606627477
Position 1659: 0.0005458471326611848
Position 3462: 0.0005204923936648709
Position 976: 0.0004452917812266541
Position 488: 0.00044089710109652876
Position 1035: 0.00043951010758173735
Position 116: 0.0004343844195365247
Position 4906: 0.0003803038170532059
Position 7084: 0.00037407956312943244
Position 1121: 0.0003654960219033913
Position 3584: 0.0003558199226204232
Position 1057: 0.0003332971585708383
Position 1188: 0.00032048352570664417
Position 3878: 0.0002979540275009
Position 556: 0.00026951946159364907
Position 3863: 0.0002540666279382649
Position 3720: 0.00022798518356918228
Position 71: 0.0002253783402867892
Position 6973: 0.00020877978606154558
Position 841: 0.00017171681112432058
Position 7366: 0.00015014573783573117
Position 185: 0.00012780011787866317
Position 6869: 0.00012275174369682707
Position 5300: 0.00010055008565152575
Position 6684: 9.016137047578585e-05
Position 170: 7.617204886732584e-05
Position 3791: 7.448494078451636e-05
Position 7081: 6.186730693851766e-05
Position 638: 5.994761700891904e-05
Position 6917: 5.398785448791989e-05
Position 3888: 5.298474414265942e-05
Position 383: 4.9868835650479455e-05
Position 352: 4.2394360645822994e-05
Position 3452: 4.115670932175359e-05
Position 97: 4.020950212328612e-05
Position 404: 2.8364624423984885e-05
Position 655: 2.458791651953977e-05
Position 7426: 2.0626508039822348e-05
Position 3814: 1.8632063303152122e-05
Position 6770: 1.8407906343187803e-05
Position 51: 1.6663260874163986e-05
Position 4737: 1.2479394837860935e-05
Position 3727: 1.2164893067741008e-05
Position 79: 1.1146625142070342e-05
Position 579: 7.700448380947094e-06
Position 56: 6.677680206099722e-06
Position 3899: 5.566266622383477e-06
Position 3569: 5.340486906793776e-06
Position 524: 5.058881673974344e-06
Position 111: 3.816867243603114e-06
Position 1025: 2.2235419118019035e-06
Position 105: 1.8634146471646057e-06
Position 668: 1.3155745717161258e-06
Position 699: 1.0972061270359334e-06
Position 8071: 1.075132802514723e-06
Position 4085: 7.449852071581711e-07
Position 4112: 3.7343835679601404e-07
Position 198: 3.7308885720298943e-07
Position 554: 1.1306255319158957e-07
Position 3987: 5.755623839004943e-08
Position 5: 3.8030619013788544e-08
Position 684: 2.7759737072703578e-08
Position 681: 2.7263426523085316e-08
Position 807: 2.3317093127720302e-08
Position 859: 8.185965425154705e-09
Position 1072: 2.933036351844794e-10
Position 6889: 2.697916404395139e-10
Position 195: 1.2469842636255087e-12
Position 3673: 1.8510934801681755e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3378: 0.9922259787467276
Position 3719: 0.941767617871344
Position 6838: 0.9095473960432026
Position 3953: 0.8410917835835927
Position 6280: 0.8370049594054377
Position 8057: 0.3469593279043947
Position 5623: 0.2720188723154393
Position 733: 0.22811404429232207
Position 5486: 0.22758334894535398
Position 8464: 0.09268706298225866
Position 6381: 0.08995413053901079
Position 8112: 0.07258221259422626
Position 5585: 0.07202446958114306
Position 1248: 0.059039537021565884
Position 3937: 0.0483739172360191
Position 8271: 0.03534253673326482
Position 1103: 0.033387840406392894
Position 8820: 0.027089556401323035
Position 1704: 0.027026093521669695
Position 8904: 0.026861867164432462
Position 1182: 0.022944397614363798
Position 2541: 0.022149562179726957
Position 8669: 0.021136715410503864
Position 1266: 0.018602947605641667
Position 6657: 0.01757011927635532
Position 866: 0.01716703411669607
Position 2757: 0.01601692835418319
Position 3973: 0.015983292641292907
Position 1263: 0.01568514010592748
Position 6258: 0.015622399273935888
Position 6418: 0.015424022632395569
Position 6389: 0.015228858658762452
Position 8155: 0.009884195411907382
Position 1775: 0.009621740753195905
Position 5827: 0.00929684956811915
Position 4130: 0.009230331319410213
Position 8789: 0.008581058940639435
Position 5806: 0.008258225236850264
Position 4416: 0.008126750529373786
Position 1613: 0.007753024291405617
Position 3650: 0.007659399724242713
Position 942: 0.007388225535619465
Position 3321: 0.006536508255469991
Position 4190: 0.0059304659044168975
Position 3756: 0.005289244717473704
Position 2494: 0.0046851742349277225
Position 8766: 0.004521328287348143
Position 4103: 0.0043421107972084734
Position 2693: 0.0037475338789638587
Position 1152: 0.003673526712520774
Position 9078: 0.003436967915665247
Position 9218: 0.0032736538418549057
Position 1755: 0.003199677481370537
Position 4550: 0.00304286049253033
Position 3616: 0.002866680708163972
Position 741: 0.0023837662300609875
Position 296: 0.0023377009015669594
Position 1434: 0.0021941059316881984
Position 7836: 0.0019918629788481224
Position 8960: 0.0019134073483427741
Position 1100: 0.0018970277264947037
Position 5854: 0.0018678017301435998
Position 4648: 0.0018425247836579043
Position 8522: 0.0017897808548175478
Position 5462: 0.0016806387142222362
Position 8723: 0.0016108618491205713
Position 6287: 0.0011470349737924648
Position 3738: 0.0011136738850410196
Position 8638: 0.0010975243386222738
Position 6144: 0.0010446202317827332
Position 4115: 0.0009944330783705675
Position 4565: 0.0009220596607844798
Position 2575: 0.0008866588270583789
Position 2992: 0.0008865328878175874
Position 8085: 0.0008044076302881036
Position 9122: 0.0007793640299412668
Position 1516: 0.0007330724492750711
Position 8234: 0.0007246404992058393
Position 2219: 0.0006704712593224811
Position 859: 0.0006650092289279162
Position 488: 0.0006534292130181141
Position 3726: 0.0006484098569322329
Position 1561: 0.0006078414897731305
Position 4502: 0.0005691438896195373
Position 5315: 0.0005139739160728022
Position 1487: 0.0005115196870286435
Position 9449: 0.0005093283664380972
Position 2235: 0.00047180378613095593
Position 8281: 0.0004704079121007969
Position 6925: 0.0004642026360335148
Position 6615: 0.00042527967846033764
Position 2881: 0.0004230352800814771
Position 1653: 0.0004106859657157012
Position 3791: 0.000405868870685892
Position 1796: 0.00031701550614119235
Position 9047: 0.00031328010145661246
Position 3741: 0.0002774879349267718
Position 6638: 0.0002751387544225258
Position 2611: 0.00024298869192356743
Position 4310: 0.0002380085770169131
Position 4431: 0.00023200426436217815
Position 3963: 0.00019038363414401326
Position 1832: 0.0001744702122658112
Position 3567: 0.00016409740138809308
Position 1857: 0.00015151940740876154
Position 3671: 0.0001496384739690786
Position 430: 0.00013858461093968944
Position 133: 0.00013544043189444685
Position 319: 0.00013433965483961643
Position 1716: 0.00011970903463814954
Position 3847: 0.00010904008200499318
Position 313: 0.00010212774689463031
Position 307: 0.000101507909668492
Position 5043: 0.0001005500856515257
Position 4892: 9.049815336040779e-05
Position 5362: 8.524428728745706e-05
Position 4529: 8.167927160587406e-05
Position 3831: 7.609820416087399e-05
Position 4329: 6.406543216819723e-05
