Gene = L1TD1
index = 756
Annotated 5SS: [   91  1698 12806]
Annotated 3SS: [ 1603 11687 14951]
SMsplice 5SS: [   91  1698 12806]
SMsplice 3SS: [ 1603 12680 14951]
top_k =  500
Partition function (log Z): -7.9808693853219435

Sorted 5' Splice Sites (High to Low Probability):
Position 1698: 0.9682042670088297
Position 91: 0.2619604940500788
Position 2041: 0.2455162479058058
Position 171: 0.24099441528522367
Position 131: 0.14766438210008107
Position 15417: 0.1434898847963169
Position 371: 0.10701112083361226
Position 386: 0.10653150397330763
Position 211: 0.07105100630166175
Position 6241: 0.04821646022099215
Position 251: 0.03930658214050532
Position 426: 0.027386818853290903
Position 1737: 0.025412177406044338
Position 8727: 0.018653962486985275
Position 2269: 0.018597159296351074
Position 445: 0.014289762857585781
Position 5620: 0.014152421617157641
Position 2817: 0.0132795469826973
Position 9851: 0.012125469738927832
Position 1065: 0.010394484161887882
Position 291: 0.010078357181509687
Position 2867: 0.00690577687335671
Position 1997: 0.006635332145920363
Position 2070: 0.0065121912824503934
Position 1721: 0.0031447728152733004
Position 1668: 0.002946061152103453
Position 402: 0.0015642880456406025
Position 430: 0.001546845867728044
Position 1477: 0.001189446654508922
Position 390: 0.0004992432640000513
Position 6841: 0.00047784595741408423
Position 2835: 0.0004423431900537006
Position 310: 0.0004269109468580748
Position 3524: 0.0003812704027028836
Position 995: 0.00038092043227099453
Position 5269: 0.0003496039283392862
Position 106: 0.000334835582643142
Position 5223: 0.00030440347444145755
Position 1479: 0.00026889637851943186
Position 155: 0.0002530823210774857
Position 3740: 0.0002471906119649057
Position 3589: 0.0002138430582961219
Position 195: 0.00020620554558421056
Position 710: 0.00020520641669943132
Position 5862: 0.00019384014091851132
Position 1148: 0.00018971185980393368
Position 1513: 0.00018411495759850657
Position 1423: 0.00016888991940035915
Position 4936: 0.0001506171558675476
Position 315: 0.00011611609413816303
Position 6706: 8.882751887407517e-05
Position 5959: 7.824939612049212e-05
Position 5844: 7.632063697393679e-05
Position 1702: 6.4450336315662e-05
Position 2024: 1.827624897561457e-05
Position 1889: 1.558229838765977e-05
Position 1543: 9.99716110862351e-06
Position 1705: 8.42048289827053e-06
Position 2342: 8.334387607572244e-06
Position 2237: 7.74742957074927e-06
Position 2279: 3.462259495090913e-06
Position 600: 1.562763545975701e-06
Position 150: 1.2758024242159403e-06
Position 190: 1.1449965427646251e-06
Position 202: 4.3593761099781644e-07
Position 220: 9.298545404765103e-08
Position 235: 7.578009421975524e-08
Position 562: 5.375534763285077e-08
Position 50: 4.6230292946175737e-08
Position 275: 2.889449208599332e-08
Position 19: 2.2375796071538026e-08
Position 1710: 2.0225367089218697e-08
Position 322: 5.019080565546737e-09
Position 242: 4.02940294889567e-09
Position 62: 2.792232263826615e-09
Position 497: 2.7607909275851386e-09
Position 122: 2.679841634012696e-09
Position 603: 2.1099902322145007e-09
Position 362: 1.6705852093822182e-09
Position 586: 1.4388570348085849e-09
Position 260: 1.1512326333903229e-09
Position 270: 6.332038012354178e-10
Position 230: 6.234980049850201e-10
Position 300: 5.579544984376233e-10
Position 26: 4.073649855072842e-10
Position 340: 3.796414377565837e-10
Position 1743: 2.6901287361791286e-11
Position 65: 1.0554435581625862e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1603: 0.955373701237582
Position 14951: 0.6316694329259676
Position 1806: 0.2072155837731118
Position 16582: 0.1895006886459239
Position 15363: 0.0739385391632871
Position 1781: 0.052658777865129576
Position 6118: 0.049909944278746635
Position 15687: 0.03604329608218042
Position 13267: 0.03281431534416499
Position 8615: 0.02656583957054241
Position 282: 0.025263249491514293
Position 11687: 0.023985107997822934
Position 6146: 0.01988894123044529
Position 5390: 0.018593657488829223
Position 9757: 0.018436035757246273
Position 2759: 0.014241948278951715
Position 2713: 0.01349572386535747
Position 9956: 0.013162235551384217
Position 1529: 0.012280537885875476
Position 7869: 0.011549186105160612
Position 1410: 0.010494187443590217
Position 959: 0.0096300135465281
Position 6779: 0.008804258087335754
Position 2138: 0.00836806228366238
Position 2161: 0.0066113665379493765
Position 1943: 0.0065030411750401
Position 1493: 0.006497937607682467
Position 1946: 0.00613329400575286
Position 15524: 0.005956948979304565
Position 1441: 0.0054654907743203335
Position 1297: 0.005385750634447322
Position 255: 0.004466154838053292
Position 7774: 0.003838091732216212
Position 5195: 0.0033806824592557735
Position 7898: 0.003185762070888384
Position 1353: 0.0030852219687684877
Position 5766: 0.003066560832117907
Position 12926: 0.0027418606713603237
Position 1787: 0.0026643673442295745
Position 2178: 0.002653410217116105
Position 14238: 0.002514270760074967
Position 5911: 0.002355159934258238
Position 7732: 0.0021227852459472273
Position 6499: 0.00199215324717586
Position 9338: 0.001982545685112398
Position 12901: 0.0019695262994800502
Position 1542: 0.0019036927192443921
Position 10040: 0.001680291004253894
Position 10250: 0.001368840925637627
Position 6964: 0.0013498630085546411
Position 9481: 0.001236932290078529
Position 7770: 0.0011442167820818843
Position 1971: 0.0011145009302603289
Position 295: 0.001028894707685362
Position 11368: 0.0010217568091220274
Position 11817: 0.0009088175507799408
Position 4254: 0.0008950966612989918
Position 4418: 0.0008860236814296224
Position 8347: 0.0008781553406644337
Position 7530: 0.0006818085075657825
Position 2114: 0.0006783144646264192
Position 5521: 0.0005835383419398649
Position 8611: 0.0005791666865085238
Position 2227: 0.0005779347695480888
Position 265: 0.0005597944435749096
Position 4783: 0.000537386355607279
Position 9783: 0.0005362627569779098
Position 3275: 0.0005302288816413969
Position 11085: 0.0005224400940487442
Position 10695: 0.0005025635203100553
Position 4744: 0.0004918785808032055
Position 4031: 0.0004434757349401652
Position 1464: 0.00044324604520502517
Position 7865: 0.00043688376743376015
Position 7588: 0.00041871513069261114
Position 8936: 0.00040823137782013114
Position 3371: 0.00039978617998127675
Position 1611: 0.00036177953209218456
Position 7221: 0.0003582870820818176
Position 6479: 0.00033245087306370063
Position 6799: 0.00033032651484715377
Position 7068: 0.00031636659627572655
Position 8509: 0.0003132535649574785
Position 674: 0.0003130504879222462
Position 215: 0.00030125264839536876
Position 1996: 0.00029583502044743394
Position 8768: 0.000293415948204024
Position 3659: 0.00027594633837002
Position 5781: 0.0002613957604888403
Position 8572: 0.0002208403929860083
Position 9157: 0.0002133870268209295
Position 291: 0.00019950632946458618
Position 335: 0.0001918256311971671
Position 8678: 0.00019070493349305237
Position 1948: 0.00017583799209114836
Position 4553: 0.00017583779583524073
Position 4125: 0.00016336243129883978
Position 5365: 0.00013917647497528802
Position 1374: 0.0001252176912616103
Position 4051: 0.0001163612835361007
Position 2306: 9.303092108165723e-05
Position 6579: 9.28815412082943e-05
Position 1328: 9.235999496528474e-05
Position 320: 8.992691224114836e-05
Position 3349: 8.656800859995297e-05
Position 3396: 8.598180490755713e-05
Position 6279: 8.484945460569283e-05
Position 3388: 8.288841665905686e-05
Position 3970: 7.98188446979183e-05
Position 2774: 7.929934951279719e-05
Position 3874: 7.902315378854774e-05
Position 6282: 7.550655664987658e-05
Position 892: 7.100605880983545e-05
Position 5865: 7.003209816440672e-05
Position 5524: 6.980878588921935e-05
Position 5299: 6.491214151933411e-05
Position 976: 5.340758131292704e-05
Position 931: 5.014135998538754e-05
Position 2689: 4.879157715370237e-05
Position 5697: 4.558414330063611e-05
Position 3716: 4.534295050438544e-05
Position 225: 4.025060675029582e-05
Position 2024: 3.952355864254201e-05
Position 410: 3.909455793510848e-05
Position 3017: 3.8453578901215016e-05
Position 2681: 3.7758860383018486e-05
Position 1662: 3.7386034552631194e-05
Position 1371: 3.7037663100177873e-05
Position 305: 3.651899273158842e-05
Position 375: 3.189986356697999e-05
Position 4996: 2.9301927091893156e-05
Position 3946: 2.6570403280396058e-05
Position 2175: 2.633667842506172e-05
Position 3633: 2.524590757240139e-05
Position 175: 2.3933572864289123e-05
Position 3721: 2.3687658522774205e-05
Position 1617: 2.2910946819935655e-05
Position 3630: 2.1109591751542235e-05
Position 3846: 2.0772799597348813e-05
Position 1649: 2.0669401908576828e-05
Position 807: 2.0021341043417157e-05
Position 3162: 1.8404056470505584e-05
Position 3668: 1.5219343741263573e-05
Position 856: 1.4376526270899597e-05
Position 2739: 1.4164325408828144e-05
Position 1508: 1.246378465481877e-05
Position 2794: 1.2436579356949333e-05
Position 2236: 1.2031753963176218e-05
Position 2634: 1.0518178542431353e-05
Position 2148: 7.872482108099053e-06
Position 1880: 7.516512758921547e-06
Position 1863: 2.1497881748292493e-06
Position 1892: 7.909102604657721e-07
Position 2201: 6.80115762751802e-07
Position 2038: 6.750017338408116e-07
Position 345: 5.335307699383729e-07
Position 854: 4.0134482870840813e-07
Position 1904: 3.4732185779503204e-07
Position 308: 2.694296095662593e-07
Position 850: 1.814771272494799e-07
Position 2078: 1.4620285627921905e-07
Position 1983: 8.937481165645836e-08
Position 686: 3.581717716669846e-08
Position 385: 2.5398043618389338e-08
Position 530: 2.1915247787366178e-09
Position 652: 1.2957622456262812e-09
Position 614: 1.171594444107204e-09
Position 185: 6.977648054510908e-10
Position 565: 6.89995186529582e-10
Position 620: 6.819054366981582e-10
Position 314: 5.597175286246227e-10
Position 575: 3.804766614396874e-10
Position 353: 5.152557959481659e-12
Position 401: 4.593649403689569e-12
Position 415: 1.2234483726492065e-12
