Gene = ELN
index = 494
Annotated 5SS: [  481  7626  8796  9951 13463 14918 15246 15380 16132 17505 18429 18979
 19928 20413 20768 24051 24195 25521 26981 28647 28925 29908 32259 32396
 32713 33351 35436 35581 35907 37944 38209 38988]
Annotated 3SS: [ 7574  8765  9917 13426 14824 15194 15328 16089 17432 18398 18906 19885
 20352 20713 23960 24134 25373 26926 28481 28882 29850 32096 32350 32586
 33311 35363 35520 35831 37904 38154 38942 40867]
SMsplice 5SS: [  134   481  7711  9951 14918 17505 18979 19928 20413 20768 24051 24195
 25521 26981 28647 28925 29908 32259 32396 32713 35436 35581 37944]
SMsplice 3SS: [  326  7574  9917 14824 17432 18906 19885 20352 20713 23960 24134 25373
 26926 28481 28882 29850 32096 32350 32586 35363 35520 37904 41021]
top_k =  500
Partition function (log Z): 40.303513974652006

Sorted 5' Splice Sites (High to Low Probability):
Position 32259: 0.9876298001922335
Position 24051: 0.9734914481826173
Position 20768: 0.9671095470930909
Position 32713: 0.9637071333752562
Position 28925: 0.953432618939379
Position 29908: 0.9532265120887327
Position 25521: 0.9528116045547367
Position 35436: 0.9341604103815804
Position 18979: 0.9318774176772315
Position 481: 0.9297143025467213
Position 19928: 0.9208882197894436
Position 24195: 0.9152169751198019
Position 14918: 0.8813880466575416
Position 20413: 0.8470565842949745
Position 37944: 0.8347122166434885
Position 35581: 0.8176191944116734
Position 17505: 0.8124874711927109
Position 32396: 0.7922327974602721
Position 26981: 0.7635506466353016
Position 134: 0.7568567227896277
Position 9951: 0.7124173452973442
Position 7711: 0.5058754883008886
Position 7626: 0.4695821342705776
Position 8796: 0.4326591978470298
Position 15380: 0.40133725689467786
Position 28647: 0.3904871594873517
Position 15246: 0.37850842677906
Position 35907: 0.3569456287737146
Position 38988: 0.31827033708514246
Position 33351: 0.30984876189155464
Position 25839: 0.30496560807502515
Position 13463: 0.30126720321279726
Position 16751: 0.29556639365317616
Position 10673: 0.2902760054041236
Position 16132: 0.2852935004408796
Position 13529: 0.2310748069254479
Position 28623: 0.2056224892116947
Position 23331: 0.19659122918656982
Position 18429: 0.196044164386143
Position 15329: 0.17547945587528246
Position 35598: 0.16759085099564713
Position 10681: 0.16465495577564912
Position 5396: 0.16251237646255504
Position 35928: 0.153275112181644
Position 11948: 0.1491247208301083
Position 28569: 0.14607515793265788
Position 38330: 0.1392181179933957
Position 8931: 0.13203273615662564
Position 12240: 0.12078229467718146
Position 11185: 0.12035189320415361
Position 20483: 0.09302724166468558
Position 10082: 0.08695210020170228
Position 15016: 0.08103818962823908
Position 984: 0.07397640735782929
Position 38209: 0.07180142703095284
Position 6610: 0.07001609559388819
Position 13566: 0.06438119949831156
Position 23524: 0.05892421451910207
Position 756: 0.05546336381282694
Position 31680: 0.0540397968420062
Position 17714: 0.05307066715130563
Position 32446: 0.05188135029724021
Position 12505: 0.044180847611617974
Position 30708: 0.03906957843546596
Position 219: 0.0381953925702476
Position 35432: 0.03720587115947257
Position 124: 0.03711929696175399
Position 6051: 0.03669668249672082
Position 24773: 0.03622455907848376
Position 1927: 0.03343705625860983
Position 25907: 0.033009294573525846
Position 27420: 0.032730674038524435
Position 36038: 0.03250949969497206
Position 26027: 0.03220983109952163
Position 540: 0.03214913661014953
Position 15083: 0.030919474003015965
Position 34338: 0.03000931172306955
Position 160: 0.02635151821793559
Position 25506: 0.025635236200669948
Position 20142: 0.02552634382531922
Position 7467: 0.02511144415265352
Position 23701: 0.024987828331058302
Position 28920: 0.02216901829399039
Position 24190: 0.021289099624425763
Position 20479: 0.020400414547479463
Position 11258: 0.019600685215754542
Position 1363: 0.019161540947457735
Position 26023: 0.017944439852030907
Position 24490: 0.01781301701984527
Position 18272: 0.017482500643223174
Position 13768: 0.015677987110425777
Position 23563: 0.01547253837783965
Position 29680: 0.015067670416393267
Position 16276: 0.01477625959690477
Position 10775: 0.013917543819698848
Position 25491: 0.013772138558623739
Position 35889: 0.013590525307564497
Position 28786: 0.013409183679359183
Position 7492: 0.012004532091341008
