Gene = AL390778.1
index = 58
Annotated 5SS: [256]
Annotated 3SS: [284]
SMsplice 5SS: [88]
SMsplice 3SS: [424]
top_k =  500
Partition function (log Z): -12.192938572446804

Sorted 5' Splice Sites (High to Low Probability):
Position 88: 0.8537551297846052
Position 312: 0.06982389119661911
Position 60: 0.04770972756786335
Position 368: 0.0109760047422757
Position 396: 0.009181090852056576
Position 116: 0.008778779437910146
Position 452: 0.0070625239133748135
Position 340: 0.0017210087079902732
Position 480: 0.0016968584301451017
Position 508: 0.0004451604623607961
Position 256: 0.00035214247611238726
Position 172: 0.0003365591945160325
Position 228: 0.0002754984896043204
Position 424: 0.00023718455687024782
Position 159: 0.00022521030176998288
Position 215: 0.00016363760063174907
Position 271: 9.573559804358743e-05
Position 299: 2.7599385150356152e-05
Position 32: 2.452678517803337e-05
Position 144: 1.831114977797822e-05
Position 187: 1.5339493816230972e-05
Position 103: 1.390538430145119e-05
Position 75: 1.2538982938088852e-05
Position 200: 1.196438167764001e-05
Position 327: 8.596741975510206e-06
Position 19: 6.842565836041317e-06
Position 579: 5.438922797652116e-06
Position 648: 4.400758406543337e-06
Position 523: 4.218877940121128e-06
Position 284: 3.185374925775932e-06
Position 47: 2.367131336229989e-06
Position 564: 1.5321988185192986e-06
Position 243: 1.1730927878296401e-08
Position 131: 1.915964115633432e-09
Position 355: 8.538477872540321e-10
Position 495: 3.734391194860322e-12
Position 536: 1.0303012052030675e-12
Position 551: 9.53957241824212e-13
Position 411: 1.7078600346521676e-13
Position 383: 1.6229145059958398e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 424: 0.32039771367371744
Position 340: 0.20274736886176806
Position 256: 0.19407298940588336
Position 200: 0.08874717822869085
Position 508: 0.03500389975095057
Position 592: 0.02950801787641269
Position 284: 0.029501135784789977
Position 172: 0.017688005713156093
Position 620: 0.017279249564924846
Position 144: 0.016800333977791345
Position 564: 0.015431073162570936
Position 648: 0.013395827995021972
Position 702: 0.01260127152251124
Position 228: 0.008828686126342716
Position 260: 0.003142280048708319
Position 732: 0.0026823270355094703
Position 676: 0.002213650523867281
Position 536: 0.001843756275459154
Position 568: 0.00036011369917860034
Position 760: 0.00024872257803134116
Position 299: 0.00015546004555325489
Position 680: 0.00013779594904487772
Position 215: 0.00010447899584237171
Position 159: 8.655692184296309e-05
Position 523: 7.679142794050576e-06
Position 747: 6.9074080129279085e-06
Position 704: 4.44418808171565e-06
Position 92: 1.4979598080752976e-09
