Gene = DNAAF5
index = 451
Annotated 5SS: [  615  3147 14243 14765 28121 30294 35196 37274 43918 47498 48462 53444]
Annotated 3SS: [ 2961 14117 14645 27887 30080 35051 37104 43769 47346 48304 53251 58815]
SMsplice 5SS: [  615  3147  5121  5427  5792 14243 14765 20289 27782 28121 30294 35196
 37274 43918 45410 47498 48462]
SMsplice 3SS: [ 2961  4999  5299  5682 14117 14645 20178 27687 27887 30080 35051 37104
 43769 45287 47346 48304 58815]
top_k =  500
Partition function (log Z): 23.697986025756812

Sorted 5' Splice Sites (High to Low Probability):
Position 615: 0.9981978878172851
Position 30294: 0.9959144927468084
Position 37274: 0.9934566276378143
Position 28121: 0.9928586520273717
Position 47498: 0.9916750067206868
Position 3147: 0.9911436038710537
Position 14765: 0.9864084827872296
Position 43918: 0.980617195378081
Position 35196: 0.9753419268164542
Position 5792: 0.8981648439462334
Position 27782: 0.8737686832665904
Position 5121: 0.8719698235611864
Position 14243: 0.8404122674166794
Position 7529: 0.7827585703222102
Position 48462: 0.7568574936826975
Position 13092: 0.6408936779403382
Position 5427: 0.6342764688272363
Position 20289: 0.5159164950623497
Position 20374: 0.4618481896544716
Position 22046: 0.43801653416545955
Position 3481: 0.4083150889597108
Position 29700: 0.38800981751789104
Position 2040: 0.3833178455105338
Position 45410: 0.336306436679828
Position 2861: 0.32163557760484807
Position 25563: 0.30109807148298845
Position 53444: 0.28342222826932834
Position 22218: 0.2830268361759001
Position 7332: 0.2376218423925549
Position 3522: 0.23699255405308278
Position 3859: 0.23641321406729002
Position 12099: 0.22115749970926404
Position 20064: 0.2095630646950269
Position 51380: 0.20699894375526978
Position 51985: 0.19726676810229732
Position 22304: 0.1717005458525516
Position 3518: 0.16654013554444252
Position 45389: 0.15817797939084366
Position 45402: 0.15461764824233384
Position 29256: 0.15441957574164142
Position 12621: 0.14982731877923067
Position 36557: 0.14770351334983645
Position 22664: 0.14377624379703785
Position 42408: 0.142084158169279
Position 1592: 0.1384247150431965
Position 3826: 0.12045821292617902
Position 45425: 0.11618040895699255
Position 48075: 0.11337054316201334
Position 19790: 0.11060540730028032
Position 37987: 0.10871769820303498
Position 35332: 0.10305280493527881
Position 44081: 0.10148653233533858
Position 33102: 0.09880578200171722
Position 5414: 0.09700297128446832
Position 31009: 0.09025316643776976
Position 11099: 0.08649493783054855
Position 47153: 0.08539050349750725
Position 38362: 0.08485353438388372
Position 10127: 0.08309756152849404
Position 49943: 0.07995793039917268
Position 45419: 0.07013946651506987
Position 15212: 0.06790634031980175
Position 44125: 0.06749966279325728
Position 26115: 0.06446973381442377
Position 5444: 0.06415057664825922
Position 31350: 0.06254802930777541
Position 2065: 0.05673634970868072
Position 31809: 0.05419265983257596
