Gene = RP11-96L14.8
index = 1183
Annotated 5SS: [ 166 2547 2756]
Annotated 3SS: [2462 2657 4125]
SMsplice 5SS: [ 166 2547 2756]
SMsplice 3SS: [2462 2657 3478]
top_k =  500
Partition function (log Z): -1.673128478330265

Sorted 5' Splice Sites (High to Low Probability):
Position 2547: 0.9198827931932124
Position 166: 0.7518993924454049
Position 2984: 0.5458447597789652
Position 2756: 0.4099296134270385
Position 2760: 0.40588643934866864
Position 1941: 0.32404991891683516
Position 186: 0.23630363877328814
Position 1866: 0.11120231688283548
Position 2766: 0.048508287326592486
Position 2829: 0.026456579753582513
Position 2799: 0.024389814722367547
Position 3090: 0.02370205393749851
Position 2974: 0.023221550040337414
Position 2764: 0.022413703273454436
Position 3292: 0.01940206674086015
Position 1337: 0.01055742512978639
Position 4031: 0.008529213948968847
Position 2935: 0.008197852733287743
Position 2290: 0.006843640761804447
Position 529: 0.006081222068250314
Position 1810: 0.0056719883220276495
Position 3268: 0.005019319363433831
Position 3859: 0.004318801504224028
Position 1826: 0.003371275613564542
Position 3180: 0.0028774048210486627
Position 443: 0.0026125659784787146
Position 297: 0.0019347736815177048
Position 709: 0.0019088962967883664
Position 225: 0.0018144213642515227
Position 2815: 0.0016505035321970596
Position 256: 0.0014710427399517547
Position 2777: 0.0014586543786777935
Position 2112: 0.0014354077769045868
Position 2016: 0.0011021846113433598
Position 3061: 0.000932243222347374
Position 1933: 0.0008409331965655727
Position 2341: 0.0006091394974200882
Position 2770: 0.0005034255727100384
Position 1860: 0.000370501137303302
Position 846: 0.00028626769809731795
Position 170: 0.00026803556849638134
Position 1504: 0.00021628729032654754
Position 2551: 0.00020705389714147554
Position 23: 0.00019619447195247446
Position 2780: 0.0001863161909192807
Position 494: 0.00016540877128717277
Position 1598: 0.0001525250119551505
Position 199: 0.00010789163865752488
Position 436: 7.459102509954824e-05
Position 1026: 7.174201306857443e-05
Position 118: 6.588617570610059e-05
Position 759: 5.235984366579784e-05
Position 1588: 5.003180917804856e-05
Position 1669: 4.616029527997109e-05
Position 232: 4.55946389171029e-05
Position 190: 4.476542536826739e-05
Position 1761: 4.049471367804619e-05
Position 558: 3.450600484694842e-05
Position 1653: 3.0277802509910282e-05
Position 134: 2.915226587535049e-05
Position 1458: 2.3941647441342973e-05
Position 2616: 1.9458748745562712e-05
Position 508: 1.4470057851226643e-05
Position 1868: 1.3282481039414869e-05
Position 1193: 1.2713373262386357e-05
Position 111: 1.2012968169831796e-05
Position 2774: 1.1186962794835608e-05
Position 1703: 9.314886834618561e-06
Position 1544: 8.517424976183488e-06
Position 1681: 7.209365368160786e-06
