Gene = OMA1
index = 984
Annotated 5SS: [   98  8006 10288 12643 12848 16200 19540 40741]
Annotated 3SS: [ 7489 10058 12468 12739 16070 19464 40590 65625]
SMsplice 5SS: [  246 10288 12643 12848 15982 16200 19540 34124 34593 40741]
SMsplice 3SS: [10058 12468 12739 15883 16110 19464 34005 34507 40590 64570]
top_k =  500
Partition function (log Z): -24.4036139658668

Sorted 5' Splice Sites (High to Low Probability):
Position 10288: 0.9999999999999915
Position 19540: 0.9849795715216303
Position 12643: 0.9716681348426768
Position 12848: 0.9616107558158014
Position 16200: 0.8593410676867967
Position 246: 0.741887697961279
Position 15982: 0.5446654835636768
Position 16671: 0.29029120528587615
Position 8006: 0.20974339884933682
Position 25849: 0.1808105309049408
Position 1128: 0.15275701496577865
Position 1098: 0.1263462845250209
Position 1636: 0.11910277177274815
Position 13397: 0.10628940314871863
Position 15977: 0.07752362960609675
Position 16311: 0.07517854867622639
Position 23577: 0.07228523199257082
Position 16407: 0.06343552808269626
Position 20: 0.060622003979730485
Position 42: 0.05821308978194828
Position 16615: 0.05628325395964663
Position 264: 0.04867849048736703
Position 27296: 0.04800345199637829
Position 9504: 0.045598111494231874
Position 25835: 0.04460673321794803
Position 111: 0.042170733020326236
Position 12873: 0.024715926147792572
Position 18877: 0.02278680062051666
Position 26167: 0.022027601532720625
Position 16583: 0.013240151177287744
Position 1088: 0.011240209781522455
Position 4318: 0.008025866668045865
Position 816: 0.007460229661455841
Position 6193: 0.007434216207049179
Position 16012: 0.007283177699866244
Position 19207: 0.006311108527335039
Position 1155: 0.006160986593168055
Position 17380: 0.005979265842192936
Position 2965: 0.005910626661337617
Position 137: 0.005058476506821848
Position 260: 0.004484920861344599
Position 20983: 0.004459045712504493
Position 98: 0.003949327841436256
Position 7765: 0.003862581375351835
Position 24989: 0.002522288159567401
Position 8249: 0.0022890332704135043
Position 13751: 0.0018668697650217779
Position 60: 0.0017697067698440754
Position 65: 0.0017618677506618604
Position 4481: 0.0015989311762362123
Position 166: 0.001422180296235958
Position 24348: 0.001403015101940382
Position 2587: 0.001360085135818221
Position 952: 0.0011852946215201315
Position 16240: 0.0008062952665495659
Position 376: 0.0006239362860465138
Position 36: 0.0003359794069932033
Position 384: 0.0003260342747575347
Position 871: 0.000263765770612593
Position 983: 0.000223485305199605
Position 20886: 0.00012577060847469767
Position 23700: 0.0001195111112741783
Position 16262: 7.436512183499497e-05
Position 224: 5.876101146362782e-05
Position 715: 5.871993039585775e-05
Position 845: 2.1275855027637463e-05
Position 693: 1.9917159515297942e-05
Position 642: 1.987909608806456e-05
Position 403: 1.8205806422205498e-05
Position 345: 1.4593618001131065e-05
Position 956: 1.4369028090272435e-05
Position 72: 1.3747780197126228e-05
Position 19812: 1.3277690666844014e-05
Position 471: 1.3170387101843138e-05
Position 174: 1.2525245634221154e-05
Position 550: 1.1740213182571501e-05
Position 19796: 1.1666340742164713e-05
Position 16887: 1.0589632003366402e-05
Position 16549: 9.735059632300517e-06
Position 281: 3.3057650423213577e-06
Position 912: 3.2303570155369173e-06
Position 19596: 1.8862731916833197e-07
Position 539: 1.1942063518493272e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10058: 0.9999999999999909
Position 12468: 0.9716681348426788
Position 19464: 0.9696469102051261
Position 12739: 0.9613703135358644
Position 16110: 0.5947561262061148
Position 15883: 0.39072046871736105
Position 16070: 0.3341195386249224
Position 25974: 0.26937085247281944
Position 16514: 0.22708596170706444
Position 7489: 0.21360598022468838
Position 25682: 0.19282279360652593
Position 15699: 0.1742000185474615
Position 28620: 0.14878193189029396
Position 1078: 0.14675656647981547
Position 25761: 0.1301305867177924
Position 27094: 0.09592872384420484
Position 13249: 0.09241555224208088
Position 16348: 0.08785417677945842
Position 1509: 0.08409101180962311
Position 28016: 0.07779735309766095
Position 15746: 0.06455180360481755
Position 27723: 0.06081475859056946
Position 1024: 0.057918672619176825
Position 16556: 0.05722445503757083
Position 26944: 0.051663424361617964
Position 1012: 0.046138132933984055
Position 9172: 0.04559811149423194
Position 23448: 0.03893740299622353
Position 16479: 0.0387948802490653
Position 26558: 0.030663556947717285
Position 1372: 0.028030259662212603
Position 23497: 0.02613368941537818
Position 30520: 0.025289692345487613
Position 12777: 0.02496115818698307
Position 18726: 0.023486927625671068
Position 29856: 0.017671948973553536
Position 24932: 0.016141641090211312
Position 16538: 0.015322286847549136
Position 20952: 0.014381012870542382
Position 940: 0.013823118608822384
Position 25271: 0.01365963504948238
Position 19478: 0.013628802475853392
Position 28641: 0.012701668023957162
Position 30967: 0.012530448359848963
Position 25871: 0.012104969041185644
Position 26127: 0.011335156409847821
Position 23911: 0.009905999559933498
Position 983: 0.008979596313514046
Position 19679: 0.008226300567172318
Position 23530: 0.008047762554971184
Position 4206: 0.00802586666804588
Position 24861: 0.007520094673631512
Position 6117: 0.0074342162070491725
Position 24485: 0.007384555338323351
Position 22904: 0.00671714353393797
Position 19107: 0.006412247286706143
Position 23799: 0.00590505558655108
Position 25096: 0.005403644692182177
Position 1534: 0.004538722352630091
Position 2733: 0.004524087641752323
Position 19367: 0.00443288720791974
Position 16074: 0.004386142351682531
Position 17074: 0.004379515343907435
Position 22112: 0.004338144637563872
Position 13282: 0.004099020903653624
Position 24305: 0.004026354977669233
Position 13339: 0.0037012196010968983
Position 20914: 0.0035160668175940497
Position 24249: 0.0031465196699125685
Position 24028: 0.002968585635519279
Position 20810: 0.002885645110943455
Position 21841: 0.002872677016121401
Position 17307: 0.0027811297157796858
Position 865: 0.00267337692241108
Position 25560: 0.0024470888941646113
Position 1572: 0.0024427779482822497
Position 8156: 0.0022890332704135034
Position 22720: 0.0020172509799168325
Position 13310: 0.001822671183452113
Position 24817: 0.0018122657096064378
Position 13214: 0.0017323683336515087
Position 4393: 0.001598931176236214
Position 20070: 0.0015925539106019298
Position 13251: 0.0015795534687541718
Position 13541: 0.0014679789677923636
Position 20268: 0.0014311236968104328
Position 21980: 0.0014221135514582914
Position 26387: 0.0014079213570153321
Position 22299: 0.0013941397346838842
Position 2871: 0.0013865390195852898
Position 2466: 0.0013600851358182141
Position 20496: 0.0010544342506883637
Position 20203: 0.0010176201588530105
Position 25475: 0.0009813111165744828
Position 20885: 0.00097173175229879
Position 13192: 0.0009362175830885798
Position 127: 0.0009358132451658931
Position 16175: 0.0007860533567606168
Position 16156: 0.0007768776675050467
Position 19981: 0.0007285771250144132
Position 21433: 0.0007111600447503382
Position 24557: 0.0006970649737159378
Position 21699: 0.0006517507782543339
Position 19748: 0.0006314709743576858
Position 17464: 0.0005668951875232369
Position 21274: 0.0005390543201268763
Position 20427: 0.0005110012759650518
Position 16270: 0.0004921504063185769
Position 20983: 0.0004685781484466529
Position 21722: 0.0004638002281771551
Position 20695: 0.00045358936227632863
Position 13573: 0.0004061647006218384
Position 21811: 0.0003947912990311176
Position 18222: 0.0003771184424877102
Position 16381: 0.0002982362147366598
Position 21398: 0.0002975550492728125
Position 19864: 0.0002970158954691016
Position 21016: 0.0002890254219143108
Position 22163: 0.0002065470648516014
Position 20018: 0.0001672781785879175
Position 16267: 0.00015974984417724768
Position 21295: 0.00014946735969748078
Position 20176: 7.743701519980283e-05
Position 18549: 7.455207512125806e-05
Position 17953: 7.286917518484995e-05
Position 23604: 6.766851513396136e-05
Position 17790: 6.036514354692163e-05
Position 17696: 4.869599701340065e-05
Position 13174: 2.799832940871799e-06
