Gene = PEX1
index = 1013
Annotated 5SS: [  225  6430  9537 10391 11256 14684 16952 17588 19203 21538 22284 23800
 25491 26642 27025 28828 31819 34045 34239 35579 37260 38818 39239]
Annotated 3SS: [ 6285  9452 10275 10488 14563 16827 17483 19119 21404 22186 23628 25335
 26451 26857 28692 31753 33901 34134 35401 37028 38619 39107 40989]
SMsplice 5SS: [  225  6430  9537 14684 16952 21538 22284 25491 26642 27025 28828 34045
 34313 35579]
SMsplice 3SS: [ 6285  9452 14563 16827 21404 22186 25335 26451 26857 28692 33901 34134
 35401 40989]
top_k =  500
Partition function (log Z): 12.290401982992735

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.9795770638028612
Position 16952: 0.9676036082317857
Position 21538: 0.9326223849830623
Position 14684: 0.8799913756896692
Position 28828: 0.8730165700889974
Position 26642: 0.8249431359293887
Position 25491: 0.8140440394518291
Position 6430: 0.788766409384608
Position 34313: 0.7609656798141374
Position 9537: 0.7440549340026315
Position 22284: 0.735890195394461
Position 34045: 0.6938327705435858
Position 27025: 0.6560745873778902
Position 683: 0.5961149548355315
Position 19203: 0.5608957779854751
Position 10391: 0.5397696506534612
Position 31402: 0.4189321832742416
Position 37260: 0.4045317740394911
Position 36657: 0.3661885113290217
Position 3727: 0.3539611745065534
Position 17705: 0.3438618222150066
Position 31819: 0.31016085510922276
Position 9371: 0.23045992801002116
Position 24387: 0.2145489630566173
Position 23800: 0.21210858805874355
Position 17588: 0.20384871540912464
Position 27119: 0.19853008047052662
Position 32136: 0.19051934607783036
Position 34239: 0.18595341002751245
Position 9572: 0.18255798742276227
Position 13094: 0.17518933273134063
Position 35680: 0.1493645790904493
Position 28104: 0.14813801871733692
Position 39239: 0.14163181847261924
Position 26969: 0.13467193258093835
Position 28786: 0.11216993944990253
Position 35583: 0.10306793069547732
Position 22295: 0.08223829564710013
Position 31430: 0.07861467541928994
Position 24536: 0.07728070897129968
Position 28243: 0.0755375773455354
Position 32216: 0.07292153140510524
Position 14730: 0.06468431561901059
Position 17649: 0.06202047812562833
Position 8570: 0.053874559216349614
Position 21551: 0.05062397879184681
Position 5667: 0.048353470891264676
Position 35483: 0.04651303029778162
Position 41060: 0.045334376962708735
Position 24392: 0.04342545190320651
Position 13080: 0.037295909303440934
Position 36052: 0.03711691741453406
Position 24361: 0.03687018523325209
Position 31845: 0.03591547576423346
Position 18833: 0.03049897208982242
Position 37363: 0.029466222187092654
Position 35628: 0.027947078124208526
Position 34726: 0.025699128865389644
Position 25460: 0.024260223362550622
Position 27465: 0.022571868506604666
Position 25240: 0.019767025168656825
Position 13765: 0.0175756779945898
