Gene = CASR
index = 282
Annotated 5SS: [  130 70692 73705 78730 92360 98554]
Annotated 3SS: [ 70264  73397  77844  92128  98429 100003]
SMsplice 5SS: [  847 48425 55061 64668 70692 76494 79636 80900 83604 92360 98554]
SMsplice 3SS: [ 48290  54952  64507  70420  76371  79508  80617  83449  92246  98429
 100262]
top_k =  500
Partition function (log Z): -52.74970554426783

Sorted 5' Splice Sites (High to Low Probability):
Position 847: 0.9337095828017788
Position 5891: 0.5383695195773076
Position 130: 0.2154429927466677
Position 5594: 0.12533530468636392
Position 2356: 0.1068466755264566
Position 2775: 0.08001061988665388
Position 5500: 0.0701458311312285
Position 500: 0.0675331592605555
Position 476: 0.06103179372382285
Position 1729: 0.048629566554396736
Position 2786: 0.03191858489101537
Position 4496: 0.021650704015331333
Position 238: 0.02163051939255816
Position 3429: 0.02083276207879256
Position 4533: 0.014434801893296682
Position 2879: 0.014153408840713345
Position 3527: 0.012949571020671737
Position 2779: 0.012394474214845633
Position 1717: 0.010496616713713592
Position 5964: 0.010201460221770944
Position 278: 0.0056019337211464315
Position 506: 0.00536298351472518
Position 86: 0.005247469619719796
Position 3890: 0.005013507234462274
Position 6370: 0.003028368067228712
Position 4747: 0.002892897449241161
Position 3966: 0.002836211241583501
Position 4026: 0.00257630632481563
Position 4815: 0.0021777907659804455
Position 3853: 0.0019607523327599768
Position 5945: 0.001306269100988183
Position 272: 0.0008244158860144024
Position 5993: 0.0005861710691812656
Position 4649: 0.0005325577625233821
Position 1208: 0.000343243865701845
Position 4155: 0.0002808348682033292
Position 525: 0.0002615021536713214
Position 2734: 0.00021765771938850813
Position 444: 0.0002118681572271314
Position 4009: 0.0002059633302294513
Position 3738: 0.00012389152210946024
Position 1878: 8.721234980853768e-05
Position 1352: 7.27487485476951e-05
Position 136: 6.169708159115811e-05
Position 1001: 5.423775111866725e-05
Position 167: 4.927043013202676e-05
Position 819: 3.2902335434590895e-05
Position 3294: 1.8471160207576802e-05
Position 644: 1.4201191504167711e-05
Position 226: 1.2420482449094543e-05
Position 891: 9.798246313171111e-06
Position 153: 7.584553945840606e-06
Position 1126: 6.934651204282601e-06
Position 554: 6.430004725309686e-06
Position 116: 6.397814090484709e-06
Position 1544: 3.1839433793365567e-06
Position 1387: 2.230371568950455e-06
Position 230: 2.1585863694584794e-06
Position 70: 5.991043720532956e-08
Position 54: 4.48760343571357e-09
Position 203: 3.0695992633278434e-09
Position 235: 9.479263383488128e-10
Position 374: 7.697567009802748e-11
Position 399: 7.033109824195698e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5859: 0.3653608499709072
Position 5830: 0.29800058692546755
Position 13946: 0.19124662286185526
Position 11639: 0.16188211476225775
Position 629: 0.16122055970784818
Position 2685: 0.13268114979605414
Position 14053: 0.11418394219178081
Position 7649: 0.0903407638131646
Position 675: 0.0858097125250308
Position 5314: 0.07790586196209402
Position 6077: 0.07374321477980397
Position 4384: 0.07273636139263896
Position 5525: 0.06301077266546204
Position 16244: 0.05738969425360771
Position 1578: 0.0467615865792165
Position 2098: 0.037837720176665084
Position 735: 0.03200846162213095
Position 2060: 0.030725281393819536
Position 3393: 0.02816192180207527
Position 5359: 0.02519261890902153
Position 5414: 0.01701922181112105
Position 7315: 0.0166643814298768
Position 1524: 0.015988707694893012
Position 2256: 0.0148814684807617
Position 7297: 0.01477219479140752
Position 5389: 0.01427539914123479
Position 8210: 0.014227170940633669
Position 2310: 0.013776351303431054
Position 640: 0.013153358991481545
Position 8841: 0.009998910633166923
Position 8858: 0.009676559776038419
Position 1627: 0.009410967667837796
Position 2021: 0.009163436108459122
Position 11608: 0.008927444868609125
Position 3119: 0.00892599620853769
Position 9067: 0.006994118824943241
Position 3557: 0.006864119483773288
Position 7206: 0.006781135795431268
Position 3852: 0.006474834693830199
Position 717: 0.006430569121491299
Position 7342: 0.0063745209261428905
Position 6138: 0.005942522418406702
Position 6264: 0.005590049111548217
Position 754: 0.004844065411135398
Position 6169: 0.004597411089193852
Position 6286: 0.004370367152254076
Position 4722: 0.004187964691188754
Position 642: 0.003554202957181977
Position 3720: 0.0035475351231645607
Position 1973: 0.0034785588005938673
Position 1494: 0.0033697508689405874
Position 2587: 0.0030557248029217006
Position 220: 0.0022844992083759005
