Gene = ARHGEF35
index = 94
Annotated 5SS: [118]
Annotated 3SS: [7259]
SMsplice 5SS: [118]
SMsplice 3SS: [7259]
top_k =  500
Partition function (log Z): -8.826435502007758

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.9861702899674306
Position 7456: 0.6647985457791551
Position 4253: 0.21544108992031322
Position 8106: 0.1658317133684918
Position 8179: 0.12286115106916469
Position 2618: 0.09974250476126424
Position 6180: 0.06249130942741968
Position 3510: 0.0413211971179384
Position 776: 0.028980480611706366
Position 3505: 0.02347149818224939
Position 6485: 0.022708769179941125
Position 7804: 0.020132453009284932
Position 7368: 0.019914133430699223
Position 2991: 0.01850424414953644
Position 6480: 0.016991407461583802
Position 3628: 0.015536903564949764
Position 177: 0.012172916146612252
Position 1324: 0.0072193442610393
Position 1575: 0.00671444567819099
Position 1873: 0.006556024636911687
Position 2622: 0.006546125778627898
Position 5501: 0.0063009084564474484
Position 597: 0.006153157489067119
Position 6317: 0.005725095979508986
Position 6062: 0.005564055541730707
Position 2479: 0.005406155459562721
Position 743: 0.004891703532423695
Position 2872: 0.004695688400786413
Position 3461: 0.004655754069218783
Position 2728: 0.004534407621652852
Position 6526: 0.004408262487110567
Position 444: 0.004392993127837317
Position 2765: 0.00426299465156923
Position 3789: 0.00400847473848021
Position 1007: 0.00380967255159029
Position 3060: 0.003525067574542676
Position 3498: 0.0031238970286361395
Position 5422: 0.0028653713496972644
Position 714: 0.001875637546049015
Position 2746: 0.0018018595666864864
Position 4272: 0.0017200321378726608
Position 6801: 0.0015218464632846356
Position 1674: 0.0014552209012743955
Position 4172: 0.0012347572728304594
Position 5243: 0.0011310438237026898
Position 293: 0.0005033681737658262
Position 2434: 0.0003190385836411072
Position 2164: 0.0002740179728733888
Position 2578: 0.00024433761541224245
Position 1590: 0.00015699491319747153
Position 2283: 0.00014883180120200766
Position 238: 9.869437177005064e-05
Position 313: 7.511659845557403e-05
Position 368: 5.999119941265085e-05
Position 7470: 5.81161360276045e-05
Position 582: 4.1598139660730765e-05
Position 122: 3.1905435489342714e-05
Position 6523: 3.184742610106257e-05
Position 16: 1.1672848447149351e-05
Position 373: 7.551331928242677e-06
Position 1348: 4.9129071408786265e-06
Position 3363: 3.74174091132211e-06
Position 524: 3.488101781384773e-06
Position 104: 3.446327693282055e-06
Position 357: 1.4680469823333735e-06
Position 639: 4.3970842062198465e-07
Position 570: 2.973632993502759e-07
Position 343: 2.105206670368267e-07
Position 135: 1.7623817472057322e-07
Position 295: 1.0139305707820033e-07
Position 297: 4.686046490128403e-09
Position 161: 2.606568615142158e-09
Position 507: 2.6570326039226183e-10
Position 408: 1.6558950629065137e-10
Position 346: 6.121665072816901e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7259: 0.7332349602715992
Position 7946: 0.3375093734780111
Position 7693: 0.15309039631946472
Position 8837: 0.1462279414872607
Position 8541: 0.11291615341089455
Position 3911: 0.10320081347232803
Position 3432: 0.08439082608365307
Position 7323: 0.08293582020632015
Position 6017: 0.07540246431512117
Position 2519: 0.06723935525480292
Position 9248: 0.06352050479552523
Position 4131: 0.06308275274911782
Position 9204: 0.05500997583069629
Position 9321: 0.04792417520592793
Position 6363: 0.04479320737289933
Position 7661: 0.04440736953591063
Position 8631: 0.031729293291523665
Position 581: 0.03140213542351596
Position 7213: 0.028982811594561998
Position 7511: 0.028226538380240397
Position 2393: 0.0264673587883219
Position 2667: 0.02145427980011853
Position 3730: 0.020143130216547133
Position 3788: 0.018519756708469646
Position 8613: 0.015618771156763373
Position 5236: 0.01546344270664278
Position 4165: 0.01503958531845893
Position 8505: 0.01188218135168024
Position 8952: 0.011402153679592216
Position 7833: 0.008017603059471579
Position 3258: 0.007773001531709541
Position 679: 0.007378973856695957
Position 2544: 0.007017778414387494
Position 4188: 0.006737272413127605
Position 9400: 0.006631227199754329
Position 3968: 0.006425569462126444
Position 837: 0.005391490339649656
Position 1159: 0.0051527395894421365
Position 2947: 0.0051148954917915
Position 7325: 0.004854341463284708
Position 4213: 0.004849055132865176
Position 2929: 0.004344729713507588
Position 1417: 0.004213635796541787
Position 1364: 0.00420419675765956
Position 280: 0.0037736464491723585
Position 2471: 0.0035899032805991288
Position 2357: 0.0035812946385151137
Position 3876: 0.003549113984800231
Position 9365: 0.003257350973856491
Position 7766: 0.003253371648229665
Position 634: 0.00289694709808891
Position 8798: 0.002843443373173931
Position 4211: 0.002770021640892929
Position 2453: 0.0027144759413111853
Position 6992: 0.002519005418249536
Position 1058: 0.0023320124462867567
Position 6747: 0.0023141544678897184
Position 2825: 0.001978421299280311
Position 405: 0.001860382495585138
Position 503: 0.0017927393060266689
Position 1849: 0.0017462949678882721
Position 6154: 0.001732903962219206
Position 612: 0.001676662642940987
Position 6522: 0.0015444638175854566
Position 2850: 0.0014244173892557653
Position 2423: 0.0013991202675749503
Position 1542: 0.0013572274860096393
Position 2902: 0.001117591874132875
Position 2420: 0.001082979194662118
Position 4760: 0.001077040856869611
Position 1717: 0.0010488187116259031
Position 2475: 0.0010202980893729114
Position 551: 0.0009714888635397068
Position 1752: 0.000879618381894815
Position 8192: 0.0008531995938508924
Position 7515: 0.0006861949155352086
Position 2157: 0.0006843633767089973
Position 7794: 0.0006769521076527978
Position 6793: 0.0006217245594671059
Position 5074: 0.0006172454532074985
Position 2911: 0.000596364679027816
Position 1504: 0.0005796217461954087
Position 2931: 0.0005024392873417672
Position 894: 0.0004996637380933554
Position 1979: 0.00045703402638142714
Position 250: 0.00043258823270869343
Position 2794: 0.000432420939602068
Position 1599: 0.00043229683551849454
Position 1735: 0.00042438825900830194
Position 7056: 0.0004206858548221091
Position 383: 0.00040021694936397925
Position 652: 0.00038358389468385343
Position 1732: 0.00034544457767936396
Position 4905: 0.0002474234167636193
Position 1574: 0.0002465360287674296
Position 357: 0.00024107280658018933
Position 1437: 0.00023305638874836416
Position 963: 0.000221259239400771
Position 1112: 0.00019264797839857863
Position 2076: 0.00018513442418197204
Position 447: 0.00016747636033655344
Position 3034: 0.00015430476721736846
Position 4796: 0.00014183569164653682
Position 738: 0.00013856097637703267
Position 4469: 0.00012838972662153014
Position 2764: 0.00010056653344306621
Position 1948: 9.762828323999681e-05
Position 1640: 5.301927117912486e-05
Position 2299: 5.147345718791481e-05
Position 2967: 3.601241672759832e-05
Position 1256: 3.206122909150589e-05
Position 3311: 1.5861650354685845e-05
Position 1460: 1.3903792070924261e-05
Position 1617: 1.1611220042360885e-05
Position 2640: 1.0117165762505523e-05
Position 2311: 9.394468024126946e-06
Position 2017: 9.111148230095646e-06
Position 2196: 8.69243925526004e-06
Position 444: 8.593648999614647e-06
Position 3344: 5.9901284518930095e-06
Position 428: 3.654235183995478e-06
Position 1857: 2.8346002373397587e-06
Position 1207: 2.3626532908100075e-06
Position 1114: 1.863372519854792e-06
Position 941: 1.4867930096312643e-06
Position 2988: 1.1146041870113595e-06
Position 1546: 5.241319036297097e-07
Position 523: 1.5692860109179772e-07
Position 220: 1.0529487000598791e-07
Position 284: 1.0057972048324396e-07
Position 305: 8.67676195526807e-08
Position 185: 4.1717945331002664e-08
Position 326: 4.0068826073347505e-08
Position 321: 3.8926896577491256e-08
Position 328: 3.003342233498094e-08
Position 707: 2.483231069219117e-08
Position 191: 2.190381209038822e-08
Position 462: 1.9707661430763004e-08
Position 335: 1.802099737508142e-08
Position 227: 1.7974407862802993e-08
Position 337: 6.61528524235421e-09
Position 323: 6.467384203089161e-09
Position 521: 4.4337925394323394e-09
Position 479: 1.2761797764160771e-09
Position 742: 1.0532657712844136e-09
Position 476: 6.019752562004635e-10
Position 467: 4.49057488427717e-10
Position 205: 3.813959347789454e-10
Position 195: 1.21041583115361e-10
Position 209: 1.0546872021368036e-10
Position 201: 7.074710871423245e-11
Position 117: 4.6393584778697723e-11
Position 199: 4.463041403862793e-11
