Gene = MBLAC2
index = 820
Annotated 5SS: [930]
Annotated 3SS: [13215]
SMsplice 5SS: [893]
SMsplice 3SS: [14492]
top_k =  500
Partition function (log Z): -16.559942672094927

Sorted 5' Splice Sites (High to Low Probability):
Position 893: 0.35656746585136073
Position 578: 0.272095734785555
Position 1635: 0.21391415205440498
Position 1399: 0.16963730922884313
Position 930: 0.15199177074890388
Position 493: 0.1473919505620977
Position 269: 0.13520188369437292
Position 299: 0.024728168345719014
Position 208: 0.02263855239302745
Position 62: 0.016520102470050296
Position 295: 0.016230707211123973
Position 851: 0.011902282168830937
Position 188: 0.011890391468464302
Position 58: 0.010949651805932666
Position 519: 0.005324117691940996
Position 848: 0.004858837278616265
Position 602: 0.003461073033907124
Position 38: 0.002248348882528521
Position 408: 0.0021405964797574823
Position 599: 0.0018810111091331118
Position 902: 0.0016059760712703137
Position 3018: 0.0012763539803467487
Position 970: 0.0003965647732065317
Position 231: 0.00031755034457779847
Position 1695: 0.00028442611851171797
Position 1629: 0.00026726765372159407
Position 69: 0.00011719909770807445
Position 505: 0.00010988744406389115
Position 185: 6.265634175491776e-05
Position 423: 4.546454995706341e-05
Position 143: 4.302636501131856e-05
Position 131: 4.2503357170933376e-05
Position 550: 3.309244120612601e-05
Position 410: 2.9212768678136555e-05
Position 171: 2.476536677163212e-05
Position 478: 2.103034686384948e-05
Position 490: 8.036706044289091e-06
Position 120: 6.173614211692797e-06
Position 401: 4.84467509494707e-06
Position 824: 6.988999075073019e-07
Position 412: 6.623527163380388e-08
Position 160: 4.9951767879455706e-08
Position 225: 2.6526829766455995e-08
Position 106: 3.1183981379251714e-10
Position 305: 1.6404256196993942e-11
Position 540: 1.2366185860231256e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14492: 0.6390897027002641
Position 667: 0.20987829821398327
Position 1571: 0.19077069457611254
Position 1291: 0.1469916030784416
Position 10210: 0.07764531959133036
Position 1271: 0.054506799791292374
Position 2043: 0.036746936715624956
Position 10850: 0.026284814368663274
Position 9823: 0.023966070992229655
Position 4568: 0.023891843636531865
Position 8757: 0.022176652756291312
Position 377: 0.016335147901322664
Position 8106: 0.015569498696714078
Position 3106: 0.013208045911976395
Position 7641: 0.007997450725293882
Position 474: 0.007988244380171313
Position 1480: 0.006845947839636811
Position 5746: 0.006778567231750734
Position 2926: 0.006717984370629382
Position 5063: 0.004331591808664044
Position 7503: 0.0040073155884246415
Position 757: 0.003413851421703457
Position 2603: 0.003210140579049639
Position 2954: 0.003173057956191553
Position 419: 0.0026995787116332
Position 1373: 0.0025457453801232613
Position 3208: 0.002269144717510355
Position 1484: 0.0017599440882521155
Position 925: 0.0017242669655442838
Position 1048: 0.001682335961721045
Position 1591: 0.001637788490307312
Position 1894: 0.0016118700834355858
Position 2902: 0.001591782856507712
Position 4113: 0.0014340493518819027
Position 843: 0.0013633280172734737
Position 4417: 0.0012991726940964517
Position 595: 0.0011919661065338935
Position 1007: 0.0010683525826014999
Position 3880: 0.0009884323138320092
Position 2099: 0.0009178644677083945
Position 3065: 0.0008907189192481764
Position 536: 0.0008841920939789635
Position 1193: 0.0007678555778920478
Position 2647: 0.0007574866841645344
Position 1248: 0.0007258512914596983
Position 1216: 0.0006553482616882802
Position 1125: 0.0005888810086050292
Position 5790: 0.0005720196810050172
Position 1543: 0.0004777941954523052
Position 160: 0.0004663911414781145
Position 5097: 0.00041517412927137624
Position 964: 0.0003741144158083018
Position 177: 0.00025522101012313684
Position 1762: 0.0002244185342503692
Position 401: 0.00021728684116318025
Position 614: 0.00014859818195682163
Position 1659: 9.511842801468883e-05
Position 1148: 8.29107693940939e-05
Position 239: 7.651710204670987e-05
Position 395: 6.809554050853137e-05
Position 381: 6.440497504304919e-05
Position 512: 4.636778181656377e-05
Position 505: 3.715513386889614e-05
Position 773: 2.6750968658768536e-05
Position 1172: 2.0835980804031524e-05
Position 1421: 1.0341832741076523e-05
Position 630: 3.5160512377010215e-06
Position 490: 2.206197862151088e-06
Position 293: 1.3883774666706709e-06
Position 267: 1.0986203932707898e-06
Position 674: 7.478846479128202e-07
Position 550: 5.393450010980411e-07
Position 143: 4.1236070733086477e-07
Position 211: 1.119861933830502e-08
Position 676: 6.969077567422342e-09
Position 201: 1.172881040243467e-10
