Gene = ZBTB41
index = 1591
Annotated 5SS: [ 1189  8851  9781 12251 19555 22126 23979 25533 28383]
Annotated 3SS: [ 8642  9710 12102 19424 22029 23871 25426 28293 40527]
SMsplice 5SS: [ 1189  8851  9781 12251 19555 22126 23979 24612 25533 28383]
SMsplice 3SS: [ 8642  9710 12102 19424 22029 23871 24527 25426 28293 32624]
top_k =  500
Partition function (log Z): -6.269368315824628

Sorted 5' Splice Sites (High to Low Probability):
Position 28383: 0.9825312303060683
Position 19555: 0.9414820214799215
Position 22126: 0.9296285611569539
Position 25533: 0.9016499569409134
Position 12251: 0.8840343301086608
Position 23979: 0.8827888869181059
Position 9781: 0.7078488871904723
Position 1189: 0.5862333925625323
Position 26808: 0.5630176124524819
Position 24612: 0.4654915851713578
Position 19968: 0.31727070342021146
Position 21958: 0.2296550822043855
Position 24603: 0.16800916113116438
Position 896: 0.13446443364803734
Position 87: 0.13432204746079776
Position 32756: 0.12962627141324384
Position 28154: 0.12266494649810236
Position 1995: 0.1157038504603796
Position 9847: 0.09546461187339814
Position 20355: 0.09019333738585977
Position 30473: 0.07178061305720071
Position 9818: 0.07047547895325842
Position 1081: 0.06531746613199768
Position 8676: 0.06527045173599227
Position 28580: 0.06267610068065932
Position 4822: 0.06178323008698767
Position 12475: 0.060879933422648025
Position 19544: 0.057802405065449314
Position 2388: 0.05512182424458498
Position 9842: 0.04969467412553749
Position 20511: 0.03531327599908002
Position 14233: 0.03471039453987812
Position 3300: 0.0339692837122328
Position 889: 0.03049659224807612
Position 25985: 0.02609537113995921
Position 2222: 0.025649702973892134
Position 10391: 0.025327488915953097
Position 26399: 0.023065082610182922
Position 1249: 0.022802131597976255
Position 8058: 0.021865506703601156
Position 25736: 0.0207017214771041
Position 26645: 0.02030235834141218
Position 30809: 0.019638464198997823
Position 8855: 0.019625224155989173
Position 27408: 0.017773833143870703
Position 1919: 0.017697230640433437
Position 20113: 0.017591939979662328
Position 168: 0.01734372941654972
Position 25035: 0.016136797175940687
Position 31851: 0.014893267116166798
Position 24654: 0.014820905875559842
Position 14228: 0.014408227651799475
Position 24955: 0.011437247553650685
Position 15652: 0.01113769170261869
Position 8757: 0.010776137826861251
Position 22156: 0.010162336408301767
Position 459: 0.010081139709090007
Position 24873: 0.009648464435708175
Position 1588: 0.009199892919327672
Position 31766: 0.008176874766376387
Position 2463: 0.00816053572630407
Position 11980: 0.007814293649014965
Position 27416: 0.00778589344406242
Position 12213: 0.00763682237518465
Position 32902: 0.006547056321312162
Position 25273: 0.006360754327993246
Position 12507: 0.006329677162888004
Position 13371: 0.0061025637155212925
Position 23189: 0.005813533605846759
Position 6294: 0.005708753418741852
Position 1089: 0.00526348002885661
Position 19742: 0.005154549874215317
Position 9863: 0.005132240281554658
Position 3729: 0.005040433393253049
Position 24883: 0.004776201394274342
Position 27356: 0.004731935838570494
Position 2705: 0.004724974188084023
Position 26755: 0.004321811445883514
Position 22468: 0.004062423667616314
Position 262: 0.003952080021912038
Position 26825: 0.003938545153729265
Position 8802: 0.0034238999280183685
Position 7369: 0.003258391220005512
Position 28859: 0.0025335052383272435
Position 7042: 0.002529826911625679
Position 4915: 0.002523894187252568
Position 886: 0.002343051227711048
Position 27062: 0.0022932239325786793
Position 272: 0.0022484181647819644
Position 26388: 0.0017502234695607704
Position 32052: 0.001677022403555795
Position 14180: 0.0016090472540955226
Position 27562: 0.0010004441981975344
Position 30822: 0.0009868729226284118
Position 30978: 0.0009269060947209365
Position 22851: 0.0008000659846985057
Position 24188: 0.0005449976785568247
Position 24391: 0.0005280375489607634
Position 518: 0.00037474863569735955
Position 160: 0.0003330938395263412
Position 30241: 0.00032136481020608374
Position 23993: 0.0003144174731877277
Position 10101: 0.00028981575695265796
Position 22953: 0.00028253525140607455
Position 22130: 0.00024506771485006935
Position 22116: 0.00024030547700020126
Position 378: 0.00019395126001200955
Position 217: 0.00019120358768718318
Position 1039: 9.890395004200719e-05
Position 2072: 6.488732657676871e-05
Position 9855: 6.278674551570793e-05
Position 584: 5.928407074974073e-05
Position 703: 4.87759289425447e-05
Position 397: 4.463876759592011e-05
Position 1016: 4.117232485901565e-05
Position 158: 4.086675864337771e-05
Position 61: 3.7343051833375765e-05
Position 1007: 3.65241267368445e-05
Position 706: 1.4953872504010373e-05
Position 331: 1.2912269617200203e-05
Position 1276: 1.0751481895422274e-05
Position 579: 1.0263935289113545e-05
Position 147: 8.363245595265199e-06
Position 1300: 6.6598814665892595e-06
Position 935: 6.290581375320825e-06
Position 635: 5.568623219970519e-06
Position 471: 5.435077139290608e-06
Position 153: 3.863475475529009e-06
Position 40: 3.6139673011566684e-06
Position 390: 3.389475233334062e-06
Position 849: 3.178828174361202e-06
Position 1109: 2.9800473444676046e-06
Position 692: 2.728027250479274e-06
Position 381: 2.6321893712848195e-06
Position 1165: 2.159090859015359e-06
Position 28657: 2.0662014160007063e-06
Position 967: 1.6081065212212147e-06
Position 441: 1.1002211092047208e-06
Position 603: 9.659492630487686e-07
Position 400: 9.548197732701412e-07
Position 728: 7.628064333705479e-07
Position 415: 6.950641687994006e-07
Position 367: 5.103482602340596e-07
Position 587: 4.207568970700583e-07
Position 444: 2.3350030286595778e-07
Position 516: 2.2204822761453292e-07
Position 47: 1.258641994154942e-07
Position 348: 6.852627809859885e-08
Position 5: 4.672947722996461e-08
Position 413: 7.077748120610265e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19424: 0.999945984028535
Position 28293: 0.9770013453006295
Position 9710: 0.9289684949266894
Position 25426: 0.8844618319049747
Position 22029: 0.86789298293918
Position 12102: 0.8661380449258742
Position 23871: 0.7580686571982009
Position 32624: 0.65510278257292
Position 24527: 0.6336229880572283
Position 26654: 0.2995798545275614
Position 26588: 0.2870953855232405
Position 21843: 0.26975950911138946
Position 19832: 0.24871871761118988
Position 41283: 0.21472872255973605
Position 23838: 0.12557964487164858
Position 37641: 0.11635521755532782
Position 8642: 0.09365527017655001
Position 28054: 0.08768757963528279
Position 20090: 0.08314432526389139
Position 28511: 0.06863301978738984
Position 1918: 0.06125057649717608
Position 30380: 0.05150348796279308
Position 14093: 0.05072766944577312
Position 12351: 0.04999127770169287
Position 4689: 0.04184322770420409
Position 19881: 0.03895823181926868
Position 20446: 0.03387681027882526
Position 2145: 0.033527417604937604
Position 19673: 0.032746365217539083
Position 21991: 0.03227886091092237
Position 1835: 0.031129529086092917
Position 31671: 0.029535944585965385
Position 2117: 0.028626559545138198
Position 12068: 0.027504231647509467
Position 10245: 0.025327488915953073
Position 25659: 0.023273955756003536
Position 31948: 0.022959568689548574
Position 3144: 0.02274182924696997
Position 27247: 0.02167965775515821
Position 2277: 0.021391552558659828
Position 24727: 0.02119216821234923
Position 37098: 0.01919961685858943
Position 30687: 0.015822411023414695
Position 27992: 0.015102049960324528
Position 30334: 0.014358928014223
Position 4728: 0.013201580906701873
Position 39669: 0.012124952799984145
Position 24470: 0.01190801583585279
Position 25715: 0.011845567342029642
Position 7976: 0.011820805218794637
Position 20112: 0.011727858543227394
Position 25475: 0.011674346322153997
Position 621: 0.01155933117113902
Position 28040: 0.011341113483714072
Position 15462: 0.01113769170261869
Position 36969: 0.010867743532349214
Position 24867: 0.010536576600283447
Position 12440: 0.010143781336717261
Position 7861: 0.010044701484806517
Position 4705: 0.009262315663334313
Position 26256: 0.008745938262126243
Position 30435: 0.008629409494683804
Position 27938: 0.008623760812746276
Position 27298: 0.008612004671345387
Position 28248: 0.008291177666523467
Position 11737: 0.007814293649014965
Position 1412: 0.007690235853366726
Position 26331: 0.007459013825669252
Position 34939: 0.007423528093687801
Position 30717: 0.00727688120213745
Position 1774: 0.006737699954636753
Position 28772: 0.0067138347253896885
Position 3167: 0.006694934447546897
Position 1973: 0.0066691843043939865
Position 774: 0.00664590127809428
Position 25213: 0.006585187197950231
Position 20025: 0.006242606450352358
Position 31242: 0.005745150420250806
Position 38381: 0.005597874316616429
Position 8675: 0.00544044347031106
Position 24539: 0.005353490794708179
Position 26679: 0.005021531819364486
Position 25623: 0.004941322795524016
Position 26291: 0.004920901012912504
Position 13106: 0.004918776084275697
Position 25921: 0.00490749295584785
Position 760: 0.004644951337654734
Position 23068: 0.004509681053144504
Position 1092: 0.004182406904401449
Position 2165: 0.004179747299406887
Position 33560: 0.0041501402059339245
Position 31706: 0.003931489332434586
Position 34560: 0.003759427425459879
Position 26217: 0.0036894529790356912
Position 19967: 0.0035358918834761657
Position 2624: 0.0033856850375227486
Position 1711: 0.0033583858476637267
Position 7172: 0.0032583912200055227
Position 12372: 0.00321583408201161
Position 25360: 0.00317650984607124
Position 1900: 0.003141224690862139
Position 33497: 0.003072355288018463
Position 987: 0.003003907411047956
Position 28533: 0.002949944864899241
