Gene = ERV3-1
index = 510
Annotated 5SS: [113]
Annotated 3SS: [13238]
SMsplice 5SS: [113]
SMsplice 3SS: [10133]
top_k =  500
Partition function (log Z): -13.616651645283772

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.9435842737931371
Position 10319: 0.2509575020102588
Position 13359: 0.03601896955333048
Position 5801: 0.03454903537741715
Position 60: 0.03426835975524362
Position 3281: 0.026227513456452096
Position 1341: 0.02458028794682674
Position 2586: 0.023628618841115584
Position 7086: 0.021859321064542053
Position 126: 0.020376628841038632
Position 7533: 0.016414705097056077
Position 2983: 0.015580708203042491
Position 7538: 0.0113182048627383
Position 679: 0.005940108301465748
Position 2974: 0.004845098002768885
Position 1544: 0.003630012942756852
Position 3301: 0.0034001427103937483
Position 474: 0.0032847336723590406
Position 7041: 0.0026042542881699843
Position 5994: 0.001970312199384294
Position 6198: 0.0015928266938199387
Position 2736: 0.001281437875813887
Position 6182: 0.0009292675442300118
Position 5578: 0.0005729490318460922
Position 5555: 0.0005237049222350015
Position 3390: 0.0004868925871344125
Position 1116: 0.0004483932508517016
Position 3425: 0.0002779353837530271
Position 2778: 0.0002584454333033778
Position 167: 0.0002584169445268361
Position 2258: 0.00019636187315852545
Position 157: 3.747422040870493e-05
Position 1684: 3.7126659230349586e-05
Position 558: 2.7935624795071348e-05
Position 417: 1.765435953258531e-05
Position 523: 1.5880579901541768e-05
Position 2865: 1.4926202314750518e-05
Position 2019: 1.4511981814501497e-05
Position 2086: 1.2228676578784709e-05
Position 358: 1.1388059578055493e-05
Position 2511: 9.534939553885899e-06
Position 1578: 8.948418619043321e-06
Position 1665: 7.707108283695705e-06
Position 744: 5.67289550192393e-06
Position 734: 5.1795976448861285e-06
Position 674: 4.542765813288175e-06
Position 483: 2.689184452584237e-06
Position 330: 1.8836118666930613e-06
Position 1093: 8.45297914658667e-07
Position 1105: 7.7286965091073e-07
Position 1524: 6.939320370920762e-07
Position 451: 6.877178759954508e-07
Position 1749: 6.564460686395492e-07
Position 1448: 4.950114838794849e-07
Position 715: 4.334282733592516e-07
Position 704: 3.1064484519050065e-07
Position 119: 1.784341551934679e-07
Position 174: 4.5219424532361126e-08
Position 231: 3.5218318849985195e-08
Position 258: 3.1307733395753773e-08
Position 314: 2.5743685303006404e-08
Position 336: 8.110135286562586e-09
Position 180: 8.961762560746104e-10
Position 41: 8.45249971494044e-10
Position 11: 5.995705267654473e-10
Position 49: 2.2750077212507893e-10
Position 13: 3.2893247944177235e-11
Position 351: 4.535020451948258e-13
Position 343: 1.519532428512031e-13
Position 398: 1.5029474911034698e-13
Position 420: 1.0184830631639456e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10133: 0.36683231060106086
Position 13238: 0.16258350928964865
Position 12602: 0.10181787229299137
Position 13607: 0.07781961157371861
Position 7139: 0.06707172197644032
Position 14242: 0.06222370054777811
Position 3179: 0.06091986272541035
Position 205: 0.059307496111980926
Position 5725: 0.05617862922248572
Position 13244: 0.049358888270872384
Position 7013: 0.046200320858241314
Position 7474: 0.03807613652219949
Position 385: 0.027604497356969585
Position 1193: 0.0242132447074583
Position 5322: 0.022374708882520623
Position 3050: 0.02127955240137858
Position 2776: 0.020881424447927583
Position 2293: 0.020404227774504447
Position 12492: 0.018284988840477794
Position 11611: 0.011080998521039878
Position 2318: 0.010883549050478551
Position 1391: 0.010758387725167603
Position 5675: 0.008413475911255835
Position 2510: 0.007844291506343375
Position 6041: 0.007487794847638815
Position 3502: 0.007124918228910952
Position 4867: 0.006663040166161593
Position 2456: 0.006307821037339531
Position 3199: 0.0058487137165738985
Position 8834: 0.005737403501528573
Position 5863: 0.0053106974648280516
Position 403: 0.005092700241288893
Position 1281: 0.0048000279547185986
Position 8772: 0.004705812342472529
Position 7209: 0.0042143645048013
Position 3486: 0.004028991291970416
Position 5895: 0.003937922094991051
Position 6092: 0.003878740210333413
Position 6067: 0.003769149609936602
Position 2234: 0.0036385575783464933
Position 2694: 0.003525213171567825
Position 8878: 0.0033855300324239354
Position 9912: 0.0031916190260801495
Position 6650: 0.002695011832582469
Position 3806: 0.002606361854905544
Position 5875: 0.0024939053123887514
Position 5279: 0.002382991699440578
Position 330: 0.002167355107048347
Position 4988: 0.0021367143407767606
Position 2944: 0.0020204425167395217
Position 2875: 0.001502041178565837
Position 2547: 0.0014667658459009399
Position 986: 0.0014503255380070668
Position 7800: 0.0013775204077383358
Position 246: 0.0013699514297906955
Position 5171: 0.0011781007810078461
Position 4884: 0.0011490325772699707
Position 1458: 0.0010708871379757252
Position 4847: 0.0010014293408312017
Position 6776: 0.0009596767666015159
Position 5477: 0.0009404613036065635
Position 907: 0.0009318572112474908
Position 1149: 0.0009245678230544713
Position 2792: 0.0007792305471090767
Position 4719: 0.0007245876387928372
Position 5537: 0.0007243938221677131
Position 4722: 0.0007003429995398329
Position 947: 0.000693127382706823
Position 2485: 0.0006562467689385937
Position 2973: 0.0006215111136702022
Position 6706: 0.0005771271700657517
Position 5931: 0.000544797783724958
Position 365: 0.0005410328445680873
Position 950: 0.0005105776825949141
Position 6164: 0.00046014074660709326
Position 1653: 0.00043577966164985824
Position 1340: 0.0004222165888325276
Position 3665: 0.00041067323199004264
Position 4769: 0.00037463768699113914
Position 4059: 0.0003654118976088456
Position 1103: 0.0003340465075648035
Position 532: 0.0003281518750232047
Position 1448: 0.0003159136169695756
Position 597: 0.000315835106866089
Position 3255: 0.00031479269200350755
Position 3525: 0.00031007048749751264
Position 806: 0.00029440674328913373
Position 5203: 0.000274210523001601
Position 351: 0.00024278971754053392
Position 1004: 0.00022824970806241236
Position 1172: 0.00021296895160313666
Position 2075: 0.000211668488102211
Position 2166: 0.0002111012630209049
Position 258: 0.00021020974376201247
Position 3696: 0.00018230263256480714
Position 490: 0.0001379585329531083
Position 1596: 0.00013617099486207146
Position 714: 0.00012859904143937563
Position 3335: 0.00012130486088639315
Position 231: 0.00012096446780424997
Position 1355: 0.00011822540454425018
Position 268: 0.0001067424653572982
Position 2878: 0.0001054059802302342
Position 274: 9.282890399029394e-05
Position 1366: 9.046414917841167e-05
Position 1315: 7.892416428761814e-05
Position 1115: 6.869616756513315e-05
Position 2043: 6.807980069109762e-05
Position 1800: 5.5330918596621234e-05
Position 678: 4.073318655832594e-05
Position 556: 3.7915566382478703e-05
Position 424: 2.7463423083366617e-05
Position 294: 2.478066100039949e-05
Position 523: 1.9692687705652357e-05
Position 2374: 1.6494298537285213e-05
Position 2620: 1.4172639085397634e-05
Position 2436: 1.2804061772911703e-05
Position 2105: 1.2238595894652214e-05
Position 2561: 1.0564628330719156e-05
Position 1413: 8.70385840369578e-06
Position 1287: 8.367432354299028e-06
Position 2180: 6.165111647127861e-06
Position 1992: 3.4313468111035436e-06
Position 2391: 3.1639676074321346e-06
Position 575: 2.824476206959156e-06
Position 1023: 2.5780106913258282e-06
Position 2018: 1.968657594546401e-06
Position 1208: 1.6671140696493333e-06
Position 1984: 1.2291695868466126e-06
Position 2072: 9.789502945656465e-07
Position 543: 5.976337062989379e-07
Position 1607: 4.034816427093774e-07
Position 614: 3.7978083658301674e-07
Position 641: 2.9194144669178246e-07
Position 1203: 7.644190130757737e-08
Position 567: 6.846843953893693e-08
Position 442: 4.010497938665491e-08
Position 449: 3.8922016692846826e-08
Position 1205: 8.852738648366226e-09
Position 653: 5.187298620309714e-09
Position 1813: 4.562608637713499e-09
Position 1629: 2.4861198122189106e-09
