Gene = ATG3
index = 108
Annotated 5SS: [  507  3588  8684 11772 13431 17907 20161 23818 24229 25489 27695]
Annotated 3SS: [ 3545  8633 11700 13322 17856 20078 23782 24072 25360 27625 29182]
SMsplice 5SS: [  507 11772 13431 20161 24229]
SMsplice 3SS: [11700 13322 20078 24072 27625]
top_k =  500
Partition function (log Z): 4.2116163648397915

Sorted 5' Splice Sites (High to Low Probability):
Position 13431: 0.9997905155579386
Position 24229: 0.9975110984753688
Position 20161: 0.9946770146422945
Position 11772: 0.8995627122874911
Position 507: 0.6472005681488379
Position 3588: 0.5694486709854771
Position 12139: 0.5170462263760123
Position 23818: 0.45439395687112377
Position 25489: 0.4411218939111878
Position 13133: 0.43734137827181924
Position 763: 0.3396783056662077
Position 12811: 0.31355923624033205
Position 118: 0.23197088633283816
Position 17907: 0.1830845937221967
Position 14196: 0.18271079076561902
Position 16704: 0.12425005368455413
Position 16692: 0.09806415031627651
Position 27711: 0.09414068866743705
Position 11813: 0.07270351185709877
Position 20660: 0.056664921733967206
Position 23398: 0.05611406500450498
Position 27707: 0.050045557668283065
Position 23524: 0.04912508088676223
Position 26796: 0.04692242890651414
Position 26518: 0.045634456331307596
Position 124: 0.045327636014556694
Position 27369: 0.040394223304250264
Position 3940: 0.03296332702816329
Position 14905: 0.030931751698976183
Position 199: 0.030806739903287774
Position 1568: 0.029232630495064187
Position 12000: 0.024366210534707052
Position 24490: 0.022402736803744966
Position 3378: 0.01947562014879085
Position 15666: 0.015866709817161016
Position 24606: 0.015819368599210525
Position 12444: 0.015119271386131457
Position 26119: 0.014588941334127796
Position 1326: 0.012639107456725621
Position 15662: 0.01038112072827581
Position 25944: 0.009890509165042508
Position 1911: 0.009821950161700994
Position 20835: 0.009610224589864139
Position 2456: 0.009446755001015456
Position 146: 0.009355500953817188
Position 1920: 0.009069295165030595
Position 2850: 0.007669398742588405
Position 20702: 0.007329124706981778
Position 26553: 0.007294345694157901
Position 24730: 0.006898569769754167
Position 20654: 0.00669030352128705
Position 1241: 0.006038509555341461
Position 21887: 0.00556401715055307
Position 24602: 0.005142398366825308
Position 1836: 0.004754655821720591
Position 917: 0.004105381327600216
Position 13062: 0.0035129107953238417
Position 20251: 0.003354828818726468
Position 14181: 0.002808433433502353
Position 16032: 0.002311888704546486
Position 25829: 0.0022138503030901292
Position 45: 0.0018967612595005652
Position 22267: 0.0018357680931234666
Position 27930: 0.0017206206929947247
Position 604: 0.0014296623907761538
Position 2799: 0.001390896598484894
Position 314: 0.001278918210373423
Position 25895: 0.0012747322218682642
Position 15561: 0.0010595121531455259
Position 2113: 0.001041131039857147
Position 16327: 0.0010223455788992137
Position 13737: 0.0009680067655052451
Position 1907: 0.0009001503680010358
Position 20544: 0.0008821871806384948
Position 14923: 0.0008617946762743722
Position 2994: 0.0008519101738202464
Position 1339: 0.0008312103569825915
Position 9: 0.0007512250089466989
Position 23822: 0.0006867065100589734
Position 328: 0.000655954065448011
Position 444: 0.0006097915183619912
Position 13895: 0.0005618491183063608
Position 1915: 0.0005153538089689561
Position 23621: 0.00048123009829827466
Position 22215: 0.0004713681206711148
Position 220: 0.00043461785347832923
Position 3336: 0.00039893398564605964
Position 340: 0.00039306101660210657
Position 701: 0.0003896075915167787
Position 3382: 0.0003813116332012791
Position 14655: 0.0003633421178913451
Position 3390: 0.00036122655377261763
Position 194: 0.00035293977012336566
Position 22872: 0.00025631909621028943
Position 2159: 0.00024345530569514127
Position 1499: 0.0002431248553049215
