Gene = RNF32
index = 1156
Annotated 5SS: [  258  3146  4011 13972 16827 17506 17824 35117]
Annotated 3SS: [ 3053  3751 13828 16793 17380 17714 34948 35671]
SMsplice 5SS: [  258  4011 17506 17824 28106 29938 35117]
SMsplice 3SS: [ 3751 17436 17714 27815 29822 34948 35671]
top_k =  500
Partition function (log Z): -18.15155354353135

Sorted 5' Splice Sites (High to Low Probability):
Position 4011: 0.9835894404320102
Position 17506: 0.8604270178392155
Position 17824: 0.7980268967952906
Position 3146: 0.7059073257301214
Position 4208: 0.5505094377693238
Position 258: 0.508821075644597
Position 209: 0.20893777324331764
Position 18526: 0.14833298033271786
Position 2341: 0.14537503081650446
Position 462: 0.10331890182858113
Position 353: 0.07409853277575529
Position 337: 0.05185239624645674
Position 793: 0.049077848029240326
Position 3072: 0.022215022476429137
Position 5814: 0.021120782271629265
Position 199: 0.019907739317276515
Position 13989: 0.018622742997934375
Position 1998: 0.017643066989823895
Position 137: 0.017450989032517815
Position 1288: 0.012451678412037884
Position 5859: 0.012078574482781363
Position 3669: 0.00892321905781639
Position 789: 0.008915889708907247
Position 1810: 0.008618334473210415
Position 3361: 0.007125619829153876
Position 289: 0.005994986756606682
Position 4193: 0.004810078663660721
Position 382: 0.003881072435746133
Position 3479: 0.0035237197795248754
Position 3654: 0.0033670123512430723
Position 6248: 0.0032478768088564747
Position 1002: 0.002643375437904093
Position 3866: 0.0025915450722661373
Position 505: 0.002540548971004739
Position 9508: 0.0022041465442319283
Position 2492: 0.0019822491544345872
Position 1781: 0.0017885199840195695
Position 1844: 0.0017313806395890803
Position 1633: 0.0016776592128063482
Position 3475: 0.0012650833205534232
Position 1392: 0.0011759619143630585
Position 1587: 0.0010999383141228401
Position 1169: 0.0010899501527371841
Position 2518: 0.0010062991523012968
Position 214: 0.0008555174344044734
Position 2382: 0.0008345445456027533
Position 754: 0.0006452038701056655
Position 471: 0.0006046642046754088
Position 6385: 0.0005969886057558671
Position 2042: 0.000534328307152954
Position 1479: 0.00048723520717879314
