Gene = UROC1
index = 1538
Annotated 5SS: [  180  7110  8189  9358  9807 10032 11829 12073 13779 16556 17079 17717
 18437 19723 21736 25356 28498 29576 34405]
Annotated 3SS: [ 6978  8094  9297  9677  9969 11761 11928 13689 16492 16898 17618 18363
 19600 21664 25256 28397 29493 34304 35287]
SMsplice 5SS: [  180  7110  8189  9358  9807 10032 11829 12073 13779 16556 17717 18219
 18437 21736 25356 28498 29576 34405]
SMsplice 3SS: [ 6978  8094  9297  9677  9969 11761 11928 13689 16492 17618 18122 18363
 21664 25256 28397 29493 34304 35287]
top_k =  500
Partition function (log Z): 35.62285280412318

Sorted 5' Splice Sites (High to Low Probability):
Position 25356: 0.9996310379320622
Position 12073: 0.9989442674766172
Position 8189: 0.9925152265199759
Position 28498: 0.9865864275787414
Position 18437: 0.9839621617915857
Position 17717: 0.9695243699100184
Position 180: 0.9395369351111782
Position 29576: 0.936134141667154
Position 9358: 0.9273920040694259
Position 21736: 0.8840982014849011
Position 10032: 0.8782729896748604
Position 9807: 0.8576878408198226
Position 11829: 0.8246879488880139
Position 16556: 0.7612305477175333
Position 13779: 0.6956887517073742
Position 7110: 0.5938099119246445
Position 34405: 0.5612510909596552
Position 23361: 0.5078227962803498
Position 416: 0.41634850873780055
Position 4385: 0.35781777335974935
Position 18626: 0.3397865529224174
Position 27717: 0.3368488077163283
Position 19015: 0.3254404470797493
Position 28675: 0.3032996042726692
Position 6733: 0.3006343695391178
Position 19723: 0.2789677173585924
Position 19577: 0.27527242505207933
Position 16430: 0.26879162088943537
Position 27941: 0.26877702487019356
Position 7062: 0.25081235909721045
Position 6695: 0.23699442497527007
Position 20589: 0.20854125317358324
Position 537: 0.17340435046588037
Position 17079: 0.1709888595459579
Position 24449: 0.14320371746410349
Position 929: 0.1368575988370869
Position 19751: 0.1232113282024076
Position 21795: 0.11590179851509333
Position 20963: 0.10002647842482237
Position 13290: 0.09489581609499642
Position 12700: 0.09403565644879147
Position 14323: 0.09340687877598576
Position 28185: 0.07633289207732734
Position 27721: 0.07069455322072597
Position 16743: 0.0696055119781031
Position 15973: 0.06770723669170155
Position 29007: 0.0670705534647896
Position 35387: 0.06046587744750973
Position 10661: 0.05656042004991527
Position 1067: 0.05578858669309436
Position 472: 0.05476921166103944
Position 7123: 0.04886152978729796
Position 30348: 0.04653000851078032
Position 9822: 0.045833548824846186
Position 25928: 0.044626428612731264
Position 6247: 0.037095284252215775
Position 34576: 0.03690422845891875
Position 29063: 0.036318517425872096
Position 25649: 0.03508305787000272
Position 8453: 0.031225670213077775
Position 34346: 0.031074499515877457
Position 22861: 0.030585168660229135
Position 4121: 0.030253139236245855
Position 23499: 0.028901551390414525
Position 14283: 0.02870919009405845
Position 34581: 0.02711056043931332
Position 24451: 0.02670815875335414
Position 24409: 0.02353357650493999
Position 12488: 0.023486523469912212
Position 17960: 0.022674640421690755
Position 11762: 0.021279956420564843
Position 20610: 0.01996834768558121
Position 13514: 0.019562003018950377
Position 9155: 0.01908657141337248
Position 11782: 0.018915586645296176
Position 34599: 0.018623669835183407
Position 27796: 0.017927389893146805
Position 3225: 0.01702869377170659
Position 12688: 0.016709393996267596
Position 5690: 0.016348850219083246
Position 12358: 0.015139053048552
Position 9157: 0.014871480713213831
Position 12674: 0.0148643649917779
Position 33032: 0.014420721510007598
Position 17545: 0.014067193984800656
Position 13368: 0.013976242537112857
Position 22759: 0.013969791545194342
Position 21009: 0.013583868827241255
Position 21001: 0.013058261688539977
Position 20501: 0.012642634307559578
Position 13104: 0.012174165385413542
Position 18259: 0.011873644301151924
Position 12371: 0.011738516452690508
Position 28174: 0.011670411185509544
Position 3800: 0.01147282331733078
Position 14087: 0.011417741987331143
Position 4952: 0.011039475719024482
Position 18841: 0.010200355278207817
Position 12898: 0.009913915322144437
Position 800: 0.009798170262176428
Position 18056: 0.009650928736430897
Position 9513: 0.009057951591413017
Position 4588: 0.009056331896857214
Position 5739: 0.008921990730994825
Position 24932: 0.008847083261358323
Position 14648: 0.008685635348821656
Position 12235: 0.008377085619266535
Position 7119: 0.007939299183367395
Position 5684: 0.007800738087150675
Position 26907: 0.006813189019737454
Position 10611: 0.006554727392278882
Position 7080: 0.006531658572282515
Position 20626: 0.006518723448414731
Position 7335: 0.006424198169042167
Position 32585: 0.005362537258748136
Position 17473: 0.005206429680845455
Position 27709: 0.005153581730339295
Position 231: 0.005034703355309198
Position 19735: 0.0049485433095879
Position 18670: 0.004832206977204899
Position 9734: 0.004687674981962598
Position 1071: 0.0046658422842998405
Position 23445: 0.004640132268171767
Position 7873: 0.004610097595317172
Position 17973: 0.004392428805486324
Position 11439: 0.004358725393922905
Position 26173: 0.004300247997881097
Position 29294: 0.004149904162106637
Position 3577: 0.003959152113587372
Position 2991: 0.0038425941657081616
Position 1013: 0.003820361569478251
Position 24011: 0.003744988298915232
Position 4532: 0.003418493482953226
Position 19391: 0.003418067848210679
Position 31415: 0.003333316641743072
Position 7962: 0.0032122778273703132
Position 32661: 0.0031018511908565537
Position 9337: 0.0030421456938391246
Position 241: 0.002878600024719194
Position 7905: 0.0028220562026495567
Position 19903: 0.0027952264585092593
Position 4405: 0.002588773175724865
Position 9970: 0.00236798717605951
Position 8647: 0.002051040543554398
Position 8929: 0.0020046768422478886
Position 7642: 0.001935117210739946
Position 18385: 0.0018643118519915138
Position 7086: 0.0015544174462707653
Position 23759: 0.001546594052696753
Position 29056: 0.0014922561004673527
Position 22439: 0.0014353884367820436
Position 654: 0.0013134396185126111
Position 9857: 0.0012711756791699376
Position 12456: 0.0012263317985492894
Position 4576: 0.0012067236243909884
Position 18757: 0.0012037717247458722
Position 34571: 0.0011572121009337175
Position 20267: 0.0010766090169994932
Position 19268: 0.0010306643566354483
Position 8986: 0.0008949462403534963
Position 17890: 0.0008502436424453807
Position 589: 0.0007758291421164589
Position 1197: 0.0007431341065427222
Position 11854: 0.0005815382974699571
Position 9739: 0.0005738097419434488
Position 7205: 0.0005686435608711592
Position 476: 0.0005519665497446643
Position 25715: 0.000507937925501158
Position 19850: 0.00046972962939940103
Position 19303: 0.0004629788937236794
Position 9531: 0.0004575537936951409
Position 11986: 0.00037057968344559363
Position 25361: 0.00035352010627888485
Position 18123: 0.0003111145475194459
Position 4181: 0.0002953695011554903
Position 9610: 0.0002771763140403848
Position 19859: 0.0002435860542287628
Position 8312: 0.0001963237239471412
Position 427: 0.00018698890659060374
Position 10490: 0.00018151474864546582
Position 11381: 0.0001799022061615455
Position 16455: 0.0001651442037947297
Position 18509: 0.000162313501917376
Position 9613: 0.0001448477853955108
Position 18063: 0.0001380419581084647
Position 12059: 9.03070534534229e-05
Position 804: 7.88176962518894e-05
Position 322: 7.484669452866222e-05
Position 4728: 6.913380048019143e-05
Position 31574: 6.749376494689112e-05
Position 28955: 6.0697151382227844e-05
Position 2931: 5.1518135685864586e-05
Position 129: 5.0090261523122314e-05
Position 316: 4.97544579979105e-05
Position 25585: 3.980784911086263e-05
Position 9313: 3.256252468516743e-05
Position 29584: 3.210031316894159e-05
Position 18496: 2.7410105135621024e-05
Position 9999: 2.6771860248025017e-05
Position 19065: 2.2278006221995774e-05
Position 761: 2.2135883068482735e-05
Position 187: 2.1925795032068e-05
Position 455: 2.0284274679425212e-05
Position 434: 1.7623544737186274e-05
Position 29727: 1.5200895510399316e-05
Position 483: 1.424577012323086e-05
Position 234: 1.3750824599166292e-05
Position 28916: 1.3666447943115466e-05
Position 144: 1.35017416769875e-05
Position 28431: 1.2836392920195958e-05
Position 612: 1.1420714620573589e-05
Position 17649: 1.1243278654845059e-05
Position 18517: 1.086566612208848e-05
