Gene = PRR16
index = 1077
Annotated 5SS: [368]
Annotated 3SS: [221675]
SMsplice 5SS: [   368  54905  62589  78419 127503 128257 152915 156126 199620 209116
 211997]
SMsplice 3SS: [ 54844  62489  78271 127414 128163 152816 155988 199485 208991 211919
 221675]
top_k =  500
Partition function (log Z): -110.47281009625092

Sorted 5' Splice Sites (High to Low Probability):
Position 368: 0.9772148509282219
Position 2744: 0.31496883693118116
Position 2358: 0.20478636107827702
Position 2158: 0.15764879289128955
Position 7603: 0.13132802933412074
Position 4732: 0.06978463771418508
Position 1434: 0.06906717570909184
Position 6406: 0.03126777061656088
Position 10822: 0.025116719896370716
Position 4725: 0.023057252327245932
Position 284: 0.019065319100024583
Position 605: 0.018617442453290278
Position 664: 0.015744185576091668
Position 2809: 0.011201764063170945
Position 3827: 0.009517005171781
Position 2939: 0.009130291488783634
Position 1111: 0.007973608004829203
Position 4261: 0.005943778655480032
Position 6578: 0.005267037472428249
Position 675: 0.005007665256804054
Position 2073: 0.004466447338314946
Position 6746: 0.004227235004707344
Position 6519: 0.0030910041524862143
Position 2182: 0.0027704179654992668
Position 4267: 0.0025357042759728684
Position 766: 0.0022369680854103877
Position 642: 0.002109939958493629
Position 3712: 0.0019247438298535154
Position 104: 0.0014500999535366544
Position 5330: 0.00131170839551158
Position 695: 0.0011440685714181778
Position 1235: 0.000981496177344456
Position 640: 0.0008972369349592767
Position 1263: 0.0008544512796760748
Position 2828: 0.0008372869597574305
Position 1422: 0.0006464693109892898
Position 795: 0.0006448943995653625
Position 2418: 0.0005116623330307634
Position 2430: 0.0004854066520668388
Position 2341: 0.00048478748310200586
Position 41: 0.00044234103140790233
Position 4256: 0.0004121683265322779
Position 1486: 0.00039712624719452356
Position 6548: 0.0003450486872361828
Position 1914: 0.0003032455179249035
Position 1760: 0.0001780493885421098
Position 2733: 0.00016465709074832538
Position 4265: 0.00015707261543486113
Position 383: 0.00012125210034133225
Position 4135: 0.00011591611870675128
Position 2120: 7.796447685327701e-05
Position 516: 6.02582394250909e-05
Position 528: 5.230854463670127e-05
Position 3293: 4.789752261224305e-05
Position 1988: 4.437503422660415e-05
Position 211: 1.094961176442688e-05
Position 900: 9.971307136088652e-06
Position 1775: 4.682063395597809e-06
Position 130: 2.7471880935053746e-06
Position 23: 9.035495097733464e-07
Position 781: 8.827233761198406e-07
Position 14: 7.455889914966911e-07
Position 326: 6.939521426717956e-07
Position 179: 6.370341880393561e-07
Position 644: 5.354117470032603e-07
Position 817: 5.030601889089773e-07
Position 220: 4.609847429887321e-07
Position 347: 1.7417901937770399e-07
Position 531: 1.6808912158856474e-07
Position 754: 1.4605559355767381e-07
Position 692: 1.390003595739448e-07
Position 646: 1.3381819129475608e-07
Position 626: 1.267418462163473e-07
Position 394: 8.495925988462123e-08
Position 2209: 7.448515239011377e-08
Position 420: 9.205517901780104e-09
Position 308: 7.058390979564937e-09
Position 628: 6.2277450715006585e-09
Position 679: 4.450084413284202e-09
Position 677: 2.190238360217082e-09
Position 246: 3.604097135159942e-10
Position 241: 5.009384011735944e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2645: 0.33496355374665393
Position 7485: 0.31106793412492223
Position 4697: 0.27173719549746744
Position 10038: 0.24806918885618862
Position 2235: 0.18007001409585488
Position 2054: 0.13867943016750459
Position 439: 0.0739199614284393
Position 12821: 0.05515920957057176
Position 6325: 0.040110445769114426
Position 10693: 0.03851536619138066
Position 8487: 0.03831326981272062
Position 1349: 0.030264431308919988
Position 10514: 0.02700017330240652
Position 6711: 0.025222468207548795
Position 2213: 0.023475162432162137
Position 14504: 0.02250178227899674
Position 1991: 0.022395644710270377
Position 1228: 0.020862865909794505
Position 9203: 0.01513555709769012
Position 12025: 0.015131478189885875
Position 10730: 0.01430409413962487
Position 13892: 0.01386410563504157
Position 4113: 0.01285365785931928
Position 442: 0.00962746983270366
Position 972: 0.009316847131653178
Position 6457: 0.009288812370911082
Position 1872: 0.009215043143302088
Position 1206: 0.00754478250094075
Position 5513: 0.007338454001216434
Position 11843: 0.006145845260190767
Position 7406: 0.006087093402949343
