Gene = MINOS1
index = 845
Annotated 5SS: [  120 25158 26594]
Annotated 3SS: [25109 26483 29396]
SMsplice 5SS: [  120 14626 26594 26867 29487]
SMsplice 3SS: [14508 26483 26786 29396 29791]
top_k =  500
Partition function (log Z): -20.867608389943875

Sorted 5' Splice Sites (High to Low Probability):
Position 120: 0.9426078599806992
Position 14626: 0.4470933357297437
Position 6929: 0.22246045698119954
Position 8976: 0.16408023728174137
Position 12150: 0.1407242435544524
Position 328: 0.04784999463068023
Position 3982: 0.030567912916546647
Position 215: 0.008718294711324858
Position 6563: 0.004727184776215611
Position 689: 0.004462449678080108
Position 3534: 0.004396887344097655
Position 6649: 0.00405503658474687
Position 6638: 0.0015851486520115092
Position 2409: 0.0010833622045447594
Position 2661: 0.0010377299316382958
Position 8122: 0.0009278025787834034
Position 1152: 0.0009047540673887999
Position 864: 0.0007840068101616013
Position 2517: 0.00028731905101432717
Position 4358: 0.00025167189933205633
Position 6037: 0.0002199585551657599
Position 153: 7.674565197711426e-05
Position 374: 4.7645489121514364e-05
Position 544: 4.095329242418704e-05
Position 47: 3.357733906183525e-05
Position 1864: 2.4428347241754333e-05
Position 357: 1.2009282718610299e-05
Position 773: 1.1492781850718063e-06
Position 279: 8.271113957869253e-07
Position 768: 7.501369530797956e-07
Position 366: 5.375374951086377e-07
Position 4: 5.295029985032127e-07
Position 91: 4.81392473616314e-07
Position 82: 3.4608130947575937e-07
Position 107: 2.1002381013348408e-07
Position 657: 1.7702535299080863e-07
Position 996: 1.3372536699515806e-07
Position 1007: 6.599489365583763e-08
Position 93: 4.745226544111037e-08
Position 1663: 2.3533084519793736e-08
Position 58: 1.7088099474201654e-08
Position 1063: 1.6491933769418728e-08
Position 631: 9.17571973357374e-09
Position 1734: 8.670370779375441e-09
Position 64: 4.171491159730536e-09
Position 360: 2.947565995277973e-09
Position 413: 1.0906246674007225e-09
Position 335: 8.60604088187024e-10
Position 461: 8.234811213465118e-10
Position 458: 8.206293661129728e-10
Position 705: 7.620331618392537e-10
Position 528: 5.136364562908887e-10
Position 445: 2.518156080801312e-10
Position 110: 3.1819149193833426e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14508: 0.5458231071211015
Position 18948: 0.2800315122776701
Position 15835: 0.15877021223595705
Position 6804: 0.15431189736887085
Position 12036: 0.14031555106970334
Position 17110: 0.11712527978164192
Position 8754: 0.09952805666446086
Position 6742: 0.07701376266226857
Position 17829: 0.05369185594028632
Position 10655: 0.033094273234315
Position 16372: 0.030875780118960076
Position 13980: 0.030673195214046812
Position 8913: 0.02746204237240078
Position 8952: 0.027138452835918016
Position 8774: 0.02310270373553031
Position 14528: 0.020369359734164524
Position 11896: 0.01992213589915095
Position 3796: 0.016741834250866176
Position 14504: 0.014741910479159397
Position 15776: 0.012405434761537945
Position 15073: 0.0109636900070893
Position 14468: 0.009726934628315434
Position 6481: 0.009092467357866823
Position 3822: 0.007813324111921597
Position 10691: 0.007788740484730277
Position 7908: 0.00604580710711641
Position 251: 0.005183568768666371
Position 10240: 0.004887584570697546
Position 6495: 0.004380955718955944
Position 9968: 0.004160930590164285
Position 4245: 0.004002911198920143
Position 1969: 0.003934839115096725
Position 11424: 0.0038326150657258724
Position 13247: 0.0034739172366290132
Position 8552: 0.003457805827288433
Position 3434: 0.0033384675210647564
Position 13707: 0.0032400175076035113
Position 4861: 0.003161593836824598
Position 8367: 0.0029160172080444206
Position 10564: 0.0029000977466439896
Position 3839: 0.0027045461913488594
Position 5880: 0.0026918753069211858
Position 13771: 0.002578217440056347
Position 3880: 0.002434195134291796
Position 8667: 0.002388541293278573
Position 1945: 0.002043596945409288
Position 11539: 0.0017808269629765192
Position 6425: 0.0015855727309620172
Position 6389: 0.0015042753087637847
Position 6770: 0.001415815275599647
Position 2277: 0.0013917677585758997
Position 2636: 0.001347253906709711
Position 1005: 0.0012501256956094302
Position 9374: 0.0012481011546255155
Position 5952: 0.0010176448595085527
Position 5071: 0.0009113551984114191
Position 2556: 0.0008537401512146653
Position 11878: 0.0008486857568507586
Position 3798: 0.0007987067742942077
Position 5283: 0.0007756573833381919
Position 3632: 0.0006223211497678162
Position 3384: 0.0005518928728571915
Position 2448: 0.00044843051147757095
Position 3291: 0.00044074624224865473
Position 5851: 0.0004238529072665809
Position 9014: 0.0004229166098944647
Position 1204: 0.00041195801179765425
Position 9356: 0.00037779855502241035
Position 2251: 0.00032190009525503993
Position 8441: 0.0003014114199786193
Position 3438: 0.0002862600126230098
Position 1415: 0.0002759547560305759
Position 3705: 0.0002750177069770024
Position 5727: 0.00027282311394147567
Position 2936: 0.00025929784638767937
Position 843: 0.00024392248114922716
Position 8098: 0.00023956005165718972
Position 6311: 0.00023908930800841568
Position 4789: 0.00022931075570637095
Position 3058: 0.00020459773995845634
Position 1727: 0.0002010774583642488
Position 629: 0.00018900070793861679
Position 3402: 0.00018146206641057763
Position 2090: 0.00015838499757734516
Position 8378: 0.00015503183751468635
Position 4032: 0.00015253496956626027
Position 3166: 0.00015150199950754277
Position 5682: 0.00014908388426588707
Position 278: 0.00012772812171029678
Position 1949: 0.00011563844906081396
Position 7722: 0.00011420465966645833
Position 5572: 8.748175781931725e-05
Position 6091: 8.700814145239169e-05
Position 5817: 8.018485038755022e-05
Position 5478: 7.61656929603061e-05
Position 1117: 7.246135592229614e-05
Position 6439: 7.162933157945098e-05
Position 8045: 6.91890102149665e-05
Position 4217: 5.9085696182951735e-05
Position 742: 5.781083297794239e-05
Position 300: 5.346357338878054e-05
Position 4293: 4.9478127005737046e-05
Position 2656: 4.841752359172905e-05
Position 4688: 4.741493620473529e-05
Position 723: 4.4843164256805176e-05
Position 2905: 4.251760157187263e-05
Position 5310: 4.194934478739783e-05
Position 1358: 4.159002764241379e-05
Position 5196: 3.969250536820683e-05
Position 1099: 3.6140790994342884e-05
Position 2110: 3.3528011342854236e-05
Position 187: 3.342575907385402e-05
Position 1213: 3.334019281027604e-05
Position 373: 3.222111427272177e-05
Position 3656: 2.897029972274213e-05
Position 710: 2.616604025772854e-05
Position 2787: 2.470192223661433e-05
Position 3134: 2.449110220815475e-05
Position 2253: 2.1910643413235724e-05
Position 190: 1.823793099553153e-05
Position 1996: 1.6792622828144136e-05
Position 219: 1.636862109636328e-05
Position 3079: 1.405150288884559e-05
Position 1337: 1.2548939616177119e-05
Position 889: 1.1995782588573917e-05
Position 1059: 1.005676257434469e-05
Position 1276: 9.643382972759585e-06
Position 543: 7.1632145389360285e-06
Position 1636: 7.148547268408152e-06
Position 1538: 6.993519677814722e-06
Position 2403: 4.539045855774047e-06
Position 2320: 1.368039476359434e-06
Position 564: 9.718267494763865e-07
Position 143: 8.318161203117043e-07
Position 257: 8.250947062167562e-07
Position 1024: 7.496544248965958e-07
Position 3496: 6.712445955601255e-07
Position 652: 5.126399366881619e-07
Position 1052: 4.937922830519699e-07
Position 528: 4.5922526729171846e-07
Position 762: 3.630456525958691e-07
Position 634: 3.045865825423421e-07
Position 1739: 2.9862654823838916e-07
Position 783: 2.9365555713841956e-07
Position 140: 2.579273041634624e-07
Position 787: 2.441501789422507e-07
Position 214: 1.546923961689343e-07
Position 496: 1.3374933576456022e-07
Position 804: 9.309865449508024e-08
Position 2303: 9.256396169285225e-08
Position 194: 9.004758178398846e-08
Position 499: 8.580788928509288e-08
Position 1081: 7.266867973970056e-08
Position 909: 6.527236694256987e-08
Position 922: 6.093033864586537e-08
Position 574: 5.71997114090749e-08
Position 437: 5.354574107846491e-08
Position 158: 1.889748754936786e-08
Position 938: 1.6915056052472706e-08
Position 2516: 1.5045019504759923e-08
Position 319: 7.72180542895885e-09
Position 316: 2.672753049140718e-09
Position 693: 2.458328775369721e-09
Position 696: 1.8463776054179028e-09
Position 780: 1.6620745567507616e-09
Position 198: 1.2885406493962872e-09
Position 689: 7.978618671141777e-10
Position 322: 2.3914532599206563e-10
Position 173: 1.5300346494212434e-10
Position 119: 3.3524877634532395e-11
Position 203: 2.5756120989303605e-11
Position 307: 1.2880358365590686e-11
Position 310: 1.1725870428526539e-11
Position 115: 1.1270565758682608e-11
Position 160: 4.604883384284328e-12
