Gene = DPM2
index = 466
Annotated 5SS: [ 667 1051 1932]
Annotated 3SS: [ 960 1828 2703]
SMsplice 5SS: [  94  667 1932]
SMsplice 3SS: [ 447 1828 2703]
top_k =  500
Partition function (log Z): -5.714401510848514

Sorted 5' Splice Sites (High to Low Probability):
Position 94: 0.9043186334242842
Position 667: 0.8124098751779463
Position 1932: 0.6400038376048165
Position 1051: 0.2327601800029399
Position 2376: 0.1635615580054611
Position 545: 0.11470080743326752
Position 2401: 0.07670768694167802
Position 2368: 0.07299050596475358
Position 2397: 0.06663174407306358
Position 2372: 0.06589953901392522
Position 2765: 0.05558160888753157
Position 2393: 0.05426255053010217
Position 43: 0.02561831505150958
Position 2598: 0.010309759451159578
Position 2534: 0.00664770076891825
Position 1039: 0.004210536163847976
Position 644: 0.0035639748127513173
Position 377: 0.003259106720460848
Position 2341: 0.0029306391442532422
Position 1641: 0.0027422242417974433
Position 2078: 0.0016117045307740888
Position 2381: 0.0015447996814579572
Position 1201: 0.0015024430627003215
Position 979: 0.0013820758687336514
Position 2824: 0.001380774445667216
Position 6: 0.0011613093780945708
Position 1513: 0.0010588941844211607
Position 2405: 0.0010270076229156706
Position 1738: 0.0009169656881407871
Position 217: 0.0007622017695508263
Position 2082: 0.000696489042635319
Position 39: 0.0006292602263053913
Position 1562: 0.0006038646131167471
Position 1760: 0.0005760836272376267
Position 2325: 0.00047270341636554376
Position 71: 0.00027830714227523125
Position 3121: 0.00024350229207944216
Position 681: 0.00022993103662676396
Position 180: 0.00014976617840924554
Position 229: 0.00011031546200597923
Position 523: 9.036063449115e-05
Position 237: 7.802333068041494e-05
Position 628: 5.060429196668511e-05
Position 708: 4.750963692614376e-05
Position 533: 3.755688180923334e-05
Position 1928: 3.160060373905103e-05
Position 782: 2.3433021844696656e-05
Position 15: 1.444671079040127e-05
Position 720: 1.2138924643411696e-05
Position 683: 1.1488497464428848e-05
Position 434: 8.626489237653174e-06
Position 2383: 7.906651618159106e-06
Position 610: 7.800088468020275e-06
Position 17: 4.367901147704239e-06
Position 1861: 2.797314379155121e-06
Position 422: 1.3684128974898436e-06
Position 396: 4.847177727019002e-07
Position 416: 4.1532387052844946e-07
Position 235: 2.382212027228742e-07
Position 713: 4.695937123059923e-09
