Gene = TRIP13
index = 1485
Annotated 5SS: [  448  2310  4152  7907  8789 11578 14551 15432 15819 19354 21935 23331]
Annotated 3SS: [ 2143  4021  7850  8697 11504 14486 15344 15711 19199 21821 23260 24364]
SMsplice 5SS: [  448  1078  2310  4152  8789 11325 11578 14487 14958 15432 15819 19354]
SMsplice 3SS: [  923  2143  4021  8697 11119 11504 14366 14742 15344 15711 19199 21821]
top_k =  500
Partition function (log Z): 16.87993622719781

Sorted 5' Splice Sites (High to Low Probability):
Position 8789: 0.9999228363946584
Position 15819: 0.9990872098907809
Position 4152: 0.9963718061640447
Position 19354: 0.9774731345264943
Position 448: 0.9598359316595889
Position 2310: 0.9226961929419373
Position 15432: 0.916162517010491
Position 11578: 0.8713146533151663
Position 11325: 0.8036781369808941
Position 24509: 0.7047306068647773
Position 14487: 0.6596265258485275
Position 21935: 0.6590777416361793
Position 24325: 0.5912822339592019
Position 23331: 0.5446190941150354
Position 1078: 0.5269439556537868
Position 7907: 0.5094330658193879
Position 4351: 0.4407699268734431
Position 15644: 0.3941422718722001
Position 14958: 0.36420728750079695
Position 8172: 0.33236730474948645
Position 2578: 0.3091072199887483
Position 16101: 0.24053750030530055
Position 19956: 0.23708761767751946
Position 14860: 0.2069961466333416
Position 10141: 0.2053765483035173
Position 22278: 0.18225746882594193
Position 14953: 0.16507216043792386
Position 14551: 0.13052568452908744
Position 3248: 0.09051911906005815
Position 7411: 0.08635571404927293
Position 21743: 0.06869482823918166
Position 968: 0.05121295603392714
Position 1073: 0.0451978309421627
Position 23972: 0.04133651122765047
Position 9655: 0.040620904062365085
Position 8609: 0.03955864213919238
Position 4355: 0.03670864873851182
Position 9766: 0.03415251048681689
Position 15065: 0.030473675210817484
Position 24280: 0.025592189368855593
Position 16909: 0.02232209374864513
Position 23775: 0.021030395567939255
Position 20836: 0.02094090479133753
Position 4527: 0.02086095827496541
Position 16875: 0.020798589002161343
Position 1844: 0.020765165567059953
Position 14883: 0.019299509340932774
Position 16688: 0.018611125010847544
Position 25135: 0.01586225394572747
Position 24224: 0.015366136272698864
Position 16974: 0.015335134325743204
Position 20005: 0.01348082892947285
Position 4507: 0.011979786941228676
Position 11689: 0.011557413811012662
Position 8206: 0.011327129655592209
Position 11588: 0.00983676773285526
Position 214: 0.009831387709293357
Position 21341: 0.009798490335350775
Position 16349: 0.009658273343565033
Position 12781: 0.009322771129048864
Position 4415: 0.009097341790248408
Position 2295: 0.008564004308532736
Position 24204: 0.008356231036047738
Position 23630: 0.00831908028762157
Position 22364: 0.008173536860085302
Position 225: 0.00811466321863733
Position 19962: 0.008061030037488918
Position 428: 0.008037812968765263
Position 22056: 0.007814309593640763
Position 22816: 0.006504427611235123
Position 2879: 0.005017046520025924
Position 2470: 0.0049888018529408865
Position 11337: 0.0044291270760566425
Position 25028: 0.004389973611972194
Position 9968: 0.0040956211105250126
Position 20856: 0.0039064750450360074
Position 957: 0.003632080682181417
