Gene = ANKRD45
index = 82
Annotated 5SS: [   46 10772 23017 42798 45076]
Annotated 3SS: [10428 22848 42702 44936 59646]
SMsplice 5SS: [   46 14783 23017 31923 42798 45076]
SMsplice 3SS: [14702 22875 31817 42702 44936 59646]
top_k =  500
Partition function (log Z): -34.36103893273248

Sorted 5' Splice Sites (High to Low Probability):
Position 46: 0.9277211876920946
Position 351: 0.45858779357645385
Position 792: 0.082472881943541
Position 1739: 0.06951450386825546
Position 4114: 0.05293162794079122
Position 9564: 0.04889017564976557
Position 5072: 0.0433833944319701
Position 7286: 0.022781634740985244
Position 9343: 0.022339764776647068
Position 10772: 0.021863390667436495
Position 1064: 0.020193667850198962
Position 17: 0.020134651042820233
Position 249: 0.01835679199020699
Position 7309: 0.01567428799080653
Position 9929: 0.005822833738855087
Position 41: 0.004550271488896076
Position 79: 0.004339802549930672
Position 296: 0.001407994071422824
Position 777: 0.0011830609880764185
Position 1339: 0.0006945828805561027
Position 1455: 0.0006790186059178266
Position 284: 0.0005781538479077359
Position 3034: 0.0005745885011577644
Position 3620: 0.0005697352093500819
Position 6770: 0.0005349045166481858
Position 107: 0.0004668424073070675
Position 3684: 0.0003499942991421597
Position 9362: 0.0002473404903181444
Position 294: 0.00010709556545422507
Position 796: 5.7317537312652217e-05
Position 58: 5.4362927118910335e-05
Position 97: 4.6700129693525223e-05
Position 2419: 3.576525580759645e-05
Position 1050: 2.97675017027618e-05
Position 69: 2.5456713451042966e-05
Position 1095: 2.4664498565575197e-05
Position 1386: 2.1719072122519504e-05
Position 388: 2.156092178921743e-05
Position 823: 1.2850410286158015e-05
Position 50: 1.2100949327547109e-05
Position 674: 9.306713117568262e-06
Position 624: 6.908672728163478e-06
Position 687: 5.34591888354767e-06
Position 411: 4.535013667360076e-06
Position 908: 4.398214018632648e-06
Position 390: 4.082020764801872e-06
Position 155: 3.923573744152563e-06
Position 43: 2.878399292844854e-06
Position 399: 2.01998174161272e-06
Position 210: 1.358089970122291e-06
Position 358: 7.769750049326035e-07
Position 8: 6.474855294114881e-11
Position 190: 2.818599481274358e-11
Position 378: 2.2469613507755742e-12
Position 478: 1.6687339094347624e-12
Position 173: 4.1321006686080376e-16
Position 300: 4.355836252299097e-17

