Gene = CENPL
index = 345
Annotated 5SS: [  207 13001 16866 21170]
Annotated 3SS: [12825 16613 20626 23612]
SMsplice 5SS: [  207 13001]
SMsplice 3SS: [12825 23612]
top_k =  500
Partition function (log Z): -9.31348397552172

Sorted 5' Splice Sites (High to Low Probability):
Position 13001: 0.9988200816582359
Position 207: 0.85363112050847
Position 20667: 0.5792055048559991
Position 21170: 0.49506455084697915
Position 16866: 0.25728427087288214
Position 20230: 0.197445404198973
Position 20212: 0.1883902217602732
Position 6141: 0.15191165869211268
Position 23884: 0.11446945299574825
Position 4079: 0.11122087883779713
Position 590: 0.09174641287243246
Position 17694: 0.09042848784184596
Position 19890: 0.08267167264379177
Position 945: 0.050455021943166596
Position 6328: 0.046953136044391795
Position 10925: 0.043728803434104416
Position 12508: 0.04029966759309807
Position 19894: 0.03273571054276227
Position 2503: 0.02426826148602596
Position 297: 0.021464000142999828
Position 20172: 0.02143212833291067
Position 8009: 0.019258457389697933
Position 20237: 0.017472121045545793
Position 21694: 0.017021760341477572
Position 1783: 0.01634711799416328
Position 5021: 0.014390488162996451
Position 19903: 0.014266346445209839
Position 12196: 0.013425399017862681
Position 21387: 0.009211359185041339
Position 10693: 0.009210929752813481
Position 23862: 0.00816084326971167
Position 17674: 0.008004063642985889
Position 15649: 0.006816036845858408
Position 20428: 0.005234665225881137
Position 56: 0.0037056710580210188
Position 18575: 0.0033005187293779553
Position 17740: 0.002076751076312808
Position 21726: 0.002053539202051438
Position 15324: 0.0020490203239650036
Position 18500: 0.0011414403882501908
Position 14445: 0.0009416196144446362
Position 14062: 0.0008515875240462808
Position 12932: 0.0008317792883229822
Position 5653: 0.0005893722895470775
Position 360: 0.0005391053938660859
Position 4667: 0.0004596564094918624
Position 3075: 0.00044717597670894784
Position 16447: 0.0004058494152283919
Position 2435: 0.00037234103292741166
Position 1851: 0.0001608347484725912
Position 226: 6.57787156285213e-05
Position 179: 4.2824920510205293e-05
Position 220: 3.692043378648336e-05
Position 1440: 2.4277947432649012e-05
Position 757: 2.260734323054141e-05
Position 636: 1.9650928071029935e-05
Position 655: 1.3173229377417504e-05
Position 1362: 1.167095548111996e-05
Position 1101: 8.833419205542043e-06
Position 267: 6.707843679634828e-06
Position 1163: 5.744756231895469e-06
Position 1391: 4.208496731515538e-06
Position 1610: 3.857788610593063e-06
Position 614: 3.400931943932183e-06
Position 817: 2.889674699024129e-06
Position 561: 1.8448205803729831e-06
Position 643: 1.80453456196263e-06
Position 390: 1.676476901324296e-06
Position 291: 1.6082429560945412e-06
Position 332: 9.538336535831583e-07
Position 248: 8.742101024032915e-07
Position 349: 5.084862297156618e-07
Position 382: 3.7102958502214344e-07
Position 259: 2.0276846349365527e-07
Position 569: 1.9453472713113643e-07
Position 768: 1.490271069344974e-07
Position 619: 1.303907283072345e-07
Position 441: 1.263987730562444e-07
Position 465: 1.2246887476535293e-07
Position 374: 1.0431440325607926e-07
Position 92: 4.89896454921199e-09
Position 262: 4.858770879147024e-09
Position 164: 4.25563553939296e-09
Position 12: 4.2459485423186525e-09
Position 264: 2.4016456990157057e-09
Position 5: 1.1870516525938796e-09
Position 122: 4.924699243258698e-10
Position 3: 2.9138040835439546e-10
Position 24: 1.4727621244345356e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12825: 0.9685885184792896
Position 23612: 0.897058423807466
Position 20626: 0.6324632293600493
Position 20058: 0.4519435367779083
Position 21084: 0.26348649265185003
Position 20943: 0.15783092071765722
Position 19748: 0.13162499379336096
Position 3981: 0.10709827730413336
Position 16613: 0.09562707397849174
Position 17555: 0.09089604225830372
Position 16821: 0.087651323840698
Position 6062: 0.07669841697761257
Position 23973: 0.0655074882908695
Position 20832: 0.0600870638237958
Position 24006: 0.055959595981181505
Position 16702: 0.042582672706788297
Position 12260: 0.04030358578187116
Position 10643: 0.0394419709031512
Position 21540: 0.03918567025235567
Position 16754: 0.03190456421744483
Position 6239: 0.03104198440381307
Position 6032: 0.025071326418847076
Position 12846: 0.0217744783929621
Position 2400: 0.021694074343879703
Position 7749: 0.01748850381613078
Position 6116: 0.017471213547449186
Position 6086: 0.01609341260877918
Position 1695: 0.01498747461678842
Position 12044: 0.013425399017862681
Position 4925: 0.011999715393948137
Position 5991: 0.011755679021697617
Position 21321: 0.010943573028147052
Position 10850: 0.010067564664240235
Position 12829: 0.00933522417459072
Position 6019: 0.009233897926470095
Position 911: 0.008100787197985695
Position 22116: 0.007629746910526036
Position 15514: 0.006956870447274186
Position 17575: 0.005691975287730983
Position 17551: 0.005680272413861955
Position 6134: 0.005178515132775512
Position 5997: 0.005164649019533638
Position 783: 0.004905665946357117
Position 18368: 0.004743718569186526
Position 749: 0.0035648311303567216
Position 10604: 0.0034393965605365464
Position 683: 0.0032633660299957535
Position 21596: 0.0029131536974039618
Position 2404: 0.0022252053165590173
Position 15177: 0.0021682271125381142
Position 7968: 0.0017373995318256633
Position 14165: 0.0014339970942118814
Position 1711: 0.0012746829032822837
Position 13222: 0.0011864364551553229
Position 24184: 0.0011632119934089327
Position 5828: 0.001158767266076398
Position 4961: 0.0011241575734607947
Position 3995: 0.0009669477054103337
Position 22112: 0.0008467613247409773
Position 3875: 0.0007812478693784085
Position 4905: 0.0007264185913270813
Position 660: 0.0007236674578967767
Position 3805: 0.0006434528226695261
Position 2358: 0.0005591583040255925
Position 3930: 0.0005448664002755428
Position 4903: 0.0005272776699756588
Position 840: 0.0004954914766011514
Position 5532: 0.0004638527307895531
Position 16141: 0.00043797352973001124
Position 4570: 0.00040200173771564826
Position 3884: 0.00039484138945699676
Position 13830: 0.0003914074138145884
Position 3950: 0.00038683066377615606
Position 359: 0.0003797026613665889
Position 3857: 0.00034546392989893065
Position 13892: 0.00030929692398466485
Position 13778: 0.00030713642418896207
Position 2889: 0.00023869629285377776
Position 14539: 0.00022558920007076816
Position 1635: 0.0001947356973319961
Position 17954: 0.00019224928377023563
Position 13108: 0.00018184188489336946
Position 21431: 0.00017443957558094646
Position 2950: 0.0001523928665400351
Position 809: 0.00013924503708653997
Position 5578: 9.648958815877714e-05
Position 13659: 8.61637226370107e-05
Position 15725: 8.472374279931127e-05
Position 13242: 7.88868285006199e-05
Position 18086: 7.727629446067867e-05
Position 2189: 6.54327318311234e-05
Position 465: 6.39714038093023e-05
Position 14617: 6.251221279486867e-05
Position 3776: 5.9416260612801496e-05
Position 4544: 5.871880868963573e-05
Position 19104: 5.858959284469459e-05
Position 377: 5.781371018173905e-05
Position 18629: 5.235578839417726e-05
Position 2925: 4.5302497059100274e-05
Position 18412: 4.06343118326624e-05
Position 7822: 3.531470451113761e-05
Position 2328: 3.3057892105396485e-05
Position 5472: 2.916581434649277e-05
Position 15729: 2.8867540343837135e-05
Position 2128: 2.8767136537220157e-05
Position 421: 2.832521122161063e-05
Position 14563: 2.271048994184576e-05
Position 764: 1.8372260426428814e-05
Position 1622: 1.777460469302135e-05
Position 13618: 1.7739783480589793e-05
Position 13218: 1.7728457493907768e-05
Position 1431: 1.7665335425226952e-05
Position 755: 1.5484066353734704e-05
Position 4759: 1.5058103793120795e-05
Position 15799: 1.2837584731508355e-05
Position 846: 1.1950589287963997e-05
Position 419: 1.1495431732309753e-05
Position 1655: 1.1474803779764676e-05
Position 15749: 1.082809270683386e-05
Position 751: 1.06699804706797e-05
Position 2082: 1.050646036323647e-05
Position 2275: 1.0047647242146212e-05
Position 2195: 9.029248837733757e-06
Position 13080: 8.768289732974239e-06
Position 501: 8.50650538551274e-06
Position 332: 7.420117010900722e-06
Position 2707: 7.333862816909583e-06
Position 883: 5.3193253675497865e-06
Position 2105: 5.090388125660382e-06
Position 2760: 4.24043141790221e-06
Position 478: 4.112036821227256e-06
Position 9188: 3.636790392834199e-06
Position 7571: 3.329170314637366e-06
Position 296: 3.293175940013356e-06
Position 10924: 2.8537619869456272e-06
Position 1451: 2.749010103850302e-06
Position 13929: 2.6894337053466963e-06
Position 1482: 1.896412582884338e-06
Position 868: 1.6069531399480702e-06
Position 486: 1.555289943819036e-06
Position 6912: 1.4383207845486758e-06
Position 879: 1.3936403027289336e-06
Position 940: 1.3131438494073192e-06
Position 8102: 6.078831304642244e-07
Position 8767: 5.209772076813899e-07
Position 8045: 3.3084499085239785e-07
Position 7401: 2.773918693619625e-07
Position 5064: 2.0480504074791257e-07
Position 5734: 9.443967513019613e-08
Position 3147: 7.817092347974512e-08
Position 2692: 7.042970211600626e-08
Position 2609: 6.959729230891538e-08
Position 3074: 6.582740455273027e-08
Position 3365: 4.874450207538996e-08
Position 1127: 2.8938516857255665e-08
Position 2646: 2.3357005046783218e-08
Position 1082: 1.0520078082531793e-08
Position 3669: 1.241620409290141e-10
Position 865: 8.328307670783843e-12
Position 820: 1.6895782109219e-12
Position 634: 1.6266573594267845e-12
Position 817: 1.59084657744231e-12
Position 887: 1.4686851952448987e-12
Position 639: 1.2505913610434602e-12
