Gene = RP9
index = 1190
Annotated 5SS: [  170  8860 10084 12120 12898]
Annotated 3SS: [ 8828  9953 12027 12835 13957]
SMsplice 5SS: [  170  8860 10084 12120 12898]
SMsplice 3SS: [ 8828  9953 12027 12835 13957]
top_k =  500
Partition function (log Z): 0.5437502564619434

Sorted 5' Splice Sites (High to Low Probability):
Position 170: 0.9965034249001885
Position 12120: 0.9944650689303598
Position 10084: 0.8959039958465748
Position 12898: 0.878288246885169
Position 8860: 0.5705760095780322
Position 3768: 0.42539899950296517
Position 5697: 0.3129352448806621
Position 4405: 0.13754519959326855
Position 5022: 0.12988299895956137
Position 1913: 0.1015617213736142
Position 14032: 0.08864686234046386
Position 12893: 0.07541563501214382
Position 9311: 0.03480587709922735
Position 4054: 0.03172063002348853
Position 9303: 0.02948072608138949
Position 10446: 0.017908381469482128
Position 12490: 0.017784552080131834
Position 12733: 0.016515366544201524
Position 1222: 0.016376987777510215
Position 13823: 0.012459074907846887
Position 3268: 0.01233092104743244
Position 10766: 0.011125968398310803
Position 3827: 0.010055590751583106
Position 5089: 0.00907605665019462
Position 2137: 0.008466151781151223
Position 2572: 0.00755696331472262
Position 9269: 0.006770517425258563
Position 3772: 0.005834331441149309
Position 9758: 0.005569966210602615
Position 13399: 0.0048930731718996616
Position 12903: 0.00334472451806078
Position 5101: 0.003286898526402549
Position 4973: 0.0032625840072107418
Position 13467: 0.0032265282573190643
Position 5654: 0.003139534429050199
Position 10253: 0.0031227073971599154
Position 13483: 0.0031049257049548334
Position 6368: 0.0029346019332023125
Position 6822: 0.0029273438254030296
Position 13908: 0.002467862417758329
Position 1600: 0.0018530705982146376
Position 12243: 0.0017384184630275053
Position 8304: 0.0016882266218042044
Position 501: 0.0016483959752484373
Position 13230: 0.001216617641440503
Position 241: 0.0011767815678131394
Position 309: 0.001172276370221636
Position 8914: 0.001032392634022104
Position 10074: 0.0008358403091984955
Position 4479: 0.0008184906079629437
Position 2103: 0.0007852966332667579
Position 5099: 0.0007683814498660601
Position 14264: 0.0007029612599473468
Position 2152: 0.0006509245289268856
Position 4462: 0.0006416420566121338
Position 14277: 0.000587632269336738
Position 13444: 0.0005798118270747923
Position 12124: 0.0005766166397692366
Position 12101: 0.0004480177295674188
Position 1112: 0.00033904834598863585
Position 1890: 0.00032607216473511336
Position 12694: 0.00031064099421735454
Position 4190: 0.00016830938184653402
Position 12628: 0.00016743181849835948
Position 14339: 0.00016519522766067062
Position 3147: 0.00012774243395704903
Position 925: 0.00011364142007833833
Position 12110: 0.00011290495905244132
Position 2707: 8.101157772896361e-05
Position 1695: 4.36977895063847e-05
Position 12503: 4.143670183308971e-05
Position 12999: 4.060105116247983e-05
Position 1442: 3.3353206682166455e-05
Position 13391: 3.026256301271743e-05
Position 73: 2.9108299799698135e-05
Position 1526: 2.818040422802512e-05
Position 1396: 2.1478879410036166e-05
Position 1702: 1.2133904025726146e-05
Position 164: 1.192084597613329e-05
Position 174: 7.6288979490797405e-06
Position 1399: 6.259338371469691e-06
Position 1885: 5.290933282095255e-06
Position 1155: 4.997160191398114e-06
Position 1226: 4.947472593010203e-06
Position 1979: 4.746924236101766e-06
Position 723: 3.596948032064525e-06
Position 718: 3.5720249127079836e-06
Position 917: 3.2930654763862136e-06
Position 12507: 2.473010475973985e-06
Position 1233: 2.0694589789398977e-06
Position 484: 2.0132274301596105e-06
Position 1560: 1.875868511738137e-06
Position 1085: 1.7806581509662882e-06
Position 837: 9.822658811052874e-07
Position 733: 9.148786139935445e-07
Position 257: 9.061126949330859e-07
Position 187: 8.560745658092918e-07
Position 835: 7.832795850095364e-07
Position 704: 6.979037810270879e-07
Position 351: 6.368008295594157e-07
Position 519: 5.644586563280907e-07
Position 324: 4.871186501538849e-07
Position 371: 3.2143102181520143e-07
Position 633: 3.0026462319448735e-07
Position 337: 2.0065298505500056e-07
Position 477: 1.5704325318534288e-07
Position 666: 1.1074907647881529e-07
Position 479: 1.002784110786093e-07
Position 539: 8.057260793578908e-08
Position 103: 7.474213086037385e-08
Position 447: 7.263294145218782e-08
Position 937: 6.285987986803592e-08
Position 1872: 3.7857232860132173e-08
Position 606: 1.1929549001840874e-09
Position 482: 1.037296739074196e-09
Position 45: 3.9014938092700034e-10
Position 202: 4.9639534638648675e-11
Position 458: 4.426737951075965e-12
Position 20: 3.4334291934561283e-12
Position 23: 3.611102251945014e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 12027: 0.9484721451531963
Position 12835: 0.9368806224694417
Position 9953: 0.8165195527287866
Position 8828: 0.565269156503482
Position 13957: 0.5366313343009131
Position 3677: 0.3142411654341291
Position 5571: 0.292780211277141
Position 13998: 0.22683275601110522
Position 4939: 0.14605178377078645
Position 13257: 0.06980756401208588
Position 9823: 0.06317910208660737
Position 3686: 0.05504382859335156
Position 14443: 0.0546485294200379
Position 4237: 0.05124711481952847
Position 4256: 0.047139523188522804
Position 12003: 0.04317377297043807
Position 1746: 0.04295908728895617
Position 9037: 0.040682262294865025
Position 1778: 0.037873268466114746
Position 14338: 0.03780870676605248
Position 14031: 0.03153553075723977
Position 8985: 0.030374858311010382
Position 4344: 0.027783606744892372
Position 14483: 0.027306888448663403
Position 3716: 0.024385327817414808
Position 12560: 0.022751596531597945
Position 5597: 0.021827398315375206
Position 14299: 0.01942673348842072
Position 12595: 0.019185249477360562
Position 14151: 0.017749021952377958
Position 13135: 0.01717422895958654
Position 9800: 0.017041181340379588
Position 3435: 0.01641079102675814
Position 3961: 0.015301558411433415
Position 1032: 0.013630993992544296
Position 3648: 0.013477962673608382
Position 10213: 0.012954194201175807
Position 12373: 0.012580346444952723
Position 1781: 0.010485849446016937
Position 3090: 0.010037739372142335
Position 10619: 0.009048496025420965
Position 12767: 0.008981306047812153
Position 12801: 0.00828210726467546
Position 1831: 0.008201708161658086
Position 10177: 0.008076894665466246
Position 14202: 0.0074970414777688725
Position 3578: 0.007235593995983596
Position 2449: 0.006974914078009083
Position 13964: 0.00668460468636882
Position 4213: 0.0065982527614754675
Position 8683: 0.006339245708572297
Position 13779: 0.006324943779524711
Position 3926: 0.0061348014799376535
Position 14495: 0.006021143441368531
Position 2048: 0.005896654006762017
Position 9663: 0.005569966210602615
Position 4367: 0.005325363799332606
Position 3509: 0.0051654181122870405
Position 3876: 0.004854033282954286
Position 12353: 0.0042739704427853355
Position 14511: 0.004259099530833429
Position 3988: 0.003996438911222883
Position 1999: 0.0037621946987813626
Position 3469: 0.0030278047806309044
Position 11924: 0.002968509462568275
Position 6225: 0.0029346019332023134
Position 11983: 0.002804725613368654
Position 12523: 0.0026293460036781635
Position 13101: 0.0025546251110158936
Position 13030: 0.0024939070707076616
Position 3639: 0.002204192488796252
Position 13727: 0.002127168497853275
Position 1880: 0.0020841328564397384
Position 10661: 0.0020774723728898374
Position 13737: 0.002050043264042002
Position 1525: 0.0019581293479339033
Position 1070: 0.001801589059409557
Position 13693: 0.0017859698104628785
Position 3168: 0.0017338360715828172
Position 8219: 0.0016882266218042055
Position 6625: 0.0014814435604500308
Position 5573: 0.001467169717196061
Position 6639: 0.0014459002649529968
Position 14037: 0.0013532725319504678
Position 13641: 0.0012033988835747655
Position 12845: 0.001070069642593571
Position 13635: 0.000985548417313886
Position 13709: 0.0009829680480702354
Position 13976: 0.0009741080308892941
Position 12971: 0.0009117438920810105
Position 14004: 0.000904026465986988
Position 970: 0.000866148881272836
Position 13202: 0.0007258432078976042
Position 13175: 0.0007107209136317283
Position 12294: 0.0006818185653229247
Position 4098: 0.000657870385421068
Position 13118: 0.0006522320218908468
Position 3986: 0.000526530834897482
Position 13216: 0.0005256173618906761
Position 3916: 0.0005078006944060215
Position 4189: 0.0004217978902621229
Position 12672: 0.0003753489280254315
Position 12327: 0.000375242840716545
Position 2400: 0.00036123671550532873
Position 13470: 0.00027278906138175
Position 4972: 0.00022513582244884582
Position 3538: 0.0002163273449159623
Position 2915: 0.00020784824107523443
Position 2473: 0.00020127227701546252
Position 1043: 0.00019555384178581732
Position 12090: 0.00019238754418583938
Position 437: 0.00018701703313515452
Position 3727: 0.0001689494108823039
Position 1385: 0.00015325149433406487
Position 12312: 0.00014553554882488427
Position 1131: 0.00014295335606188584
Position 12471: 0.00014144435332443515
Position 376: 0.00012471996814089926
Position 13918: 0.00011780269977347191
Position 13307: 0.00011208246092326402
Position 402: 0.00011180146865498511
Position 3950: 0.00010736339092099823
Position 2378: 0.00010055182192170783
Position 2965: 0.00010003951982503185
Position 2853: 9.84603716987252e-05
Position 12689: 8.74807438545872e-05
Position 12720: 8.66093362022538e-05
Position 2019: 8.117784007216594e-05
Position 3036: 7.306707387408949e-05
Position 1852: 7.202072349307008e-05
Position 1694: 7.185299335894816e-05
Position 3043: 6.521548017123943e-05
Position 1106: 5.923691429847112e-05
Position 405: 5.7731792705078967e-05
Position 1587: 5.4598071158632766e-05
Position 803: 5.3074902098477556e-05
Position 443: 5.268365172762141e-05
Position 834: 5.120189114068878e-05
Position 2948: 4.812614148214083e-05
Position 2807: 4.798730446359822e-05
Position 3040: 4.634390507428367e-05
Position 279: 3.803151655370622e-05
Position 1395: 3.551925239514312e-05
Position 12600: 3.056587652675191e-05
Position 1424: 2.92062747690094e-05
Position 1198: 2.5228722733763126e-05
Position 251: 1.6248572504263663e-05
Position 1295: 1.565250525827642e-05
Position 301: 1.5160612100606275e-05
Position 1347: 9.338612438092257e-06
Position 1267: 8.224722903994532e-06
Position 857: 6.773122845942896e-06
Position 1427: 4.773206125129982e-06
Position 12494: 4.5069796699300295e-06
Position 3404: 3.7750849104773143e-06
Position 1314: 3.380789226996705e-06
Position 12567: 3.0707092270407696e-06
Position 913: 2.5113487153254497e-06
Position 453: 2.1140348173238584e-06
Position 342: 2.1082884865142555e-06
Position 13985: 1.7640253505654015e-06
Position 1795: 1.641574573928033e-06
Position 1272: 1.5783220966645578e-06
Position 539: 1.4660439179576188e-06
Position 732: 1.381014392010769e-06
Position 12869: 1.0491894893414508e-06
Position 1326: 7.533036370651627e-07
Position 754: 6.26957042103448e-07
Position 620: 6.217564261608489e-07
Position 578: 5.802980376959331e-07
Position 786: 5.769179912933768e-07
Position 1911: 4.810037365868701e-07
Position 12617: 3.4918175199028804e-07
Position 1836: 2.84633609903605e-07
Position 574: 2.725537332673938e-07
Position 1659: 2.7039262478765315e-07
Position 1706: 2.660568143922798e-07
Position 2004: 2.207091306060643e-07
Position 1155: 1.6413233366533294e-07
Position 12530: 6.795758975651639e-09
