Gene = SMIM15
index = 1282
Annotated 5SS: [ 258 1387]
Annotated 3SS: [1246 2274]
SMsplice 5SS: [ 29 258]
SMsplice 3SS: [ 117 2408]
top_k =  500
Partition function (log Z): -7.709301294717121

Sorted 5' Splice Sites (High to Low Probability):
Position 29: 0.8800638734673495
Position 258: 0.7690341760115804
Position 1387: 0.4097769186913081
Position 975: 0.16792713088927655
Position 944: 0.12771702233216017
Position 1423: 0.07438229774152552
Position 289: 0.023186025049571225
Position 236: 0.02013306676435823
Position 1360: 0.012918755766553176
Position 956: 0.009461390986630598
Position 617: 0.008719020713100444
Position 2329: 0.00838802296238829
Position 136: 0.008160892321037849
Position 572: 0.007711426772792308
Position 2944: 0.007447479480705209
Position 1458: 0.006499461438383654
Position 2624: 0.003636087527755713
Position 948: 0.0024436943902384836
Position 456: 0.002379753943698532
Position 3546: 0.0022764722808384305
Position 272: 0.002017022001368117
Position 952: 0.0013424822500492303
Position 839: 0.0010521653160600673
Position 463: 0.001048042506523284
Position 240: 0.001028458532265703
Position 732: 0.0009225437647959416
Position 21: 0.00039759190331385886
Position 415: 0.0002875914703549934
Position 622: 0.00022139605581138945
Position 1014: 0.00016313930088885384
Position 611: 9.378345879701658e-05
Position 1143: 9.331196014317402e-05
Position 881: 4.97214099979161e-05
Position 743: 3.990191693664166e-05
Position 33: 1.3925950406001213e-05
Position 747: 6.096181212145944e-06
Position 40: 1.7461885710645668e-06
Position 74: 8.202926454141494e-07
Position 369: 7.346527581618689e-07
Position 55: 6.971093133150971e-07
Position 65: 6.345198994141366e-07
Position 221: 3.114402879693041e-07
Position 374: 2.6789303472988887e-07
Position 392: 2.4719637117093226e-07
Position 672: 1.2082087295038066e-07
Position 227: 1.6908243357069346e-08
Position 78: 1.6562117299668015e-08
Position 107: 8.383955462146531e-09
Position 96: 1.042157413627175e-09
Position 93: 1.0008813112751384e-09
Position 109: 9.862649273494442e-10
Position 138: 6.130517942867307e-10
Position 319: 1.840795951194052e-10
Position 336: 2.7980846002795334e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 117: 0.6166577122904374
Position 1246: 0.32735983720874345
Position 1277: 0.27482288336242244
Position 864: 0.19408595773151893
Position 2408: 0.15663189067813937
Position 2274: 0.14039831477596001
Position 3091: 0.1266750447700157
Position 114: 0.11089739300235282
Position 3980: 0.0632786530161208
Position 1061: 0.06268022801724554
Position 791: 0.06135786038896511
Position 4059: 0.03963550600159244
Position 1457: 0.03738922921573515
Position 3495: 0.03605063424520758
Position 1483: 0.033165662349430296
Position 1643: 0.031115488767733675
Position 796: 0.031012307718114574
Position 3018: 0.02799769002032358
Position 3456: 0.021827155235987626
Position 3176: 0.018251507093454855
Position 928: 0.01674960460344805
Position 351: 0.014485883854981528
Position 4634: 0.013333959234762433
Position 2624: 0.011280657961225503
Position 4207: 0.009990263464479128
Position 1258: 0.007382909888054075
Position 2280: 0.006149007732405569
Position 1976: 0.005888309579961721
Position 908: 0.0053980220115648625
Position 681: 0.004888372816021699
Position 2101: 0.004858647838838401
Position 2317: 0.00437750827942919
Position 155: 0.004177476165578861
Position 2802: 0.003914826569149876
Position 1857: 0.003794873707715908
Position 3995: 0.00378128087639756
Position 1041: 0.003675361270494679
Position 4591: 0.003443050833516991
Position 516: 0.0024623754282023895
Position 1290: 0.002016930504253373
Position 837: 0.001809609056866075
Position 1657: 0.0016606364580035093
Position 2787: 0.0013934023133371585
Position 135: 0.001359185242204559
Position 661: 0.0009691887751510477
Position 3903: 0.0009174066759131855
Position 3663: 0.0008763354224855647
Position 2412: 0.0008075437761984668
Position 2055: 0.0007614902067504734
Position 357: 0.0007557728971578293
Position 165: 0.0007063277923511767
Position 2750: 0.0006703603856437462
Position 3152: 0.0006523775292929437
Position 1767: 0.0006062090542879629
Position 3233: 0.0005773878030914181
Position 881: 0.0005360280699669242
Position 2579: 0.00043042215396312786
Position 2125: 0.0003470441989944298
Position 1567: 0.00024603268461066485
Position 434: 0.00024349982587313398
Position 1414: 0.000235432465023235
Position 463: 0.0002339052095704966
Position 413: 0.0002240864375456905
Position 247: 0.00016213472041354265
Position 188: 0.00013835458517154852
Position 336: 0.00012202718691359183
Position 1287: 8.753271918633691e-05
Position 381: 4.5035043303938856e-05
Position 206: 3.474341876382827e-05
Position 843: 2.755714581602886e-05
Position 418: 2.6815660408561303e-05
Position 721: 1.3090834009972358e-05
Position 568: 6.973227986348198e-06
Position 256: 5.515114210623829e-06
Position 474: 4.875388251395622e-06
Position 571: 4.827874149077129e-06
Position 468: 2.504304716167623e-06
Position 218: 1.5428824476834298e-06
Position 387: 1.2309707114030548e-06
Position 441: 5.462349722257505e-07
Position 621: 4.8340877591347e-07
Position 87: 5.813050136031627e-09
Position 448: 3.037965123187552e-09
Position 315: 2.932857977669592e-09
Position 221: 2.1019671137302e-09
Position 300: 8.374935917292884e-10
Position 293: 5.537325543292369e-10
Position 262: 3.428993517310078e-10
Position 270: 2.062135220409716e-11
Position 265: 1.5789184238163207e-11
Position 272: 1.0859716330871761e-11
Position 276: 5.28912055723669e-13
Position 280: 2.5843819996468713e-13
Position 284: 1.0713973871732851e-13
Position 306: 3.5978362644103433e-14
Position 312: 2.4924466635883676e-14
