Gene = ABHD10
index = 3
Annotated 5SS: [ 169 2933 7341 8017]
Annotated 3SS: [ 2748  7228  7878 12341]
SMsplice 5SS: [ 169 3623 7341 8017]
SMsplice 3SS: [ 3487  7228  7878 12341]
top_k =  500
Partition function (log Z): 2.160625281184436

Sorted 5' Splice Sites (High to Low Probability):
Position 8017: 0.9993332117635076
Position 169: 0.9897524935462015
Position 7341: 0.9166410832771418
Position 3623: 0.8553820467137586
Position 2933: 0.5605528358452735
Position 5476: 0.3649642390258234
Position 11717: 0.35560444020397747
Position 5869: 0.26000672099481076
Position 1857: 0.24305622386512735
Position 3198: 0.2286429374656543
Position 5413: 0.2116132472629121
Position 3171: 0.1756711710714144
Position 7680: 0.15780336942290765
Position 7528: 0.09550776670077206
Position 8682: 0.08570650708969947
Position 10271: 0.06631803028588415
Position 9437: 0.058153045471999114
Position 4699: 0.05522244263682009
Position 7043: 0.045971896309417705
Position 7068: 0.04358528321859797
Position 5863: 0.0338650832740679
Position 10149: 0.03356422505800616
Position 5520: 0.02110194391383094
Position 7357: 0.019071183261090613
Position 11739: 0.018962828036005182
Position 2262: 0.018588087380980115
Position 13540: 0.017525182443749787
Position 12704: 0.015885843130660788
Position 8972: 0.012451322978122533
Position 7261: 0.00881705876692938
Position 5404: 0.008591713445767413
Position 9089: 0.008420433051360157
Position 5668: 0.008133815910941682
Position 10344: 0.007597365457892236
Position 11607: 0.007588087825355053
Position 12367: 0.0074968647679732854
Position 4431: 0.007142478029953329
Position 2875: 0.006192984812213545
Position 7570: 0.005030185664627744
Position 1521: 0.004725546209675524
Position 827: 0.004562174924827302
Position 11723: 0.003747018614657726
Position 7374: 0.0035387215517014136
Position 10457: 0.0033815517258374444
Position 2219: 0.0029922310988412157
Position 869: 0.002743402701909112
Position 223: 0.002579460098951303
Position 244: 0.002009466229122518
Position 5430: 0.0017800076561415167
Position 13570: 0.001488745244260865
Position 63: 0.0013541293958460982
Position 3013: 0.0009721340665974215
Position 3304: 0.0009448480908467861
Position 8716: 0.0009024126295819336
Position 4767: 0.0008106852763186832
Position 2038: 0.0007853254622988918
Position 2128: 0.0007674599746155151
Position 7663: 0.0006937108883585753
Position 1869: 0.0006812180039229807
Position 9897: 0.0006720687380714534
Position 332: 0.0006107993947443085
Position 2392: 0.0005874437357848859
Position 1976: 0.0005611572686814904
Position 3405: 0.0005596406203150575
Position 2917: 0.0005539677781432724
Position 190: 0.0005382896608698191
Position 3076: 0.000527565485244939
Position 3669: 0.000397963241257316
Position 967: 0.0003836971823224771
Position 7: 0.0003475163678334938
Position 175: 0.00029427582478761
Position 158: 0.0002767967358130171
Position 7496: 0.0002568246726343472
Position 1160: 0.0002080724258606526
Position 262: 0.00018502843398787234
Position 2969: 0.0001771265788076624
Position 4915: 0.00016958554051314822
Position 473: 0.00014694728143164302
Position 218: 0.00014250518587046926
Position 400: 9.7108870020631e-05
Position 815: 9.391203671978565e-05
