Gene = SEP15
index = 1246
Annotated 5SS: [  338 11085 33704 46313]
Annotated 3SS: [10916 33639 46262 50759]
SMsplice 5SS: [  338  6192 11085 12481 33704]
SMsplice 3SS: [ 6104 10916 12350 33639 50759]
top_k =  500
Partition function (log Z): -16.63444165514177

Sorted 5' Splice Sites (High to Low Probability):
Position 12481: 0.9865689817865017
Position 338: 0.970193736818927
Position 11085: 0.9551405911297657
Position 33704: 0.6399726953577594
Position 6192: 0.6181339645257236
Position 6232: 0.31697884946093835
Position 11947: 0.2676271934853963
Position 11933: 0.22446553770232508
Position 1294: 0.12590426242922478
Position 2948: 0.1120874005917801
Position 3512: 0.10246789289937919
Position 8367: 0.0785782573585955
Position 5801: 0.07625021372853817
Position 3620: 0.0401700595469701
Position 68: 0.04001968824933756
Position 6186: 0.036399454735781336
Position 11414: 0.03543298077285087
Position 11623: 0.03472991309275992
Position 1951: 0.028880335760738052
Position 7953: 0.025863052429616704
Position 11135: 0.023933623815559243
Position 11143: 0.019054185791991723
Position 5804: 0.01891371746803688
Position 560: 0.018880452905193162
Position 7552: 0.018406608789321308
Position 2345: 0.017922679249927357
Position 5760: 0.01752198657528253
Position 6318: 0.01707920259285545
Position 2853: 0.016988637324600476
Position 3416: 0.016547212278755222
Position 5817: 0.015552063506330613
Position 9995: 0.014681100361681677
Position 11395: 0.01279739463101941
Position 11882: 0.009270650342602866
Position 4605: 0.009221998982335004
Position 8895: 0.008987272906178276
Position 8818: 0.008968243829660638
Position 12000: 0.008909483571325956
Position 6505: 0.008870779195204247
Position 6238: 0.008604355529218802
Position 5125: 0.008214662388082584
Position 156: 0.007312799557540764
Position 12059: 0.007287724374365646
Position 3432: 0.006916506226222008
Position 7231: 0.00635043847208393
Position 615: 0.005468631561530244
Position 11450: 0.005418859096602394
Position 11774: 0.0040014007260528684
Position 2363: 0.0039595307407595225
Position 30: 0.0038996959969229564
Position 10537: 0.003746823285064452
Position 7314: 0.0027547504451355662
Position 5357: 0.002309377386715427
Position 5439: 0.0022131409493941893
Position 11924: 0.002166510810721596
Position 5808: 0.002137080670463196
Position 11261: 0.0010417664129025047
Position 11527: 0.0010361415878077762
Position 375: 0.0009221914204847919
Position 16213: 0.0009022803973110707
Position 11314: 0.0006751529115567356
Position 12121: 0.0006743410424488236
Position 257: 0.00040291054486592254
Position 38: 0.00039629664770127757
Position 45: 0.00029752019899511337
Position 1548: 0.0002825735851685885
Position 85: 0.0002656262621102299
Position 2541: 0.00023520016514378143
Position 14466: 0.00021853759270930689
Position 12037: 0.00020173266018961336
Position 11927: 0.00018761561111165742
Position 12493: 0.00012450912248612096
Position 279: 0.00011391147527887374
Position 55: 0.00010618174184853812
Position 2395: 9.659820611048008e-05
Position 428: 8.359935928884052e-05
Position 927: 7.952621241951967e-05
Position 310: 7.881149661959212e-05
Position 91: 7.468144262609903e-05
Position 795: 7.270770199732121e-05
Position 745: 6.263577697728875e-05
Position 1078: 4.7761726957279766e-05
Position 16770: 3.611618346377131e-05
Position 492: 3.122903531654888e-05
Position 654: 2.5066919303000688e-05
Position 725: 2.4829821518350318e-05
Position 1618: 2.1775112193466893e-05
Position 1030: 2.139120058679186e-05
Position 852: 1.8661696516709394e-05
Position 909: 1.767483940968607e-05
Position 12801: 1.5518227710374953e-05
Position 6190: 1.3930888807430411e-05
Position 1071: 8.394067304086442e-06
Position 11098: 7.068929380212946e-06
Position 11343: 5.518942228401397e-06
Position 1008: 5.159391613861874e-06
Position 1183: 4.059587727051178e-06
Position 732: 3.7914896284923456e-06
Position 1140: 3.3783955085003423e-06
Position 945: 2.179119394152107e-06
Position 1622: 2.1437448472832513e-06
Position 1440: 1.8855234301451802e-06
Position 412: 1.5636399816061717e-06
Position 171: 7.456462958264296e-07
Position 344: 6.672517650104519e-07
Position 290: 5.974850965287394e-07
Position 728: 5.894864427586148e-07
Position 885: 5.319700210698403e-07
Position 326: 3.4857995026336943e-07
Position 381: 2.754583089262393e-07
Position 717: 1.8380164693500315e-07
Position 418: 1.7416007146791377e-07
Position 223: 8.422403240102232e-08
Position 283: 5.8829432497754996e-08
Position 285: 1.6597336675326714e-08
Position 3: 8.715291005826828e-09
Position 136: 5.284871605092914e-09
Position 122: 2.908283728339833e-09
Position 519: 2.4510510552183835e-09
Position 316: 1.3052022695820366e-09
Position 313: 1.1615199903290308e-09
Position 601: 1.0674328284319138e-09
Position 182: 4.38777859481603e-10
Position 202: 7.96924286520753e-12
Position 177: 2.2697073040640406e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6104: 0.9933360426497182
Position 12350: 0.9849684197378812
Position 33639: 0.9684962123464766
Position 35692: 0.6399726953577594
Position 11835: 0.5069215386711006
Position 10916: 0.4997893995129323
Position 10990: 0.4137985573691547
Position 5695: 0.13138987662579132
Position 3335: 0.12075246127924495
Position 2852: 0.08105741073401404
Position 11233: 0.07461936561272486
Position 1126: 0.05561682651312233
Position 1182: 0.05026114712000542
Position 11012: 0.048084507603750895
Position 8255: 0.043667403854379463
Position 10935: 0.036468659109224554
Position 193: 0.026597989788228617
Position 3398: 0.02614243147701727
Position 8204: 0.02556165277158212
Position 2682: 0.022787265641439066
Position 2184: 0.019612779522143162
Position 7880: 0.018249242777898706
Position 8701: 0.01608866163233257
Position 1754: 0.015496181397702435
Position 9889: 0.014681100361681715
Position 2883: 0.009411268451606194
Position 8290: 0.009349200732633995
Position 4379: 0.009221998982334981
Position 7476: 0.00894855325012562
Position 6381: 0.008872025839798622
Position 7399: 0.00864592299345229
Position 2906: 0.008192880505087721
Position 11414: 0.007888610694921682
Position 998: 0.007819356772599125
Position 3578: 0.007478444594631509
Position 12223: 0.007230508868409
Position 11794: 0.006824605750119934
Position 963: 0.005940686977498537
Position 5047: 0.0058282118185025876
Position 549: 0.005722863479216981
Position 1719: 0.005712488247536566
Position 25394: 0.005528666383003948
Position 7187: 0.005432675093301198
Position 1845: 0.005391598348032228
Position 3295: 0.005367570872584899
Position 11199: 0.005099844786497205
Position 232: 0.004899225285522737
Position 11947: 0.00480561805158783
Position 2777: 0.004631072935300792
Position 5227: 0.004522518336109615
Position 7744: 0.00452221932742298
Position 11710: 0.0042831632372809505
Position 15307: 0.0041729279680946885
Position 526: 0.003897526096333076
Position 10384: 0.0037468232850644463
Position 11592: 0.003121615939757289
Position 7846: 0.0030915903242949862
Position 6285: 0.0028168705844068935
Position 16453: 0.0026743586009179646
Position 5024: 0.0023864505695799917
Position 426: 0.0023492309664669263
Position 15352: 0.0023089173832633466
Position 3132: 0.002291979476978531
Position 3464: 0.002158809344949863
Position 967: 0.0019330897903780335
Position 8762: 0.00186685510350634
Position 7078: 0.001837100883382261
Position 22828: 0.0018081209232341912
Position 2161: 0.0016864653527793232
Position 16087: 0.0015872332961758672
Position 18149: 0.0014266656630217529
Position 17105: 0.001313990888786787
Position 1078: 0.0012895813612854548
Position 3349: 0.001190756382397364
Position 11550: 0.001170652888781199
Position 215: 0.0011291602128996566
Position 2935: 0.001022349743530923
Position 2830: 0.0010023916425173057
Position 11346: 0.0009897014722226876
Position 11732: 0.0009877796626125846
Position 2717: 0.0009534111241372273
Position 7124: 0.0009520936999331024
Position 7091: 0.0008739013467977488
Position 1246: 0.0008496220440699371
Position 2264: 0.0008452230174090757
Position 11277: 0.000835505627905005
Position 7440: 0.0008121325457434283
Position 236: 0.0007976091455978169
Position 467: 0.0007881868956882966
Position 153: 0.0007762034361123527
Position 1143: 0.0007698602058160049
Position 1618: 0.0007554861693416678
Position 3135: 0.0007192175235220237
Position 1621: 0.0007143168919805883
Position 1188: 0.0006903291308572258
Position 1663: 0.0006781775124248402
Position 220: 0.0006665151804795817
Position 12711: 0.0006183965537337671
Position 20774: 0.0006165427214720859
Position 1154: 0.0005387088066385259
Position 11516: 0.000477759879785949
Position 175: 0.0004437276307184113
Position 19529: 0.0003459091512004326
Position 11891: 0.0003311872920386203
Position 14306: 0.00031819297588823314
Position 18929: 0.00025625065771228434
Position 109: 0.00023594822503198337
Position 260: 0.0002256485041021985
Position 151: 0.00022188862683213972
Position 1417: 0.00017124787880061493
Position 13561: 0.00016343650502398006
Position 18124: 0.00014986084863145502
Position 19920: 0.0001457335848387275
Position 17595: 0.00014078490918254828
Position 672: 0.00013050818762395285
Position 14346: 9.921428482673968e-05
Position 12942: 9.779552003850867e-05
Position 16499: 9.064989864332682e-05
Position 18963: 8.980289535036651e-05
Position 13878: 8.077546683294388e-05
Position 18587: 7.91264632705724e-05
Position 12613: 7.809439642208558e-05
Position 18532: 7.747122966126372e-05
Position 529: 6.830402444192482e-05
Position 1478: 6.500733747497008e-05
Position 614: 6.46988503950541e-05
Position 16372: 5.7783108695781236e-05
Position 13260: 5.527849907661804e-05
Position 13035: 5.407096201111794e-05
Position 1398: 4.85221678410161e-05
Position 12616: 4.842005201322077e-05
Position 5888: 4.08778912538654e-05
Position 1849: 3.799126406913903e-05
Position 14838: 3.774659193199585e-05
Position 1796: 3.693789815720215e-05
Position 16861: 3.370843842541336e-05
Position 1089: 3.2900525801209626e-05
Position 2325: 3.209085482084775e-05
Position 12576: 3.0118772507905093e-05
Position 12573: 2.9814505940483e-05
Position 14190: 2.8924035954889466e-05
Position 2234: 2.8127592519524114e-05
Position 12859: 2.7739348807423842e-05
Position 1759: 2.7254969992372286e-05
Position 1003: 2.7178862266636723e-05
Position 1197: 2.164402090584194e-05
Position 710: 2.0869534992120042e-05
Position 2858: 1.776189899850104e-05
Position 12288: 1.7387233446199737e-05
Position 1342: 1.7290718214515484e-05
Position 160: 1.689810232263187e-05
Position 13902: 1.674782692131561e-05
Position 12714: 1.2604668470822356e-05
Position 1645: 1.0366827688583579e-05
Position 7223: 9.417893805189343e-06
Position 2193: 9.35667678735632e-06
Position 1872: 9.020748399027497e-06
Position 1211: 6.870751756025898e-06
Position 799: 6.3466570033662746e-06
Position 12761: 4.744950654359004e-06
Position 12594: 4.249869376003487e-06
Position 11927: 4.040515711270152e-06
Position 567: 3.040278092704011e-06
Position 1488: 2.6680640788117276e-06
Position 335: 2.2211009987249563e-06
Position 11303: 1.4082404421728261e-06
Position 240: 1.4055482219577825e-06
Position 6288: 1.3452184080311424e-06
Position 11668: 1.05235619316692e-06
Position 1439: 1.027777019515817e-06
Position 11874: 9.65443121039078e-07
Position 1028: 9.316535335814499e-07
Position 11394: 9.174603396721836e-07
Position 1095: 7.30731068694262e-07
Position 1682: 6.623428552499774e-07
Position 737: 6.399725616561573e-07
Position 532: 5.106894492413356e-07
Position 369: 4.050228888982513e-07
Position 1157: 3.377534315084637e-07
Position 2741: 2.2400994755676233e-07
Position 648: 1.378917598248373e-07
Position 347: 1.0027110045943701e-07
Position 435: 8.775497645972159e-08
Position 1676: 4.940873763415596e-08
Position 360: 1.1069130823976972e-08
Position 636: 7.109180567802214e-09
Position 279: 2.6409653269736244e-09
Position 399: 2.073547134931098e-09
Position 2699: 1.229801350296077e-09
Position 927: 4.5843922507394225e-11
