Gene = DPH7
index = 465
Annotated 5SS: [  311  1466  2856  4184  4728 13851 14043 14502]
Annotated 3SS: [ 1331  2767  4091  4554 13780 13976 14328 23286]
SMsplice 5SS: [  311  2856  4184  4728 13851 14043]
SMsplice 3SS: [ 2767  4021  4554 13780 13976 23286]
top_k =  500
Partition function (log Z): -6.166047850544224

Sorted 5' Splice Sites (High to Low Probability):
Position 14043: 0.9792486770384211
Position 2856: 0.9191232335711816
Position 13851: 0.8923713571717653
Position 311: 0.7039643036401801
Position 4184: 0.6450753002022523
Position 4728: 0.6377050640124792
Position 6983: 0.2938772451342237
Position 426: 0.2710221199041907
Position 14502: 0.2666186703750931
Position 1466: 0.23589655721342054
Position 3227: 0.14070811077932838
Position 20760: 0.1391707257808438
Position 4333: 0.11872763079460913
Position 14281: 0.10145637262245517
Position 20514: 0.06824560899337179
Position 20710: 0.0506467619236048
Position 15027: 0.03909336929409361
Position 15291: 0.034781089621302
Position 20925: 0.02920089950261557
Position 6855: 0.023146572127680405
Position 940: 0.021683877619973427
Position 2586: 0.017359166244725308
Position 2964: 0.01649729787813957
Position 20724: 0.016265854323447015
Position 1050: 0.015459170627525703
Position 2627: 0.015027329219504806
Position 14405: 0.014113774573013504
Position 19448: 0.012850328558021113
Position 20443: 0.012844469025210617
Position 9961: 0.011450387248173412
Position 1359: 0.00831739442642824
Position 8492: 0.008097493080946323
Position 19421: 0.007340170453898622
Position 8399: 0.007275052552229616
Position 3176: 0.0042719191825487815
Position 14185: 0.003339823165122086
Position 6281: 0.003005949319769785
Position 14181: 0.0029257056442238976
Position 1425: 0.0022393538396531113
Position 1760: 0.0018458562339807025
Position 1822: 0.0016994699682893418
Position 569: 0.0014749213372671562
Position 537: 0.0014286087059060526
Position 1474: 0.0011131075843454868
Position 1006: 0.001079378043250822
Position 2581: 0.0009129895371128597
Position 14198: 0.0008074252250048162
Position 1844: 0.000790776144715781
Position 2013: 0.0007741402111296991
Position 3101: 0.0006603330978434155
Position 1202: 0.0005768171314817065
Position 358: 0.0005642448632967289
Position 2460: 0.0004947819476882381
Position 785: 0.000386371385577939
Position 695: 0.00030764738337076865
Position 212: 0.0002685000983266596
Position 6261: 0.00026775766413261623
Position 185: 0.0001927739464073506
Position 2307: 0.00017091272117941695
Position 94: 0.00012344289644670588
Position 220: 0.00011270869011971633
Position 971: 7.608235487965592e-05
