Gene = RARRES2
index = 1116
Annotated 5SS: [  97 1239 1575 2689 3060]
Annotated 3SS: [1044 1469 2592 2932 3234]
SMsplice 5SS: [  65 1239 1575 2689]
SMsplice 3SS: [1157 1469 2592 3234]
top_k =  500
Partition function (log Z): -1.1626627936286755

Sorted 5' Splice Sites (High to Low Probability):
Position 1239: 0.970795415670322
Position 1575: 0.9523431081967593
Position 65: 0.782392987820806
Position 2689: 0.7812354536728542
Position 3060: 0.15256699425815984
Position 97: 0.14817602792442633
Position 3155: 0.08349036239059893
Position 277: 0.040472313440052116
Position 2982: 0.03553997202868068
Position 2652: 0.026006265605856175
Position 1615: 0.022388340218534458
Position 1394: 0.006720257249946597
Position 2713: 0.005274406744304867
Position 1961: 0.005095463832195326
Position 2171: 0.0035614777094632407
Position 1052: 0.0032016154765870455
Position 1912: 0.003018704458222002
Position 1102: 0.0024369251755001265
Position 1589: 0.002214963531531223
Position 1587: 0.0017509470749185513
Position 1107: 0.0016094079762927437
Position 765: 0.0014836751303738604
Position 1560: 0.0010431091947833376
Position 883: 0.0009443308254925085
Position 1613: 0.0006813353304046045
Position 531: 0.0006622268831622101
Position 709: 0.0006228200215221492
Position 649: 0.0005705508927834212
Position 2201: 0.0005080223941596897
Position 2035: 0.0004979784884419088
Position 1158: 0.00033383080127154095
Position 290: 0.00031438583979072717
Position 643: 0.0003058319012619738
Position 543: 0.00028006920928581305
Position 215: 0.0002661405392016718
Position 2497: 0.0001911122829749161
Position 1908: 0.00019044662864893872
Position 2485: 0.00018002068168001086
Position 1385: 0.00017842887810013905
Position 1702: 0.0001779205071840536
Position 611: 0.00016445599928788091
Position 847: 0.00016295692046113149
Position 760: 0.00016235163399091606
Position 2064: 0.00016157877923842756
Position 2716: 0.00015343596731074176
Position 1987: 0.000145773381588883
Position 1762: 0.00012676239073193776
Position 1579: 0.00012090909158625254
Position 3268: 0.00011826033292800795
Position 597: 0.0001016462179913983
Position 2680: 9.37398641518798e-05
Position 2705: 8.966260789688455e-05
Position 2969: 8.589452629871768e-05
Position 238: 6.497616667593607e-05
Position 1634: 5.7273199742561757e-05
Position 2760: 5.6265690811239976e-05
Position 1857: 5.42129494876356e-05
Position 1921: 4.1786257827219924e-05
Position 2403: 3.939114134147784e-05
Position 2656: 3.5368521075786995e-05
Position 771: 3.488600920630018e-05
Position 794: 3.284267567627974e-05
Position 1778: 3.15952860998607e-05
Position 1641: 2.759433395299942e-05
Position 1272: 2.7527102885607683e-05
Position 340: 2.440162039999469e-05
Position 1736: 2.2626681818240603e-05
Position 1660: 2.0681626290170777e-05
Position 758: 1.9487257721396404e-05
Position 507: 1.4661123268814688e-05
Position 452: 1.2495872032435131e-05
Position 1113: 4.933338774900183e-06
Position 1196: 4.822080129103024e-06
Position 1243: 3.4859331285543185e-06
Position 1377: 3.2289943116992064e-06
Position 1317: 3.1517893360281527e-06
Position 1275: 3.0862871410906192e-06
Position 2425: 2.91206346670082e-07
Position 1619: 2.479139302699081e-07
Position 1981: 7.127563459049425e-08
Position 525: 4.9022006205304464e-08
Position 713: 3.915656399996001e-08
Position 523: 3.110510673368992e-08
Position 227: 3.2434666709791345e-09
Position 299: 1.5254510846241888e-09
Position 343: 1.4856820040764395e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1469: 0.9509685987382606
Position 2592: 0.852720483039596
Position 1157: 0.7232850717268074
Position 3234: 0.5952346161723058
Position 3016: 0.18252836444825984
Position 2841: 0.13674237501810488
Position 977: 0.11688003973571803
Position 2932: 0.06166582383613643
Position 1044: 0.0614092509276214
Position 2916: 0.056071446253273934
Position 2423: 0.05348561753533586
Position 3045: 0.029261877773765547
Position 3236: 0.025994788044718727
Position 1050: 0.018182106433815695
Position 1429: 0.017859676064213875
Position 2063: 0.016038208527528883
Position 3320: 0.01416393869841586
Position 2594: 0.012894348583621831
Position 1479: 0.012314370215045826
Position 2540: 0.012144384193592343
Position 982: 0.011371063809555606
Position 1196: 0.011200908808297999
Position 3253: 0.007937177335453348
Position 1840: 0.007189335888362583
Position 2997: 0.007144718171423282
Position 2671: 0.005347168264625314
Position 3031: 0.0038301171268608275
Position 178: 0.0034664468923298287
Position 3346: 0.0028257658139171212
Position 930: 0.002692713275464975
Position 1306: 0.0024826161338928217
Position 1932: 0.002377468824781137
Position 1353: 0.002174485642665995
Position 940: 0.002076275457400718
Position 1208: 0.0019469822151025875
Position 1845: 0.0018795242015461466
Position 3275: 0.001823952740123804
Position 1338: 0.0015373545090524982
Position 2974: 0.0009188767952508233
Position 530: 0.0008223608179368142
Position 245: 0.0007032554942342385
Position 194: 0.0006804804528412868
Position 2100: 0.0006234120946701893
Position 2024: 0.0005513449519188743
Position 979: 0.0005297300677829588
Position 2967: 0.0005248257387027597
Position 1876: 0.00042365059840531664
Position 2787: 0.000397426456205418
Position 2873: 0.0003855090945112457
Position 1169: 0.000384304802782996
Position 1063: 0.0003741432587360322
Position 3295: 0.0003483062912278835
Position 1882: 0.0003342263797497655
Position 3154: 0.00032956311042083985
Position 1181: 0.00029704731426504036
Position 2512: 0.00028291514984331984
Position 1681: 0.0002273938701103895
Position 2478: 0.0002150387108195683
Position 898: 0.00021183080640767461
Position 1127: 0.00020194170680001941
Position 2950: 0.00019796470416337628
Position 3193: 0.00017411735829892167
Position 2774: 0.00017285592131648748
Position 882: 0.00016338730438126352
Position 2767: 0.0001601142859130827
Position 1137: 0.00015263929651060146
Position 2935: 0.00015208993187479372
Position 1409: 0.00014639037151220765
Position 822: 0.00014571128979299727
Position 435: 0.00013138180995809728
Position 3334: 0.00011359859722189883
Position 1142: 0.00011066873943493939
Position 1798: 9.720806456705686e-05
Position 3063: 7.648189397951741e-05
Position 1508: 7.184218189714992e-05
Position 3301: 7.030463323108403e-05
Position 1314: 6.238131670991908e-05
Position 2959: 6.095971052077906e-05
Position 2809: 6.0640010700242344e-05
Position 2799: 5.539592577138524e-05
Position 1733: 5.230485857002315e-05
Position 910: 4.8878402190697543e-05
Position 142: 4.2970458270816426e-05
Position 3288: 4.09030759900961e-05
Position 1937: 3.675360574975959e-05
Position 1016: 3.210576894238352e-05
Position 1211: 3.132264698138427e-05
Position 1517: 3.069986864971129e-05
Position 1365: 2.632259886514556e-05
Position 792: 2.4000669072842845e-05
Position 1514: 2.3386414511877736e-05
Position 1842: 2.289475593808949e-05
Position 1283: 2.196264541205689e-05
Position 2243: 2.0514376107606912e-05
Position 3070: 2.0244323729578322e-05
Position 1348: 1.9827574898979345e-05
Position 1495: 1.743174720326897e-05
Position 2851: 1.6700197919652346e-05
Position 2862: 1.582729608413053e-05
Position 2485: 1.4912999681636886e-05
Position 3050: 1.3813963045179862e-05
Position 700: 1.3427588638622966e-05
Position 2641: 1.2913744241007203e-05
Position 299: 1.280795776739101e-05
Position 1802: 1.2274547327158618e-05
Position 486: 1.1733575220927779e-05
Position 1317: 1.0965412981935597e-05
Position 1018: 1.0472888059569618e-05
Position 1216: 8.396591333020873e-06
Position 253: 6.5271434015984905e-06
Position 894: 6.4571838277354496e-06
Position 1722: 6.35645019446999e-06
Position 660: 5.840136877063329e-06
Position 995: 5.281455393976654e-06
Position 392: 4.770070555461831e-06
Position 160: 4.695056698588331e-06
Position 150: 4.529668766266201e-06
Position 1896: 4.209407290224557e-06
Position 845: 4.159341424864645e-06
Position 1691: 4.116813136521201e-06
Position 206: 3.966093114509931e-06
Position 870: 3.6797534430074146e-06
Position 836: 3.177323865771564e-06
Position 465: 2.9065826183058404e-06
Position 1332: 2.672031638122635e-06
Position 2378: 2.600356572622339e-06
Position 620: 1.8067503812161534e-06
Position 829: 1.6422166651903149e-06
Position 358: 1.4751701032169967e-06
Position 2673: 1.4571053655449946e-06
Position 864: 1.2099586450286963e-06
Position 1260: 1.1813887436421718e-06
Position 1246: 1.136385364354063e-06
Position 646: 1.134722987368154e-06
Position 730: 1.03081965451172e-06
Position 1286: 8.633696283520637e-07
Position 136: 7.609140344679967e-07
Position 543: 6.567136145685506e-07
Position 2352: 3.4639881570674377e-07
Position 2386: 3.34431882155913e-07
Position 2074: 2.582319680092223e-07
Position 1694: 2.2245475473874486e-07
Position 1393: 1.867687219819478e-07
Position 639: 1.6514668301143826e-07
Position 310: 1.639850344903008e-07
Position 801: 1.5016899003401117e-07
Position 2813: 1.104711987009539e-07
Position 1940: 7.973972672666402e-08
Position 1863: 7.078511110370697e-08
Position 675: 5.969088317645185e-08
Position 1761: 4.8736619225749576e-08
Position 643: 4.173227719495408e-08
Position 1389: 3.7149619859545655e-08
Position 374: 2.7567141719128146e-08
Position 275: 1.6193726542834827e-08
Position 1534: 1.392030421992438e-08
Position 1532: 3.926060464926816e-09
Position 1701: 3.329793090646539e-09
Position 1706: 2.3165808544548785e-09
Position 379: 1.6622939395470766e-12
