Gene = WBSCR27
index = 1558
Annotated 5SS: [  46  518 1466 2122 2505]
Annotated 3SS: [ 390 1336 1985 2414 7532]
SMsplice 5SS: [ 518 1466 2122 2505]
SMsplice 3SS: [1336 1985 2414 7532]
top_k =  500
Partition function (log Z): -3.6791383255209427

Sorted 5' Splice Sites (High to Low Probability):
Position 2505: 0.9291499185002223
Position 1466: 0.8207504535360177
Position 518: 0.8009362925478376
Position 2122: 0.6266148474431494
Position 46: 0.565336092750422
Position 4328: 0.2601216790515726
Position 4321: 0.2181166003351833
Position 3051: 0.1512280663220248
Position 3210: 0.12474546838477629
Position 3576: 0.0710852357267074
Position 3676: 0.04853601157345513
Position 143: 0.037372337705981785
Position 5553: 0.027430691749319603
Position 428: 0.012343208251633654
Position 1658: 0.010860457111085055
Position 4335: 0.008939444451173768
Position 5409: 0.008737305506602
Position 7780: 0.007113154372941524
Position 4535: 0.004882400235496662
Position 7789: 0.00453912004983955
Position 2312: 0.0033672260146252186
Position 733: 0.0025712635142602297
Position 7705: 0.0022043023667728213
Position 4896: 0.0019436994527996646
Position 827: 0.001849268701657791
Position 213: 0.0018173554831344733
Position 5325: 0.0017842135323790213
Position 4115: 0.0017374919047197191
Position 987: 0.0015306636164567127
Position 2462: 0.0011074209716356357
Position 619: 0.001078104824976209
Position 4144: 0.001023780244791738
Position 5803: 0.0009655729118149443
Position 922: 0.0008315714713789461
Position 2828: 0.000792903527151747
Position 4653: 0.0007915741041626429
Position 2778: 0.0007869250222978363
Position 1949: 0.0007643518140352696
Position 440: 0.0007099596673247681
Position 411: 0.00046637275891318186
Position 1801: 0.00035941100817816097
Position 278: 0.0002020603305425914
Position 608: 0.00016336767575024223
Position 356: 0.00013984830841519543
Position 1921: 0.00012244286821467588
Position 3007: 0.00012086400324366138
Position 1108: 0.000112607794717754
Position 571: 0.00010540585192546843
Position 859: 9.296987072270215e-05
Position 576: 9.140448731166337e-05
Position 981: 6.11710587297658e-05
Position 3186: 5.139625799657651e-05
Position 2781: 4.534939118034153e-05
Position 91: 3.936276137488301e-05
Position 905: 3.215147692384155e-05
Position 379: 2.6522836756546547e-05
Position 50: 2.3170939634671733e-05
Position 245: 1.5114679415423523e-05
Position 752: 1.278354961368332e-05
Position 4233: 1.2511171579798683e-05
Position 3193: 1.2202132498892606e-05
Position 1131: 1.1678165259676253e-05
Position 116: 1.1350791125596126e-05
Position 1136: 9.244687754657766e-06
Position 247: 3.5567363966985024e-06
Position 77: 1.6688530668253434e-06
Position 7: 1.1660920330259806e-06
Position 211: 2.567702970059414e-07
Position 12: 2.443491967831872e-08
Position 381: 2.153779385632039e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7532: 0.8662427814265937
