Gene = GBA2
index = 577
Annotated 5SS: [  883  4614  4932  7557  8404  8703  9020  9231  9601  9914 10227 10477
 10703 10997 11192 11481]
Annotated 3SS: [ 4521  4815  7337  8163  8599  8865  9104  9427  9808 10118 10324 10595
 10853 11075 11288 11780]
SMsplice 5SS: [  744  4614  4932  8404  9020  9231  9601 10227 10477 10703 10997 11192
 11481]
SMsplice 3SS: [ 4521  4815  8163  8865  9104  9427 10118 10324 10595 10926 11075 11288
 11780]
top_k =  500
Partition function (log Z): 21.571759081535962

Sorted 5' Splice Sites (High to Low Probability):
Position 4614: 0.9963871370603156
Position 9020: 0.9921625034922791
Position 10997: 0.9363454600770077
Position 8404: 0.8985257974375672
Position 10227: 0.8585559470954566
Position 11192: 0.8286230450979771
Position 4932: 0.7202275484441041
Position 10477: 0.7137006857025938
Position 10703: 0.5653896805286118
Position 9231: 0.5318460692715843
Position 9601: 0.4663465141500848
Position 11481: 0.44674332916229276
Position 9217: 0.43129014441301267
Position 744: 0.3479191805975767
Position 7557: 0.33096015594904105
Position 10711: 0.3273235260006177
Position 9914: 0.2761135971634302
Position 8703: 0.2750646049479504
Position 1209: 0.2526678270661551
Position 883: 0.22461426868542925
Position 2139: 0.20215608038964347
Position 5953: 0.1864553172907472
Position 4274: 0.184516713786188
Position 8657: 0.17225502310517488
Position 10245: 0.13241217515821246
Position 149: 0.12028663544618859
Position 1388: 0.10698180858960461
Position 9614: 0.10041060100737295
Position 10735: 0.09206938313799093
Position 764: 0.089845244096313
Position 5010: 0.08415938400837479
Position 8729: 0.07965279503564246
Position 657: 0.067563618955417
Position 10513: 0.06275451631137476
Position 11439: 0.06092146664475663
Position 8741: 0.055861139185245164
Position 11249: 0.05523209997545751
Position 8777: 0.051991381122381865
Position 8612: 0.05195630734894201
Position 10468: 0.051327084363193734
Position 5744: 0.04902446748794004
Position 10411: 0.043246311167009076
Position 122: 0.04209824819906783
Position 10436: 0.04156672768174229
Position 9673: 0.029967456765213812
Position 11611: 0.028073749612996773
Position 4403: 0.02761685914195426
Position 10518: 0.025059525570744624
Position 1431: 0.024152666847311603
Position 5957: 0.0233296516092522
Position 8288: 0.022490452131258203
Position 9644: 0.02238739800250624
Position 1107: 0.0209519022975121
Position 5969: 0.016901668358563906
Position 8713: 0.01668028398033747
Position 5790: 0.013898061149326735
Position 5533: 0.013523365219036168
Position 2320: 0.012796012099539202
Position 7439: 0.012101366588487785
Position 161: 0.011590976865809906
Position 9313: 0.010918024688455026
Position 9903: 0.009811718335351036
Position 8519: 0.00971804137988393
Position 194: 0.008809793863972154
Position 647: 0.008800266981205231
Position 488: 0.00864699255402085
Position 2900: 0.007966757603226937
Position 1039: 0.007683471312723013
Position 3073: 0.007431817641108995
Position 9387: 0.006555551329679569
Position 10398: 0.006057941711296821
Position 4457: 0.005861916827627125
Position 11515: 0.005507118384980606
Position 9039: 0.005468595212449113
Position 8765: 0.0046232166118141006
Position 3124: 0.004533030702758244
Position 2204: 0.004037269714822885
Position 2235: 0.0040108666763535045
Position 9679: 0.003827857387357926
Position 10461: 0.003490637168003448
Position 10686: 0.0027481245833812507
Position 3873: 0.002704445940883723
Position 11748: 0.0026347589670649473
Position 11443: 0.0024182754050932806
Position 11752: 0.0023267789362116896
Position 951: 0.002186492255760606
Position 8784: 0.0021857377869849088
Position 4946: 0.001940841898929054
Position 3733: 0.0018938838611023906
Position 1049: 0.0018866742898199075
Position 8491: 0.001885361185426251
Position 1384: 0.0015272971028976031
Position 187: 0.0014646944030880663
Position 9580: 0.0013839347782277226
Position 9443: 0.0013442869169854317
Position 10013: 0.001337684711707684
Position 521: 0.001206182081776281
Position 11580: 0.0011668434016512672
Position 11118: 0.0010528208746080484
Position 11310: 0.0010400148677655577
Position 6664: 0.0010294949380039308
Position 4592: 0.0008428036110815195
Position 10156: 0.0007772786471395658
Position 11242: 0.0007598093001777185
Position 11398: 0.0006636059214056844
Position 12056: 0.0006458357106084334
Position 4723: 0.0006454809921105991
Position 9237: 0.0005861242481092794
Position 10470: 0.0005819722250662234
Position 2085: 0.0005024199490523847
Position 2763: 0.0004812049200111776
Position 9700: 0.0004705111155992712
Position 9108: 0.00044856882812392354
Position 9183: 0.0004267152968490726
Position 4663: 0.0003856550694597386
Position 1606: 0.000325930675102881
Position 11376: 0.00027863924181403425
Position 1953: 0.00023493212245085429
Position 9009: 0.00023320216975213537
Position 4673: 0.00022586941048418727
Position 9117: 0.00016844680100742087
Position 5023: 0.00016547677414659808
Position 10472: 0.0001540747241251544
Position 9548: 0.00014983734999121157
Position 10502: 9.910274811197709e-05
Position 1580: 8.298378379716388e-05
Position 731: 8.188100053755258e-05
Position 9317: 7.865289845840717e-05
Position 10233: 7.215016574234641e-05
Position 839: 6.93884380052074e-05
Position 4757: 6.360281885838554e-05
Position 4537: 4.1693066329945024e-05
Position 10172: 3.642031674404724e-05
Position 5405: 2.482907843882426e-05
Position 8927: 2.2223359745392425e-05
Position 10402: 2.085281308118969e-05
Position 5095: 1.7416279718835453e-05
Position 641: 1.0641685293788325e-05
Position 9168: 9.366629675100057e-06
Position 8990: 8.549508802650976e-06
Position 5330: 6.308634765779939e-06
Position 5340: 6.3027540823974525e-06
Position 18: 2.998849783402544e-06
Position 6073: 2.629837462425457e-06
Position 5945: 2.5580600360625928e-06
Position 8912: 2.3293793006676847e-06
Position 8892: 1.8898452479833216e-06
Position 605: 1.7858722209557026e-06
Position 347: 1.4348675823193962e-06
Position 36: 8.98148812876332e-07
Position 261: 4.254610411258082e-07
Position 11001: 2.4157375001266893e-08
Position 176: 1.6070237854340456e-08
Position 295: 1.235271067675087e-08
Position 127: 6.208988717008645e-09
Position 234: 1.2505184510455586e-09
Position 802: 5.278031839257285e-10
Position 585: 1.072803130992398e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4521: 0.9986602205249542
Position 9104: 0.9763285296634054
Position 8865: 0.9707942419936006
Position 10324: 0.9409910536550575
Position 10118: 0.9343586601804009
Position 11288: 0.873912827342124
Position 11075: 0.8552462542837648
Position 8163: 0.7140599194487771
Position 8599: 0.6679680704726383
Position 9427: 0.628043108377936
Position 4815: 0.6255992319676241
Position 10595: 0.6168692204661221
Position 10926: 0.6121358471838615
Position 11780: 0.5547147756053975
Position 10568: 0.3696160263129877
Position 9808: 0.25188434446031055
Position 2071: 0.21861838385951268
Position 4215: 0.2107515946874525
Position 8321: 0.19490165475409757
Position 7319: 0.19200738814904444
Position 5901: 0.1617737392943798
Position 4886: 0.15535057153589787
Position 10902: 0.12057946596291633
Position 10958: 0.10834250136058454
Position 1097: 0.0991214341064266
Position 10853: 0.09563733266959773
Position 1021: 0.0809830627465007
Position 7344: 0.06276302033592594
Position 7337: 0.061385400905988693
Position 5743: 0.05753337882877425
Position 11858: 0.052299238312151726
Position 1297: 0.04413481668917598
Position 10134: 0.04065952688258153
Position 1300: 0.03877183453060261
Position 5615: 0.036554377888653636
Position 5565: 0.02805664170726128
Position 9736: 0.026022903451673882
Position 11657: 0.02251403348696994
Position 8092: 0.021747510740131617
Position 1326: 0.0208385904576282
Position 4722: 0.019965091274087236
Position 8923: 0.018625841604411823
Position 931: 0.018059571590394407
Position 8581: 0.01661829526050359
Position 1146: 0.016300028334853868
Position 7417: 0.015942683296832308
Position 10077: 0.013832007013892748
Position 11623: 0.012803978209635797
Position 2964: 0.011964848343867227
Position 8643: 0.011089094076465468
Position 7526: 0.010963029849737281
Position 1368: 0.008472843578484312
Position 10410: 0.008300527366731229
Position 5478: 0.008264111301557703
Position 1100: 0.008219591923594576
Position 11100: 0.007935502856322656
Position 8627: 0.0076517335833099515
Position 11113: 0.00747704536422824
Position 4343: 0.007340293006764611
Position 5444: 0.007217625658447932
Position 12308: 0.007212047492883016
Position 1081: 0.006608929931138624
Position 8805: 0.006182406410047612
Position 11137: 0.0055093858177838115
Position 8603: 0.005169761995796721
Position 10882: 0.005139134177557153
Position 11528: 0.0050819894250265524
Position 4907: 0.0047132740363409215
Position 9786: 0.0043487925605491026
Position 11636: 0.0041674321882156605
Position 11097: 0.0039066722775063754
Position 9129: 0.0036146415163913386
Position 2664: 0.003219445627805935
Position 1913: 0.0029773446192886683
Position 11559: 0.0028605089524792525
Position 3772: 0.002704445940883725
Position 620: 0.0024327340910556667
Position 10047: 0.002268778932810367
Position 10810: 0.002220881214973167
Position 10619: 0.0021210574791090796
Position 11720: 0.002097006880736456
Position 234: 0.0019373354119896675
Position 8004: 0.0019105671911297955
Position 3574: 0.0018938838611023939
Position 2803: 0.0018824552935592996
Position 300: 0.0016925145137245187
Position 11358: 0.001684563883512334
Position 2645: 0.0016471102844910397
Position 5871: 0.0015695182589914249
Position 11336: 0.0015629828405436602
Position 11416: 0.0015361919389707164
Position 9528: 0.0013797504867751845
Position 2598: 0.0012307133964447226
Position 8511: 0.0011980480163852844
Position 9155: 0.001180062086130373
Position 577: 0.0011318866978353315
Position 9313: 0.0011185256830949495
Position 11804: 0.001082330211196626
Position 8495: 0.001041988511204875
Position 1825: 0.0009896085884087255
Position 9671: 0.0009554190355277861
Position 8927: 0.0008009736220359162
Position 11121: 0.000761382998790675
Position 9813: 0.0007402705596441858
Position 8885: 0.0006827072453648447
Position 10383: 0.0006406822364010117
Position 995: 0.0006381912371612927
Position 809: 0.0006330244855165945
Position 11593: 0.0005918119875365229
Position 6306: 0.0005601095812030158
Position 5450: 0.0005570380905494487
Position 646: 0.0005115751681585707
Position 10935: 0.0005083408106033126
Position 5636: 0.0005047620590543095
Position 6551: 0.00046938535680091586
Position 2433: 0.0004682379209371172
Position 4866: 0.00046768882177348976
Position 471: 0.0004632588923437651
Position 11690: 0.00044785826075630455
Position 5581: 0.00042086872760567755
Position 12286: 0.0003758267825693828
Position 5719: 0.00036056814884300554
Position 11348: 0.00030246085728926047
Position 9738: 0.00029582819758855553
Position 8829: 0.0002946523895486736
Position 11149: 0.00029167642412698515
Position 9116: 0.00020912265400605808
Position 9710: 0.000196372430116472
Position 566: 0.000188127691749348
Position 11463: 0.00017230575473050591
Position 9983: 0.00015694539224084034
Position 1191: 0.00015219337404612733
Position 689: 0.0001431338108155378
Position 365: 0.000127478686510766
Position 4871: 0.00012404889978369542
Position 1956: 0.00011221714903568428
Position 4864: 0.00010220035726179421
Position 12328: 0.00010109744312746858
Position 10297: 9.751265363766085e-05
Position 5818: 9.2982634410136e-05
Position 8762: 8.932929387870102e-05
Position 5199: 8.805930031956596e-05
Position 948: 7.647398175947651e-05
Position 520: 7.637093821777138e-05
Position 5701: 7.614946438881364e-05
Position 11174: 7.578192102864392e-05
Position 742: 7.380133610899457e-05
Position 691: 7.130525156787377e-05
Position 9489: 6.894287319862047e-05
Position 945: 6.246134572924635e-05
Position 1048: 5.98879290556471e-05
Position 9386: 5.708322217350254e-05
Position 1043: 5.3773856133024725e-05
Position 763: 4.9386532094880985e-05
Position 849: 4.902053686392661e-05
Position 5358: 4.820411787161377e-05
Position 653: 4.6440773889348616e-05
Position 637: 4.181404611858404e-05
Position 5274: 3.922309161585454e-05
Position 904: 3.724484975916483e-05
Position 535: 3.595220615435589e-05
Position 1374: 3.391032612426023e-05
Position 1132: 3.191809286681499e-05
Position 9181: 3.116902591048269e-05
Position 622: 3.063476832131805e-05
Position 749: 2.4863319652851276e-05
Position 9136: 2.4621987597727566e-05
Position 396: 1.9050960949588032e-05
Position 4917: 1.6157126891637078e-05
Position 9142: 1.6083901812507037e-05
Position 5418: 1.2100601390773673e-05
Position 830: 8.342490249048487e-06
Position 4730: 8.026082476236228e-06
Position 724: 7.788384486821129e-06
Position 309: 7.2206744282358844e-06
Position 2110: 7.157882500384702e-06
Position 802: 6.325648659336988e-06
Position 5221: 5.43390524706159e-06
Position 542: 4.7935178156168186e-06
Position 605: 4.726973161230859e-06
Position 712: 4.28573362052386e-06
Position 595: 2.9268716346872212e-06
Position 1105: 2.9199985522913775e-06
Position 675: 2.4979655789151457e-06
Position 990: 1.7330167837017439e-06
Position 11161: 1.589811717366568e-06
Position 9495: 1.416465495103696e-06
Position 254: 1.395560900184116e-06
Position 406: 1.2653324735114626e-06
Position 862: 5.748249204451521e-07
Position 814: 5.717347166322122e-07
Position 280: 4.992933607943279e-07
Position 11390: 3.772480976579851e-07
Position 5159: 3.7640028948072397e-07
Position 369: 3.1983539738471073e-07
Position 869: 2.970413473330605e-07
Position 671: 2.5516803425144124e-07
Position 593: 2.456903119233889e-07
Position 11241: 6.496562617429752e-08
Position 496: 5.6865371877102547e-08
Position 488: 1.7454377606477232e-09
Position 574: 1.5541665884406216e-09
Position 4974: 8.683789423224304e-10
Position 9317: 8.488774500420237e-10
Position 661: 8.45209599291983e-10
Position 582: 7.70582787640997e-10
