Gene = AL035406.1
index = 50
Annotated 5SS: [11]
Annotated 3SS: [699]
SMsplice 5SS: [184]
SMsplice 3SS: [247]
top_k =  500
Partition function (log Z): -10.28425267651498

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.8763179030731283
Position 11: 0.2040779150613749
Position 290: 0.013752505537767901
Position 43: 0.0104688440662619
Position 428: 0.004045784191719757
Position 204: 0.0025465140213494315
Position 150: 0.002378485229265117
Position 67: 0.0015233085738795538
Position 346: 0.0005207590052887544
Position 133: 0.0004527058797706113
Position 368: 0.00041792487854094926
Position 339: 0.00026567809518570484
Position 71: 0.00018952876388851256
Position 386: 0.0001228132731753207
Position 267: 3.0896189171197286e-05
Position 52: 7.404928011732924e-06
Position 579: 6.49992951599899e-06
Position 249: 4.402291438615026e-06
Position 475: 2.9545151253146193e-06
Position 83: 2.6128213501865664e-08
Position 143: 1.5400877158574058e-08
Position 124: 3.6610000686854824e-09
Position 188: 1.6560290980372084e-09
Position 60: 1.024829214496901e-11
Position 399: 6.048793440000471e-12
Position 270: 2.7573217260856087e-12
Position 247: 2.989585967899441e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 247: 0.5248620413520845
Position 90: 0.1642415441321624
Position 509: 0.14860492513361484
Position 280: 0.10911071999763745
Position 529: 0.058186617250510296
Position 728: 0.03157045421438396
Position 121: 0.026546290463320205
Position 609: 0.014645583965879323
Position 264: 0.012449481889210941
Position 568: 0.006191622786664782
Position 155: 0.003252674285279376
Position 699: 0.003133633081514114
Position 92: 0.0029864275954500988
Position 414: 0.002346508178111212
Position 307: 0.0016733537599718752
Position 138: 0.0010504034879131497
Position 646: 0.0008706174292581102
Position 649: 0.0008426317283076523
Position 310: 0.0007345877231980276
Position 358: 0.0004932938609807136
Position 543: 0.00047765052498524585
Position 685: 0.0003666153513836054
Position 572: 0.00034588437993553174
Position 346: 0.0003273024209768104
Position 732: 0.0003040397840153372
Position 289: 0.00022298942071161018
Position 98: 0.00019999980367509907
Position 426: 0.0001805899234726306
Position 734: 0.00016789236369344737
Position 714: 0.00016094287965812964
Position 432: 0.00013967958242376276
Position 575: 0.00013037637862475213
Position 328: 0.00011354842434536896
Position 159: 7.573495250279687e-05
Position 475: 4.779870490060344e-05
Position 320: 4.647855283264104e-05
Position 611: 1.3969530915686664e-05
Position 664: 5.041777678221953e-06
Position 218: 3.0589268321078235e-06
Position 352: 3.0537688141388944e-06
Position 208: 2.441179400881942e-06
Position 621: 2.0784360546046413e-06
Position 616: 1.933020516424119e-06
Position 169: 2.8385889771288466e-07
Position 197: 3.828446143539809e-08
Position 178: 2.6132905447981094e-08
Position 221: 1.3591488714191312e-08
Position 184: 6.203091215914066e-11
Position 188: 3.3253118999044773e-11
Position 200: 2.197001141773177e-12
