Gene = LDLRAD1
index = 774
Annotated 5SS: [  39  755 3895 5988 7849]
Annotated 3SS: [ 702 3765 5849 7719 8999]
SMsplice 5SS: [ 158 4957 5988 7849]
SMsplice 3SS: [4798 5849 7719 8472]
top_k =  500
Partition function (log Z): -1.60227615845039

Sorted 5' Splice Sites (High to Low Probability):
Position 5988: 0.9430329557019865
Position 7849: 0.910642057764173
Position 4957: 0.5593952707651908
Position 3895: 0.5235528862474115
Position 158: 0.34435725177349014
Position 5785: 0.2983619545699798
Position 124: 0.22910820032666956
Position 4444: 0.22243537658662502
Position 755: 0.19857802884326423
Position 8669: 0.17861932141874226
Position 4886: 0.15266228553229003
Position 39: 0.14414896424007353
Position 8690: 0.13563988467788823
Position 7369: 0.13059734485412378
Position 56: 0.12809076882652365
Position 4924: 0.10808731198294182
Position 5696: 0.07479257022027445
Position 8581: 0.06761216978091233
Position 73: 0.06271542400448565
Position 8227: 0.0626075431231766
Position 3298: 0.0562238501350697
Position 3915: 0.05557888262511125
Position 5794: 0.05499192653919893
Position 7272: 0.04789792931230851
Position 2227: 0.047468907880657406
Position 107: 0.04731911712454316
Position 8545: 0.03834332649431058
Position 2837: 0.02853028758898143
Position 141: 0.028324223242163736
Position 2399: 0.027821194642106667
Position 4898: 0.025933243446190923
Position 2245: 0.023525752464453507
Position 8585: 0.018925452821939612
Position 6186: 0.015966392373061154
Position 8104: 0.014522479191670965
Position 7315: 0.01397792050708043
Position 4018: 0.011721539474895789
Position 6533: 0.009385015395267399
Position 90: 0.00919666467877422
Position 1068: 0.008669284046060675
Position 3502: 0.007150283205479393
Position 1713: 0.006852901198492611
Position 1276: 0.006676463666006023
Position 527: 0.006605082831572562
Position 5215: 0.005968142143354893
Position 8596: 0.004688481333416242
Position 3439: 0.0046256416510940335
Position 3994: 0.0042607061405948565
Position 2277: 0.0041614823824101645
Position 8290: 0.0037101577059241806
Position 8186: 0.003289012271812335
Position 7911: 0.0029036929329450695
Position 4277: 0.0025339891053682904
Position 3919: 0.0023186176955715767
Position 4457: 0.0020298038392943573
Position 347: 0.001864552262962943
Position 9127: 0.0018117436094546196
Position 4973: 0.0017339534580347662
Position 8433: 0.0014099144252127664
Position 4863: 0.001321107083921373
Position 835: 0.0007723778163481537
Position 2731: 0.0005966310287966149
Position 368: 0.0005524124411130464
Position 27: 0.00045180353222247033
Position 3382: 0.0003777104366119144
Position 564: 0.0003386132585034149
Position 6003: 0.0003235129538683249
Position 410: 0.0002791992139544925
Position 475: 0.00018642545059865934
Position 7828: 0.00014320891391924744
Position 1602: 9.542304719519232e-05
Position 3328: 8.550766384652397e-05
Position 334: 6.070296596605928e-05
Position 451: 5.3889069044326834e-05
Position 7801: 5.223962643176104e-05
Position 1859: 4.5235289203685986e-05
Position 1072: 4.3968937583835944e-05
Position 577: 3.793923643262889e-05
Position 1452: 3.4742257716584497e-05
Position 1436: 3.3372049460183526e-05
Position 1210: 2.387765473289392e-05
Position 1151: 2.3508673978038248e-05
Position 229: 1.0587879144850528e-05
Position 614: 5.693953906779361e-06
Position 341: 4.204336668731576e-06
Position 65: 3.6839229321529756e-06
