Gene = ASTE1
index = 104
Annotated 5SS: [  296  1329  2798  8297 10659]
Annotated 3SS: [ 1207  1470  8085 10462 12414]
SMsplice 5SS: [  784  1329  1639  2798 10659 11621]
SMsplice 3SS: [ 1207  1470  2563 10462 11545 12414]
top_k =  500
Partition function (log Z): -1.9559983704493529

Sorted 5' Splice Sites (High to Low Probability):
Position 10659: 0.9279120064243378
Position 1639: 0.9079461113545266
Position 2798: 0.8272369334078903
Position 1329: 0.8072106811640337
Position 11621: 0.7908926350927582
Position 784: 0.5086922431127624
Position 71: 0.40264527101718706
Position 7286: 0.39950202922240563
Position 8297: 0.35041983222823314
Position 3223: 0.34471061961910193
Position 615: 0.23238424260845195
Position 564: 0.1639321076640822
Position 9813: 0.13450672693669535
Position 1831: 0.12509840590730237
Position 7239: 0.11308825796652944
Position 11936: 0.112686678261096
Position 8301: 0.10142535014710925
Position 296: 0.061545506131934505
Position 7273: 0.057002869661894336
Position 2405: 0.045166816934327864
Position 316: 0.03490433566393039
Position 300: 0.03250478556615053
Position 12005: 0.027239337343991466
Position 6657: 0.02127586538070843
Position 1835: 0.017791382517995606
Position 533: 0.013334280558304129
Position 4813: 0.012394432607758585
Position 9806: 0.010280965253951174
Position 1889: 0.008882836414845528
Position 382: 0.006448897842360071
Position 3868: 0.005004627481292326
Position 2433: 0.004911580996805395
Position 8773: 0.004205518149508662
Position 4058: 0.003946317089606627
Position 1116: 0.00351049133343592
Position 10703: 0.0028671373314177948
Position 7267: 0.0028219755421534844
Position 438: 0.002139905329864743
Position 6718: 0.0018409153751766426
Position 11599: 0.0018230403115404032
Position 4682: 0.001731368225786951
Position 226: 0.0016608076606474083
Position 5823: 0.0015092252622070329
Position 582: 0.0014594951015376087
Position 6739: 0.0013732064599824793
Position 6628: 0.0013324453246199414
Position 1871: 0.0012698717645403612
Position 1171: 0.001119967220970465
Position 998: 0.0010268358190953241
Position 516: 0.0010108284957926698
Position 770: 0.0007699281871781022
Position 12281: 0.0007468500197173949
Position 5387: 0.0003276754081824932
Position 2956: 0.0003177546999194349
Position 1401: 0.00031243473323509465
Position 344: 0.000234224826276917
Position 332: 0.00021792002766234393
Position 163: 0.0002006885392628191
Position 452: 0.00016296863983149396
Position 734: 0.0001627527548695743
Position 1536: 0.00014216722511935302
Position 1561: 0.00010958517632908458
Position 575: 5.379207785724959e-05
Position 1179: 4.291803701667023e-05
Position 1500: 4.024139774249972e-05
Position 329: 3.7104796414947895e-05
Position 443: 3.241315330283214e-05
Position 352: 2.1779757051258833e-05
Position 1273: 1.9504185059173892e-05
Position 1590: 9.976224116902993e-06
Position 354: 3.539690256213578e-06
Position 178: 1.5324375191956548e-06
Position 1821: 1.2397672453395294e-06
Position 238: 1.2248711079567193e-06
Position 1827: 8.587142000845675e-07
Position 136: 8.049073593969973e-07
Position 75: 2.7071188131695708e-08
Position 1175: 6.790703994939842e-09
Position 840: 3.0730151186349663e-09
Position 775: 2.9854610246167454e-09
Position 368: 6.176832344589357e-12
Position 366: 2.222674738372036e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10462: 0.9336498454548107
Position 12414: 0.8969113039716072
Position 1470: 0.8893099628042487
Position 2563: 0.6981747623142762
Position 1207: 0.6746429031414265
Position 11545: 0.5877174024797236
Position 7027: 0.4965545109209725
Position 8085: 0.45216363572488544
Position 3091: 0.2426956175013533
Position 11495: 0.22111497702273095
Position 414: 0.19716935113535575
Position 9752: 0.14583054488331637
