Gene = ZC3HAV1L
index = 1594
Annotated 5SS: [ 377 1487 7328 9322]
Annotated 3SS: [1350 7068 9195 9468]
SMsplice 5SS: [ 377 1111 1487 7415 9322]
SMsplice 3SS: [ 979 1350 7275 9195 9468]
top_k =  500
Partition function (log Z): 2.2493648093565106

Sorted 5' Splice Sites (High to Low Probability):
Position 1487: 0.996893109335678
Position 9322: 0.9427988849726486
Position 7415: 0.9062638958671442
Position 377: 0.8641896893709125
Position 1111: 0.7390381431664047
Position 7989: 0.30256091708649224
Position 658: 0.2855467509643712
Position 6282: 0.2619975930151686
Position 714: 0.23590205162145272
Position 879: 0.12363461895648814
Position 2485: 0.07362026186860078
Position 697: 0.06061751225469151
Position 2637: 0.05446808060834499
Position 7395: 0.05183891643717917
Position 225: 0.04599209410807694
Position 2084: 0.0359998176572009
Position 9338: 0.034167887094084484
Position 8979: 0.029656351950856412
Position 171: 0.027216116740892086
Position 3312: 0.026121611606385372
Position 8001: 0.018502881391760626
Position 48: 0.01525662061926929
Position 1071: 0.012641177086862089
Position 7328: 0.009741721649361535
Position 3292: 0.009077265471981708
Position 571: 0.007564387051857206
Position 811: 0.006867912758762981
Position 8775: 0.005701428851584359
Position 8619: 0.004328815833776653
Position 8920: 0.004256967365153778
Position 9652: 0.004051366052329309
Position 8850: 0.003937956455699363
Position 8221: 0.0031832989060497805
Position 10020: 0.003083496261546803
Position 9553: 0.0017939975188736408
Position 356: 0.0012405490693509174
Position 9670: 0.0012029595945266967
Position 1306: 0.000949612260966981
Position 914: 0.0008652121630369533
Position 1926: 0.0008185075761042331
Position 8461: 0.000755794404716937
Position 1618: 0.0007194314250152746
Position 2027: 0.0006626234720398965
Position 404: 0.0005610586067775845
Position 9541: 0.0005173575610234911
Position 273: 0.000500299922245969
Position 53: 0.0004993258601445898
Position 9538: 0.0004754048830957641
Position 826: 0.0004391713926767527
Position 1094: 0.00033133161177368426
Position 1258: 0.0002248605330163359
Position 2161: 0.00019724927991643257
Position 2489: 0.00017446011965678828
Position 129: 0.00015378041600366677
Position 3319: 0.00013795878733129823
Position 232: 0.00013760098292152836
Position 1650: 0.00013203092526182237
Position 1529: 0.00012643063628371606
Position 5127: 9.580097619687617e-05
Position 9482: 9.36151537520144e-05
Position 2097: 7.396366371023592e-05
Position 99: 7.289739673968138e-05
Position 612: 5.80161738457319e-05
Position 107: 4.3547509291194044e-05
Position 1351: 3.7650448082916834e-05
Position 1400: 3.693753712443442e-05
Position 2135: 3.1131519465301616e-05
Position 1951: 3.025507889364392e-05
Position 255: 1.934799891707108e-05
Position 27: 1.9029936126298322e-05
Position 154: 1.5394767012338465e-05
Position 2094: 1.1681641468892624e-05
Position 1359: 7.113942475772807e-06
Position 258: 5.744437711987501e-06
Position 264: 2.3889311482722733e-06
Position 29: 1.7821564200343111e-06
Position 305: 1.1707598407553644e-06
Position 2563: 1.1021881249913916e-06
Position 9274: 5.775269188405954e-07
Position 723: 5.163591170846178e-07
Position 588: 3.14321189154939e-07
Position 74: 1.9087644735028442e-07
Position 9342: 1.6270723119873335e-07
Position 266: 9.974063113329962e-08
Position 1775: 9.102348409793833e-09
Position 467: 2.9547056478542615e-12
Position 429: 1.1507946896661181e-12
Position 1000: 6.854370822925411e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9195: 0.9986140120701009
Position 7275: 0.8466360010780672
Position 1350: 0.7853495886378409
Position 979: 0.6370005673312529
Position 9468: 0.4237630219895584
Position 514: 0.2752310841613369
Position 9434: 0.27122564738557103
Position 550: 0.24342952602095588
Position 6187: 0.17032111152764506
Position 9921: 0.16398323670503118
Position 1399: 0.1628373149544751
Position 547: 0.12824780730204288
Position 2350: 0.11236400137568711
Position 7663: 0.09998528807834701
Position 7900: 0.09780058747104364
Position 6174: 0.060827298688114706
Position 7914: 0.05596411219602852
Position 7820: 0.05539204919557748
Position 7068: 0.051273584605708196
Position 9899: 0.048080431485905996
Position 1048: 0.046515989168445376
Position 7327: 0.044921417044292755
Position 1204: 0.03970284626075665
Position 9885: 0.03700848260459658
Position 3189: 0.03224099135238978
Position 1892: 0.02702698094527264
Position 7227: 0.024074962366199264
Position 825: 0.023034451561868077
Position 8946: 0.020611364059834585
Position 6220: 0.018834693185366576
Position 938: 0.017464938493486692
Position 8523: 0.013523965806235149
Position 6014: 0.012014489614042279
Position 2387: 0.011685416211191943
Position 8731: 0.011554339280227024
Position 764: 0.010145559395707115
Position 1950: 0.00921326850945523
Position 9835: 0.008590973161775406
Position 296: 0.00817992012652401
Position 997: 0.0078015657785691726
Position 7659: 0.006043102230428214
Position 10260: 0.0059244538428474885
Position 952: 0.0057529480864078174
Position 10063: 0.004643432777781291
Position 1065: 0.004530210231908924
Position 10221: 0.004290968590578754
Position 1012: 0.004118151702871985
Position 906: 0.0037729653491526205
Position 804: 0.0036207358309081864
Position 167: 0.0034535472219303226
Position 8085: 0.003442018564972525
Position 10089: 0.0034402499283086277
Position 2438: 0.0033911609757489823
Position 1462: 0.003266093382874187
Position 9957: 0.0031016888017150698
Position 1334: 0.0028569535100552847
Position 9644: 0.00279606749775882
Position 7740: 0.0025690573202966746
Position 7757: 0.002124656473557792
Position 1214: 0.0021094950271942883
Position 9855: 0.0019508341024622223
Position 3156: 0.0018864912735424909
Position 9595: 0.0018447356160812914
Position 9664: 0.0018260987438178272
Position 607: 0.0018244332132612083
Position 8899: 0.0016833388632796432
Position 585: 0.001635475601760376
Position 9568: 0.0014963140119164137
Position 9482: 0.0013946359887705541
Position 1276: 0.0013333905642985253
Position 1484: 0.0013314873244357143
Position 1664: 0.0012889113373719984
Position 7499: 0.0012175166063714007
Position 2837: 0.0012112155762739167
Position 1105: 0.0011990195977788119
Position 9787: 0.0010132960646176768
Position 7090: 0.0009385688594170385
