Gene = ANKRD61
index = 84
Annotated 5SS: [ 216 1561]
Annotated 3SS: [1462 4067]
SMsplice 5SS: [ 216 1561]
SMsplice 3SS: [1462 4067]
top_k =  500
Partition function (log Z): -5.1986546196253265

Sorted 5' Splice Sites (High to Low Probability):
Position 1561: 0.9852598807545547
Position 216: 0.6334131871032861
Position 135: 0.3629622461512332
Position 3245: 0.24322877092320971
Position 3956: 0.13863760996263444
Position 1115: 0.09777170580427579
Position 2531: 0.07857231213467629
Position 3752: 0.02500235334331002
Position 3542: 0.022745670715046795
Position 1056: 0.022578324848644523
Position 1151: 0.012561167557802228
Position 1309: 0.009021187108643082
Position 1350: 0.008390576513016931
Position 1119: 0.008315659359056527
Position 968: 0.006788060272986269
Position 1238: 0.004283026123669955
Position 1736: 0.0033742555882606087
Position 567: 0.003373896587475384
Position 3482: 0.002069721659340255
Position 585: 0.0019328962946493949
Position 947: 0.0009594671800810061
Position 1376: 0.0007277672350371131
Position 740: 0.0007144058079997341
Position 4228: 0.0005504952409475225
Position 1542: 0.0005385434858853282
Position 1244: 0.00036173565674591624
Position 4211: 0.000257272329816408
Position 252: 0.00015744236103719384
Position 1136: 0.00014655889261546936
Position 2711: 0.00013679901715797377
Position 1914: 0.0001345970544043412
Position 288: 0.0001229510126214168
Position 1738: 0.0001198012212238194
Position 2473: 7.302403427433411e-05
Position 972: 4.0865111362740755e-05
Position 1103: 3.641941498554034e-05
Position 36: 2.7769071686477973e-05
Position 734: 2.3617627534777432e-05
Position 1556: 1.5933459328894844e-05
Position 2173: 1.5468931200023796e-05
Position 475: 1.3949966061308825e-05
Position 2168: 1.0259195485433818e-05
Position 1220: 9.592863531716504e-06
Position 2126: 9.343099229939732e-06
Position 2114: 4.687024010414187e-06
Position 2106: 2.8362124149227954e-06
Position 1565: 2.0795852432866816e-06
Position 489: 1.624044204296285e-06
Position 492: 1.4190064776853233e-06
Position 675: 1.1189097892625373e-06
Position 2131: 1.0155499959210112e-06
Position 592: 7.456677779559237e-07
Position 430: 4.983037317837787e-07
Position 235: 4.860575083777509e-07
Position 53: 4.032080132395944e-07
Position 432: 3.5970475749412326e-07
Position 540: 2.3412301840698382e-07
Position 627: 2.339446406688874e-07
Position 820: 2.180736579020171e-07
Position 571: 1.4928394331102836e-07
Position 662: 1.1133888483794248e-07
Position 527: 8.901808028626107e-08
Position 753: 8.705040961035213e-08
Position 39: 1.8325012023503435e-08
Position 452: 3.1008488569559588e-09
Position 357: 2.82588252836437e-09
Position 918: 1.7623115464931427e-09
Position 156: 1.0241753560512963e-09
Position 501: 7.473383704817169e-10
Position 46: 2.341470473723293e-10
Position 393: 3.145848370557883e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1462: 0.9402295410662771
Position 4067: 0.33802408215732094
Position 3103: 0.19982413301842372
Position 941: 0.1407955443127167
Position 2239: 0.13519209554672815
Position 4884: 0.12691481803153815
Position 3869: 0.10963393693074197
Position 3012: 0.091889996909293
Position 4039: 0.07486901082799052
Position 3334: 0.05938607274571229
Position 1637: 0.028928230375087814
Position 4016: 0.026258616092951565
Position 4713: 0.024908919341427777
Position 1469: 0.02367211206244806
Position 3337: 0.021294843292256848
Position 3851: 0.02059283333688726
Position 3162: 0.020057439662622124
Position 3387: 0.019619521566475794
Position 1308: 0.01704381952704804
Position 3623: 0.016606546382000542
Position 1427: 0.013061649225603725
Position 1011: 0.012370907981178705
Position 4300: 0.012030990445685312
Position 3226: 0.010610790790115286
Position 2235: 0.010168088511427847
Position 3037: 0.00904804041356037
Position 4426: 0.009012315957814947
Position 4395: 0.008473824866357718
Position 3481: 0.008254473841688504
Position 3530: 0.007721061196460943
Position 3456: 0.00680174287985454
Position 4810: 0.006708012636237149
Position 4657: 0.006569134308787397
Position 3652: 0.0064121912188627
Position 2527: 0.006296828573409495
Position 4078: 0.005814548210493134
Position 4282: 0.005725210572673188
Position 3083: 0.00552067440583529
Position 2259: 0.005055715352890962
Position 2376: 0.004960095495760472
Position 4751: 0.004923731957685168
